,GEOID,Mo_period_1_nearest,Mo_period_1_tt,Mo_period_1_tt_3,Mo_period_2_nearest,Mo_period_2_tt,Mo_period_2_tt_3,Mo_period_3_nearest,Mo_period_3_tt,Mo_period_3_tt_3,Mo_period_4_nearest,Mo_period_4_tt,Mo_period_4_tt_3,Tu_period_1_nearest,Tu_period_1_tt,Tu_period_1_tt_3,Tu_period_2_nearest,Tu_period_2_tt,Tu_period_2_tt_3,Tu_period_3_nearest,Tu_period_3_tt,Tu_period_3_tt_3,Tu_period_4_nearest,Tu_period_4_tt,Tu_period_4_tt_3,We_period_1_nearest,We_period_1_tt,We_period_1_tt_3,We_period_2_nearest,We_period_2_tt,We_period_2_tt_3,We_period_3_nearest,We_period_3_tt,We_period_3_tt_3,We_period_4_nearest,We_period_4_tt,We_period_4_tt_3,Th_period_1_nearest,Th_period_1_tt,Th_period_1_tt_3,Th_period_2_nearest,Th_period_2_tt,Th_period_2_tt_3,Th_period_3_nearest,Th_period_3_tt,Th_period_3_tt_3,Th_period_4_nearest,Th_period_4_tt,Th_period_4_tt_3,Fr_period_1_nearest,Fr_period_1_tt,Fr_period_1_tt_3,Fr_period_2_nearest,Fr_period_2_tt,Fr_period_2_tt_3,Fr_period_3_nearest,Fr_period_3_tt,Fr_period_3_tt_3,Fr_period_4_nearest,Fr_period_4_tt,Fr_period_4_tt_3,Sa_period_1_nearest,Sa_period_1_tt,Sa_period_1_tt_3,Sa_period_2_nearest,Sa_period_2_tt,Sa_period_2_tt_3,Sa_period_3_nearest,Sa_period_3_tt,Sa_period_3_tt_3,Sa_period_4_nearest,Sa_period_4_tt,Sa_period_4_tt_3,Su_period_1_nearest,Su_period_1_tt,Su_period_1_tt_3,Su_period_2_nearest,Su_period_2_tt,Su_period_2_tt_3,Su_period_3_nearest,Su_period_3_tt,Su_period_3_tt_3,Su_period_4_nearest,Su_period_4_tt,Su_period_4_tt_3
0,36061000100,873a924d-7237-4f65-a026-e9c4176f1932,3.04,4.77,873a924d-7237-4f65-a026-e9c4176f1932,2.06,5.72,873a924d-7237-4f65-a026-e9c4176f1932,2.74,6.48,873a924d-7237-4f65-a026-e9c4176f1932,2.14,10.86,873a924d-7237-4f65-a026-e9c4176f1932,3.04,4.77,873a924d-7237-4f65-a026-e9c4176f1932,2.06,5.59,873a924d-7237-4f65-a026-e9c4176f1932,2.74,5.91,873a924d-7237-4f65-a026-e9c4176f1932,2.14,8.85,873a924d-7237-4f65-a026-e9c4176f1932,3.04,4.77,873a924d-7237-4f65-a026-e9c4176f1932,2.06,5.72,873a924d-7237-4f65-a026-e9c4176f1932,2.74,5.91,873a924d-7237-4f65-a026-e9c4176f1932,2.14,10.52,873a924d-7237-4f65-a026-e9c4176f1932,3.04,4.77,873a924d-7237-4f65-a026-e9c4176f1932,2.06,4.86,873a924d-7237-4f65-a026-e9c4176f1932,2.74,6.48,873a924d-7237-4f65-a026-e9c4176f1932,2.14,10.02,317c3e0a-b224-4c6e-a102-bc75351b16ba,5.29,6.92,c01c3921-1212-4497-add9-617e93738af3,5.24,7.37,c01c3921-1212-4497-add9-617e93738af3,5.82,9.56,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,10.51,15.92,66682907-6e8d-4b9b-b284-c36c6d482ab2,10.41,12.04,317c3e0a-b224-4c6e-a102-bc75351b16ba,4.22,8.02,dce566ac-e6ac-42fb-b965-e8c70b748862,11.26,14.95,879eab66-b34f-4caa-acca-3141e44bd29e,18.5,19.36,d2e71b9b-79a9-4609-af8c-4d1843d59330,11.13,15.46,f33a7626-2613-47a9-9cfe-c9c54980a6c5,8.69,9.65,ef7032d0-8660-4558-b258-033e06a9295f,10.45,10.71,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,9.93,17.17
1,36061000201,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.6,6.01,87345a14-df30-490c-87af-1fca5bdda60e,4.29,4.49,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.38,6.19,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,4.76,9.66,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.6,6.01,b9a50000-6b85-469b-a076-5464b4a69f49,2.25,3.68,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.38,5.41,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,4.76,9.66,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.6,6.92,87345a14-df30-490c-87af-1fca5bdda60e,4.29,4.49,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.38,5.41,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,4.76,9.66,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.6,6.79,87345a14-df30-490c-87af-1fca5bdda60e,4.29,4.49,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.38,7.09,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,4.76,9.66,3b98244d-95d0-4112-9589-a971f5d15ee5,4.61,5.34,3b98244d-95d0-4112-9589-a971f5d15ee5,3.7,4.16,9c148d2f-6c8b-4a88-bd28-722a723c96cf,5.9,8.06,048ff094-aeeb-41b0-b4f3-f74112f8f75a,13.91,14.23,66682907-6e8d-4b9b-b284-c36c6d482ab2,8.38,11.16,87345a14-df30-490c-87af-1fca5bdda60e,3.71,5.0,dce566ac-e6ac-42fb-b965-e8c70b748862,6.26,8.7,19990277-e3d1-4fc3-9eb2-a5aeb5517ef2,13.4,15.68,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,14.44,15.35,5501c1e1-218e-4a4d-8d2f-0b0e127ca0b3,9.9,12.75,ef7032d0-8660-4558-b258-033e06a9295f,12.87,14.3,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,14.44,16.26
2,36061000600,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.93,4.96,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.03,3.94,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.81,6.1,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.35,10.46,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.93,4.96,b9a50000-6b85-469b-a076-5464b4a69f49,2.74,3.26,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.81,5.9,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.35,10.46,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.93,5.64,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.03,4.33,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.81,5.47,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.35,10.46,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.93,5.92,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.03,4.33,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.81,6.1,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.35,10.37,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.93,5.04,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.03,4.0,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.81,6.17,59e1983d-fb0a-42cf-99d3-1465f5d89673,13.21,14.11,66682907-6e8d-4b9b-b284-c36c6d482ab2,6.79,10.09,dce566ac-e6ac-42fb-b965-e8c70b748862,3.52,4.32,dce566ac-e6ac-42fb-b965-e8c70b748862,4.36,7.94,879eab66-b34f-4caa-acca-3141e44bd29e,17.73,18.59,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,12.16,14.45,5501c1e1-218e-4a4d-8d2f-0b0e127ca0b3,11.7,11.99,ef7032d0-8660-4558-b258-033e06a9295f,12.47,13.21,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,12.73,16.96
3,36061001401,9c148d2f-6c8b-4a88-bd28-722a723c96cf,4.05,4.53,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.19,3.4,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.84,5.49,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,3.77,9.41,9c148d2f-6c8b-4a88-bd28-722a723c96cf,4.05,4.53,b9a50000-6b85-469b-a076-5464b4a69f49,2.87,3.12,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.84,5.03,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,3.77,9.41,9c148d2f-6c8b-4a88-bd28-722a723c96cf,4.05,5.18,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.19,3.4,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.84,4.26,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,3.77,9.41,9c148d2f-6c8b-4a88-bd28-722a723c96cf,4.05,5.46,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.19,3.4,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.84,5.49,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,3.77,8.69,3b98244d-95d0-4112-9589-a971f5d15ee5,3.61,4.57,3b98244d-95d0-4112-9589-a971f5d15ee5,2.72,3.07,9c148d2f-6c8b-4a88-bd28-722a723c96cf,3.84,6.16,59e1983d-fb0a-42cf-99d3-1465f5d89673,13.24,14.06,66682907-6e8d-4b9b-b284-c36c6d482ab2,6.91,9.72,87345a14-df30-490c-87af-1fca5bdda60e,2.73,3.74,dce566ac-e6ac-42fb-b965-e8c70b748862,4.33,7.42,879eab66-b34f-4caa-acca-3141e44bd29e,15.6,17.77,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,12.18,14.48,5501c1e1-218e-4a4d-8d2f-0b0e127ca0b3,11.83,12.11,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,13.47,13.64,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,12.77,16.83
4,36061001402,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,3.12,5.22,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,2.15,3.44,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,2.83,5.72,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,2.24,8.4,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,3.12,5.12,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,2.15,3.36,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,2.83,4.31,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,2.24,8.4,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,3.12,5.45,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,2.15,3.76,3ebbb34c-33a6-4fcc-b73d-ac390d23a96f,2.0,3.29,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,2.24,8.3,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,3.12,5.13,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,2.15,3.37,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,2.83,6.32,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,2.24,7.39,3b98244d-95d0-4112-9589-a971f5d15ee5,2.41,4.29,3b98244d-95d0-4112-9589-a971f5d15ee5,1.46,3.08,9c148d2f-6c8b-4a88-bd28-722a723c96cf,6.89,7.88,59e1983d-fb0a-42cf-99d3-1465f5d89673,11.78,12.99,66682907-6e8d-4b9b-b284-c36c6d482ab2,5.25,9.1,87345a14-df30-490c-87af-1fca5bdda60e,2.88,4.04,bf09bf8d-af3a-4384-b183-f8a33846d5da,4.88,7.2,879eab66-b34f-4caa-acca-3141e44bd29e,13.7,16.68,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,12.59,14.6,5501c1e1-218e-4a4d-8d2f-0b0e127ca0b3,11.42,11.75,ef7032d0-8660-4558-b258-033e06a9295f,11.9,12.48,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,12.04,16.55
5,36061001800,01776d97-82e2-4625-b14d-9014e4fc1782,3.2,3.68,01776d97-82e2-4625-b14d-9014e4fc1782,2.38,2.8,e70e16d0-3e39-461a-9643-43a65eed6b87,3.59,4.29,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,4.59,10.68,01776d97-82e2-4625-b14d-9014e4fc1782,3.2,3.68,01776d97-82e2-4625-b14d-9014e4fc1782,2.38,2.8,e70e16d0-3e39-461a-9643-43a65eed6b87,3.59,4.29,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,4.59,10.68,398a722b-2e51-4b2a-910a-b1f2e77738f2,2.96,3.6,398a722b-2e51-4b2a-910a-b1f2e77738f2,2.05,2.69,e70e16d0-3e39-461a-9643-43a65eed6b87,3.59,4.01,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,4.59,10.68,e70e16d0-3e39-461a-9643-43a65eed6b87,3.79,4.05,e70e16d0-3e39-461a-9643-43a65eed6b87,2.91,3.12,e70e16d0-3e39-461a-9643-43a65eed6b87,3.59,4.29,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,4.59,10.05,fbacd514-b79b-43d4-a439-626639959398,2.12,3.32,fbacd514-b79b-43d4-a439-626639959398,1.19,2.41,fbacd514-b79b-43d4-a439-626639959398,1.85,3.17,59e1983d-fb0a-42cf-99d3-1465f5d89673,8.74,11.11,66682907-6e8d-4b9b-b284-c36c6d482ab2,3.58,7.19,dce566ac-e6ac-42fb-b965-e8c70b748862,2.7,2.76,dce566ac-e6ac-42fb-b965-e8c70b748862,3.34,6.12,19990277-e3d1-4fc3-9eb2-a5aeb5517ef2,15.16,17.08,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,8.25,12.38,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,8.15,10.08,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,8.87,10.58,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,8.27,17.16
6,36061002201,a5cb0337-2d16-48dd-b5b8-cf6379e0daeb,5.15,5.49,a5cb0337-2d16-48dd-b5b8-cf6379e0daeb,4.3,4.59,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.21,5.75,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,4.57,10.0,15c2f545-885e-46d8-8f8f-45743f91bd88,4.86,5.13,15c2f545-885e-46d8-8f8f-45743f91bd88,4.22,4.33,0cda860a-feae-4cb4-bb5a-a421e09a0145,3.28,3.92,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,4.57,10.0,398a722b-2e51-4b2a-910a-b1f2e77738f2,4.78,5.1,398a722b-2e51-4b2a-910a-b1f2e77738f2,3.93,4.23,0cda860a-feae-4cb4-bb5a-a421e09a0145,3.28,3.92,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,4.57,10.0,a5cb0337-2d16-48dd-b5b8-cf6379e0daeb,5.15,5.65,a5cb0337-2d16-48dd-b5b8-cf6379e0daeb,4.3,4.7,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.21,6.57,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,4.57,9.93,0cda860a-feae-4cb4-bb5a-a421e09a0145,3.46,4.03,0cda860a-feae-4cb4-bb5a-a421e09a0145,2.59,3.16,fbacd514-b79b-43d4-a439-626639959398,5.75,6.75,59e1983d-fb0a-42cf-99d3-1465f5d89673,10.04,12.63,66682907-6e8d-4b9b-b284-c36c6d482ab2,3.48,7.33,bf09bf8d-af3a-4384-b183-f8a33846d5da,3.75,4.99,bf09bf8d-af3a-4384-b183-f8a33846d5da,4.61,8.71,668e409f-e764-4514-8b2b-7f6745a1af53,16.39,16.86,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,10.83,12.84,5501c1e1-218e-4a4d-8d2f-0b0e127ca0b3,9.69,10.01,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,10.93,11.31,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,10.3,14.8
7,36061002601,05aad5be-2987-4935-91b1-86cf9978d362,3.77,5.25,05aad5be-2987-4935-91b1-86cf9978d362,2.84,3.84,05aad5be-2987-4935-91b1-86cf9978d362,3.49,5.48,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.21,9.89,17fd80c7-262b-45b8-96d7-61127e6e9c97,4.15,5.07,17fd80c7-262b-45b8-96d7-61127e6e9c97,3.28,3.74,0cda860a-feae-4cb4-bb5a-a421e09a0145,3.13,4.04,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.21,9.89,398a722b-2e51-4b2a-910a-b1f2e77738f2,5.51,5.83,3e35e761-d891-4b8f-a5b7-8ccf330bf86e,3.65,4.45,0cda860a-feae-4cb4-bb5a-a421e09a0145,3.13,4.04,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.21,9.89,a5cb0337-2d16-48dd-b5b8-cf6379e0daeb,5.88,6.38,3e35e761-d891-4b8f-a5b7-8ccf330bf86e,3.65,4.61,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.86,7.27,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,5.21,9.89,0cda860a-feae-4cb4-bb5a-a421e09a0145,3.42,4.24,0cda860a-feae-4cb4-bb5a-a421e09a0145,2.48,2.87,fbacd514-b79b-43d4-a439-626639959398,6.48,7.48,59e1983d-fb0a-42cf-99d3-1465f5d89673,10.07,12.36,66682907-6e8d-4b9b-b284-c36c6d482ab2,3.81,6.54,74e15d61-8005-496d-a8dc-4a3536b58964,3.72,4.89,bf09bf8d-af3a-4384-b183-f8a33846d5da,5.34,9.44,19990277-e3d1-4fc3-9eb2-a5aeb5517ef2,14.81,17.63,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,11.56,14.07,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,10.86,11.22,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,11.66,12.01,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,11.04,16.42
8,36061002602,05aad5be-2987-4935-91b1-86cf9978d362,2.62,5.63,05aad5be-2987-4935-91b1-86cf9978d362,1.67,3.45,05aad5be-2987-4935-91b1-86cf9978d362,2.33,5.87,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,6.38,10.24,17fd80c7-262b-45b8-96d7-61127e6e9c97,3.76,5.34,3e35e761-d891-4b8f-a5b7-8ccf330bf86e,2.48,3.25,0cda860a-feae-4cb4-bb5a-a421e09a0145,4.3,5.21,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,6.38,10.24,398a722b-2e51-4b2a-910a-b1f2e77738f2,6.66,6.98,3e35e761-d891-4b8f-a5b7-8ccf330bf86e,2.48,4.84,0cda860a-feae-4cb4-bb5a-a421e09a0145,4.3,5.21,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,6.38,10.24,a5cb0337-2d16-48dd-b5b8-cf6379e0daeb,7.03,7.53,3e35e761-d891-4b8f-a5b7-8ccf330bf86e,2.48,5.0,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,7.02,8.22,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,6.38,10.24,0cda860a-feae-4cb4-bb5a-a421e09a0145,4.57,5.39,3e35e761-d891-4b8f-a5b7-8ccf330bf86e,2.48,3.26,fbacd514-b79b-43d4-a439-626639959398,7.65,8.32,59e1983d-fb0a-42cf-99d3-1465f5d89673,9.71,12.51,74e15d61-8005-496d-a8dc-4a3536b58964,3.43,6.42,74e15d61-8005-496d-a8dc-4a3536b58964,2.55,5.28,bf09bf8d-af3a-4384-b183-f8a33846d5da,6.5,10.26,19990277-e3d1-4fc3-9eb2-a5aeb5517ef2,14.44,16.77,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,12.71,14.45,5501c1e1-218e-4a4d-8d2f-0b0e127ca0b3,10.66,11.25,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,12.83,12.93,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,12.22,16.03
9,36061002800,05aad5be-2987-4935-91b1-86cf9978d362,4.13,6.9,3e35e761-d891-4b8f-a5b7-8ccf330bf86e,3.1,4.53,05aad5be-2987-4935-91b1-86cf9978d362,3.84,6.63,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,7.9,10.36,17fd80c7-262b-45b8-96d7-61127e6e9c97,4.37,6.31,3e35e761-d891-4b8f-a5b7-8ccf330bf86e,3.1,4.1,0cda860a-feae-4cb4-bb5a-a421e09a0145,5.81,6.55,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,7.9,10.36,c764ca66-6b22-49a0-ac5c-fa760dbd4523,8.03,8.25,3e35e761-d891-4b8f-a5b7-8ccf330bf86e,3.1,5.9,0cda860a-feae-4cb4-bb5a-a421e09a0145,5.81,6.55,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,7.9,10.36,c764ca66-6b22-49a0-ac5c-fa760dbd4523,8.03,8.44,3e35e761-d891-4b8f-a5b7-8ccf330bf86e,3.1,5.6,7daf1960-76a2-4bf5-9d4a-c9ecff9f7b80,8.03,8.14,d02b9c13-fa39-4271-82fa-2e0aa1c77a9e,7.9,10.36,0cda860a-feae-4cb4-bb5a-a421e09a0145,6.07,6.72,3e35e761-d891-4b8f-a5b7-8ccf330bf86e,3.1,4.47,7daf1960-76a2-4bf5-9d4a-c9ecff9f7b80,8.03,8.14,59e1983d-fb0a-42cf-99d3-1465f5d89673,10.03,12.48,74e15d61-8005-496d-a8dc-4a3536b58964,2.81,6.31,74e15d61-8005-496d-a8dc-4a3536b58964,1.98,6.1,bf09bf8d-af3a-4384-b183-f8a33846d5da,8.02,10.64,19990277-e3d1-4fc3-9eb2-a5aeb5517ef2,12.52,15.12,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,14.21,14.95,5501c1e1-218e-4a4d-8d2f-0b0e127ca0b3,9.15,10.75,ef7032d0-8660-4558-b258-033e06a9295f,13.49,14.1,88ac5dce-a02f-4eb3-bc2c-acb26fc7223b,13.73,15.52
