GEOID,Mo_period_1_tt_3,Mo_period_2_tt_3,Mo_period_3_tt_3,Mo_period_4_tt_3,Tu_period_1_tt_3,Tu_period_2_tt_3,Tu_period_3_tt_3,Tu_period_4_tt_3,We_period_1_tt_3,We_period_2_tt_3,We_period_3_tt_3,We_period_4_tt_3,Th_period_1_tt_3,Th_period_2_tt_3,Th_period_3_tt_3,Th_period_4_tt_3,Fr_period_1_tt_3,Fr_period_2_tt_3,Fr_period_3_tt_3,Fr_period_4_tt_3,Sa_period_1_tt_3,Sa_period_2_tt_3,Sa_period_3_tt_3,Sa_period_4_tt_3,Su_period_1_tt_3,Su_period_2_tt_3,Su_period_3_tt_3,Su_period_4_tt_3,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36047011901,54.75,24.73,37.92,60.02,68.85,25.43,38.21,46.79,57.57,17.33,36.8,54.12,26.21,17.86,31.46,56.65,69.56,25.82,45.94,51.85,22.05,13.39,56.31,83.99,81.23,30.23,43.5,123.11,13.39,46.488571428571426,0.10714285714285714,151875,204345,1382,0.5413,0.0645,0.115,142051.0,NW_BK,62294.0,0,0
36047012000,60.99,57.75,55.74,76.18,57.94,29.62,43.21,58.05,39.99,23.22,45.23,69.71,55.17,35.81,35.81,52.27,30.78,26.94,34.99,84.71,44.49,9.93,56.94,134.03,153.99,84.84,76.7,201.55,9.93,62.02071428571429,0.03571428571428571,63297,98110,1299,0.7082,0.1594,0.123,113549.0,BK_rest,-15439.0,1,1
36047012100,63.31,32.92,44.34,62.25,73.39,30.44,40.42,48.58,66.13,23.29,40.42,56.91,28.24,20.75,35.74,53.66,68.75,28.57,42.95,54.63,26.33,17.63,52.27,88.77,89.87,32.39,46.93,131.79,17.63,50.05964285714286,0.03571428571428571,110461,240517,1989,0.4719,0.0739,0.084,142051.0,NW_BK,98466.0,0,0
36047012200,72.59,65.45,66.17,72.64,68.37,27.42,46.14,59.26,46.22,18.37,49.37,72.46,64.95,32.44,32.44,55.02,35.62,25.33,31.47,81.17,45.12,5.68,58.66,135.76,146.69,83.59,79.95,190.37,5.68,63.16857142857144,0.07142857142857142,50889,46507,5762,0.2334,0.3025,0.211,113549.0,BK_rest,-67042.0,1,1
36047012600,68.94,65.85,64.16,78.01,66.35,28.87,48.25,64.23,43.06,24.21,49.76,75.42,63.59,36.97,36.97,57.98,35.82,27.82,35.88,86.54,48.77,8.27,63.39,140.48,155.96,88.31,84.66,199.57,8.27,66.0032142857143,0.03571428571428571,55625,72206,2831,0.5805,0.2024,0.155,113549.0,BK_rest,-41343.0,1,1
36047012700,46.42,19.58,28.66,56.94,58.15,19.38,31.58,40.96,48.35,11.25,27.55,51.04,21.5,13.39,22.21,56.94,61.39,20.08,42.24,48.78,18.98,8.74,56.73,77.88,71.98,28.73,36.19,113.84,8.74,40.695,0.21428571428571427,57829,250001,3896,0.2765,0.2957,0.216,142051.0,NW_BK,107950.0,0,1
36047012801,60.36,57.61,55.6,78.54,57.8,29.74,44.11,60.42,38.31,24.73,45.57,71.59,55.03,37.19,37.19,54.15,31.57,28.06,36.23,87.07,47.46,11.99,59.45,136.51,156.8,85.28,78.72,204.74,11.99,63.27928571428572,0.03571428571428571,55607,34028,2192,0.6307,0.234,0.211,113549.0,BK_rest,-79521.0,1,1
36047012901,43.86,18.28,27.33,57.85,56.0,19.15,29.98,37.65,44.45,11.6,25.31,51.09,19.09,11.7,19.55,57.85,59.84,19.15,38.93,48.08,17.36,8.22,54.63,75.67,70.61,28.38,35.16,114.08,8.22,39.316071428571426,0.32142857142857145,200762,250001,2389,0.4,0.0847,0.094,142051.0,NW_BK,107950.0,0,0
36047012902,41.31,19.24,26.92,59.93,53.87,21.23,28.45,34.61,41.02,15.24,23.74,49.9,18.56,14.1,18.99,59.77,59.34,21.23,35.89,47.14,15.73,9.33,51.81,73.12,70.11,27.37,33.79,115.7,9.33,38.83714285714286,0.25,133250,228125,2996,0.2614,0.0977,,142051.0,NW_BK,86074.0,0,0
36047013000,68.05,64.68,64.08,78.15,66.28,27.84,48.39,66.09,39.16,21.65,48.77,76.47,63.51,36.19,36.19,59.03,37.66,28.58,34.93,86.69,51.48,9.24,65.42,142.52,155.86,87.45,86.7,199.26,9.24,66.08285714285714,0.03571428571428571,81160,104583,4794,0.3684,0.1233,0.151,113549.0,BK_rest,-8966.0,1,0
36047013100,46.86,19.2,33.36,61.28,60.18,22.58,32.75,39.75,48.71,15.99,30.56,53.98,23.14,14.07,25.59,58.67,66.47,22.58,40.78,50.85,18.77,8.48,51.49,77.79,76.44,26.28,38.13,121.18,8.48,42.353928571428575,0.17857142857142858,139028,250001,3936,0.3104,0.1009,0.116,142051.0,NW_BK,107950.0,0,0
36047013200,58.46,54.78,55.44,81.52,57.63,30.97,45.26,65.16,35.47,25.5,45.26,74.71,54.87,38.77,38.77,57.27,33.29,29.62,37.79,90.05,52.24,15.95,64.32,141.42,161.51,87.2,83.73,209.29,15.95,65.22321428571428,0.03571428571428571,86490,134059,2422,0.653,0.1708,0.201,113549.0,BK_rest,20510.0,0,0
36047013300,50.99,22.69,36.94,62.66,63.2,26.06,35.8,42.8,52.85,19.48,34.69,55.37,26.62,16.87,29.72,57.3,70.41,25.12,42.47,52.23,20.15,9.22,50.7,80.83,80.57,27.87,41.18,125.31,9.22,45.00357142857143,0.10714285714285714,205556,250001,4567,0.5478,0.0274,0.084,142051.0,NW_BK,107950.0,0,0
36047013400,63.2,59.35,60.58,80.77,62.78,29.85,47.23,67.42,36.96,24.2,47.23,77.14,60.01,37.95,37.95,59.7,35.74,28.78,36.87,89.31,53.45,13.54,67.26,144.35,161.04,89.32,88.54,205.53,13.54,66.64464285714286,0.03571428571428571,97351,109153,4510,0.5322,0.1174,0.142,113549.0,BK_rest,-4396.0,1,0
36047013500,55.2,26.79,39.21,64.1,65.29,28.48,38.31,47.01,57.06,23.4,37.21,56.81,28.14,20.79,32.74,55.93,67.29,28.29,43.87,53.67,21.56,10.52,48.2,83.1,84.79,27.74,43.44,129.53,10.52,47.08821428571428,0.03571428571428571,190781,250001,4223,0.5633,0.027,0.085,142051.0,NW_BK,107950.0,0,0
36047013600,63.46,59.58,62.56,82.39,64.75,31.49,48.44,69.77,37.81,25.78,48.44,79.52,61.99,39.93,39.93,62.08,40.14,32.25,38.67,91.1,58.71,17.66,71.53,148.65,164.22,90.96,92.81,207.75,17.66,69.01321428571428,0.03571428571428571,121125,199297,3849,0.6041,0.0456,0.081,113549.0,BK_rest,85748.0,0,0
36047013700,59.43,30.67,43.05,65.57,68.2,30.54,39.55,48.8,60.82,25.79,39.25,58.28,29.63,22.21,33.5,54.58,65.88,31.48,43.84,55.14,22.97,11.86,48.05,86.22,89.02,30.84,45.83,133.76,11.86,49.098571428571425,0.03571428571428571,139821,233214,3574,0.4284,0.0656,,142051.0,NW_BK,91163.0,0,0
36047013800,63.58,59.7,63.58,84.34,65.79,34.76,51.05,70.44,40.35,29.26,51.05,80.52,63.58,43.49,43.49,63.08,42.82,35.81,42.16,93.98,62.34,22.24,74.14,151.26,167.64,92.91,95.42,212.05,22.24,71.4582142857143,0.0,79482,100550,4083,0.5791,0.0903,0.139,113549.0,BK_rest,-12999.0,1,0
36047013900,63.66,33.48,45.86,66.98,70.84,30.54,38.91,48.91,63.46,27.2,37.95,59.69,32.38,24.96,32.09,53.17,61.72,32.37,40.27,56.55,27.13,16.03,46.44,88.86,93.25,32.24,46.94,137.98,16.03,50.35214285714285,0.03571428571428571,151643,201964,3637,0.4599,0.0451,,142051.0,NW_BK,59913.0,0,0
36047014000,56.45,52.58,56.45,86.01,58.67,32.53,48.85,68.79,38.8,32.02,48.85,78.86,56.45,42.88,45.55,61.42,39.73,36.41,44.58,95.65,61.9,26.0,73.72,150.64,171.27,90.82,92.8,219.37,26.0,70.28750000000001,0.0,53839,161667,2051,0.673,0.1773,0.16,113549.0,BK_rest,48118.0,0,1
36047014101,66.83,36.5,48.53,67.17,72.68,31.45,39.66,49.14,65.29,28.25,38.7,60.75,34.21,25.29,31.03,52.12,58.61,32.72,37.15,57.61,30.3,19.2,46.42,91.1,96.41,33.97,47.52,141.15,19.2,51.42000000000001,0.03571428571428571,114722,178750,1036,0.507,0.1354,0.141,142051.0,NW_BK,36699.0,0,0
36047014102,69.06,38.2,49.79,67.53,73.78,31.74,39.4,47.97,65.31,28.89,38.44,61.59,35.94,25.63,30.39,51.43,56.63,33.01,35.32,58.42,32.49,21.23,45.8,92.51,98.32,35.16,48.14,142.92,21.23,51.96571428571429,0.0,141025,250001,2027,0.5806,0.0908,0.159,113549.0,BK_rest,136452.0,0,0
36047014200,59.69,55.81,59.69,85.57,61.9,33.59,49.78,69.45,39.36,30.78,49.78,79.52,59.69,44.32,44.68,62.08,40.02,35.51,43.62,95.2,61.4,23.86,73.26,150.38,169.54,92.36,93.44,216.45,23.86,70.74035714285715,0.0,62847,78097,3403,0.4319,0.1657,0.149,113549.0,BK_rest,-35452.0,1,1
36047014300,71.5,41.74,52.72,67.97,75.97,32.79,39.52,47.19,65.8,28.21,39.72,62.71,38.35,24.4,29.03,50.45,54.82,33.13,32.45,59.6,35.11,22.28,46.59,95.78,100.59,38.1,50.26,144.51,22.28,52.903214285714284,0.0,131875,172381,4000,0.4492,0.0561,,113549.0,BK_rest,58832.0,0,0
36047014500,72.88,45.81,56.7,69.19,76.59,33.84,40.14,47.82,66.43,26.83,41.1,64.09,42.15,22.84,27.65,50.55,54.16,34.32,30.32,60.98,38.5,23.66,47.54,99.5,104.39,42.08,53.48,148.14,22.84,54.345714285714294,0.0,106667,198500,4048,0.4519,0.0645,,113549.0,BK_rest,84951.0,0,0
36047014700,70.78,41.67,52.59,70.31,70.01,34.79,37.87,45.56,64.97,32.36,38.78,65.1,41.1,28.59,31.93,50.47,52.34,37.98,33.12,61.36,34.73,24.59,45.23,93.79,103.95,38.77,50.71,149.79,24.59,53.68714285714287,0.0,109602,161146,2675,0.5842,0.1156,0.121,113549.0,BK_rest,47597.0,0,0
36047014800,44.99,41.11,44.99,86.75,47.2,28.73,44.74,66.41,34.99,34.37,44.77,75.2,44.99,34.72,44.23,58.82,36.71,36.71,48.41,96.39,61.11,37.53,71.05,150.05,178.38,86.27,84.33,229.83,28.73,67.63499999999999,0.0,85625,194922,1266,0.6986,0.0737,0.089,113549.0,BK_rest,81373.0,0,0
36047014901,64.65,34.59,46.99,67.88,66.97,33.5,37.54,46.72,60.74,33.5,36.58,62.55,35.72,31.54,35.43,52.29,55.62,35.41,37.74,58.46,30.59,21.51,44.3,87.03,97.82,34.1,47.77,145.07,21.51,51.521785714285706,0.0,144032,250001,1563,0.6084,0.0646,0.09,142051.0,NW_BK,107950.0,0,0
36047014902,67.87,37.35,48.8,68.75,67.65,34.31,37.81,46.09,62.33,34.31,36.84,63.91,38.51,32.29,34.71,51.47,53.36,37.64,36.77,59.82,33.64,24.87,43.74,88.82,101.12,36.39,48.95,148.42,24.87,52.73357142857143,0.0,134817,220764,4707,0.5695,0.0609,0.098,113549.0,BK_rest,107215.0,0,0
36047015000,43.49,39.61,43.49,88.11,45.7,29.05,43.28,66.76,35.32,35.32,43.49,75.52,43.49,33.22,43.49,59.16,37.06,37.06,49.41,97.75,61.64,41.49,70.93,150.45,180.4,86.02,83.23,232.35,29.05,67.72464285714285,0.0,72708,150515,1744,0.739,0.1178,0.152,113549.0,BK_rest,36966.0,0,0
36047015100,61.48,31.57,44.12,66.96,66.06,32.58,36.78,45.77,58.9,31.7,35.81,61.48,33.88,30.09,35.09,53.33,58.68,34.45,39.67,57.38,27.42,18.34,44.31,84.94,94.65,32.37,46.82,141.9,18.34,50.23321428571428,0.03571428571428571,190000,250001,4129,0.5801,0.0153,0.067,142051.0,NW_BK,107950.0,0,0
36047015200,63.04,59.88,63.83,94.94,62.59,40.33,58.54,74.26,48.16,42.27,58.54,87.08,63.04,51.01,56.11,70.35,50.3,46.97,55.14,104.58,73.14,37.24,84.85,161.88,182.51,98.41,103.93,230.61,37.24,79.41178571428573,0.0,76875,146964,2786,0.778,0.1277,0.114,113549.0,BK_rest,33415.0,0,0
36047015300,57.25,28.77,42.12,66.87,65.01,32.29,38.1,45.61,56.26,28.9,35.37,60.07,31.12,26.61,35.1,54.74,62.78,33.37,42.61,55.97,23.26,14.2,45.92,83.16,90.42,30.98,45.34,137.67,14.2,48.923928571428576,0.03571428571428571,106750,250001,2830,0.3796,0.0722,0.092,142051.0,NW_BK,107950.0,0,0
36047015500,53.03,24.99,38.27,65.79,62.91,29.32,35.57,43.83,53.35,25.11,31.89,58.62,29.65,22.46,32.05,56.11,66.08,29.58,42.37,54.53,21.83,12.84,46.06,80.05,86.19,27.87,42.9,133.45,12.84,46.667857142857144,0.03571428571428571,190556,250001,3904,0.5476,0.0482,0.068,142051.0,NW_BK,107950.0,0,0
36047015700,48.42,21.68,35.78,64.22,60.59,27.59,33.13,39.25,49.85,21.8,31.37,56.12,27.33,18.15,29.56,57.43,67.6,26.41,38.39,52.77,20.22,11.63,48.63,77.56,81.58,27.97,40.41,128.83,11.63,44.438214285714274,0.07142857142857142,166372,250001,4853,0.3761,0.0148,0.063,142051.0,NW_BK,107950.0,0,0
36047015900,42.62,18.14,31.84,63.68,55.96,25.21,29.13,34.23,43.66,19.73,26.42,51.15,21.67,14.97,25.62,58.92,64.58,24.01,34.03,47.46,19.74,13.66,47.38,72.8,77.44,24.69,37.21,126.02,13.66,41.14178571428572,0.17857142857142858,187883,250001,5102,0.3879,0.0571,0.089,142051.0,NW_BK,107950.0,0,0
36047016000,65.51,61.55,65.51,90.0,66.42,38.25,56.79,73.17,45.85,36.69,56.79,84.54,65.51,49.49,51.16,67.1,47.88,42.43,49.76,99.65,68.61,30.16,80.4,157.53,175.39,97.28,101.18,221.37,30.16,76.6417857142857,0.0,84135,99028,4647,0.5239,0.1601,0.138,113549.0,BK_rest,-14521.0,1,0
36047016100,40.26,20.52,27.36,61.54,53.13,22.83,28.62,33.02,38.9,17.87,23.49,48.84,19.36,15.34,20.05,58.83,58.6,22.83,34.28,45.4,16.31,11.2,50.11,72.06,71.02,28.6,34.96,118.48,11.2,39.06464285714286,0.17857142857142858,156429,188438,3726,0.3653,0.0402,0.081,113549.0,BK_rest,74889.0,0,0
36047016200,72.12,69.79,73.75,98.57,71.67,46.41,65.72,78.34,54.24,45.55,65.72,92.71,72.12,58.19,60.56,75.27,56.5,50.9,58.61,108.21,77.63,39.57,89.41,166.54,183.71,103.38,109.79,229.54,39.57,84.80428571428571,0.0,87552,135705,2409,0.5172,0.1731,0.134,113549.0,BK_rest,22156.0,0,0
36047016300,36.7,19.41,27.79,63.22,50.84,25.4,27.17,29.12,35.43,19.31,22.53,45.29,17.91,15.08,20.7,55.44,56.31,23.75,30.38,41.54,18.55,13.45,45.95,68.4,73.55,26.31,37.18,124.29,13.45,38.25,0.21428571428571427,123819,250001,3906,0.2858,0.0988,0.131,113549.0,BK_rest,136452.0,0,0
36047016400,64.19,62.35,66.49,102.18,63.74,45.71,64.46,78.6,53.83,50.19,64.46,91.91,64.19,56.64,63.67,75.94,56.0,55.18,63.35,112.25,81.25,47.86,91.03,172.5,192.89,104.27,109.51,240.87,45.71,85.55392857142856,0.0,122625,113952,1310,0.9228,0.0,,113549.0,BK_rest,403.0,0,0
36047016500,48.49,22.48,33.69,64.9,59.21,27.81,29.62,38.59,47.56,24.92,26.83,56.1,27.87,19.31,29.21,56.48,62.58,28.07,36.66,52.2,23.77,17.92,45.6,75.03,85.06,26.46,42.49,135.01,17.92,44.425714285714285,0.07142857142857142,217438,250001,6604,0.5541,0.0471,0.066,142051.0,NW_BK,107950.0,0,0
36047016600,51.17,47.29,51.17,86.34,53.38,30.78,47.1,68.45,37.05,33.72,47.1,77.25,51.17,40.9,46.31,60.86,38.75,38.19,46.36,95.98,63.01,31.33,73.09,149.84,174.55,88.53,90.12,224.69,30.78,69.44571428571427,0.0,120938,218636,1940,0.9744,0.0191,0.021,113549.0,BK_rest,105087.0,0,0
36047016700,58.0,29.15,39.56,66.23,61.12,31.03,33.79,41.18,53.16,29.85,30.85,62.09,34.43,28.04,35.08,53.31,53.75,34.81,36.96,57.35,29.07,23.14,42.44,80.0,94.57,30.48,46.78,144.52,23.14,48.597857142857144,0.0,188827,250001,4859,0.4479,0.031,0.107,142051.0,NW_BK,107950.0,0,0
36047016800,48.07,46.37,50.56,100.67,47.62,34.48,51.56,72.41,47.93,44.0,50.56,85.6,48.07,40.73,50.56,69.64,49.13,49.13,59.32,110.74,75.15,60.45,83.3,166.96,196.91,94.79,95.59,248.86,34.48,77.82714285714287,0.0,100368,140417,2166,0.8746,0.0946,0.093,113549.0,BK_rest,26868.0,0,0
36047016900,64.39,35.79,43.33,67.93,62.56,36.39,35.89,43.38,58.07,35.89,34.93,63.9,40.66,33.54,36.3,50.49,47.69,38.7,34.77,60.04,34.0,31.09,41.79,85.03,102.87,36.79,47.37,152.84,31.09,52.01499999999999,0.0,112419,199766,5244,0.6134,0.1563,,113549.0,BK_rest,86217.0,0,0
36047017000,44.12,39.98,44.12,91.69,44.38,30.31,45.89,67.15,39.15,38.02,44.12,77.56,44.12,33.92,44.12,61.48,41.24,41.24,54.79,101.53,65.93,48.36,75.15,157.17,187.12,88.59,87.45,239.07,30.31,70.63464285714286,0.0,84116,144630,3075,0.7365,0.1402,0.111,113549.0,BK_rest,31081.0,0,0
36047017100,65.63,31.28,37.92,69.83,57.2,32.08,31.01,42.23,55.48,31.85,30.89,65.81,40.9,29.12,34.96,52.99,42.33,37.97,32.13,64.73,32.08,32.08,39.53,82.75,106.16,35.7,45.01,158.56,29.12,50.65035714285715,0.0,142560,165625,4357,0.6331,0.0265,0.088,113549.0,BK_rest,52076.0,0,0
36047017200,41.09,36.95,41.09,91.93,41.34,27.21,43.24,66.47,38.23,36.54,41.09,76.57,41.09,30.89,41.09,60.49,40.32,40.32,52.93,101.77,65.33,51.51,73.44,157.69,187.87,88.04,85.73,239.82,27.21,69.28857142857143,0.0,116983,148500,3252,0.8002,0.0966,0.107,113549.0,BK_rest,34951.0,0,0
36047017400,41.13,39.3,43.44,97.48,40.68,27.48,44.62,68.99,41.13,37.0,43.44,80.64,41.13,33.61,43.44,66.04,42.25,42.25,52.45,107.55,72.42,60.68,77.64,163.3,194.66,90.9,89.93,246.61,27.48,72.50678571428573,0.0,105197,177500,2384,0.7849,0.0839,0.089,113549.0,BK_rest,63951.0,0,0
36047017600,39.46,37.64,41.78,96.2,39.01,25.81,42.95,68.27,39.46,35.33,41.78,79.11,39.46,31.94,41.78,65.64,41.7,41.7,50.83,107.16,72.73,64.28,76.01,162.57,195.21,89.22,87.99,247.16,25.81,71.50642857142857,0.0,86923,116339,2602,0.731,0.1291,0.153,113549.0,BK_rest,2790.0,0,0
36047017800,36.08,31.94,36.08,90.44,36.33,22.12,40.27,65.54,36.08,31.52,36.08,73.4,36.08,25.74,36.08,59.75,38.84,38.84,48.1,100.9,66.3,57.6,69.58,156.14,188.51,85.5,81.7,240.46,22.12,66.64285714285714,0.0,77522,78862,2901,0.6007,0.0966,0.118,113549.0,BK_rest,-34687.0,1,0
36047017900,36.15,20.13,21.09,58.94,45.13,20.92,23.99,29.34,34.74,18.13,18.64,44.73,19.16,14.58,14.17,54.1,50.59,20.92,29.0,38.26,16.12,11.01,49.55,68.61,67.63,34.01,35.28,115.69,11.01,36.09321428571428,0.25,94241,146073,4375,0.3218,0.2682,0.186,142051.0,NW_BK,4022.0,0,1
36047018000,38.21,34.06,38.21,92.15,38.46,24.25,41.64,66.69,37.46,33.65,38.21,75.44,38.21,27.87,38.21,60.71,39.6,39.6,50.1,101.86,66.34,54.68,71.52,157.18,188.54,87.42,83.81,240.49,24.25,68.02035714285715,0.0,59033,91501,3253,0.5983,0.0974,0.111,113549.0,BK_rest,-22048.0,1,1
36047018100,35.19,17.29,17.29,55.35,41.36,18.47,20.21,30.76,36.22,15.83,17.39,42.35,19.67,12.57,12.23,52.37,46.85,18.47,28.38,38.53,16.96,11.85,48.8,68.1,66.48,36.18,33.58,112.3,11.85,34.67964285714286,0.39285714285714285,121600,221122,3788,0.3091,0.1038,,142051.0,NW_BK,79071.0,0,0
36047018200,35.84,31.96,35.84,87.61,38.25,23.28,35.38,64.3,31.74,31.74,35.84,72.36,35.84,25.76,35.84,56.17,33.66,33.66,45.04,97.25,58.73,47.56,65.52,149.77,179.95,83.67,77.81,231.9,23.28,63.65250000000001,0.0,59410,77813,3612,0.6972,0.0828,0.098,113549.0,BK_rest,-35736.0,1,1
36047018300,32.02,15.79,15.79,54.45,34.73,21.81,20.81,34.3,32.41,19.31,19.8,40.04,23.2,14.19,13.88,51.16,40.14,21.98,31.36,40.54,21.57,17.69,44.82,65.84,66.28,41.81,36.4,109.75,13.88,35.06678571428572,0.25,158060,250001,2749,0.5924,0.0408,0.069,142051.0,NW_BK,107950.0,0,0
36047018400,38.23,34.35,38.23,86.71,40.44,25.48,37.47,64.13,31.99,31.99,38.23,72.83,38.23,27.96,38.23,56.51,33.79,33.79,46.12,96.35,58.43,43.29,66.44,148.46,178.4,83.35,78.73,230.35,25.48,64.2325,0.0,67284,133015,2295,0.7428,0.0691,0.106,113549.0,BK_rest,19466.0,0,1
36047018501,35.53,21.32,21.32,53.93,35.43,24.13,26.49,42.07,33.83,23.83,25.39,42.07,24.96,19.67,19.38,51.16,42.41,26.49,37.03,46.89,26.58,19.86,46.2,70.71,65.77,46.29,36.87,105.18,19.38,38.2425,0.10714285714285714,41571,64435,4767,0.1672,0.2553,0.203,142051.0,NW_BK,-77616.0,1,1
36047018600,36.19,32.31,36.19,84.97,38.72,23.8,34.24,62.72,29.1,29.1,36.19,71.09,36.19,26.28,36.1,54.76,30.87,30.87,42.86,94.11,55.5,41.04,63.16,145.18,175.13,81.27,75.46,227.08,23.8,61.80285714285714,0.0,67426,80682,2311,0.6918,0.1013,0.112,113549.0,BK_rest,-32867.0,1,1
36047018700,30.84,18.06,18.06,54.5,31.43,23.41,23.23,36.57,28.78,23.16,22.49,39.42,25.51,16.88,16.88,49.56,37.58,23.75,31.98,41.6,23.45,19.95,43.77,65.42,66.7,45.88,39.32,108.98,16.88,35.970000000000006,0.17857142857142858,92469,143326,1459,0.511,0.1193,0.13,142051.0,NW_BK,1275.0,0,0
36047018800,36.34,32.5,35.52,82.96,38.88,24.31,32.55,60.73,27.83,27.83,34.95,69.02,34.95,26.79,34.37,52.71,28.31,28.31,39.93,91.49,51.69,38.09,58.98,141.08,171.03,79.05,71.28,222.98,24.31,59.80214285714285,0.0,62056,96186,2882,0.7243,0.1353,0.116,113549.0,BK_rest,-17363.0,1,1
36047019000,38.34,35.01,35.37,79.68,38.73,25.99,32.36,58.3,29.37,27.93,34.8,66.07,34.8,29.64,34.22,49.47,26.55,26.55,37.55,88.22,46.83,34.35,53.6,135.62,165.57,76.62,65.9,217.52,25.99,58.034285714285716,0.0,65821,102022,5114,0.5363,0.0929,0.146,113549.0,BK_rest,-11527.0,1,1
36047019100,26.79,13.86,17.58,55.73,25.77,20.63,22.03,33.43,22.36,18.32,20.69,37.02,23.74,12.11,12.11,44.02,30.92,22.54,25.81,35.59,24.68,22.95,40.9,60.94,68.99,49.37,45.71,113.59,12.11,33.86357142857143,0.17857142857142858,134583,206650,2993,0.4012,0.0846,0.102,142051.0,NW_BK,64599.0,0,0
36047019200,47.22,44.2,41.05,74.55,44.13,32.97,35.59,55.05,36.76,27.61,37.94,63.3,40.48,35.03,35.03,46.68,24.95,24.95,35.14,82.96,41.43,26.22,47.63,126.42,154.79,74.59,60.88,206.23,24.95,57.277857142857144,0.0,52885,63063,2876,0.5224,0.2077,0.174,113549.0,BK_rest,-50486.0,1,1
36047019300,26.32,11.21,14.57,59.04,26.97,18.71,18.81,28.88,24.34,15.74,18.25,36.7,24.53,7.27,7.27,44.24,32.02,19.35,22.78,31.96,23.0,20.6,39.49,59.32,72.18,45.6,47.3,120.92,7.27,32.763214285714284,0.32142857142857145,67000,103850,5684,0.3097,0.1951,0.145,142051.0,NW_BK,-38201.0,1,1
36047019400,44.08,42.51,39.93,76.74,43.28,29.87,36.86,58.94,33.55,28.45,37.32,64.99,39.36,36.78,36.78,48.39,26.49,26.49,37.16,85.27,43.67,26.49,51.53,131.24,159.69,76.65,64.69,211.14,26.49,58.51214285714286,0.0,47031,26392,3512,0.7089,0.3099,0.183,113549.0,BK_rest,-87157.0,1,1
36047019500,28.06,14.32,14.32,55.93,30.66,21.81,19.32,30.29,28.02,19.15,18.74,38.57,24.48,10.58,10.58,47.75,35.74,21.34,26.91,36.1,19.96,19.03,42.03,61.85,68.19,42.49,40.59,114.19,10.58,33.607142857142854,0.32142857142857145,96106,196250,3405,0.3974,0.1251,0.095,142051.0,NW_BK,54199.0,0,0
36047019600,44.53,41.21,41.5,80.2,44.71,28.05,38.45,61.02,31.44,27.4,38.51,68.82,40.93,35.84,37.97,52.23,28.55,28.55,39.54,88.73,48.58,28.28,57.06,136.1,164.47,79.01,70.31,215.91,27.4,60.63928571428571,0.0,78629,71411,4670,0.5675,0.2717,0.162,113549.0,BK_rest,-42138.0,1,1
36047019700,29.58,14.43,15.26,57.71,34.92,19.37,18.16,25.41,31.37,15.65,16.14,38.16,22.74,9.12,9.12,47.29,40.41,20.49,22.19,32.28,18.07,14.09,43.16,62.44,69.64,37.17,38.93,119.07,9.12,32.94178571428572,0.35714285714285715,107149,250001,3754,0.4302,0.05,0.062,142051.0,NW_BK,107950.0,0,0
36047019800,42.25,38.4,41.33,83.07,44.69,26.64,38.3,62.72,29.79,28.21,38.68,71.16,40.76,32.7,38.15,54.76,30.18,30.18,42.12,91.6,53.41,32.19,62.38,142.08,170.46,81.69,75.62,221.91,26.64,62.33678571428572,0.0,66563,103172,1895,0.755,0.0704,0.076,113549.0,BK_rest,-10377.0,1,1
36047019900,32.2,17.15,19.83,60.36,41.14,20.9,22.2,24.62,30.24,19.68,16.95,40.78,19.12,13.39,12.98,51.21,46.61,20.59,24.23,32.71,17.11,12.0,45.58,63.89,68.52,32.74,36.84,119.78,12.0,34.40535714285714,0.32142857142857145,118996,250001,3632,0.2596,0.0747,,142051.0,NW_BK,107950.0,0,0
36047020000,42.94,39.08,42.03,82.99,45.24,26.87,38.98,62.99,30.06,28.1,39.0,71.48,41.46,33.36,38.46,55.06,30.45,30.45,42.14,91.52,53.55,31.62,62.74,141.73,170.06,81.69,76.03,221.51,26.87,62.556785714285716,0.0,76667,71667,2387,0.5569,0.2286,0.153,113549.0,BK_rest,-41882.0,1,1
36047020100,29.85,15.01,18.98,59.89,37.31,17.24,18.41,21.8,26.95,18.03,15.92,37.08,19.67,11.41,11.41,47.56,42.75,19.16,19.92,28.4,19.62,12.85,42.48,60.79,70.46,33.3,39.5,124.1,11.41,32.85178571428572,0.4642857142857143,129720,189500,4277,0.383,0.0383,0.077,142051.0,NW_BK,47449.0,0,0
36047020200,46.1,42.24,45.18,83.56,48.38,27.92,41.16,64.04,31.11,28.44,41.16,72.53,44.61,36.51,40.37,56.11,31.49,31.49,41.95,92.09,54.58,28.46,64.63,143.9,170.9,84.35,79.15,221.91,27.92,64.08285714285715,0.0,71875,77188,1924,0.8413,0.0749,0.066,113549.0,BK_rest,-36361.0,1,0
36047020300,32.76,17.72,24.25,61.92,45.58,23.34,22.61,24.84,29.59,19.56,17.97,41.32,16.33,14.54,17.36,52.67,50.73,23.61,26.41,36.22,20.48,13.56,42.56,64.31,72.67,27.87,37.79,126.52,13.56,35.896071428571425,0.25,173125,250001,1849,0.4161,0.1017,0.08,113549.0,BK_rest,136452.0,0,0
