GEOID,Mo_period_1_tt_3,Mo_period_2_tt_3,Mo_period_3_tt_3,Mo_period_4_tt_3,Tu_period_1_tt_3,Tu_period_2_tt_3,Tu_period_3_tt_3,Tu_period_4_tt_3,We_period_1_tt_3,We_period_2_tt_3,We_period_3_tt_3,We_period_4_tt_3,Th_period_1_tt_3,Th_period_2_tt_3,Th_period_3_tt_3,Th_period_4_tt_3,Fr_period_1_tt_3,Fr_period_2_tt_3,Fr_period_3_tt_3,Fr_period_4_tt_3,Sa_period_1_tt_3,Sa_period_2_tt_3,Sa_period_3_tt_3,Sa_period_4_tt_3,Su_period_1_tt_3,Su_period_2_tt_3,Su_period_3_tt_3,Su_period_4_tt_3,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36047037402,7.12,5.23,8.09,24.9,8.1,7.87,11.43,19.06,7.12,6.49,6.41,18.81,5.95,5.95,6.49,18.2,10.13,9.02,12.7,27.34,18.62,19.68,18.56,42.13,49.25,19.42,21.33,64.52,5.23,17.139999999999997,0.7857142857142857,44472,60417,4967,0.5147,0.1415,0.173,113549.0,BK_rest,-53132.0,1,1
36047037500,4.6,2.96,4.18,17.73,4.66,2.95,4.1,12.19,4.16,2.85,2.86,10.1,4.66,2.96,3.35,8.49,5.32,3.44,3.02,6.12,4.92,4.14,7.41,12.12,21.49,9.87,20.66,36.77,2.85,8.145714285714286,0.8928571428571429,68594,89808,3269,0.4049,0.1302,0.1,113549.0,BK_rest,-23741.0,1,1
36047037700,4.16,3.42,3.66,18.35,4.32,3.42,3.66,12.58,4.16,3.33,3.33,9.95,4.24,3.42,3.38,8.17,4.91,2.71,3.33,6.74,5.0,4.85,7.92,12.62,22.01,9.01,20.55,38.32,2.71,8.268571428571427,0.8928571428571429,70865,137368,5229,0.4801,0.1926,0.091,113549.0,BK_rest,23819.0,0,0
36047037900,3.32,2.84,2.84,18.48,3.92,2.84,2.84,12.19,3.32,2.84,2.84,9.75,3.42,2.84,2.84,7.98,3.98,2.45,2.84,7.04,4.58,4.2,8.17,12.99,22.83,8.76,20.4,39.55,2.45,7.960357142857142,0.8928571428571429,56645,82500,5122,0.479,0.2519,0.106,113549.0,BK_rest,-31049.0,1,1
36047038100,3.52,3.52,3.52,17.68,3.52,3.32,3.52,11.21,3.52,2.99,3.52,9.98,2.89,2.89,2.89,9.34,4.34,2.61,3.58,7.29,3.91,3.32,7.07,13.31,21.36,8.38,18.43,38.45,2.61,7.852857142857142,0.9285714285714286,52131,80803,5605,0.392,0.2196,0.118,113549.0,BK_rest,-32746.0,1,1
36047038200,7.35,4.91,8.35,25.18,7.69,5.56,10.35,18.72,7.35,5.29,8.35,19.09,7.35,6.29,8.35,18.33,10.17,9.56,12.54,28.09,20.24,21.3,20.18,43.75,50.87,18.85,22.95,66.14,4.91,17.6125,0.6785714285714286,17806,43712,6190,0.2255,0.4785,0.34,113549.0,BK_rest,-69837.0,1,1
36047038300,4.03,3.99,4.03,17.56,4.03,3.4,4.03,11.5,3.52,2.7,3.91,10.23,3.63,3.61,3.57,9.59,4.85,3.67,4.44,6.77,3.83,3.54,6.56,13.03,20.64,9.22,18.84,36.9,2.7,8.057857142857141,0.9285714285714286,77917,136977,5573,0.5108,0.2163,0.072,113549.0,BK_rest,23428.0,0,1
36047038500,4.44,2.76,4.17,17.15,3.84,2.16,3.66,11.09,2.72,1.88,2.9,10.12,3.44,3.0,3.39,9.8,5.27,3.48,3.43,6.36,3.42,2.93,6.14,12.81,20.23,9.97,19.05,35.67,1.88,7.6885714285714295,0.9285714285714286,83079,164851,4556,0.4311,0.1288,0.093,113549.0,BK_rest,51302.0,0,0
36047038600,6.15,4.17,7.13,23.41,8.31,6.31,10.71,18.74,6.15,4.45,5.89,17.32,5.97,5.07,5.97,16.71,11.05,9.55,12.4,26.31,17.76,18.82,17.7,41.28,48.39,18.0,20.47,63.66,4.17,16.351785714285715,0.7857142857142857,84125,83182,3336,0.7259,0.1214,0.165,113549.0,BK_rest,-30367.0,1,0
36047038700,4.86,2.16,3.58,16.7,2.8,1.58,2.52,11.3,2.3,1.58,2.3,9.71,3.02,2.4,2.52,9.86,5.68,3.04,2.83,7.12,3.01,1.69,5.73,12.46,19.81,10.63,19.05,34.43,1.58,7.309642857142859,0.9642857142857143,51125,79243,4157,0.4564,0.3328,0.228,113549.0,BK_rest,-34306.0,1,1
36047038800,6.11,4.09,7.0,21.97,9.35,7.79,11.56,18.4,5.3,4.62,4.75,15.88,4.83,4.83,4.83,15.28,11.19,8.68,12.13,24.88,16.16,17.22,16.1,39.68,46.79,17.59,18.87,62.06,4.09,15.640714285714285,0.8214285714285714,76311,129360,4691,0.6361,0.1801,0.133,113549.0,BK_rest,15811.0,0,0
36047038900,6.56,4.85,7.54,17.43,4.53,4.6,3.17,13.26,4.18,4.18,4.38,11.01,3.83,3.35,4.71,12.27,4.48,4.05,4.26,9.53,4.33,3.36,6.61,13.3,18.25,13.8,19.76,30.06,3.17,8.63,0.9642857142857143,83681,89718,3072,0.4858,0.1885,0.125,113549.0,BK_rest,-23831.0,1,0
36047039000,6.48,4.73,7.25,21.82,9.19,8.52,11.17,17.72,5.46,5.46,5.01,15.73,4.87,4.87,5.09,15.13,10.4,7.88,11.23,23.99,15.37,16.43,15.31,38.88,46.0,17.64,18.08,61.27,4.73,15.392142857142856,0.8214285714285714,69408,68794,2592,0.7368,0.1586,0.104,113549.0,BK_rest,-44755.0,1,0
36047039100,6.82,4.76,7.45,17.68,4.45,4.61,3.27,13.64,4.21,4.21,4.43,11.04,3.73,3.12,4.78,12.36,4.58,3.95,4.17,9.56,4.24,3.31,6.52,13.2,18.74,13.62,20.14,30.54,3.12,8.683214285714287,0.9285714285714286,93964,145644,3844,0.3485,0.2029,0.158,113549.0,BK_rest,32095.0,0,1
36047039200,6.82,5.07,7.48,21.46,9.73,9.05,11.15,17.8,4.95,4.95,5.3,15.37,5.25,5.25,5.43,15.02,10.38,7.3,11.05,23.46,14.5,15.56,14.94,38.26,45.63,17.22,17.7,60.9,4.95,15.249285714285714,0.8214285714285714,58327,159417,3370,0.6803,0.0899,0.13,113549.0,BK_rest,45868.0,0,1
36047039300,5.66,2.7,5.54,17.01,3.01,2.75,2.43,13.01,3.26,2.75,2.97,10.15,2.64,2.23,3.27,10.82,4.73,2.65,2.35,8.33,3.04,1.76,5.52,11.74,19.23,11.79,19.91,31.84,1.76,7.610357142857142,0.9642857142857143,84148,67222,4284,0.2438,0.1716,0.137,113549.0,BK_rest,-46327.0,1,0
36047039400,6.42,4.67,6.49,20.72,9.33,8.44,9.56,16.81,4.44,4.44,4.95,14.63,5.03,5.03,5.03,14.02,10.18,7.37,10.25,22.66,13.41,14.47,13.35,36.93,44.04,16.72,16.12,59.31,4.44,14.457857142857142,0.8214285714285714,39091,60591,2184,0.5068,0.2953,0.185,113549.0,BK_rest,-52958.0,1,1
36047039500,5.37,2.54,4.98,17.43,3.78,2.78,3.47,12.81,3.8,2.68,2.68,10.46,3.62,2.78,3.17,9.88,6.21,3.0,2.08,7.39,4.08,1.86,6.57,11.49,20.52,10.98,20.66,33.85,1.86,7.89,0.8928571428571429,52264,81009,3838,0.267,0.3163,0.191,113549.0,BK_rest,-32540.0,1,1
36047039600,6.32,4.22,6.52,21.34,9.6,7.27,10.08,17.81,4.57,4.57,4.98,15.25,5.06,4.69,5.06,14.65,11.27,8.68,11.47,23.88,14.53,15.59,14.47,38.05,45.16,17.0,17.24,60.43,4.22,14.991428571428573,0.8214285714285714,59063,91547,2090,0.7476,0.1732,0.141,113549.0,BK_rest,-22002.0,1,1
36047039700,4.31,2.55,4.28,17.95,4.94,2.67,4.38,12.63,4.31,2.45,2.57,9.67,4.94,2.67,3.06,7.55,5.51,3.73,2.25,5.9,5.41,4.16,8.0,11.27,22.13,10.28,21.88,36.22,2.25,8.13107142857143,0.8928571428571429,57339,88875,3076,0.3323,0.2529,0.133,113549.0,BK_rest,-24674.0,1,1
36047039800,6.93,4.91,7.85,23.6,9.04,6.72,11.02,18.9,6.82,5.19,6.73,17.51,6.81,5.56,6.81,16.91,12.24,10.42,13.22,26.47,17.85,18.91,17.79,41.36,48.48,18.44,20.56,63.75,4.91,16.814285714285717,0.7857142857142857,76600,118730,3103,0.5835,0.1751,0.148,113549.0,BK_rest,5181.0,0,0
36047039900,4.31,2.55,4.28,17.95,4.94,2.67,4.38,12.63,4.31,2.45,2.57,9.67,4.94,2.67,3.06,7.55,5.51,3.73,2.25,5.9,5.41,4.16,8.0,11.27,22.13,10.28,21.88,36.22,2.25,8.13107142857143,0.8928571428571429,55517,101250,4551,0.3554,0.2169,0.142,113549.0,BK_rest,-12299.0,1,1
36047040000,6.48,4.01,6.77,22.55,8.97,5.92,10.31,18.22,5.59,4.65,5.97,16.46,6.05,4.48,6.05,15.86,11.76,9.79,12.49,25.19,16.23,17.29,16.17,39.74,46.86,17.51,18.93,62.13,4.01,15.80107142857143,0.8214285714285714,51991,95833,3073,0.6186,0.1434,0.119,113549.0,BK_rest,-17716.0,1,1
36047040100,3.67,1.56,3.23,18.9,5.13,2.67,3.74,12.0,3.67,1.66,2.9,9.06,5.38,2.67,2.4,5.77,5.77,3.41,2.38,6.2,5.62,4.5,8.36,10.89,23.66,9.68,23.27,38.6,1.56,8.098214285714286,0.8928571428571429,49565,55833,3423,0.3793,0.3376,0.18,113549.0,BK_rest,-57716.0,1,1
36047040200,7.28,4.9,7.66,23.99,8.21,5.1,9.71,18.13,7.28,5.4,7.66,17.9,7.28,5.23,7.66,17.14,10.59,9.47,12.14,26.68,18.64,19.7,18.59,42.16,49.27,18.32,21.35,64.55,4.9,16.85678571428571,0.7857142857142857,64118,90966,2936,0.6155,0.1866,0.137,113549.0,BK_rest,-22583.0,1,1
36047040300,3.47,2.12,4.13,19.73,4.73,3.37,4.2,11.28,3.47,2.22,3.8,8.0,5.71,3.37,3.31,5.28,5.71,3.87,3.73,6.04,5.45,3.9,9.07,10.99,24.76,9.8,24.18,40.09,2.12,8.420714285714286,0.8928571428571429,75298,134609,4094,0.3429,0.2191,0.115,113549.0,BK_rest,21060.0,0,1
36047040400,6.85,5.52,6.85,23.59,7.6,4.96,8.7,17.53,6.85,5.83,6.85,17.5,6.85,4.64,6.85,16.31,11.27,10.29,12.31,26.14,17.27,18.0,17.21,40.79,47.9,18.29,19.98,63.17,4.64,16.28214285714286,0.8214285714285714,80000,124000,2563,0.7639,0.1311,0.135,113549.0,BK_rest,10451.0,0,0
36047040500,3.84,3.18,4.57,20.42,4.11,3.46,4.57,9.99,3.84,3.18,4.57,6.71,5.28,4.06,4.24,4.79,5.28,4.21,4.57,5.74,5.2,3.22,9.62,11.48,26.24,10.49,24.14,41.57,3.18,8.663214285714286,0.8571428571428571,67188,87716,1584,0.3778,0.1597,0.098,113549.0,BK_rest,-25833.0,1,1
36047040600,6.86,5.3,6.86,23.21,8.15,5.37,9.26,17.7,6.86,5.9,6.86,17.12,6.86,5.14,6.86,16.27,11.64,10.2,12.65,25.72,16.69,17.75,16.63,40.2,47.32,17.87,19.4,62.59,5.14,16.187142857142856,0.8214285714285714,66196,44115,3992,0.5009,0.1383,0.144,113549.0,BK_rest,-69434.0,1,1
36047040800,6.47,4.96,6.47,22.56,8.35,5.66,8.96,17.64,6.47,5.6,6.47,16.47,6.47,4.85,6.47,15.73,11.84,10.4,12.27,25.07,15.8,16.86,15.74,39.31,46.43,17.57,18.5,61.7,4.85,15.753214285714284,0.8214285714285714,84753,64545,3862,0.7085,0.095,0.138,113549.0,BK_rest,-49004.0,1,0
36047040900,6.87,4.89,4.58,21.7,6.88,5.54,7.01,15.25,6.87,4.78,6.3,11.71,6.86,5.25,4.86,9.03,8.84,6.61,3.87,9.46,5.23,4.16,8.94,11.22,26.0,10.64,26.26,38.43,3.87,10.287142857142857,0.8571428571428571,56020,86831,4358,0.349,0.3531,0.216,113549.0,BK_rest,-26718.0,1,1
36047041000,6.32,4.93,6.32,22.28,8.9,6.34,8.71,18.04,5.62,5.57,6.32,16.19,6.32,4.82,6.32,15.59,12.03,10.36,12.03,24.69,14.85,15.91,14.79,38.36,45.48,17.43,17.56,60.75,4.82,15.458214285714286,0.8214285714285714,63224,115179,2055,0.7085,0.1637,0.173,113549.0,BK_rest,1630.0,0,1
36047041100,4.73,3.26,4.11,20.51,6.19,4.37,5.27,13.08,4.73,3.36,4.81,9.8,6.8,4.37,4.31,7.01,6.83,4.93,3.65,7.44,5.78,4.76,8.9,11.15,25.4,9.79,25.09,39.68,3.26,9.289642857142857,0.8571428571428571,54128,83898,3778,0.358,0.1898,0.148,113549.0,BK_rest,-29651.0,1,1
36047041200,5.38,4.63,5.38,21.37,8.11,5.89,7.21,17.28,4.93,4.93,5.38,15.28,5.38,4.38,5.38,14.68,11.09,9.43,10.72,23.66,13.29,14.35,13.23,36.8,43.92,16.68,15.99,59.19,4.38,14.426428571428572,0.8214285714285714,106000,164300,3454,0.5251,0.2626,0.148,113549.0,BK_rest,50751.0,0,1
36047041300,5.33,3.29,3.9,20.02,6.57,4.3,5.4,13.72,5.33,3.38,4.39,10.84,6.57,4.22,3.83,7.5,7.13,5.09,2.89,7.7,6.49,5.7,8.58,11.27,24.46,10.14,24.27,38.19,2.89,9.303571428571429,0.8571428571428571,64267,67986,3646,0.4239,0.2013,0.124,113549.0,BK_rest,-45563.0,1,1
36047041401,6.16,4.62,6.09,21.24,9.1,6.9,8.48,17.37,4.58,4.58,5.62,15.15,5.7,4.66,5.7,14.55,11.3,9.5,11.24,23.65,13.26,14.32,13.2,36.77,43.89,16.55,15.96,59.16,4.58,14.617857142857142,0.8214285714285714,66250,148188,1396,0.7364,0.1948,0.153,113549.0,BK_rest,34639.0,0,1
36047041402,6.6,5.1,5.85,20.3,9.66,7.93,7.99,16.54,4.34,4.34,5.37,14.21,5.45,5.2,5.45,13.61,10.42,8.32,10.06,22.47,12.07,13.13,12.01,35.59,42.7,16.16,14.78,57.97,4.34,14.057857142857143,0.8214285714285714,51735,26625,2052,0.5802,0.2042,0.202,113549.0,BK_rest,-86924.0,1,1
36047041500,5.67,3.78,4.62,19.36,6.3,4.03,5.74,14.07,5.67,3.88,4.13,10.95,6.3,4.03,4.43,8.79,6.85,5.08,3.23,7.52,6.71,4.92,8.33,11.53,23.46,10.5,23.39,37.1,3.23,9.298928571428572,0.8928571428571429,84072,60099,4472,0.4135,0.2066,0.12,113549.0,BK_rest,-53450.0,1,1
36047041600,7.65,5.91,6.66,20.57,10.58,8.69,8.69,17.0,4.72,4.72,6.19,14.48,6.2,6.2,6.27,14.2,10.45,7.91,10.09,22.5,11.89,12.95,12.48,35.73,43.17,16.18,15.24,58.44,4.72,14.491428571428571,0.8214285714285714,56695,55990,2178,0.7591,0.1116,0.116,113549.0,BK_rest,-57559.0,1,1
36047041700,6.11,4.2,5.06,19.04,6.16,4.02,5.6,13.95,5.54,3.92,4.35,11.39,5.9,4.3,4.84,9.98,7.29,5.09,3.47,7.85,6.19,4.34,7.9,11.68,22.74,10.86,22.68,35.56,3.47,9.28607142857143,0.8928571428571429,24948,101638,3330,0.2487,0.2462,0.174,113549.0,BK_rest,-11911.0,1,1
36047041800,7.68,6.42,6.69,20.41,10.61,8.24,8.24,17.03,5.45,5.45,6.35,14.32,6.4,6.4,6.34,14.22,10.71,8.87,10.15,22.75,11.08,12.14,12.03,35.1,42.72,15.84,14.8,57.99,5.45,14.443928571428573,0.8214285714285714,55000,150778,2785,0.517,0.1908,0.191,113549.0,BK_rest,37229.0,0,1
36047041900,6.82,4.18,5.77,19.0,5.61,4.41,5.23,14.44,5.5,4.22,4.31,11.83,5.12,4.32,4.8,11.17,7.73,4.66,3.71,8.82,5.78,3.69,7.42,11.95,22.23,11.54,22.5,34.82,3.69,9.342142857142857,0.8928571428571429,58636,37043,3866,0.3395,0.3213,0.172,113549.0,BK_rest,-76506.0,1,1
36047042000,8.24,7.19,7.02,20.06,10.98,7.84,7.84,16.7,6.45,6.45,6.67,13.97,6.72,6.72,6.66,13.89,10.32,8.66,9.09,22.37,9.99,11.05,10.98,34.03,41.66,15.47,13.74,56.94,6.45,14.203571428571433,0.8214285714285714,70588,109411,1812,0.6062,0.1625,0.15,113549.0,BK_rest,-4138.0,1,0
36047042100,7.01,3.76,6.15,18.61,4.9,4.48,4.51,14.5,5.35,3.98,4.38,11.75,4.4,3.99,4.88,11.73,7.24,4.3,3.52,9.66,5.13,3.18,6.8,12.12,21.48,11.99,21.97,33.62,3.18,9.12107142857143,0.8928571428571429,86964,64048,4505,0.3251,0.1545,0.135,113549.0,BK_rest,-49501.0,1,0
36047042200,6.72,6.07,5.99,20.34,9.72,7.25,7.25,16.42,5.31,5.31,5.64,14.35,5.7,5.7,5.64,13.55,10.28,8.64,9.18,22.35,11.51,12.57,11.07,34.83,41.75,16.41,13.83,57.03,5.31,13.943214285714285,0.8214285714285714,60918,49211,3624,0.7112,0.2127,0.173,113549.0,BK_rest,-64338.0,1,1
36047042300,7.29,3.39,6.62,18.59,4.71,4.48,4.0,14.71,4.83,3.3,4.69,11.73,3.88,2.19,4.97,12.53,6.09,4.26,4.02,10.03,4.61,3.49,6.3,12.42,20.64,12.62,21.48,32.11,2.19,8.927857142857144,0.8928571428571429,83949,58636,3990,0.3564,0.1145,0.114,113549.0,BK_rest,-54913.0,1,0
36047042400,6.0,5.61,6.0,21.5,8.73,6.29,7.39,17.32,5.86,5.86,6.0,15.51,6.0,5.09,6.0,14.72,10.88,9.64,10.55,23.64,13.42,14.48,12.97,36.74,43.66,17.25,15.74,58.93,5.09,14.706428571428573,0.8214285714285714,62321,77461,3753,0.5102,0.1553,0.139,113549.0,BK_rest,-36088.0,1,1
36047042500,8.25,5.07,7.98,19.07,6.0,6.0,4.8,15.37,5.9,4.82,5.9,12.6,3.67,1.98,6.0,13.45,6.06,5.33,5.33,11.08,5.68,4.41,7.37,13.6,20.3,14.06,21.87,30.53,1.98,9.731428571428575,0.8928571428571429,88650,153346,3412,0.3133,0.224,0.158,113549.0,BK_rest,39797.0,0,1
36047042600,6.44,6.12,6.44,22.14,8.63,5.98,7.94,17.44,6.44,6.44,6.44,16.16,6.44,5.58,6.44,14.96,11.08,10.25,11.21,24.34,14.95,16.01,14.5,38.27,45.19,18.01,17.27,60.46,5.58,15.413214285714284,0.8214285714285714,67375,138750,4782,0.4749,0.2539,0.187,113549.0,BK_rest,25201.0,0,1
36047042700,9.36,6.09,9.15,20.19,6.78,6.78,5.29,16.49,6.73,5.19,6.73,14.12,4.86,3.86,6.78,14.15,6.84,6.11,6.11,12.6,7.2,5.53,8.14,14.22,21.01,14.83,22.53,30.01,3.86,10.631428571428573,0.8571428571428571,82917,128521,4690,0.282,0.1746,0.161,113549.0,BK_rest,14972.0,0,0
36047042800,6.34,5.42,6.34,22.74,7.69,4.89,7.89,17.2,6.34,5.92,6.34,16.84,6.34,4.59,6.34,15.37,10.88,10.16,11.21,24.94,16.08,16.82,15.54,39.39,46.22,18.33,18.3,61.5,4.59,15.570000000000002,0.8214285714285714,72344,112133,3892,0.6542,0.0928,0.124,113549.0,BK_rest,-1416.0,1,0
36047042900,9.24,4.19,8.28,20.11,6.5,6.5,5.7,16.69,6.5,4.1,6.5,13.65,5.27,3.58,6.5,14.07,6.95,5.83,5.83,12.05,6.53,5.24,7.46,13.43,21.66,13.89,23.0,31.2,3.58,10.373214285714287,0.8571428571428571,64063,110859,5558,0.2171,0.2566,0.171,113549.0,BK_rest,-2690.0,1,1
36047043000,7.7,6.82,7.7,22.08,8.99,5.88,8.0,16.47,7.7,7.22,7.65,16.53,7.7,5.81,7.64,14.7,9.73,9.73,10.07,24.17,14.51,15.1,13.62,37.72,44.3,18.31,16.38,59.58,5.81,15.421785714285713,0.8214285714285714,46038,50287,3738,0.5239,0.1578,0.171,113549.0,BK_rest,-63262.0,1,1
36047043100,8.5,4.26,7.36,20.0,6.3,6.0,5.69,16.11,6.53,4.28,5.9,13.14,5.45,4.56,6.1,13.44,7.53,5.7,5.04,11.32,6.21,4.61,7.05,12.54,22.53,12.79,23.24,32.68,4.26,10.17357142857143,0.8571428571428571,77633,53510,4695,0.2419,0.1808,0.132,113549.0,BK_rest,-60039.0,1,0
36047043200,7.45,7.23,7.45,21.49,9.55,6.44,7.83,16.7,7.45,7.45,7.45,15.75,7.45,6.37,7.45,14.23,9.77,9.77,9.99,23.48,13.75,14.62,12.81,36.83,43.5,17.85,15.58,58.78,6.37,15.159642857142858,0.8214285714285714,78173,134600,4504,0.5317,0.1055,0.135,113549.0,BK_rest,21051.0,0,0
36047043300,7.85,4.54,6.31,19.9,6.29,5.35,6.03,15.58,6.43,4.44,5.25,12.63,5.87,5.0,5.74,12.1,8.47,5.82,4.66,9.86,6.1,4.68,7.29,11.93,22.99,11.76,23.51,33.97,4.44,10.012500000000001,0.8928571428571429,33641,144107,3820,0.2134,0.3223,0.193,113549.0,BK_rest,30558.0,0,1
36047043400,7.15,7.15,7.15,21.04,9.62,7.01,7.71,16.93,7.15,7.04,7.04,15.3,7.09,6.62,7.03,13.96,9.92,9.71,9.96,23.01,13.02,13.89,12.07,36.09,42.76,17.76,14.84,58.04,6.62,14.859285714285713,0.8214285714285714,54375,55125,4014,0.5832,0.3084,0.199,113549.0,BK_rest,-58424.0,1,1
36047043500,7.71,4.87,6.15,20.56,7.16,5.98,7.14,15.84,7.07,4.77,5.89,12.53,7.3,5.35,5.98,11.21,8.45,6.81,4.56,9.36,6.97,5.48,8.21,12.06,24.08,11.74,24.49,35.46,4.56,10.470714285714285,0.8571428571428571,71049,110536,5191,0.3864,0.2179,0.114,113549.0,BK_rest,-3013.0,1,1
36047043600,8.38,8.38,7.97,20.83,10.05,7.68,7.97,16.51,8.38,7.79,7.63,15.11,7.84,7.32,7.32,13.62,9.33,9.33,9.33,22.78,12.51,13.05,11.22,35.32,41.9,17.79,13.98,57.18,7.32,14.875000000000002,0.8214285714285714,58193,90199,5057,0.5814,0.1966,0.142,113549.0,BK_rest,-23350.0,1,1
36047043700,7.29,5.31,5.58,21.19,6.91,5.51,7.36,15.74,7.29,5.41,6.19,12.19,7.28,4.93,4.73,9.73,8.26,6.88,4.41,9.49,5.8,4.46,8.69,11.51,24.97,10.84,25.23,36.94,4.41,10.361428571428572,0.8571428571428571,60667,88073,6041,0.4021,0.1933,0.113,113549.0,BK_rest,-25476.0,1,1
36047043800,7.03,6.87,6.45,20.44,9.77,7.28,7.28,16.46,6.14,6.11,6.11,14.49,6.16,6.16,6.1,13.65,9.86,8.75,8.92,22.39,11.34,12.4,10.81,34.62,41.5,16.52,13.57,56.77,6.1,14.069642857142856,0.8214285714285714,65357,75129,2463,0.5571,0.1398,0.142,113549.0,BK_rest,-38420.0,1,1
36047043900,8.45,5.13,6.57,21.64,6.78,5.44,8.22,16.44,8.15,5.19,6.9,13.11,7.3,5.2,5.92,11.44,9.16,7.81,5.14,10.29,5.84,4.39,8.65,11.71,25.25,11.61,25.67,36.84,4.39,10.865714285714287,0.8571428571428571,80286,70208,3919,0.45,0.1391,0.136,113549.0,BK_rest,-43341.0,1,0
36047044000,8.54,8.31,7.27,20.12,10.68,7.49,7.49,16.14,7.55,6.92,6.92,14.38,6.97,6.97,6.84,13.33,9.93,8.71,8.29,22.07,11.11,11.98,10.17,34.19,40.86,17.15,12.94,56.13,6.84,14.266071428571427,0.8214285714285714,67250,127581,2952,0.6033,0.1958,0.155,113549.0,BK_rest,14032.0,0,1
36047044100,9.52,5.35,7.9,21.33,6.58,6.54,7.47,16.7,8.1,5.24,6.92,13.76,7.1,5.83,6.4,13.46,9.71,7.25,6.02,11.66,6.26,4.68,7.67,11.68,24.42,12.62,25.14,34.94,4.68,11.080357142857142,0.8571428571428571,53594,158105,5563,0.368,0.3207,0.177,113549.0,BK_rest,44556.0,0,1
36047044200,8.6,7.66,6.94,20.09,10.9,7.32,7.32,16.18,7.07,6.59,6.59,14.0,6.64,6.64,6.58,13.37,10.06,8.4,8.13,22.11,10.12,11.18,10.02,33.61,40.7,16.04,12.78,55.98,6.58,13.986428571428572,0.8214285714285714,72837,74889,2499,0.7247,0.1929,0.163,113549.0,BK_rest,-38660.0,1,0
36047044300,10.41,5.77,8.96,21.76,7.8,7.8,7.62,17.48,8.44,5.79,7.81,14.96,7.28,6.41,7.3,14.81,9.31,7.59,6.83,13.19,7.41,5.81,8.26,13.01,24.15,13.98,25.09,34.13,5.77,11.755714285714287,0.8571428571428571,84180,110568,4537,0.325,0.1657,0.136,113549.0,BK_rest,-2981.0,1,0
36047044400,9.6,9.04,6.99,19.83,11.02,6.99,6.99,15.85,8.18,7.14,6.65,14.12,7.19,7.19,6.34,13.05,9.41,8.07,6.93,21.78,10.29,10.65,8.82,32.92,39.5,16.99,11.58,54.78,6.34,13.853214285714285,0.8571428571428571,54265,90625,3900,0.5476,0.2733,0.214,113549.0,BK_rest,-22924.0,1,1
36047044500,10.22,5.22,8.82,21.19,7.61,7.5,6.93,16.94,7.65,5.18,7.62,14.67,6.5,5.21,7.1,14.84,8.36,6.97,6.8,13.0,7.21,5.79,7.91,12.98,22.99,14.01,24.25,32.65,5.18,11.290000000000001,0.8571428571428571,77451,53201,4519,0.445,0.1562,0.15,113549.0,BK_rest,-60348.0,1,0
36047044600,8.66,8.66,7.59,20.01,10.26,7.59,7.59,16.04,8.59,7.55,7.24,14.3,7.61,7.53,6.94,12.81,9.03,8.87,8.43,21.96,11.61,12.15,10.31,34.42,41.0,17.49,13.08,56.28,6.94,14.414285714285715,0.8214285714285714,68051,78224,2055,0.6207,0.1066,0.127,113549.0,BK_rest,-35325.0,1,1
36047044700,10.41,6.33,9.61,21.19,7.81,7.81,6.61,16.72,7.78,5.91,7.78,14.83,6.18,4.98,7.58,15.15,7.88,7.13,7.13,13.4,8.03,6.44,8.22,13.54,22.26,14.87,24.05,31.46,4.98,11.4675,0.8571428571428571,73438,114167,2487,0.2304,0.4242,0.218,113549.0,BK_rest,618.0,0,1
36047044800,9.71,9.55,7.5,20.04,11.13,7.5,7.5,16.07,8.68,7.65,7.15,14.33,7.7,7.7,6.85,13.26,9.5,8.56,7.49,21.99,10.85,11.21,9.38,33.49,40.06,17.51,12.14,55.34,6.85,14.280000000000001,0.8214285714285714,67750,39280,1918,0.6203,0.1072,0.102,113549.0,BK_rest,-74269.0,1,1
36047044901,12.76,11.09,15.18,19.88,8.55,8.55,9.54,17.16,8.08,8.08,10.72,15.73,8.02,8.02,9.28,14.14,10.81,10.81,10.96,17.05,13.1,4.92,11.68,18.35,20.06,19.92,21.23,23.27,4.92,13.105,0.8928571428571429,52716,58750,2884,0.2635,0.2445,0.188,142051.0,NW_BK,-83301.0,1,1
36047045000,10.97,10.84,6.61,19.07,11.15,6.61,5.75,14.71,9.04,6.96,5.26,13.91,8.05,7.43,4.96,12.2,8.1,7.49,5.31,21.03,9.91,9.33,7.2,31.3,37.88,16.4,9.96,53.16,4.96,13.235357142857143,0.8571428571428571,75446,116941,982,0.7711,0.3595,0.188,113549.0,BK_rest,3392.0,0,1
36047045200,9.99,8.84,6.33,19.17,11.0,6.33,6.29,15.19,7.93,6.68,5.8,13.13,6.94,6.94,5.5,12.38,8.97,7.41,5.85,21.12,9.34,9.13,7.74,31.66,38.43,15.7,10.5,53.7,5.5,13.142499999999998,0.8571428571428571,73393,113759,2766,0.7241,0.0839,0.092,113549.0,BK_rest,210.0,0,0
