GEOID,Mo_period_1_tt,Mo_period_2_tt,Mo_period_3_tt,Mo_period_4_tt,Tu_period_1_tt,Tu_period_2_tt,Tu_period_3_tt,Tu_period_4_tt,We_period_1_tt,We_period_2_tt,We_period_3_tt,We_period_4_tt,Th_period_1_tt,Th_period_2_tt,Th_period_3_tt,Th_period_4_tt,Fr_period_1_tt,Fr_period_2_tt,Fr_period_3_tt,Fr_period_4_tt,Sa_period_1_tt,Sa_period_2_tt,Sa_period_3_tt,Sa_period_4_tt,Su_period_1_tt,Su_period_2_tt,Su_period_3_tt,Su_period_4_tt,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36047038500,5.78,5.78,5.78,43.99,5.78,5.62,5.78,20.96,5.78,5.62,5.78,30.34,5.78,5.78,5.78,15.88,14.59,11.35,10.87,10.87,5.6,5.6,14.59,30.34,16.36,16.36,57.98,128.65,5.6,17.9775,0.7857142857142857,83079,164851,4556,0.4311,0.1288,0.093,113549.0,BK_rest,51302.0,0,0
36047038600,9.07,8.35,9.07,9.07,19.73,15.14,19.73,35.52,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.07,31.79,28.28,40.04,40.04,59.44,69.3,68.98,112.9,160.09,15.14,68.98,219.25,8.35,39.73107142857143,0.5714285714285714,84125,83182,3336,0.7259,0.1214,0.165,113549.0,BK_rest,-30367.0,1,0
36047038700,1.08,1.08,1.08,39.32,1.08,1.08,1.08,23.17,1.08,1.08,1.08,25.8,1.08,1.08,1.08,18.04,10.05,7.03,7.03,12.94,1.3,1.3,10.05,25.8,20.66,20.66,55.97,124.11,1.08,14.863928571428573,0.7142857142857143,51125,79243,4157,0.4564,0.3328,0.228,113549.0,BK_rest,-34306.0,1,1
36047038800,2.11,2.11,2.11,2.11,21.49,21.49,21.49,40.9,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,33.08,21.96,33.08,33.08,56.31,66.18,68.32,109.77,156.96,22.09,68.32,218.69,2.11,36.376071428571436,0.42857142857142855,76311,129360,4691,0.6361,0.1801,0.133,113549.0,BK_rest,15811.0,0,0
36047038900,15.79,12.69,17.02,38.0,8.41,9.96,3.72,29.1,9.96,9.96,9.96,13.84,9.32,9.32,9.96,31.02,9.96,9.96,9.96,25.88,9.96,8.96,9.96,13.84,31.48,31.48,59.01,108.24,3.72,20.24,0.7142857142857143,83681,89718,3072,0.4858,0.1885,0.125,113549.0,BK_rest,-23831.0,1,0
36047039000,4.24,4.24,4.24,4.24,26.61,26.61,26.61,43.0,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,28.85,17.89,28.85,28.85,52.97,62.83,65.87,106.43,153.62,28.18,65.87,217.8,4.24,36.847142857142856,0.4642857142857143,69408,68794,2592,0.7368,0.1586,0.104,113549.0,BK_rest,-44755.0,1,0
36047039100,18.41,11.08,19.36,40.62,8.28,8.28,2.81,31.72,8.28,8.28,8.28,16.69,5.48,5.48,8.28,29.08,8.28,8.28,8.28,23.94,8.28,8.28,8.28,16.69,30.35,30.35,61.63,112.43,2.81,19.83857142857143,0.7142857142857143,93964,145644,3844,0.3485,0.2029,0.158,113549.0,BK_rest,32095.0,0,1
36047039200,8.71,8.71,8.71,8.71,25.37,25.37,25.37,49.75,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.71,25.08,11.67,25.08,25.08,46.46,56.32,59.79,99.92,147.11,32.79,59.79,213.07,8.71,36.87642857142857,0.4642857142857143,58327,159417,3370,0.6803,0.0899,0.13,113549.0,BK_rest,45868.0,0,1
36047039300,11.42,3.1,11.42,38.01,3.98,3.98,3.98,28.8,3.98,3.98,3.98,18.68,3.98,3.98,3.98,21.34,3.98,3.98,3.98,16.2,3.98,3.98,3.98,18.68,26.71,26.71,58.72,116.99,3.1,16.30285714285714,0.75,84148,67222,4284,0.2438,0.1716,0.137,113549.0,BK_rest,-46327.0,1,0
36047039400,9.79,9.79,9.79,9.79,19.69,19.69,19.69,50.86,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,28.86,11.31,28.86,28.86,45.42,55.28,57.96,98.88,146.07,32.3,57.96,209.89,9.79,36.75214285714286,0.5714285714285714,39091,60591,2184,0.5068,0.2953,0.185,113549.0,BK_rest,-52958.0,1,1
36047039500,7.6,7.6,7.6,42.13,7.6,7.6,7.6,29.69,7.6,7.6,7.6,26.22,7.6,7.6,7.6,13.76,11.56,2.12,2.12,8.62,5.23,2.12,11.56,26.22,27.17,27.17,60.64,124.52,2.12,18.287499999999998,0.7142857142857143,52264,81009,3838,0.267,0.3163,0.191,113549.0,BK_rest,-32540.0,1,1
36047039600,8.22,8.22,8.22,8.22,14.7,14.7,14.7,46.07,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,33.96,16.41,33.96,33.96,49.7,59.56,61.54,103.16,150.35,26.98,61.54,211.91,8.22,36.85142857142857,0.5714285714285714,59063,91547,2090,0.7476,0.1732,0.141,113549.0,BK_rest,-22002.0,1,1
36047039700,12.87,1.38,11.2,49.39,13.62,1.38,11.2,31.01,12.87,0.42,0.42,32.14,13.62,1.38,5.53,5.53,19.19,10.57,0.42,0.42,12.79,10.57,19.84,32.16,26.93,26.93,67.66,132.84,0.42,20.15285714285714,0.7142857142857143,57339,88875,3076,0.3323,0.2529,0.133,113549.0,BK_rest,-24674.0,1,1
36047039800,11.43,11.43,11.43,11.43,14.39,14.39,14.39,40.64,11.43,11.43,11.43,11.43,11.43,11.43,11.43,11.43,36.91,24.29,39.45,39.45,55.41,65.28,64.43,108.87,156.06,18.92,64.43,214.69,11.43,39.612857142857145,0.5714285714285714,76600,118730,3103,0.5835,0.1751,0.148,113549.0,BK_rest,5181.0,0,0
36047039900,12.94,1.22,11.29,49.48,14.02,1.22,11.29,31.35,12.94,0.0,0.0,32.24,14.02,1.22,5.14,5.14,19.28,10.54,0.0,0.0,13.19,10.54,20.16,31.74,27.1,27.1,68.06,133.09,0.0,20.153928571428573,0.6785714285714286,55517,101250,4551,0.3554,0.2169,0.142,113549.0,BK_rest,-12299.0,1,1
36047040000,12.97,12.97,12.97,13.67,12.97,12.97,12.97,43.33,12.97,12.97,12.97,13.67,12.97,12.97,12.97,13.67,39.6,23.27,40.82,40.82,54.0,63.86,63.01,107.46,154.65,20.86,63.01,213.27,12.97,40.16464285714286,0.5357142857142857,51991,95833,3073,0.6186,0.1434,0.119,113549.0,BK_rest,-17716.0,1,1
36047040100,4.55,4.55,5.19,43.1,17.52,5.19,5.19,39.36,4.55,4.55,5.19,27.92,17.52,5.19,3.25,3.25,17.52,5.19,5.19,8.39,15.24,10.59,26.72,26.72,27.63,26.72,74.79,141.3,3.25,20.788214285714286,0.6785714285714286,49565,55833,3423,0.3793,0.3376,0.18,113549.0,BK_rest,-57716.0,1,1
36047040200,20.62,8.99,20.62,20.62,21.38,12.49,21.38,35.66,20.62,12.49,20.62,20.62,20.62,10.98,20.62,20.62,32.13,31.65,36.31,49.21,62.4,69.69,66.26,113.81,163.05,12.49,66.26,216.49,8.99,43.88214285714285,0.17857142857142858,64118,90966,2936,0.6155,0.1866,0.137,113549.0,BK_rest,-22583.0,1,1
36047040300,1.12,1.12,8.96,41.28,14.51,8.96,8.96,38.89,1.12,1.12,8.96,22.73,16.78,8.96,8.44,8.44,16.78,8.96,8.96,13.57,11.2,9.83,28.89,28.89,28.05,28.05,73.38,146.67,1.12,21.556428571428572,0.6785714285714286,75298,134609,4094,0.3429,0.2191,0.115,113549.0,BK_rest,21060.0,0,1
36047040400,14.05,14.05,14.05,31.35,14.05,14.05,14.05,45.05,14.05,14.05,14.05,31.35,14.05,9.39,14.05,31.35,25.87,25.87,25.87,60.26,57.16,60.19,56.76,104.31,154.87,21.88,56.76,206.99,9.39,41.4225,0.42857142857142855,80000,124000,2563,0.7639,0.1311,0.135,113549.0,BK_rest,10451.0,0,0
36047040500,6.25,6.25,13.95,39.04,8.9,8.9,13.95,33.35,6.25,6.25,13.95,17.26,17.15,13.42,13.95,13.25,17.15,13.42,13.95,17.26,8.82,8.82,32.83,34.28,32.23,32.23,71.15,151.97,6.25,23.792142857142856,0.7142857142857143,67188,87716,1584,0.3778,0.1597,0.098,113549.0,BK_rest,-25833.0,1,1
36047040600,14.22,14.22,14.22,26.61,14.22,14.22,14.22,44.25,14.22,14.22,14.22,26.61,14.22,12.17,14.22,26.61,31.92,31.92,31.92,53.95,55.27,62.04,58.61,106.16,155.92,21.08,58.61,208.84,12.17,41.746785714285714,0.42857142857142855,66196,44115,3992,0.5009,0.1383,0.144,113549.0,BK_rest,-69434.0,1,1
36047040800,10.68,10.68,10.68,23.58,10.68,10.68,10.68,47.81,10.68,10.68,10.68,23.58,10.68,10.68,10.68,23.58,34.19,33.3,34.19,50.83,51.74,60.37,56.94,104.49,152.4,24.65,56.94,207.2,10.68,39.783928571428575,0.42857142857142855,84753,64545,3862,0.7085,0.095,0.138,113549.0,BK_rest,-49004.0,1,0
36047040900,13.21,13.21,3.55,52.92,21.84,16.87,16.87,51.26,13.21,13.21,16.87,35.1,22.07,16.87,16.05,16.05,27.73,16.87,3.55,21.1,10.91,10.91,15.06,15.06,37.85,15.06,85.0,148.27,3.55,26.661785714285717,0.6428571428571429,56020,86831,4358,0.349,0.3531,0.216,113549.0,BK_rest,-26718.0,1,1
36047041000,7.47,7.47,7.47,19.47,7.47,7.47,7.47,49.19,7.47,7.47,7.47,19.47,7.47,7.47,7.47,19.47,38.2,28.14,38.2,45.68,48.53,58.39,56.5,101.99,149.18,27.47,56.5,206.77,7.47,37.599642857142854,0.5357142857142857,63224,115179,2055,0.7085,0.1637,0.173,113549.0,BK_rest,1630.0,0,1
36047041100,6.62,6.62,9.72,46.44,20.74,12.36,12.36,44.68,6.62,6.62,12.36,28.52,21.94,12.36,11.76,11.76,21.94,12.36,9.72,16.87,15.56,15.0,21.66,21.66,32.13,21.66,78.54,147.03,6.62,24.486071428571428,0.5714285714285714,54128,83898,3778,0.358,0.1898,0.148,113549.0,BK_rest,-29651.0,1,1
36047041200,1.23,1.23,1.23,21.99,1.23,1.23,1.23,53.83,1.23,1.23,1.23,21.99,1.23,1.23,1.23,21.99,35.1,30.07,35.1,47.61,42.84,52.71,51.28,96.3,143.49,32.11,51.28,201.55,1.23,34.07142857142857,0.42857142857142855,106000,164300,3454,0.5251,0.2626,0.148,113549.0,BK_rest,50751.0,0,1
36047041300,10.99,9.88,5.35,47.8,22.22,9.88,9.88,43.74,10.99,9.88,9.88,32.93,22.22,9.88,7.38,7.38,22.22,9.88,5.35,12.47,19.76,15.29,22.32,22.32,32.32,22.32,79.49,142.62,5.35,24.165714285714284,0.5714285714285714,64267,67986,3646,0.4239,0.2013,0.124,113549.0,BK_rest,-45563.0,1,1
36047041401,8.05,8.05,8.05,15.92,8.05,8.05,8.05,50.56,8.05,8.05,8.05,15.92,8.05,8.05,8.05,15.92,41.55,24.02,41.55,41.55,43.73,53.6,55.11,97.19,144.38,31.44,55.11,205.49,8.05,36.77285714285715,0.5357142857142857,66250,148188,1396,0.7364,0.1948,0.153,113549.0,BK_rest,34639.0,0,1
36047041402,10.76,10.76,10.76,14.74,10.76,10.76,10.76,54.76,10.76,10.76,10.76,14.74,10.76,10.76,10.76,14.74,37.78,20.25,37.78,37.78,39.73,49.59,52.11,93.19,140.38,35.63,52.11,203.98,10.76,36.72892857142857,0.5357142857142857,51735,26625,2052,0.5802,0.2042,0.202,113549.0,BK_rest,-86924.0,1,1
36047041500,16.26,6.31,10.34,52.85,20.55,6.31,14.66,38.51,16.26,7.21,7.21,35.67,20.55,6.31,8.47,8.47,22.74,14.66,7.21,7.21,19.6,15.8,24.99,24.99,32.65,24.99,74.77,137.34,6.31,24.388928571428576,0.5714285714285714,84072,60099,4472,0.4135,0.2066,0.12,113549.0,BK_rest,-53450.0,1,1
36047041600,15.52,15.52,15.52,18.97,15.52,15.52,15.52,57.09,15.52,15.52,15.52,18.97,15.52,15.52,15.52,18.97,33.04,15.52,33.04,33.04,36.84,46.71,50.03,90.31,137.49,39.98,50.03,203.3,15.52,38.19892857142857,0.5714285714285714,56695,55990,2178,0.7591,0.1116,0.116,113549.0,BK_rest,-57559.0,1,1
36047041700,15.7,9.63,15.62,52.18,15.7,9.63,15.7,34.87,15.7,8.42,8.42,33.82,15.7,9.63,13.55,13.55,19.9,11.96,8.42,8.42,14.75,11.96,19.9,27.28,32.29,27.28,70.04,132.12,8.42,24.005,0.7142857142857143,24948,101638,3330,0.2487,0.2462,0.174,113549.0,BK_rest,-11911.0,1,1
36047041800,11.91,11.91,11.91,22.45,11.91,11.91,11.91,53.21,11.91,11.91,11.91,22.45,11.91,11.91,11.91,22.45,36.8,19.36,36.8,36.8,33.26,43.13,46.45,86.72,133.91,42.6,46.45,199.72,11.91,36.62428571428571,0.4642857142857143,55000,150778,2785,0.517,0.1908,0.191,113549.0,BK_rest,37229.0,0,1
36047041900,13.39,13.39,13.39,48.55,13.39,13.39,13.39,35.48,13.39,12.64,12.64,29.59,13.39,8.55,13.39,17.77,15.67,8.32,8.32,12.64,11.12,8.32,15.67,29.03,32.96,29.03,66.43,127.9,8.32,23.255,0.7142857142857143,58636,37043,3866,0.3395,0.3213,0.172,113549.0,BK_rest,-76506.0,1,1
36047042000,17.54,17.54,17.54,28.37,17.54,17.54,17.54,47.62,17.54,17.54,17.54,28.37,17.54,17.54,17.54,28.37,33.48,24.89,33.48,42.32,29.49,39.35,39.05,82.95,130.14,48.41,39.05,192.32,17.54,38.504999999999995,0.42857142857142855,70588,109411,1812,0.6062,0.1625,0.15,113549.0,BK_rest,-4138.0,1,0
36047042100,12.97,10.69,12.97,45.09,11.44,11.44,11.44,35.04,11.44,10.78,11.44,25.37,10.86,4.33,11.44,22.0,11.44,6.45,6.45,16.86,10.8,6.45,11.44,25.37,32.55,30.79,65.0,123.67,4.33,21.643214285714286,0.6785714285714286,86964,64048,4505,0.3251,0.1545,0.135,113549.0,BK_rest,-49501.0,1,0
36047042200,9.02,9.02,9.02,20.78,9.02,9.02,9.02,49.65,9.02,9.02,9.02,20.78,9.02,9.02,9.02,20.78,41.01,28.17,41.01,45.62,36.62,46.49,46.21,90.08,137.27,40.64,46.21,198.09,9.02,36.34464285714286,0.42857142857142855,60918,49211,3624,0.7112,0.2127,0.173,113549.0,BK_rest,-64338.0,1,1
36047042300,17.49,6.21,17.49,44.34,8.26,8.26,8.26,35.13,8.26,6.21,8.26,22.0,6.07,0.67,8.26,26.6,8.26,8.26,8.26,21.47,8.26,8.26,8.26,22.0,33.12,33.12,65.05,120.31,0.67,20.585714285714285,0.6428571428571429,83949,58636,3990,0.3564,0.1145,0.114,113549.0,BK_rest,-54913.0,1,0
36047042400,3.58,3.58,3.58,26.19,3.58,3.58,3.58,51.69,3.58,3.58,3.58,26.19,3.58,3.58,3.58,26.19,34.44,34.28,34.44,51.8,43.35,51.69,48.25,95.81,144.0,36.45,48.25,198.52,3.58,35.517857142857146,0.42857142857142855,62321,77461,3753,0.5102,0.1553,0.139,113549.0,BK_rest,-36088.0,1,1
36047042500,22.77,10.28,22.77,44.99,12.64,12.64,6.79,36.1,12.64,10.28,12.64,21.07,0.41,0.41,12.64,31.88,12.64,12.64,12.64,26.75,12.64,10.71,12.64,21.07,34.72,34.72,66.01,115.09,0.41,22.972142857142853,0.5714285714285714,88650,153346,3412,0.3133,0.224,0.158,113549.0,BK_rest,39797.0,0,1
36047042600,7.11,7.11,7.11,29.73,7.11,7.11,7.11,53.45,7.11,7.11,7.11,29.73,7.11,7.11,7.11,29.73,28.98,28.98,28.98,55.33,48.65,53.45,50.01,97.56,148.12,31.55,50.01,200.28,7.11,37.495000000000005,0.42857142857142855,67375,138750,4782,0.4749,0.2539,0.187,113549.0,BK_rest,25201.0,0,1
36047042700,26.11,3.18,26.11,49.78,16.29,16.29,13.38,40.88,16.29,3.18,16.29,25.91,7.53,7.53,16.29,35.23,16.29,16.29,16.29,30.09,16.29,14.22,16.29,25.91,39.51,35.89,70.79,120.26,3.18,26.371071428571433,0.5714285714285714,82917,128521,4690,0.282,0.1746,0.161,113549.0,BK_rest,14972.0,0,0
36047042800,11.18,11.18,11.18,33.63,11.18,11.18,11.18,50.95,11.18,11.18,11.18,33.63,11.18,11.18,11.18,33.63,23.41,23.41,23.41,59.24,54.19,54.76,51.32,98.87,149.43,27.78,51.32,201.55,11.18,39.453214285714296,0.42857142857142855,72344,112133,3892,0.6542,0.0928,0.124,113549.0,BK_rest,-1416.0,1,0
36047042900,21.78,2.32,21.78,50.34,14.81,14.81,14.81,41.13,14.81,2.32,14.81,28.66,12.99,6.31,14.81,30.69,14.81,14.81,14.81,25.57,14.81,14.81,14.81,28.66,39.11,30.54,71.04,125.72,2.32,25.595714285714287,0.5714285714285714,64063,110859,5558,0.2171,0.2566,0.171,113549.0,BK_rest,-2690.0,1,1
36047043000,16.87,16.87,16.87,39.32,16.87,16.87,16.87,47.85,16.87,16.87,16.87,39.32,16.87,16.87,16.87,39.32,24.35,24.35,24.35,64.93,47.85,47.85,44.41,91.97,142.52,34.2,44.41,194.64,16.87,41.21714285714286,0.42857142857142855,46038,50287,3738,0.5239,0.1578,0.171,113549.0,BK_rest,-63262.0,1,1
36047043100,18.82,7.59,17.07,51.47,16.77,16.77,16.77,40.9,16.77,7.59,16.77,30.62,15.89,9.25,16.77,25.41,16.77,11.35,11.35,20.28,16.44,11.35,16.77,25.26,38.39,25.26,71.38,128.93,7.59,25.669999999999998,0.6428571428571429,77633,53510,4695,0.2419,0.1808,0.132,113549.0,BK_rest,-60039.0,1,0
36047043200,13.74,13.74,13.74,36.27,13.74,13.74,13.74,46.24,13.74,13.74,13.74,36.27,13.74,13.74,13.74,36.27,28.74,28.74,28.74,61.85,45.93,46.24,42.81,90.36,140.92,38.61,42.81,193.07,13.74,39.598214285714285,0.42857142857142855,78173,134600,4504,0.5317,0.1055,0.135,113549.0,BK_rest,21051.0,0,0
36047043300,20.41,12.8,11.82,55.85,20.41,16.42,20.41,41.17,20.41,12.8,15.21,35.0,20.34,13.7,19.53,20.32,21.15,15.65,11.82,15.21,19.46,13.13,21.15,22.1,38.6,22.1,74.75,133.3,11.82,27.322142857142858,0.42857142857142855,33641,144107,3820,0.2134,0.3223,0.193,113549.0,BK_rest,30558.0,0,1
36047043400,9.77,9.77,9.77,31.44,9.77,9.77,9.77,45.45,9.77,9.77,9.77,31.44,9.77,9.77,9.77,31.44,33.29,33.29,33.29,57.01,43.2,45.45,42.01,89.57,140.12,42.42,42.01,192.28,9.77,37.533928571428575,0.42857142857142855,54375,55125,4014,0.5832,0.3084,0.199,113549.0,BK_rest,-58424.0,1,1
36047043500,22.66,11.17,6.53,59.31,21.12,11.17,21.13,43.02,22.66,11.72,11.72,40.28,25.05,11.17,15.06,15.06,26.43,20.92,6.53,11.72,20.54,10.89,20.02,20.02,38.08,20.02,79.39,138.58,6.53,27.213214285714287,0.39285714285714285,71049,110536,5191,0.3864,0.2179,0.114,113549.0,BK_rest,-3013.0,1,1
36047043600,16.13,16.13,16.13,36.36,16.13,16.13,16.13,41.35,16.13,16.13,16.13,36.36,16.13,16.13,16.13,36.36,32.05,32.05,34.52,61.94,41.35,41.35,37.92,85.47,136.02,44.98,37.92,188.18,16.13,39.919285714285714,0.42857142857142855,58193,90199,5057,0.5814,0.1966,0.142,113549.0,BK_rest,-23350.0,1,1
36047043700,17.59,15.79,1.27,54.25,21.67,15.79,16.07,48.0,17.59,16.07,16.07,39.48,24.01,15.54,11.65,11.65,28.06,16.07,1.27,16.71,15.26,13.02,17.77,17.77,38.08,17.77,84.16,143.86,1.27,26.867499999999996,0.6785714285714286,60667,88073,6041,0.4021,0.1933,0.113,113549.0,BK_rest,-25476.0,1,1
36047043800,11.45,11.45,11.45,24.86,11.45,11.45,11.45,46.84,11.45,11.45,11.45,24.86,11.45,11.45,11.45,24.86,37.58,32.59,37.58,50.03,36.7,46.56,43.41,90.13,137.34,43.13,43.41,195.28,11.45,37.59142857142857,0.42857142857142855,65357,75129,2463,0.5571,0.1398,0.142,113549.0,BK_rest,-38420.0,1,1
36047043900,26.86,15.4,10.7,63.51,16.73,15.4,25.33,47.59,26.86,15.58,16.29,43.06,21.74,13.07,13.07,19.26,29.21,23.71,10.7,16.29,16.73,6.4,15.57,15.57,42.47,15.57,83.44,141.36,6.4,28.83821428571429,0.5714285714285714,80286,70208,3919,0.45,0.1391,0.136,113549.0,BK_rest,-43341.0,1,0
36047044000,18.03,18.03,18.03,30.65,18.03,18.03,18.03,39.77,18.03,18.03,18.03,30.65,18.03,18.03,18.03,30.65,32.04,32.04,32.04,55.4,33.77,39.77,36.33,83.88,134.06,49.71,36.33,188.2,18.03,39.34464285714286,0.42857142857142855,67250,127581,2952,0.6033,0.1958,0.155,113549.0,BK_rest,14032.0,0,1
36047044100,25.08,15.36,19.54,58.5,20.81,20.81,23.81,47.17,23.81,15.36,22.96,37.66,22.93,16.28,17.15,28.09,23.81,18.38,18.38,22.96,20.81,10.78,19.74,19.74,44.65,19.74,78.11,135.96,10.78,30.299285714285713,0.39285714285714285,53594,158105,5563,0.368,0.3207,0.177,113549.0,BK_rest,44556.0,0,1
36047044200,20.97,20.97,20.97,31.8,20.97,20.97,20.97,42.67,20.97,20.97,20.97,31.8,20.97,20.97,20.97,31.8,30.01,29.82,30.01,47.26,28.97,38.83,35.58,82.4,129.62,51.84,35.58,188.85,20.97,39.94571428571429,0.0,72837,74889,2499,0.7247,0.1929,0.163,113549.0,BK_rest,-38660.0,1,0
36047044300,24.75,12.38,23.66,56.87,22.18,22.18,22.18,46.82,22.18,12.38,22.18,36.02,21.3,14.65,21.27,32.06,22.18,16.87,16.87,26.93,22.18,14.9,22.18,23.86,44.33,23.86,76.78,134.33,12.38,30.654642857142857,0.21428571428571427,84180,110568,4537,0.325,0.1657,0.136,113549.0,BK_rest,-2981.0,1,0
36047044400,22.51,22.51,22.51,34.96,22.51,22.51,22.51,36.19,22.51,22.51,22.51,34.96,22.51,22.51,22.51,34.96,29.36,29.36,29.36,56.53,34.23,36.19,32.75,80.3,130.86,54.19,32.75,184.62,22.51,40.77464285714286,0.0,54265,90625,3900,0.5476,0.2733,0.214,113549.0,BK_rest,-22924.0,1,1
36047044500,27.58,8.4,27.58,56.22,20.7,20.7,20.7,47.02,20.7,8.4,20.7,34.55,17.89,12.39,20.7,36.28,20.7,20.7,20.7,31.15,20.7,19.13,20.7,28.09,45.0,28.09,76.93,130.61,8.4,30.82178571428571,0.17857142857142858,77451,53201,4519,0.445,0.1562,0.15,113549.0,BK_rest,-60348.0,1,0
36047044600,18.04,18.04,18.04,37.55,18.04,18.04,18.04,38.06,18.04,18.04,18.04,37.55,18.04,18.04,18.04,33.47,28.76,28.76,31.23,61.89,38.06,38.06,34.63,82.18,132.73,48.26,34.63,184.89,18.04,39.5425,0.42857142857142855,68051,78224,2055,0.6207,0.1066,0.127,113549.0,BK_rest,-35325.0,1,1
36047044700,30.69,8.23,30.69,56.42,21.5,21.5,19.73,47.22,21.5,8.23,21.5,32.79,14.52,13.51,21.5,39.62,21.5,21.5,21.5,34.5,21.5,19.94,21.5,32.25,45.22,32.25,77.13,126.58,8.23,31.590000000000007,0.21428571428571427,73438,114167,2487,0.2304,0.4242,0.218,113549.0,BK_rest,618.0,0,1
36047044800,23.86,23.86,23.86,38.09,23.86,23.86,23.86,38.19,23.86,23.86,23.86,38.09,23.86,23.86,23.86,34.81,30.1,30.1,31.36,60.71,38.01,38.19,34.76,82.31,132.86,55.08,34.76,186.0,23.86,42.49071428571428,0.0,67750,39280,1918,0.6203,0.1072,0.102,113549.0,BK_rest,-74269.0,1,1
36047044901,34.31,31.2,47.6,60.22,26.08,26.08,26.08,59.08,25.63,25.63,26.08,43.57,26.08,26.08,26.08,28.29,26.08,26.08,26.08,56.15,41.8,6.68,36.65,43.57,63.88,59.65,79.69,97.41,6.68,39.35035714285714,0.03571428571428571,52716,58750,2884,0.2635,0.2445,0.188,142051.0,NW_BK,-83301.0,1,1
36047045000,29.1,29.1,26.34,47.2,29.1,26.34,26.34,29.77,29.1,22.95,22.95,45.29,22.95,22.95,22.61,27.4,22.69,22.69,22.95,65.35,29.77,29.77,26.34,73.89,124.45,55.93,26.34,178.21,22.61,40.63821428571429,0.0,75446,116941,982,0.7711,0.3595,0.188,113549.0,BK_rest,3392.0,0,1
36047045200,30.26,30.26,26.42,42.04,30.26,26.42,26.42,30.32,30.26,20.88,20.88,36.27,20.88,20.88,20.88,34.52,20.88,20.88,20.88,56.33,30.32,30.32,26.42,73.97,124.52,54.59,26.42,178.8,20.88,39.72071428571429,0.0,73393,113759,2766,0.7241,0.0839,0.092,113549.0,BK_rest,210.0,0,0
36047045300,32.27,9.35,32.27,54.52,18.7,18.7,14.77,45.62,18.7,9.35,18.7,30.07,9.69,9.69,18.7,41.39,18.7,18.7,18.7,36.25,22.16,13.17,22.16,30.07,44.24,40.21,75.41,120.99,9.35,30.116071428571427,0.5,57143,58750,2291,0.2196,0.4363,0.221,142051.0,NW_BK,-83301.0,1,1
36047045400,30.38,30.38,25.25,42.15,30.38,25.25,25.25,34.97,30.38,19.65,19.65,33.88,19.65,19.65,19.65,41.96,19.65,19.65,19.65,49.61,26.91,32.5,25.25,72.8,123.36,52.13,25.25,178.54,19.65,39.06357142857142,0.2857142857142857,96875,150156,1737,0.6949,0.1434,0.095,113549.0,BK_rest,36607.0,0,0
36047045600,40.99,40.99,13.95,53.66,31.98,13.95,13.95,23.37,21.33,8.42,8.42,36.97,8.42,8.42,8.42,28.53,8.42,8.42,8.42,62.28,23.37,23.37,13.95,61.5,112.06,50.24,13.95,167.22,8.42,32.67750000000001,0.4642857142857143,68056,105486,2202,0.4484,0.2048,0.176,113549.0,BK_rest,-8063.0,1,1
36047045800,35.95,35.95,17.85,49.82,35.88,17.85,17.85,21.31,25.23,14.35,14.35,40.93,14.35,14.35,14.12,25.52,14.35,14.35,14.35,66.22,21.31,21.31,17.85,65.4,115.96,54.2,17.85,169.78,14.12,35.306785714285716,0.4642857142857143,84018,130227,1196,0.7783,0.1204,0.108,113549.0,BK_rest,16678.0,0,0
36047046000,49.29,30.79,3.69,63.9,21.72,3.69,3.69,15.57,11.07,2.27,2.27,41.55,2.27,2.27,1.67,23.38,2.27,2.27,2.27,68.51,15.57,15.57,3.69,51.24,101.8,47.33,3.69,158.9,1.67,26.864285714285717,0.6071428571428571,82500,221719,3529,0.4849,0.1252,0.113,,,,0,0
36047046201,37.04,37.04,16.26,54.85,34.29,16.26,16.26,19.68,23.64,13.01,13.01,47.28,13.01,13.01,12.52,18.21,13.01,13.01,13.01,62.0,19.68,19.68,16.26,63.81,114.36,55.6,16.26,168.11,12.52,34.29142857142857,0.6071428571428571,38050,58977,2287,0.5014,0.1412,0.165,113549.0,BK_rest,-54572.0,1,1
36047046202,31.35,31.35,21.07,49.65,31.35,21.07,21.07,24.5,28.45,17.69,17.69,43.54,17.69,17.69,17.34,22.26,17.55,17.55,17.69,61.37,24.5,24.5,21.07,68.62,119.18,56.82,21.07,172.93,17.34,37.02178571428572,0.2857142857142857,82450,108690,1960,0.7609,0.1152,0.097,113549.0,BK_rest,-4859.0,1,0
36047046400,33.68,33.68,22.47,52.28,33.68,22.47,22.47,25.87,29.88,20.51,20.51,49.29,20.51,20.51,18.76,19.53,14.24,14.24,20.51,55.71,25.87,25.87,22.47,70.05,120.6,59.98,22.47,171.05,14.24,38.184285714285714,0.14285714285714285,54740,127917,2847,0.6273,0.3516,0.192,113549.0,BK_rest,14368.0,0,1
