GEOID,Mo_period_1_tt,Mo_period_2_tt,Mo_period_3_tt,Mo_period_4_tt,Tu_period_1_tt,Tu_period_2_tt,Tu_period_3_tt,Tu_period_4_tt,We_period_1_tt,We_period_2_tt,We_period_3_tt,We_period_4_tt,Th_period_1_tt,Th_period_2_tt,Th_period_3_tt,Th_period_4_tt,Fr_period_1_tt,Fr_period_2_tt,Fr_period_3_tt,Fr_period_4_tt,Sa_period_1_tt,Sa_period_2_tt,Sa_period_3_tt,Sa_period_4_tt,Su_period_1_tt,Su_period_2_tt,Su_period_3_tt,Su_period_4_tt,min,mean,index,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,percent_food_insecure,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL,poverty_ind
36005035800,16.84,18.49,17.86,25.51,16.84,18.49,17.86,34.8,16.04,8.72,17.86,20.56,16.84,8.72,11.43,34.8,22.87,24.3,30.68,30.06,8.54,8.26,31.1,47.91,35.46,28.24,13.51,44.55,8.26,22.397857142857145,0.5357142857142857,80727,120938,8758,0.678,0.0971,0.06,107246.0,Bronx,13692.0,0,0
36005035900,11.2,11.92,5.12,11.26,11.2,11.92,12.59,11.26,11.18,10.19,12.59,11.26,0.12,0.12,12.59,11.26,11.2,11.92,12.59,11.26,13.14,13.66,14.93,32.5,19.5,21.19,27.22,33.04,0.12,13.4975,0.8571428571428571,26442,22946,2445,0.3189,0.4302,0.273,107246.0,Bronx,-84300.0,1,1
36005036000,11.97,13.11,12.42,21.14,11.97,13.11,12.42,30.1,11.97,13.11,12.42,15.27,11.97,9.67,7.31,30.1,18.0,18.92,25.24,25.7,5.91,5.88,28.52,43.54,30.44,23.36,15.54,44.55,5.88,18.702142857142857,0.6428571428571429,83438,110000,3337,0.7047,0.0413,0.009,107246.0,Bronx,2754.0,0,0
36005036100,14.14,14.87,6.73,14.22,13.59,13.02,13.3,14.22,13.59,13.72,13.3,14.22,6.32,6.32,13.3,14.22,14.48,13.6,13.3,13.17,13.13,14.33,14.33,32.15,20.79,20.36,27.6,32.13,6.32,15.301785714285714,0.8214285714285714,20435,23867,5756,0.147,0.5325,0.368,107246.0,Bronx,-83379.0,1,1
36005036300,9.49,9.93,4.21,14.81,9.49,9.93,10.26,14.81,9.49,9.93,10.26,14.81,8.92,8.92,11.06,14.81,14.93,14.25,14.96,13.76,9.25,10.5,10.59,33.26,21.63,20.39,23.07,34.51,4.21,14.008214285714285,0.8214285714285714,27374,42429,7220,0.2075,0.405,0.282,107246.0,Bronx,-64817.0,1,1
36005036400,18.89,20.46,19.85,27.56,18.89,13.74,13.63,29.08,18.09,4.28,19.85,18.58,18.89,4.28,4.34,29.08,24.92,23.76,25.8,29.08,10.71,10.31,24.65,42.16,33.49,20.99,15.56,43.28,4.28,20.86428571428571,0.5357142857142857,55208,108077,2641,0.5664,0.0716,0.066,107246.0,Bronx,831.0,0,1
36005036501,8.36,8.81,5.08,14.4,8.36,8.81,9.13,14.4,8.36,8.81,9.13,14.4,8.03,9.04,9.93,14.4,14.67,14.68,16.67,14.4,8.04,9.0,9.46,32.13,23.86,19.26,21.56,34.65,5.08,13.493928571428572,0.8571428571428571,36535,36746,4234,0.3603,0.2924,0.238,107246.0,Bronx,-70500.0,1,1
36005036502,12.44,13.03,5.61,14.03,12.44,12.5,13.52,14.03,12.44,13.03,13.52,14.03,2.73,8.1,14.32,14.03,13.81,13.22,15.38,14.03,12.29,13.13,13.69,34.07,23.03,23.19,24.17,34.34,2.73,15.148214285714285,0.8214285714285714,28566,44277,2502,0.3837,0.3913,0.219,107246.0,Bronx,-62969.0,1,1
36005036800,21.44,19.77,19.39,30.53,22.49,11.67,11.44,31.61,15.87,9.86,19.39,21.49,21.6,9.86,9.67,31.61,24.77,22.79,25.22,31.4,13.76,14.33,22.48,40.54,36.19,19.3,17.8,48.84,9.67,22.325357142857143,0.4642857142857143,42460,65813,2365,0.5772,0.3736,0.189,107246.0,Bronx,-41433.0,1,1
36005036901,10.68,10.38,8.32,16.68,10.68,7.86,9.68,16.68,10.68,10.38,9.68,15.88,4.61,9.68,9.27,16.31,14.88,8.86,14.14,16.68,7.22,7.48,9.67,33.1,19.25,19.1,19.86,37.64,4.61,13.761785714285718,0.9285714285714286,23854,36973,2151,0.306,0.4816,0.228,107246.0,Bronx,-70273.0,1,1
36005036902,12.18,12.05,11.86,16.72,12.18,10.87,12.04,16.72,12.18,9.89,12.04,16.72,4.47,9.89,11.64,14.97,13.35,11.56,12.48,16.72,8.56,9.15,11.34,34.44,18.92,22.42,22.88,36.98,4.47,14.829285714285714,0.8571428571428571,15625,24218,2212,0.2288,0.5583,0.352,107246.0,Bronx,-83028.0,1,1
36005037000,20.78,19.1,18.72,29.2,21.59,9.78,10.77,33.26,13.46,9.78,18.72,23.71,21.59,9.78,12.25,33.26,22.36,22.99,24.56,33.05,10.77,11.87,21.82,41.38,37.36,18.77,20.31,48.5,9.78,22.124642857142852,0.42857142857142855,76065,130469,2479,0.7213,0.1,0.074,107246.0,Bronx,23223.0,0,0
36005037100,8.78,8.5,7.8,16.77,8.78,8.5,7.8,16.77,8.78,8.5,7.8,14.8,7.8,7.8,7.39,16.77,17.04,12.68,17.5,16.77,4.27,4.27,7.78,31.58,22.65,18.24,18.94,37.02,4.27,13.288571428571428,0.8928571428571429,24683,41449,4176,0.2846,0.2297,0.143,107246.0,Bronx,-65797.0,1,1
36005037200,18.34,16.66,16.28,29.19,21.58,6.3,8.08,30.2,13.45,6.3,16.28,24.95,19.8,6.3,13.8,30.2,21.8,21.35,22.12,30.2,10.76,11.86,19.38,41.37,36.49,15.68,20.3,48.49,6.3,20.625357142857148,0.5357142857142857,51705,115625,2142,0.518,0.1467,0.091,107246.0,Bronx,8379.0,0,1
36005037300,8.69,8.41,7.71,19.17,8.69,7.67,7.71,19.17,8.69,5.66,7.71,12.76,9.83,7.71,7.3,17.91,16.72,10.73,17.08,19.17,0.78,0.78,7.69,31.49,21.7,16.15,16.28,40.05,0.78,12.978928571428572,0.8928571428571429,47650,73857,6697,0.3475,0.3612,0.24,107246.0,Bronx,-33389.0,1,1
36005037400,14.32,14.56,15.05,26.73,17.8,3.1,3.1,26.73,10.85,7.37,15.05,22.02,16.33,7.37,11.73,26.73,16.83,17.87,19.01,26.73,9.54,10.48,15.57,38.72,32.55,10.7,24.82,45.16,3.1,18.100714285714286,0.6785714285714286,35232,54609,3968,0.2706,0.3372,0.212,107246.0,Bronx,-52637.0,1,1
36005037504,12.81,12.53,11.83,20.95,8.8,4.57,11.83,20.95,10.44,6.55,8.86,8.62,10.34,5.59,5.18,13.77,12.86,6.59,13.8,20.95,3.36,3.36,10.01,29.06,17.55,12.38,12.38,38.25,3.36,12.648928571428572,0.8214285714285714,25417,39396,3641,0.2767,0.3724,0.236,107246.0,Bronx,-67850.0,1,1
36005037600,15.92,16.02,15.64,28.42,19.41,4.48,4.48,28.42,12.46,8.89,15.64,23.62,18.03,8.89,11.81,28.42,18.43,19.49,20.21,28.42,11.14,11.81,16.77,40.32,34.12,11.81,26.42,46.81,4.48,19.51071428571429,0.6428571428571429,55000,105139,2071,0.5922,0.2341,0.158,107246.0,Bronx,-2107.0,1,1
36005037800,13.95,13.48,13.95,28.1,17.44,4.73,4.73,28.1,10.65,7.47,13.95,21.07,17.2,7.47,5.77,28.1,16.62,16.8,17.62,28.1,9.88,5.77,14.44,37.91,31.39,5.77,24.6,46.03,4.73,17.538928571428567,0.6785714285714286,46136,44688,3147,0.4743,0.2404,0.203,107246.0,Bronx,-62558.0,1,1
36005037900,12.72,13.51,14.6,23.04,12.72,5.6,14.32,23.04,7.02,12.03,9.22,7.87,11.39,10.87,10.31,15.07,12.72,6.81,14.26,23.04,3.36,7.22,6.65,29.88,13.29,6.65,6.65,34.34,3.36,13.149999999999997,0.8214285714285714,32269,50016,6137,0.2326,0.3832,0.234,107246.0,Bronx,-57230.0,1,1
36005038000,14.61,14.15,14.61,28.76,18.1,4.88,6.88,28.76,11.97,4.88,14.61,21.73,17.86,4.88,12.6,28.76,18.1,17.47,18.29,28.76,10.92,11.58,15.11,38.58,32.05,12.6,19.95,46.7,4.88,18.505357142857143,0.7142857142857143,39856,73500,5035,0.3638,0.3655,0.167,107246.0,Bronx,-33746.0,1,1
36005038100,14.76,13.6,16.63,25.68,14.76,7.64,16.63,25.68,10.56,13.6,10.09,10.86,14.76,11.59,12.34,18.63,14.76,5.85,10.16,25.68,8.57,12.15,2.55,30.98,17.22,2.55,2.55,33.57,2.55,14.442857142857145,0.8214285714285714,38937,61132,7707,0.3222,0.3262,0.189,107246.0,Bronx,-46114.0,1,1
36005038200,23.8,23.12,22.74,32.71,23.8,13.22,14.79,34.96,15.61,8.0,22.74,24.84,23.8,8.0,12.16,34.96,24.51,26.14,28.58,34.75,14.32,14.58,25.84,43.89,39.54,18.6,14.45,49.1,8.0,24.05535714285714,0.35714285714285715,54844,85008,3001,0.5857,0.217,0.116,107246.0,Bronx,-22238.0,1,1
36005038301,12.48,9.22,14.01,29.83,12.48,2.99,14.01,27.46,4.79,9.22,6.16,6.16,12.48,11.44,11.36,22.64,12.48,5.16,5.16,29.83,11.54,12.59,5.95,26.37,21.36,5.95,5.95,33.12,2.99,13.649642857142855,0.75,48964,66000,5384,0.3094,0.1922,0.153,107246.0,Bronx,-41246.0,1,1
36005038303,9.6,9.7,11.13,26.95,9.6,5.87,11.13,26.95,1.91,9.7,3.28,3.28,9.6,8.56,8.48,19.76,9.6,7.66,7.66,26.95,8.65,9.7,8.44,27.21,18.48,8.44,8.44,36.0,1.91,12.597499999999998,0.8214285714285714,20436,52216,3775,0.1375,0.3401,0.228,107246.0,Bronx,-55030.0,1,1
36005038304,7.12,7.22,8.17,26.69,6.31,7.22,8.17,26.69,4.16,7.22,4.47,4.26,7.12,7.22,7.6,19.5,7.12,7.22,8.17,26.69,6.62,7.22,10.0,24.54,18.21,9.46,9.61,35.88,4.16,11.781428571428572,0.8214285714285714,16208,25122,2218,0.1248,0.5307,0.409,107246.0,Bronx,-82124.0,1,1
36005038500,11.48,12.18,12.44,27.7,4.68,6.96,12.44,27.7,4.58,7.9,3.49,3.49,11.48,5.3,5.22,19.07,11.48,11.86,12.44,27.7,11.84,10.8,10.8,27.03,21.75,13.01,12.93,38.46,3.49,13.793214285714283,0.7857142857142857,21875,42700,5025,0.2234,0.5512,0.347,107246.0,Bronx,-64546.0,1,1
36005038600,17.5,19.19,18.54,25.81,17.5,19.19,18.54,35.35,11.18,8.94,18.54,20.86,17.5,8.94,11.36,35.35,19.68,21.0,31.36,30.36,8.98,8.69,26.18,47.69,35.54,23.48,8.53,44.59,8.53,21.798928571428576,0.5714285714285714,58382,32500,9240,0.5014,0.0894,0.069,107246.0,Bronx,-74746.0,1,1
36005038700,10.33,10.52,10.23,27.14,2.46,10.52,10.23,27.14,8.99,9.52,8.63,8.63,10.33,6.49,6.75,19.73,10.33,11.03,11.29,26.81,10.68,10.93,11.19,25.84,22.26,16.08,16.23,37.18,2.46,14.196071428571429,0.7857142857142857,39080,37125,3582,0.2138,0.3594,0.295,107246.0,Bronx,-70121.0,1,1
36005038800,24.42,23.22,22.38,33.79,26.66,12.85,14.43,38.32,11.12,11.32,22.38,27.96,26.66,12.09,11.32,38.32,20.02,21.94,28.22,38.31,10.12,10.19,26.21,45.72,41.68,14.84,14.2,52.84,10.12,24.340357142857147,0.35714285714285715,64094,93261,2881,0.6315,0.2333,0.105,107246.0,Bronx,-13985.0,1,1
36005038900,8.45,7.1,6.8,24.21,6.96,7.1,6.8,24.21,8.45,7.1,6.8,14.48,12.37,7.1,6.8,24.21,12.37,13.19,13.54,23.88,11.38,8.12,8.12,27.35,25.5,15.56,20.23,38.77,6.8,14.176785714285714,0.7142857142857143,37260,39779,5333,0.3158,0.4034,0.248,107246.0,Bronx,-67467.0,1,1
36005039000,19.09,19.18,19.75,31.81,22.57,10.47,12.06,31.81,5.66,5.66,19.75,26.85,20.86,10.47,8.32,31.81,16.71,18.31,23.42,31.81,10.27,8.32,20.35,43.5,36.77,8.32,18.68,49.74,5.66,20.797142857142855,0.5714285714285714,52386,122857,3108,0.5669,0.0763,0.12,107246.0,Bronx,15611.0,0,1
36005039100,5.95,4.55,4.26,21.88,5.95,4.55,4.26,21.88,5.95,3.83,4.26,10.13,14.87,2.02,2.02,20.3,15.06,13.09,16.23,21.88,7.49,2.02,2.02,30.59,23.55,19.66,19.58,41.86,2.02,12.488928571428573,0.75,29154,60075,7082,0.281,0.3383,0.217,107246.0,Bronx,-47171.0,1,1
36005039200,16.55,16.86,17.44,27.94,20.04,9.64,9.76,27.94,6.88,8.0,17.44,24.53,17.0,11.29,5.11,27.94,12.85,14.45,21.12,27.94,6.41,5.11,18.26,41.06,33.32,5.11,21.03,45.88,5.11,18.46071428571429,0.6071428571428571,54451,94423,1717,0.5334,0.1322,0.11,107246.0,Bronx,-12823.0,1,1
