GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36081045400,Queens,QN0805,-73.7960358397106,40.7126319645993,POINT (-73.79603582892771 40.71263190999904),POINT (-73.7960358397106 40.7126319645993),12.473,80952,13.171,FPC-152,16.846,85510,26.929,FPC-708,22.85,FPC-690,29.613,85520,31.545,85251,30.838,82133,25.249,85071,35.24,85457,31.876,85161,27.291,84603,29.751,85221,38.803,85448,27.609,83874,32.902,82976,40.776,85314,40.615,FPC-602,37.752,FPC-601,46.111,FPC-630,47.222,81146,45.077,80936,58.824,85328,40.514,85227,45.632,84611
36081005900,Queens,QN0103,-73.92392539906749,40.75970035595938,POINT (-73.92392537085522 40.759700359263405),POINT (-73.92392539906749 40.75970035595938),19.268,85483,35.98,80522,43.268,85379,40.291,FPC-493,31.566,FPC-531,28.933,85530,41.374,80861,37.507,FPC-624,38.793,DSNY-BRS-1262,24.84,81199,37.151,80936,46.095,83311,45.611,80474,45.611,84451,39.296,81146,46.491,85518,42.355,80421,42.779,85490,41.471,DSNY-BRS-2114,50.144,80801,44.338,82750,32.727,85544,29.183,DSNY-BRS-1461,32.415,85548,28.41,85368
36081006100,Queens,QN0103,-73.92204079259028,40.76203065081255,POINT (-73.92204076347086 40.762030653350536),POINT (-73.92204079259028 40.76203065081255),16.472,85483,33.184,80522,40.472,85379,37.495,FPC-493,28.77,FPC-531,34.711,FPC-624,38.578,80861,26.137,85530,35.997,DSNY-BRS-1262,24.215,81199,38.104,80936,40.249,81146,43.827,84451,43.827,80474,44.311,83311,43.695,85518,41.542,82750,47.348,80801,48.473,83921,39.983,85490,39.559,80421,38.675,DSNY-BRS-2114,47.726,FPC-530,43.734,81727,30.779,FPC-601
36081058100,Queens,QN0502,-73.89378857627642,40.70397606447104,POINT (-73.8937885871463 40.703976044416706),POINT (-73.89378857627642 40.70397606447104),25.057,84611,26.615,85227,28.188,FPC-186,22.024,85363,30.314,FPC-630,31.869,85271,31.869,85271,31.869,83956,31.869,83956,34.993,80438,31.471,81626,41.061,85328,24.907,FPC-659,40.881,83913,47.149,84603,31.661,FPC-190,42.52,FPC-602,29.454,80421,29.203,85351,42.098,84599,44.345,FPC-601,55.886,80936,45.471,80260,57.842,81146,37.868,85276
36081058300,Queens,QN0502,-73.89764391823878,40.701944830696725,POINT (-73.89764392404247 40.70194483346958),POINT (-73.89764391823878 40.70194483069672),24.453,84611,26.28,FPC-186,26.011,85227,20.109,85363,29.954,83956,29.954,85271,29.954,83956,29.954,85271,33.078,80438,31.278,81626,27.521,FPC-659,29.71,FPC-630,38.966,83913,39.146,85328,34.275,FPC-190,27.539,80421,31.817,85351,49.311,84603,43.539,FPC-602,40.183,84599,43.704,80260,45.364,FPC-601,35.953,85276,56.905,80936,45.82,81157
36061023501,Manhattan,MN0903,-73.94183839503559,40.82899127032344,POINT (-73.94183838973878 40.82899126350746),POINT (-73.94183839503559 40.82899127032344),22.459,87090,17.451,81727,19.098,81608,27.655,FPC-530,25.923,DSNY-BRS-1262,21.559,81113,26.638,FPC-624,30.051,82750,15.934,80474,15.934,84451,25.244,85239,32.204,85518,26.362,83918,25.174,80801,24.613,85541,24.174,80861,19.418,83311,35.17,FPC-493,37.554,85379,23.576,85357,25.8,85431,26.946,87062,36.982,83921,39.036,85318,36.625,85387
36081047900,Queens,QN0401,-73.88369085082522,40.735472665909725,POINT (-73.8836907792558 40.73547267054122),POINT (-73.88369085082522 40.73547266590973),22.829,FPC-602,34.025,80936,22.484,FPC-601,35.981,81146,27.505,84603,46.387,85227,47.617,84611,29.804,85483,49.278,FPC-186,49.449,FPC-630,44.584,85363,45.555,FPC-659,52.019,81626,37.793,85457,52.977,85271,52.977,83956,52.977,85271,52.977,83956,40.877,85251,41.059,80421,57.799,85328,35.093,85520,56.101,80438,47.547,FPC-190,46.801,85351
36081062400,Queens,QN1371,-73.74204497675774,40.68580415938271,POINT (-73.74204489002106 40.685804218950096),POINT (-73.74204497675774 40.68580415938271),15.285,85161,22.965,85314,24.044,82133,19.89,85448,21.8,85071,34.271,82976,24.372,FPC-690,34.493,85221,30.518,83874,38.602,FPC-708,38.69,85510,40.332,FPC-152,43.767,80952,67.754,FPC-496,55.523,85251,58.092,85520,81.979,82743,63.719,85457,59.57,84603,69.713,FPC-630,72.309,FPC-602,70.031,FPC-601,74.67,85328,64.116,85227,79.501,81146
36081062000,Queens,QN1305,-73.73780656735168,40.681093774147776,POINT (-73.73780654144063 40.68109377812352),POINT (-73.73780656735168 40.68109377414778),20.077,85314,15.229,85161,23.84,85448,28.1,82133,29.276,85071,39.763,82976,39.985,85221,25.505,FPC-690,36.01,83874,39.735,FPC-708,40.322,85510,41.872,FPC-152,45.399,80952,70.226,FPC-496,84.451,82743,57.554,85251,65.511,85520,71.195,85457,61.601,84603,71.744,FPC-630,74.925,FPC-602,77.142,85328,72.062,FPC-601,66.147,85227,89.102,84599
36081063000,Queens,QN1305,-73.74353639534286,40.68034098861728,POINT (-73.74353646859984 40.68034093063007),POINT (-73.74353639534286 40.68034098861728),9.708,85161,27.455,85314,18.319,85448,24.494,82133,26.29,85071,19.984,FPC-690,38.761,82976,38.983,85221,35.008,83874,34.214,FPC-708,34.801,85510,36.351,FPC-152,39.878,80952,64.705,FPC-496,78.93,82743,52.033,85251,59.99,85520,68.209,85457,56.08,84603,66.223,FPC-630,69.404,FPC-602,71.621,85328,66.541,FPC-601,60.626,85227,83.581,84599
