GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36081021602,Queens,QN0901,-73.81926656862396,40.70439811182947,POINT (-73.81926655636927 40.70439811009412),POINT (-73.81926656862396 40.70439811182947),15.405,83296,28.128,DSNY-BRS-1033,42.881,85444,40.808,83630,44.878,83999,64.623,81987,49.725,83993,70.224,81145,70.478,85338,71.107,DSNY-BRS-1309,72.324,84949,67.339,84151,70.017,85172,59.455,FPC-493,80.871,FPC-513,80.871,FPC-662,80.871,80086,69.632,83348,37.554,81199,47.62,82798,63.409,83311,75.444,Plentiful-1342,58.511,FPC-714,47.199,81735,41.678,DSNY-BRS-1461
36081021603,Queens,QN0901,-73.82304820135285,40.7085802174191,POINT (-73.8230481498506 40.708580209852045),POINT (-73.82304820135285 40.7085802174191),19.548,83296,28.222,DSNY-BRS-1033,46.266,83630,47.024,85444,50.685,83999,70.493,81987,56.871,83993,68.293,81145,76.348,85338,76.977,DSNY-BRS-1309,78.194,84949,74.485,84151,76.011,85172,56.93,FPC-493,78.94,FPC-513,78.94,FPC-662,78.94,80086,37.648,81199,69.996,83348,47.714,82798,63.109,83311,74.605,Plentiful-1342,58.605,FPC-714,43.464,81735,41.772,DSNY-BRS-1461
36081022001,Queens,QN0805,-73.82059842220096,40.71354718130573,POINT (-73.82059840171667 40.713547149589665),POINT (-73.82059842220096 40.71354718130573),19.524,83296,33.602,DSNY-BRS-1033,47.0,85444,53.035,83630,50.379,83999,65.81,81145,73.523,81987,59.901,83993,79.378,85338,80.007,DSNY-BRS-1309,81.224,84949,77.515,84151,62.786,FPC-493,80.193,85172,76.457,FPC-513,76.457,FPC-662,76.457,80086,43.504,81199,75.852,83348,80.461,Plentiful-1342,68.965,83311,48.88,82798,64.461,FPC-714,71.691,FPC-397,48.027,81735
36081022002,Queens,QN0805,-73.81445149806558,40.713212023759105,POINT (-73.81445158837454 40.71321200029397),POINT (-73.81445149806558 40.71321202375911),18.641,83296,32.814,DSNY-BRS-1033,46.117,85444,49.46,83999,52.118,83630,62.825,81145,72.606,81987,58.984,83993,78.461,85338,79.09,DSNY-BRS-1309,80.307,84949,76.598,84151,62.987,FPC-493,73.472,FPC-513,73.472,FPC-662,73.472,80086,79.276,85172,43.705,81199,80.662,Plentiful-1342,75.934,83348,69.166,83311,47.317,82798,64.662,FPC-714,71.892,FPC-397,46.464,81735
36081023000,Queens,QN0805,-73.80814563624091,40.71264172479889,POINT (-73.80814560696017 40.712641688905904),POINT (-73.80814563624091 40.71264172479889),13.31,83296,37.22,DSNY-BRS-1033,40.786,85444,46.66,83999,54.191,83630,71.87,81145,74.679,81987,61.057,83993,80.534,85338,81.163,DSNY-BRS-1309,82.38,84949,78.671,84151,82.517,FPC-513,82.517,FPC-662,82.517,80086,65.928,FPC-493,81.349,85172,51.142,81199,83.603,Plentiful-1342,77.566,83348,72.107,83311,48.949,82798,69.907,FPC-714,76.504,FPC-397,96.252,Plentiful-1430
36081023200,Queens,QN0805,-73.8112809043167,40.70958951391654,POINT (-73.8112808718974 40.70958949035309),POINT (-73.8112809043167 40.70958951391654),12.754,83296,33.006,DSNY-BRS-1033,40.23,85444,45.527,83999,48.183,83630,68.834,81145,68.671,81987,55.049,83993,74.526,85338,75.155,DSNY-BRS-1309,76.372,84949,72.663,84151,61.714,FPC-493,75.341,85172,79.481,FPC-513,79.481,FPC-662,79.481,80086,45.175,81199,74.132,83348,79.389,Plentiful-1342,54.378,82798,67.893,83311,65.693,FPC-714,72.29,FPC-397,48.248,81735
36081023501,Queens,QN0202,-73.9180809655608,40.73764871745777,POINT (-73.9180809919482 40.73764868851945),POINT (-73.9180809655608 40.73764871745777),37.057,83630,27.872,81199,46.114,83993,43.69,FPC-493,28.428,82798,33.065,81735,30.85,DSNY-BRS-1461,34.716,DSNY-BRS-1033,37.123,84273,50.495,83311,32.262,87369,37.006,81119,37.006,80730,59.922,81987,52.035,84151,32.559,80720,48.013,83348,48.829,FPC-714,52.782,85172,42.965,81458,40.856,82998,62.446,84949,55.205,FPC-397,53.17,81698,64.761,85338
36081023502,Queens,QN0202,-73.91702943872043,40.74133394399233,POINT (-73.91702945568345 40.74133394113638),POINT (-73.91702943872043 40.74133394399233),39.748,83630,28.101,81199,45.307,FPC-493,46.861,83993,30.045,82798,32.225,DSNY-BRS-1461,34.682,81735,36.333,DSNY-BRS-1033,52.112,83311,38.74,84273,38.623,81119,38.623,80730,33.879,87369,49.058,FPC-714,60.669,81987,33.306,80720,52.782,84151,48.76,83348,43.595,81458,53.529,85172,42.473,82998,56.288,FPC-397,63.193,84949,53.917,81698,64.311,81145
36081023600,Queens,QN1201,-73.8049190826093,40.70734369815013,POINT (-73.80491905882583 40.707343682885416),POINT (-73.8049190826093 40.70734369815013),5.213,83296,28.059,DSNY-BRS-1033,32.689,85444,39.175,83999,45.842,83630,70.9,81145,66.33,81987,52.708,83993,72.185,85338,72.814,DSNY-BRS-1309,74.031,84949,70.322,84151,73.0,85172,81.547,FPC-513,81.547,FPC-662,56.767,FPC-493,81.547,80086,42.868,81199,69.833,83348,74.442,Plentiful-1342,62.946,83311,49.431,82798,60.746,FPC-714,67.343,FPC-397,93.743,Plentiful-1430
36081023800,Queens,QN1201,-73.80903753552015,40.70522221986929,POINT (-73.809037552225 40.70522222200103),POINT (-73.80903753552015 40.70522221986929),6.539,83296,27.123,DSNY-BRS-1033,34.015,85444,38.517,83999,41.173,83630,61.661,81987,65.455,81145,48.039,83993,67.516,85338,68.145,DSNY-BRS-1309,69.362,84949,65.653,84151,68.331,85172,55.831,FPC-493,76.102,FPC-513,76.102,FPC-662,76.102,80086,67.122,83348,41.085,81199,73.506,Plentiful-1342,48.495,82798,62.01,83311,59.81,FPC-714,42.365,81735,66.407,FPC-397
36081024000,Queens,QN1201,-73.80507908448126,40.70327737522555,POINT (-73.80507911084068 40.70327740131788),POINT (-73.80507908448126 40.70327737522555),8.949,83296,33.442,DSNY-BRS-1033,36.425,85444,37.343,83999,43.801,83630,64.289,81987,71.766,81145,50.667,83993,70.144,85338,70.773,DSNY-BRS-1309,71.99,84949,68.281,84151,70.959,85172,62.15,FPC-493,82.413,FPC-513,82.413,FPC-662,82.413,80086,69.75,83348,43.16,81199,79.825,Plentiful-1342,53.226,82798,68.329,83311,64.117,FPC-714,71.347,FPC-397,48.684,81735
36081024600,Queens,QN1201,-73.79649083451122,40.701202515951536,POINT (-73.7964908456859 40.70120252006893),POINT (-73.79649083451122 40.70120251595154),14.605,83296,37.381,85444,35.944,DSNY-BRS-1033,36.285,83999,44.958,83630,76.712,81145,65.446,81987,51.824,83993,71.301,85338,71.93,DSNY-BRS-1309,73.147,84949,69.438,84151,72.116,85172,87.359,FPC-513,87.359,FPC-662,87.359,80086,66.284,FPC-493,70.907,83348,45.37,81199,83.26,Plentiful-1342,55.436,82798,71.225,83311,66.327,FPC-714,101.094,Plentiful-1430,101.094,83333
36081025100,Queens,QN0203,-73.90965912910403,40.744829383716,POINT (-73.90965910620278 40.74482934756206),POINT (-73.90965912910403 40.744829383716),46.122,83630,44.774,FPC-493,28.682,81199,33.183,DSNY-BRS-1033,53.235,83993,29.512,82798,51.579,83311,31.934,DSNY-BRS-1461,34.149,81735,38.207,84273,49.639,FPC-714,38.09,81119,38.09,80730,33.346,87369,67.043,81987,35.594,80720,56.289,FPC-397,56.712,84151,52.69,83348,57.459,85172,44.049,81458,41.94,82998,67.123,84949,61.758,81145,61.411,Plentiful-1342
36081025301,Queens,QN0202,-73.91651423882405,40.7445661703173,POINT (-73.91651424197465 40.74456616008457),POINT (-73.91651423882405 40.7445661703173),43.233,83630,44.185,FPC-493,26.911,81199,29.627,82798,50.346,83993,31.035,DSNY-BRS-1461,51.694,83311,34.264,81735,34.987,DSNY-BRS-1033,38.322,84273,38.205,80730,38.205,81119,33.461,87369,47.868,FPC-714,35.709,80720,64.154,81987,56.267,84151,55.098,FPC-397,52.245,83348,42.405,81458,42.055,82998,57.014,85172,66.678,84949,62.965,81145,57.402,81698
36081025302,Queens,QN0202,-73.91313502289047,40.74416804035099,POINT (-73.91313502753509 40.744168028712906),POINT (-73.91313502289047 40.74416804035099),44.907,83630,42.197,FPC-493,26.912,81199,52.02,83993,31.223,DSNY-BRS-1033,26.935,82798,49.002,83311,29.357,DSNY-BRS-1461,31.572,81735,35.63,84273,35.513,81119,35.513,80730,47.81,FPC-714,30.769,87369,65.828,81987,33.017,80720,54.135,84151,53.712,FPC-397,50.113,83348,41.472,81458,54.882,85172,39.363,82998,64.546,84949,59.201,81145,55.27,81698
36081025401,Queens,QN1202,-73.79759072642022,40.69473077168357,POINT (-73.79759071517783 40.694730754222356),POINT (-73.79759072642022 40.69473077168357),23.041,83296,39.219,83999,47.948,85444,42.527,DSNY-BRS-1033,52.041,83630,72.529,81987,58.185,83993,82.277,81145,78.384,85338,79.013,DSNY-BRS-1309,80.23,84949,75.799,84151,78.477,85172,73.485,FPC-493,92.924,FPC-513,92.924,FPC-662,92.924,80086,77.99,83348,51.953,81199,89.843,Plentiful-1342,62.019,82798,77.808,83311,72.91,FPC-714,60.019,81735,56.077,DSNY-BRS-1461
36081025402,Queens,QN1202,-73.79231873695008,40.69796279127872,POINT (-73.79231878066686 40.697962760660616),POINT (-73.79231873695008 40.69796279127872),14.825,83296,39.732,85444,32.561,83999,37.671,DSNY-BRS-1033,48.247,83630,68.735,81987,79.86,81145,55.113,83993,74.59,85338,75.219,DSNY-BRS-1309,76.436,84949,72.727,84151,75.405,85172,90.507,FPC-513,90.507,FPC-662,90.507,80086,66.379,FPC-493,74.196,83348,48.659,81199,84.054,Plentiful-1342,58.725,82798,72.558,83311,69.616,FPC-714,103.355,Plentiful-1430,103.355,83333
36081025500,Queens,QN0203,-73.90791680487294,40.75042444024442,POINT (-73.90791682501028 40.7504243986919),POINT (-73.90791680487294 40.75042444024442),48.41,83630,44.397,FPC-493,30.984,81199,31.375,DSNY-BRS-1033,53.321,83311,61.911,83993,36.023,82798,32.865,DSNY-BRS-1461,42.405,84273,50.01,FPC-714,33.954,81735,41.977,80730,41.977,81119,39.997,87369,57.222,FPC-397,75.719,81987,42.307,80720,68.071,81145,65.187,84151,58.583,83348,47.447,81458,48.653,82998,65.934,85172,61.034,Plentiful-1342,75.598,84949
36081025700,Queens,QN0203,-73.90517559804351,40.750103432581646,POINT (-73.90517568096593 40.75010336316082),POINT (-73.90517559804351 40.75010343258165),48.464,83630,44.451,FPC-493,31.429,DSNY-BRS-1033,31.038,81199,53.375,83311,61.778,83993,36.077,82798,50.064,FPC-714,32.919,DSNY-BRS-1461,42.459,84273,34.008,81735,42.031,80730,42.031,81119,57.276,FPC-397,40.051,87369,66.154,81145,75.586,81987,42.361,80720,65.087,84151,58.637,83348,47.501,81458,65.834,85172,48.707,82998,61.088,Plentiful-1342,75.498,84949
36081025800,Queens,QN1202,-73.7872799492247,40.69604180765635,POINT (-73.78727995776532 40.69604180797105),POINT (-73.7872799492247 40.69604180765635),20.089,83296,39.28,85444,29.539,83999,42.715,DSNY-BRS-1033,51.729,83630,84.26,81145,72.217,81987,58.595,83993,78.072,85338,78.701,DSNY-BRS-1309,79.918,84949,76.209,84151,78.887,85172,94.907,FPC-513,94.907,FPC-662,94.907,80086,71.643,FPC-493,77.678,83348,52.141,81199,89.318,Plentiful-1342,62.207,82798,77.822,83311,108.619,Plentiful-1430,108.619,83333,73.098,FPC-714
36081025900,Queens,QN0203,-73.90352605179626,40.74857790182023,POINT (-73.90352610253481 40.74857785306374),POINT (-73.90352605179626 40.74857790182023),49.978,83630,47.916,FPC-493,32.943,DSNY-BRS-1033,31.931,81199,57.914,83993,54.721,83311,32.654,82798,35.076,DSNY-BRS-1461,52.888,FPC-714,41.349,84273,37.291,81735,41.232,80730,41.232,81119,36.488,87369,59.431,FPC-397,71.722,81987,60.921,81145,38.736,80720,59.854,84151,55.832,83348,60.601,85172,47.191,81458,70.265,84949,45.082,82998,64.553,Plentiful-1342
36081026000,Queens,QN1202,-73.79331117230264,40.69274810328317,POINT (-73.79331124888459 40.6927480976734),POINT (-73.79331117230264 40.69274810328317),20.942,83296,38.403,83999,45.849,85444,43.788,DSNY-BRS-1033,54.364,83630,74.852,81987,61.23,83993,85.178,81145,80.707,85338,81.336,DSNY-BRS-1309,82.553,84949,78.844,84151,81.522,85172,95.825,FPC-513,72.496,FPC-493,95.825,FPC-662,95.825,80086,80.313,83348,54.776,81199,90.171,Plentiful-1342,64.842,82798,78.675,83311,75.733,FPC-714,59.03,81735,58.9,DSNY-BRS-1461
