GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36061003602,Manhattan,MN0303,-73.99020046176119,40.724560375260566,POINT (-73.99020044930231 40.7245603764933),POINT (-73.99020046176119 40.72456037526057),1.553,DSNY-BRS-1058,4.8,87318,6.317,80491,13.017,FPC-559,10.149,FPC-626,13.032,85434,16.124,80720,18.159,84055,17.295,87247,17.002,80493,17.668,85544,20.491,85471,15.248,85521,19.073,85345,18.084,85368,22.247,85517,21.18,85523,21.775,87369,24.059,DSNY-BRS-1461,20.873,81199,21.127,80419,19.113,Plentiful-1562,19.604,85065,23.89,80421,30.443,80517
36061003700,Manhattan,MN0201,-74.0074867941145,40.726278564944955,POINT (-74.0074867844917 40.726278558965056),POINT (-74.0074867941145 40.72627856494496),14.637,85471,9.745,80720,12.966,80491,13.475,DSNY-BRS-1058,13.61,FPC-559,13.57,87318,16.097,85345,15.117,85517,19.274,FPC-626,17.239,80493,17.215,87247,17.531,84055,20.393,85434,15.837,85521,22.586,85544,16.758,85523,18.673,85368,19.069,87369,17.591,DSNY-BRS-1461,25.447,81199,30.118,80419,25.597,80517,28.238,Plentiful-1562,27.781,85065,23.453,DSNY-BRS-1459
36061003900,Manhattan,MN0102,-74.0107807590449,40.72079553570638,POINT (-74.0107807731053 40.72079547237539),POINT (-74.01078075904491 40.72079553570638),6.159,85471,15.205,85345,14.225,85517,19.279,80491,20.674,FPC-626,19.788,DSNY-BRS-1058,15.858,80720,19.883,87318,18.242,FPC-559,26.706,85434,21.688,80493,21.981,87247,22.901,84055,18.848,85521,27.389,85544,20.647,85523,21.684,85368,21.148,87369,21.48,DSNY-BRS-1461,29.793,81199,34.419,80419,34.067,Plentiful-1562,32.413,85065,29.486,80517,26.917,DSNY-BRS-1459
36061004001,Manhattan,MN0303,-73.9849021192912,40.730264485255454,POINT (-73.98490213004057 40.730264478967435),POINT (-73.98490211929121 40.73026448525545),10.731,FPC-559,10.213,DSNY-BRS-1058,10.574,87318,15.332,84055,12.858,80491,17.541,85434,15.21,85544,19.491,87247,14.431,80720,19.897,80493,16.139,FPC-626,18.782,85521,22.282,85368,21.44,85523,24.427,87369,23.921,85471,25.631,DSNY-BRS-1461,21.029,81199,20.228,85345,23.402,85517,23.149,Plentiful-1562,25.709,80419,20.876,85065,33.637,80517,21.609,80421
36061004002,Manhattan,MN0303,-73.98720895456378,40.73124230289812,POINT (-73.98720896594332 40.73124229637703),POINT (-73.98720895456378 40.73124230289812),7.528,FPC-559,7.534,DSNY-BRS-1058,12.672,84055,7.721,87318,11.041,80491,11.583,80720,17.677,87247,16.569,85434,11.901,85544,17.895,80493,13.46,FPC-626,15.934,85521,20.116,85368,18.592,85523,22.261,87369,21.073,85471,22.783,DSNY-BRS-1461,18.181,81199,17.38,85345,20.554,85517,22.424,Plentiful-1562,24.438,80419,20.665,85065,30.789,80517,25.996,DSNY-BRS-1459
36061004100,Manhattan,MN0201,-73.99669598277335,40.7191636873842,POINT (-73.99669600087324 40.71916366692359),POINT (-73.99669598277335 40.7191636873842),8.124,80491,11.053,FPC-626,13.196,87318,11.954,DSNY-BRS-1058,18.559,85434,17.642,85471,14.141,FPC-559,16.22,85345,18.693,80720,19.092,85517,19.283,84055,20.692,80493,20.985,87247,19.136,85544,14.407,85521,17.243,85368,19.896,85523,22.434,87369,23.696,80419,22.221,Plentiful-1562,22.297,DSNY-BRS-1461,22.712,85065,21.997,81199,26.998,80421,30.661,81324
36061004300,Manhattan,MN0201,-73.99546720645795,40.723324400824275,POINT (-73.99546719978427 40.723324396693656),POINT (-73.99546720645795 40.72332440082427),3.359,80491,8.304,DSNY-BRS-1058,9.004,87318,13.921,FPC-626,11.419,FPC-559,15.827,85434,15.418,80720,17.029,85471,16.561,84055,16.296,80493,16.589,87247,15.611,85345,17.537,85517,16.414,85544,12.956,85521,15.792,85368,17.523,85523,20.983,87369,20.846,DSNY-BRS-1461,19.275,81199,24.013,80419,23.167,Plentiful-1562,23.658,85065,27.944,80421,27.23,80517
36061004500,Manhattan,MN0201,-73.99939082189476,40.72057033019494,POINT (-73.99939084546835 40.72057031667378),POINT (-73.99939082189476 40.72057033019494),10.679,80491,14.762,FPC-626,12.964,DSNY-BRS-1058,13.092,87318,15.096,85471,12.501,FPC-559,17.277,80720,13.678,85345,19.915,85434,16.852,85517,17.643,84055,20.071,80493,20.356,87247,17.496,85544,14.819,85521,19.677,85368,17.477,85523,22.914,87369,21.822,DSNY-BRS-1461,24.769,80419,24.42,Plentiful-1562,20.357,81199,25.59,85065,29.254,80421,31.734,81324
36061005200,Manhattan,MN0501,-73.99045862330036,40.73743473648013,POINT (-73.99045864282371 40.73743472095588),POINT (-73.99045862330036 40.73743473648013),5.262,FPC-559,11.186,84055,12.348,87247,13.536,80493,9.487,80720,14.222,85544,10.125,85521,16.112,DSNY-BRS-1058,15.53,87318,16.314,80491,14.983,85368,12.783,85523,20.135,87369,23.257,85434,21.29,FPC-626,17.118,DSNY-BRS-1461,17.083,81199,19.975,85471,16.282,85345,19.456,85517,25.944,80517,23.062,DSNY-BRS-1459,23.8,Plentiful-1562,27.888,80419,21.527,85065
36061005400,Manhattan,MN0501,-73.99367779133667,40.73881207743306,POINT (-73.99367780718457 40.738812069516676),POINT (-73.99367779133667 40.73881207743306),8.628,80720,10.27,FPC-559,8.007,80493,7.773,87247,13.219,84055,8.884,85521,17.501,85544,15.338,DSNY-BRS-1058,17.188,80491,12.49,85368,15.579,87318,13.611,85523,19.561,87369,23.898,85434,19.457,FPC-626,14.444,DSNY-BRS-1461,19.414,85471,21.704,81199,20.874,85345,19.894,85517,22.45,80517,20.306,DSNY-BRS-1459,25.795,84540,25.129,DSNY-BRS-1070,26.714,Plentiful-1562
36061005501,Manhattan,MN0202,-73.99708180830041,40.727672610534896,POINT (-73.99708181650152 40.72767260351943),POINT (-73.99708180830041 40.7276726105349),10.682,80491,10.389,DSNY-BRS-1058,11.658,FPC-559,11.935,87318,16.434,80720,15.813,FPC-626,16.8,84055,17.655,80493,18.962,85434,17.948,87247,19.132,85471,16.653,85544,14.315,85521,17.714,85345,20.551,85517,17.151,85368,20.247,85523,21.881,87369,22.205,DSNY-BRS-1461,19.514,81199,25.372,80419,24.526,Plentiful-1562,25.017,85065,28.589,80517,28.979,DSNY-BRS-1459
36061005502,Manhattan,MN0202,-73.99387212712992,40.726223496692796,POINT (-73.99387212794875 40.72622349092178),POINT (-73.99387212712992 40.7262234966928),6.268,DSNY-BRS-1058,6.558,80491,8.713,87318,8.485,FPC-559,14.104,FPC-626,13.261,80720,15.536,85434,13.627,84055,16.239,87247,15.946,80493,15.959,85471,13.48,85544,12.606,85521,14.541,85345,17.715,85517,15.442,85368,18.538,85523,20.633,87369,20.496,DSNY-BRS-1461,16.341,81199,23.663,80419,22.817,Plentiful-1562,23.308,85065,26.88,80517,25.238,80421
36061005800,Manhattan,MN0501,-73.99051618494464,40.74315158928294,POINT (-73.99051620582514 40.74315157654082),POINT (-73.99051618494464 40.74315158928294),3.351,87247,3.383,80493,7.738,85521,8.297,84055,12.365,FPC-559,13.01,85544,10.982,80720,11.344,85368,13.731,85523,18.448,87369,16.238,DSNY-BRS-1058,15.457,DSNY-BRS-1461,16.479,87318,19.033,80491,18.928,81199,24.798,85434,20.357,FPC-626,22.404,85471,23.463,80517,21.319,DSNY-BRS-1459,23.864,85345,22.884,85517,24.566,84540,26.142,DSNY-BRS-1070,23.767,FPC-531
36061006300,Manhattan,MN0202,-73.99686078482694,40.734421701854465,POINT (-73.99686080680512 40.734421687788746),POINT (-73.99686078482694 40.73442170185447),9.512,80720,8.478,FPC-559,12.469,80493,12.235,87247,13.136,DSNY-BRS-1058,13.193,80491,14.723,84055,13.713,87318,11.993,85521,16.017,85544,18.499,FPC-626,22.057,85434,15.147,85523,14.829,85368,16.002,85471,16.575,87369,17.462,85345,15.98,DSNY-BRS-1461,16.482,85517,18.878,81199,23.986,80517,21.695,DSNY-BRS-1459,27.212,Plentiful-1562,28.05,80419,25.319,85065
36061006500,Manhattan,MN0202,-73.99957850679242,40.72996721995922,POINT (-73.99957852694195 40.729967207054514),POINT (-73.99957850679242 40.72996721995922),12.321,80720,13.709,FPC-559,13.508,80491,14.017,DSNY-BRS-1058,14.112,87318,14.634,80493,18.3,FPC-626,14.859,87247,18.886,85471,17.532,84055,20.935,85434,11.794,85521,20.619,85544,19.927,85345,19.366,85517,17.726,85523,14.63,85368,16.376,87369,18.941,DSNY-BRS-1461,23.48,81199,26.049,80517,27.851,80419,27.013,Plentiful-1562,27.504,85065,24.295,DSNY-BRS-1459
36061006700,Manhattan,MN0203,-74.00412224839053,40.73045257093796,POINT (-74.0041222640263 40.730452565666816),POINT (-74.00412224839053 40.73045257093796),11.109,80720,15.03,FPC-559,13.802,80491,14.311,DSNY-BRS-1058,14.342,85471,14.406,87318,15.399,80493,15.692,87247,19.065,FPC-626,18.605,84055,15.802,85345,14.822,85517,21.229,85434,12.559,85521,22.537,85544,15.898,85523,15.395,85368,17.141,87369,16.731,DSNY-BRS-1461,24.907,81199,24.737,80517,22.593,DSNY-BRS-1459,28.616,80419,27.778,Plentiful-1562,28.269,85065
36061006800,Manhattan,MN0602,-73.98407917312461,40.740437329601995,POINT (-73.98407919747356 40.740437312260795),POINT (-73.98407917312461 40.740437329602),4.435,84055,7.133,85544,10.945,87247,10.934,FPC-559,11.776,85521,11.34,80493,15.875,85368,14.961,80720,16.66,85523,14.96,DSNY-BRS-1058,14.841,87318,21.967,87369,13.828,80491,18.976,DSNY-BRS-1461,23.689,85434,14.584,81199,20.601,FPC-626,26.982,80517,23.115,85471,24.838,DSNY-BRS-1459,24.119,84540,20.161,85345,19.423,FPC-531,27.033,Plentiful-1562,24.76,85065
36061006900,Manhattan,MN0203,-74.00999837601391,40.73037892172992,POINT (-74.0099984141012 40.73037892288804),POINT (-74.00999837601391 40.73037892172992),18.939,85471,14.632,80720,20.307,80491,18.497,FPC-559,20.816,DSNY-BRS-1058,20.911,87318,21.912,80493,19.419,85517,20.399,85345,25.578,FPC-626,22.205,87247,24.654,84055,19.072,85521,27.734,85434,27.143,85544,21.06,85523,23.654,87369,21.908,85368,21.893,DSNY-BRS-1461,30.004,81199,29.899,80517,27.755,DSNY-BRS-1459,35.129,80419,34.291,Plentiful-1562,32.668,85065
36061007001,Manhattan,MN0603,-73.97582432610801,40.74270836386233,POINT (-73.97582433797677 40.742708355759014),POINT (-73.97582432610801 40.74270836386233),4294967.295,85544,4294967.295,84055,4294967.295,85368,4294967.295,85521,4294967.295,87247,4294967.295,81199,4294967.295,80493,4294967.295,FPC-559,4294967.295,85523,4294967.295,DSNY-BRS-1461,4294967.295,87369,4294967.295,80720,4294967.295,DSNY-BRS-1058,4294967.295,87318,4294967.295,85434,4294967.295,80491,4294967.295,FPC-626,4294967.295,80517,4294967.295,84540,4294967.295,FPC-531,4294967.295,DSNY-BRS-1459,4294967.295,Plentiful-1562,4294967.295,85065,4294967.295,85483,4294967.295,80419
36061007002,Manhattan,MN0603,-73.97813139634542,40.74367558303793,POINT (-73.97813140696958 40.74367557672451),POINT (-73.97813139634542 40.74367558303793),3.9,85544,12.67,84055,10.968,85521,14.284,85368,15.913,87247,17.433,80493,15.461,85523,14.256,FPC-559,13.671,81199,19.39,DSNY-BRS-1461,20.153,87369,19.032,80720,16.934,DSNY-BRS-1058,16.352,87318,25.2,85434,19.672,80491,27.396,80517,22.112,FPC-626,23.391,84540,24.24,DSNY-BRS-1459,18.81,FPC-531,30.075,DSNY-BRS-1070,31.792,Plentiful-1562,25.263,85483,29.809,85065
36061007100,Manhattan,MN0203,-73.99991361124717,40.73544661959126,POINT (-73.99991364404127 40.735446590951895),POINT (-73.99991361124717 40.73544661959126),5.846,80720,11.202,FPC-559,12.436,80493,12.202,87247,14.319,DSNY-BRS-1058,15.392,80491,14.809,84055,14.56,87318,11.932,85521,18.442,85544,16.102,85471,18.438,FPC-626,12.933,85523,14.768,85368,16.514,87369,22.879,85434,17.725,85345,16.745,85517,14.415,DSNY-BRS-1461,21.303,81199,22.421,80517,17.628,DSNY-BRS-1459,27.151,Plentiful-1562,27.989,80419,25.373,85065
36061007200,Manhattan,MN0603,-73.98085592085918,40.74486136560277,POINT (-73.980855944483 40.74486134912044),POINT (-73.98085592085918 40.74486136560277),1.28,85544,9.837,84055,9.899,85521,14.886,85368,13.689,87247,15.209,80493,14.691,85523,11.529,FPC-559,11.244,81199,19.084,87369,18.547,DSNY-BRS-1461,16.305,80720,18.239,DSNY-BRS-1058,18.61,87318,17.719,80491,26.79,85434,26.553,80517,24.37,FPC-626,23.171,DSNY-BRS-1459,20.779,84540,16.083,FPC-531,28.211,DSNY-BRS-1070,23.71,85471,27.103,80846,24.493,85483
36061007300,Manhattan,MN0203,-74.00410623322425,40.73411571546968,POINT (-74.00410625040703 40.73411570394857),POINT (-74.00410623322425 40.73411571546968),8.336,80720,12.163,FPC-559,14.526,80493,15.177,80491,14.602,DSNY-BRS-1058,14.336,87247,13.98,85471,14.843,87318,15.738,84055,18.721,FPC-626,12.215,85521,18.227,85544,13.125,85523,15.44,85345,16.797,87369,23.162,85434,15.051,85368,14.46,85517,13.958,DSNY-BRS-1461,21.088,81199,21.964,80517,19.82,DSNY-BRS-1459,28.272,80419,27.434,Plentiful-1562,26.334,85065
36061007500,Manhattan,MN0203,-74.0087382430871,40.73438603572763,POINT (-74.00873826293508 40.73438603135474),POINT (-74.00873824308709 40.73438603572763),11.044,80720,19.219,85471,14.909,FPC-559,19.741,80493,20.416,80491,19.575,87247,19.841,DSNY-BRS-1058,20.082,87318,20.977,84055,23.96,FPC-626,17.454,85521,20.679,85345,19.699,85517,18.364,85523,20.368,87369,23.466,85544,20.29,85368,28.401,85434,19.197,DSNY-BRS-1461,26.327,81199,27.203,80517,25.059,DSNY-BRS-1459,29.882,DSNY-BRS-1070,33.511,80419,31.353,Plentiful-1562
36061007600,Manhattan,MN0501,-73.98729624839149,40.74756594153478,POINT (-73.98729626957324 40.747565928155815),POINT (-73.98729624839149 40.74756594153478),3.513,85521,8.31,87247,8.672,85368,8.519,80493,9.688,85544,10.097,85523,9.378,84055,14.934,87369,12.293,FPC-559,12.462,DSNY-BRS-1461,13.063,80720,15.964,81199,17.469,DSNY-BRS-1058,17.71,87318,19.024,80491,20.468,80517,26.029,85434,17.086,DSNY-BRS-1459,21.588,FPC-626,21.305,84540,23.147,DSNY-BRS-1070,21.05,85471,20.803,FPC-531,21.018,80846,23.42,85345
36061007700,Manhattan,MN0203,-74.00329385357644,40.73808308576592,POINT (-74.00329385087566 40.73808308035789),POINT (-74.00329385357644 40.73808308576592),5.519,80720,15.332,80493,9.581,FPC-559,15.174,87247,19.836,80491,19.08,DSNY-BRS-1058,17.012,84055,14.913,85521,18.498,87318,16.451,85471,13.282,85523,18.728,85544,15.368,87369,17.706,85368,23.28,FPC-626,26.601,85434,14.764,DSNY-BRS-1461,19.194,85345,18.214,85517,21.589,81199,22.77,80517,17.977,DSNY-BRS-1459,24.497,DSNY-BRS-1070,23.32,80846,29.424,84540
36061007800,Manhattan,MN0603,-73.97467365973009,40.74632537305917,POINT (-73.97467365469602 40.746325367646286),POINT (-73.97467365973009 40.74632537305917),8.29,85544,16.921,85368,13.554,84055,14.643,81199,11.939,85521,17.313,87247,16.192,85523,20.121,DSNY-BRS-1461,18.567,80493,15.216,FPC-559,21.124,87369,18.822,80720,15.854,DSNY-BRS-1058,15.272,87318,24.12,85434,28.127,80517,21.019,84540,18.592,80491,22.522,FPC-531,25.211,DSNY-BRS-1459,21.032,FPC-626,25.994,85483,30.806,DSNY-BRS-1070,28.677,80846,30.177,Plentiful-1562
36061008000,Manhattan,MN0603,-73.9776523314043,40.74925841664874,POINT (-73.9776523544691 40.74925839999048),POINT (-73.9776523314043 40.74925841664874),5.817,85544,10.517,85368,11.617,85521,11.194,84055,11.19,81199,9.942,85523,14.207,87247,13.871,DSNY-BRS-1461,15.727,80493,16.13,87369,13.262,FPC-559,17.812,80720,21.877,80517,20.156,DSNY-BRS-1058,20.092,87318,20.725,84540,18.995,DSNY-BRS-1459,28.94,85434,19.024,80491,16.029,FPC-531,24.556,DSNY-BRS-1070,25.852,FPC-626,22.427,80846,19.744,85483,31.402,Plentiful-1562
36061008100,Manhattan,MN0401,-73.99877177141194,40.739805730412016,POINT (-73.99877174429504 40.739805736019015),POINT (-73.99877177141194 40.73980573041202),2.778,80720,10.502,80493,9.423,FPC-559,10.268,87247,15.122,84055,11.253,85521,15.501,DSNY-BRS-1058,19.083,85544,10.456,85523,18.409,80491,14.089,85368,13.448,87369,15.742,87318,15.328,85471,19.62,FPC-626,11.289,DSNY-BRS-1461,24.061,85434,20.721,81199,17.719,85345,16.739,85517,19.295,80517,16.854,DSNY-BRS-1459,21.974,DSNY-BRS-1070,26.75,84540,19.845,80846
36061008200,Manhattan,MN0502,-73.98087259028384,40.750613781693495,POINT (-73.98087261356555 40.750613765291924),POINT (-73.98087259028384 40.7506137816935),7.715,85368,9.618,85521,9.523,85544,10.148,85523,9.604,87247,11.258,84055,13.839,DSNY-BRS-1461,11.253,81199,14.576,87369,11.124,80493,14.139,FPC-559,14.733,80720,21.845,80517,21.552,DSNY-BRS-1058,18.963,DSNY-BRS-1459,22.129,87318,20.808,80491,22.419,84540,29.611,85434,17.723,FPC-531,24.524,DSNY-BRS-1070,26.198,FPC-626,22.395,80846,23.619,85483,24.927,85471
36061008300,Manhattan,MN0401,-74.00445211268418,40.742198823137,POINT (-74.0044520874449 40.742198824573734),POINT (-74.00445211268418 40.742198823137),6.325,80720,16.214,80493,15.98,87247,10.928,FPC-559,14.878,85521,15.45,85523,13.569,87369,18.359,84055,18.196,DSNY-BRS-1058,16.77,85368,21.104,80491,20.075,85544,18.437,87318,20.125,85471,16.983,DSNY-BRS-1461,22.315,FPC-626,26.756,85434,21.562,85345,21.888,85517,20.842,81199,23.242,80517,21.488,DSNY-BRS-1459,26.311,DSNY-BRS-1070,24.182,80846,30.771,84540
