GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36005040900,Bronx,BX0702,-73.89314720405864,40.876792746504066,POINT (-73.89314734551321 40.87679262721304),POINT (-73.89314720405864 40.87679274650407),18.176,80121,18.176,83550,34.549,80065,30.223,80086,30.223,FPC-662,30.223,FPC-513,33.415,80026,36.668,81435,22.723,85239,38.05,81665,35.195,85298,40.883,87064,31.439,87090,31.936,81608,38.005,84319,43.386,82293,42.242,82210,36.408,FPC-530,48.1,84728,36.411,81071,36.0,FPC-666,40.081,81582,34.233,85358,35.746,85473,50.853,85423
36005041500,Bronx,BX0702,-73.88354479544131,40.87011199778183,POINT (-73.88354479030114 40.87011197860382),POINT (-73.88354479544131 40.87011199778183),9.512,80121,9.512,83550,23.63,80086,23.63,FPC-662,23.63,FPC-513,26.763,80065,29.615,81435,26.346,80026,30.647,81665,33.818,87064,24.377,85239,29.398,85298,36.321,82293,33.619,84319,35.638,82210,33.093,87090,42.538,84728,30.116,FPC-666,30.302,81608,33.034,FPC-530,46.034,85423,38.328,81582,34.413,81071,31.761,85358,33.264,85473
36005041900,Bronx,BX0703,-73.88168177589151,40.87686149257721,POINT (-73.88168176554058 40.87686143334556),POINT (-73.88168177589151 40.87686149257721),17.124,83550,17.124,80121,30.436,80086,30.436,FPC-662,30.436,FPC-513,35.468,80065,36.421,81435,35.051,80026,39.352,81665,40.624,87064,23.912,85239,37.634,85298,43.127,82293,39.194,84319,43.431,82210,36.922,FPC-666,32.628,87090,33.141,81608,49.289,84728,37.597,FPC-530,52.042,85423,41.27,81582,37.616,81071,35.049,85358,36.552,85473
36005042000,Bronx,BX1203,-73.85985232555183,40.893020551113416,POINT (-73.85985232870149 40.893020544006866),POINT (-73.85985232555183 40.89302055111342),21.797,80086,25.306,80121,25.306,83550,21.797,FPC-662,21.797,FPC-513,28.283,FPC-666,27.782,81435,31.457,80065,31.985,87064,40.183,80026,31.84,81665,39.325,85298,34.411,85239,34.488,82293,37.448,82210,37.742,84319,40.705,84728,43.127,87090,44.201,85423,43.64,81608,44.268,FPC-530,41.185,81582,48.115,81071,45.921,85358,47.434,85473
36005042100,Bronx,BX0703,-73.88278035140169,40.881472188755005,POINT (-73.8827802980071 40.88147220215267),POINT (-73.88278035140169 40.881472188755),18.138,83550,18.138,80121,27.913,80086,27.913,FPC-662,27.913,FPC-513,31.51,80065,34.358,81435,31.105,80026,35.74,81665,39.942,87064,19.149,85239,32.885,85298,40.01,82293,33.69,FPC-666,34.431,84319,38.668,82210,27.865,87090,28.378,81608,44.526,84728,32.834,FPC-530,47.279,85423,36.507,81582,32.853,81071,30.659,85358,32.172,85473
36005042200,Bronx,BX1203,-73.85527281825371,40.89109936359162,POINT (-73.85527280078496 40.89109936718916),POINT (-73.85527281825371 40.89109936359162),22.608,80086,22.608,FPC-662,22.608,FPC-513,26.117,80121,26.117,83550,29.094,FPC-666,28.593,81435,32.268,80065,32.796,87064,40.994,80026,32.651,81665,40.136,85298,38.359,85239,35.299,82293,38.259,82210,41.516,84728,38.553,84319,45.012,85423,47.075,87090,46.054,81608,45.079,FPC-530,41.996,81582,50.529,81071,69.941,FPC-678,49.869,85358
36005042300,Bronx,BX0703,-73.87731843170589,40.87706751155493,POINT (-73.87731846306902 40.87706748851165),POINT (-73.87731843170589 40.87706751155493),18.517,83550,18.517,80121,25.946,80086,25.946,FPC-662,25.946,FPC-513,35.606,80065,31.931,81435,35.656,80026,36.134,87064,35.989,81665,28.092,85239,32.432,FPC-666,37.892,85298,38.637,82293,41.597,82210,41.891,84319,36.808,87090,44.854,84728,37.219,81608,41.777,FPC-530,48.35,85423,45.334,81582,37.481,81071,34.829,85358,36.332,85473
36005042400,Bronx,BX1203,-73.8495360091432,40.889280089946844,POINT (-73.84953599169985 40.88928009307501),POINT (-73.84953600914319 40.88928008994684),24.813,80086,24.813,FPC-662,24.813,FPC-513,28.749,FPC-666,28.322,83550,28.322,80121,30.798,81435,34.473,80065,35.001,87064,43.199,80026,34.856,81665,42.341,85298,37.504,82293,39.709,85239,40.464,82210,43.721,84728,40.758,84319,47.217,85423,48.425,87090,47.284,FPC-530,48.259,81608,44.201,81582,72.146,FPC-678,66.607,FPC-507,52.734,81071
36005042800,Bronx,BX1203,-73.8457031531139,40.894509363532464,POINT (-73.84570314648596 40.89450935360991),POINT (-73.8457031531139 40.89450936353246),33.763,FPC-666,29.018,80086,29.018,FPC-662,29.018,FPC-513,32.527,83550,32.527,80121,35.003,81435,38.678,80065,39.206,87064,47.404,80026,39.061,81665,46.546,85298,41.709,82293,45.584,85239,44.669,82210,47.926,84728,44.963,84319,51.422,85423,54.3,87090,52.464,81608,48.008,FPC-530,46.477,81582,76.351,FPC-678,70.812,FPC-507,56.939,81071
36005042902,Bronx,BX0703,-73.87391835159904,40.87712283782189,POINT (-73.87391837169521 40.87712282994453),POINT (-73.87391835159904 40.87712283782189),15.914,83550,15.914,80121,22.564,80086,22.564,FPC-662,22.564,FPC-513,32.224,80065,28.549,81435,32.752,87064,32.852,80026,32.607,81665,29.05,FPC-666,35.904,85298,31.791,85239,35.255,82293,38.215,82210,38.509,84319,41.472,84728,40.507,87090,39.25,81608,44.968,85423,39.54,FPC-530,41.952,81582,39.838,81071,37.186,85358,38.689,85473
