GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29,tt_30,fp_30,tt_31,fp_31,tt_32,fp_32,tt_33,fp_33,tt_34,fp_34,tt_35,fp_35,tt_36,fp_36,tt_37,fp_37,tt_38,fp_38,tt_39,fp_39,tt_40,fp_40,tt_41,fp_41,tt_42,fp_42,tt_43,fp_43,tt_44,fp_44,tt_45,fp_45,tt_46,fp_46,tt_47,fp_47,tt_48,fp_48,tt_49,fp_49
36061003100,Manhattan,MN0102,-74.00381559584184,40.71531057200895,POINT (-74.00381569131154 40.71531053046602),POINT (-74.00381559584184 40.71531057200895),11.456,85471,14.241,82998,13.769,FPC-626,15.361,80491,14.251,85517,22.709,85434,14.105,FPC-559,18.611,80720,19.438,85340,23.347,FPC-566,21.825,84055,24.285,80493,24.57,87247,25.089,FPC-565,22.987,DSNY-BRS-2114,24.295,85490,22.95,85544,21.035,85521,19.032,81735,26.273,80289,22.808,85368,20.608,85523,25.718,87369,36.882,85528,36.653,85083,24.314,DSNY-BRS-1461,29.561,FPC-488,29.93,81352,24.282,81199,35.345,85369,28.984,85548,32.641,80421,28.784,80413,29.69,FPC-656,25.956,85530,26.095,DSNY-BRS-1459,32.472,81111,37.139,FPC-190,29.384,85524,33.202,85172,30.781,81157,30.3,FPC-659,35.848,87007,25.87,FPC-531,35.356,85483,41.805,84960,33.324,81626,28.232,83993,34.898,85506,34.898,80296
36061003200,Manhattan,MN0303,-73.98370701917263,40.72555328579269,POINT (-73.98370702842817 40.72555327845573),POINT (-73.98370701917263 40.72555328579269),14.984,85434,14.531,80491,15.054,FPC-559,19.378,84055,15.337,FPC-626,15.459,DSNY-BRS-2114,16.767,85490,24.347,85544,18.39,80720,23.739,87247,23.446,80493,24.825,82998,25.277,85521,23.274,81735,25.028,85368,23.406,FPC-566,28.641,FPC-565,30.699,85083,26.786,85471,26.044,85523,19.808,85340,29.823,87369,27.223,85517,27.208,81199,29.879,DSNY-BRS-1461,37.069,85528,31.563,80289,31.986,FPC-488,26.687,80421,32.355,81352,32.48,85548,40.781,85369,29.414,85530,32.842,85524,41.133,87007,33.311,DSNY-BRS-1459,41.502,85483,47.09,84960,32.016,FPC-531,35.515,FPC-190,29.971,FPC-659,35.957,81111,32.995,81626,38.356,81157,42.439,85172,31.863,83993,42.935,80413,43.841,FPC-656,42.594,83311,41.855,80861
36061003300,Manhattan,MN0102,-74.00614634416432,40.71886214043471,POINT (-74.00614634471161 40.718862096530124),POINT (-74.00614634416432 40.71886214043471),6.807,82998,9.025,85471,18.542,80491,9.913,85517,19.541,FPC-626,10.943,80720,18.95,FPC-559,17.719,FPC-566,26.546,85434,17.133,80493,18.625,87247,18.677,FPC-565,22.062,84055,17.625,85340,23.683,DSNY-BRS-2114,24.991,85490,26.179,85544,20.635,85521,18.632,81735,15.732,85523,20.156,85368,20.09,87369,25.924,80289,16.565,DSNY-BRS-1461,34.788,85528,39.76,85083,26.424,81199,27.467,FPC-488,30.164,85369,27.836,81352,21.49,85548,35.748,80421,31.246,85530,22.113,DSNY-BRS-1459,30.663,80413,31.569,FPC-656,31.357,85524,38.581,FPC-190,30.318,81111,32.954,FPC-531,37.241,87007,35.531,85172,34.137,FPC-659,37.075,85483,33.484,81157,43.198,84960,36.956,81626,26.138,83993,37.601,85506,37.601,80296
36061003400,Manhattan,MN0303,-73.98145767697616,40.72900590859083,POINT (-73.98145767533329 40.729005907658376),POINT (-73.98145767697616 40.72900590859083),11.399,DSNY-BRS-2114,12.707,85490,17.962,85434,15.967,84055,9.696,FPC-559,17.509,80491,20.81,85544,19.726,87247,18.315,FPC-626,13.032,80720,19.433,80493,21.113,85521,19.11,81735,21.015,85368,24.015,82998,25.341,85083,23.4,FPC-565,18.048,FPC-566,20.686,85523,24.582,87369,23.671,81199,24.867,85471,24.521,DSNY-BRS-1461,22.786,85340,24.11,85517,34.829,85528,28.312,85548,25.877,85530,35.423,85369,21.329,80421,34.337,80289,27.508,FPC-488,29.305,85524,27.877,81352,36.636,87007,27.953,DSNY-BRS-1459,36.144,85483,26.658,FPC-531,42.593,84960,36.074,FPC-190,32.949,FPC-659,38.935,81111,35.973,81626,40.467,81157,34.841,83993,41.266,85172,39.512,83311,38.162,80861,37.079,FPC-493,39.947,85379
36061003601,Manhattan,MN0302,-73.9911271645957,40.72231932780311,POINT (-73.99112716050642 40.72231932551375),POINT (-73.9911271645957 40.72231932780311),3.034,80491,10.634,FPC-626,13.78,85434,17.388,FPC-559,18.599,82998,16.342,80720,20.974,84055,15.241,DSNY-BRS-2114,16.549,85490,21.436,85471,17.513,87247,17.22,80493,23.161,85544,20.726,FPC-566,21.873,85517,22.415,FPC-565,19.051,85521,17.048,81735,15.877,85340,18.802,85368,21.898,85523,23.597,87369,33.239,85083,24.893,DSNY-BRS-1461,33.138,85528,27.632,80289,26.022,81199,28.055,FPC-488,28.424,81352,26.254,85548,34.972,85369,25.406,80421,28.228,85530,31.647,85524,30.327,DSNY-BRS-1459,34.907,87007,34.085,FPC-190,30.861,FPC-531,32.026,81111,36.473,85483,40.864,84960,28.079,FPC-659,35.185,85172,31.103,81626,34.425,81157,35.104,80413,36.446,FPC-656,27.932,83993,38.542,85506,38.542,80296
36061003602,Manhattan,MN0303,-73.99020046176119,40.724560375260566,POINT (-73.99020044930231 40.7245603764933),POINT (-73.99020046176119 40.72456037526057),6.317,80491,14.963,FPC-559,11.613,FPC-626,15.298,85434,19.035,82998,16.778,80720,18.26,84055,12.527,DSNY-BRS-2114,13.835,85490,17.949,87247,17.656,80493,19.958,85544,19.896,85471,21.162,FPC-566,19.487,85521,22.851,FPC-565,17.484,81735,19.238,85368,21.84,85517,22.334,85523,16.313,85340,24.033,87369,31.675,85083,25.329,DSNY-BRS-1461,22.819,81199,33.574,85528,28.068,80289,26.69,85548,28.491,FPC-488,35.408,85369,28.86,81352,27.117,80421,25.025,85530,28.453,85524,30.763,DSNY-BRS-1459,35.343,87007,27.658,FPC-531,36.909,85483,35.796,FPC-190,41.3,84960,32.462,81111,30.156,FPC-659,33.18,81626,37.456,85172,34.861,81157,37.296,80413,28.368,83993,38.638,FPC-656,36.804,83311,37.466,80861
36061003700,Manhattan,MN0201,-74.0074867941145,40.726278564944955,POINT (-74.0074867844917 40.726278558965056),POINT (-74.0074867941145 40.72627856494496),4.267,82998,16.101,85471,12.113,80720,17.934,80491,13.729,FPC-566,16.697,FPC-559,16.089,85517,23.32,FPC-626,19.27,FPC-565,18.303,80493,19.053,87247,22.946,84055,27.761,85434,20.497,85521,18.494,81735,27.238,85544,25.654,DSNY-BRS-2114,26.962,85490,16.902,85523,20.248,85368,20.452,87369,22.173,85340,17.735,DSNY-BRS-1461,31.334,85369,26.233,81199,22.66,85548,36.787,85083,28.698,80289,39.336,85528,23.283,DSNY-BRS-1459,32.873,85530,32.015,FPC-488,32.384,81352,32.527,85524,32.775,80421,33.659,FPC-531,37.103,87007,36.638,80413,37.544,FPC-656,43.06,84960,37.088,85483,40.674,FPC-190,33.092,81111,36.49,FPC-659,41.311,85172,39.66,81157,42.455,81626,35.383,83311,31.637,83993,36.573,80801
36061003900,Manhattan,MN0102,-74.0107807590449,40.72079553570638,POINT (-74.0107807731053 40.72079547237539),POINT (-74.01078075904491 40.72079553570638),6.159,85471,10.008,82998,14.941,85517,22.415,80491,24.184,FPC-626,15.971,80720,21.274,FPC-566,23.37,FPC-559,30.776,85434,23.016,FPC-565,22.161,80493,23.402,87247,27.09,84055,21.18,85340,24.19,85521,30.409,85544,27.238,DSNY-BRS-2114,22.187,81735,28.546,85490,20.76,85523,23.941,85368,23.645,87369,21.593,DSNY-BRS-1461,29.479,80289,35.192,85369,29.979,81199,38.343,85528,43.782,85083,26.518,85548,31.022,FPC-488,31.391,81352,26.761,DSNY-BRS-1459,35.476,85530,39.77,80421,35.691,80413,36.046,85524,36.597,FPC-656,37.535,FPC-531,42.136,FPC-190,33.873,81111,40.796,87007,39.761,85172,40.834,85483,46.753,84960,38.367,FPC-659,38.512,81157,40.511,81626,29.693,83993,42.629,85506,42.629,80296
36061004001,Manhattan,MN0303,-73.9849021192912,40.730264485255454,POINT (-73.98490213004057 40.730264478967435),POINT (-73.98490211929121 40.73026448525545),10.731,FPC-559,13.764,84055,9.845,DSNY-BRS-2114,11.153,85490,15.697,80491,20.78,85434,20.484,85544,20.723,87247,14.567,80720,20.968,80493,19.506,FPC-626,22.648,85521,20.645,81735,24.751,82998,22.264,85368,19.583,FPC-566,24.935,FPC-565,22.221,85523,26.117,87369,26.876,85083,24.557,85471,26.056,DSNY-BRS-1461,23.992,81199,24.509,85517,25.367,85340,29.847,85548,36.958,85369,26.198,85530,36.364,85528,29.626,85524,35.4,80289,22.864,80421,29.043,FPC-488,29.412,81352,29.488,DSNY-BRS-1459,37.035,87007,27.057,FPC-531,36.543,85483,42.992,84960,37.609,FPC-190,35.617,FPC-659,41.516,81111,38.791,81626,40.866,81157,41.047,83311,37.422,83993,42.329,85172,38.561,80861,37.478,FPC-493,40.346,85379
36061004002,Manhattan,MN0303,-73.98720895456378,40.73124230289812,POINT (-73.98720896594332 40.73124229637703),POINT (-73.98720895456378 40.73124230289812),7.528,FPC-559,14.145,84055,13.424,80491,12.323,DSNY-BRS-2114,13.631,85490,12.396,80720,19.09,87247,21.122,85434,17.787,85544,18.797,80493,16.653,FPC-626,20.233,85521,18.23,81735,22.954,82998,17.412,FPC-566,22.764,FPC-565,20.379,85368,19.806,85523,23.946,87369,22.418,85471,23.641,DSNY-BRS-1461,21.222,81199,26.682,85083,21.661,85517,22.688,85340,27.676,85548,34.543,85369,23.428,85530,36.17,85528,26.856,85524,33.457,80289,27.317,DSNY-BRS-1459,22.67,80421,28.849,FPC-488,29.218,81352,34.187,87007,24.209,FPC-531,33.695,85483,40.144,84960,37.415,FPC-190,35.042,FPC-659,38.837,81111,38.066,81626,38.876,83311,35.713,80861,38.018,81157,40.386,85172,34.743,83993,41.667,80801,34.63,FPC-493
36061004100,Manhattan,MN0201,-73.99669598277335,40.7191636873842,POINT (-73.99669600087324 40.71916366692359),POINT (-73.99669598277335 40.7191636873842),8.124,80491,11.053,FPC-626,14.143,82998,19.636,85434,17.007,85471,15.831,FPC-559,19.783,80720,18.951,85517,19.971,84055,22.598,FPC-566,21.648,80493,21.941,87247,20.475,DSNY-BRS-2114,21.783,85490,22.501,85340,24.287,FPC-565,21.096,85544,18.423,85521,16.42,81735,18.174,85368,20.051,85523,25.469,87369,24.446,80289,37.127,85528,36.622,85083,23.228,DSNY-BRS-1461,32.5,FPC-488,23.957,81199,32.869,81352,33.307,85369,24.589,85548,28.789,80421,26.163,85530,28.93,85524,29.368,DSNY-BRS-1459,34.483,FPC-190,35.411,81111,36.504,87007,31.294,80413,28.796,FPC-531,27.644,FPC-659,32.636,FPC-656,36.205,85483,31.375,85172,42.461,84960,32.832,81157,30.668,81626,31.171,83993,36.949,85506,36.949,80296
36061004300,Manhattan,MN0201,-73.99546720645795,40.723324400824275,POINT (-73.99546719978427 40.723324396693656),POINT (-73.99546720645795 40.72332440082427),3.359,80491,15.367,FPC-626,14.819,82998,12.773,FPC-559,18.659,85434,16.048,80720,16.438,85471,17.235,84055,16.926,80493,17.219,87247,20.432,FPC-566,21.129,DSNY-BRS-2114,22.437,85490,17.916,85517,18.36,85544,22.121,FPC-565,16.955,85521,14.952,81735,18.584,85340,16.706,85368,18.76,85523,23.303,87369,21.76,DSNY-BRS-1461,35.818,85083,21.221,81199,26.958,80289,35.845,85528,31.839,85369,23.121,85548,30.762,FPC-488,31.131,81352,29.185,80421,23.427,85530,26.855,85524,27.9,DSNY-BRS-1459,34.613,87007,26.06,FPC-531,32.862,FPC-190,36.179,85483,34.733,81111,40.57,84960,28.678,FPC-659,33.727,80413,33.887,85172,35.069,FPC-656,34.739,81157,31.982,81626,30.639,83993,38.856,85506,33.235,83311
36061004500,Manhattan,MN0201,-73.99939082189476,40.72057033019494,POINT (-73.99939084546835 40.72057031667378),POINT (-73.99939082189476 40.72057033019494),10.679,80491,10.458,82998,14.762,FPC-626,14.461,85471,14.23,FPC-559,18.307,80720,21.126,85434,16.405,85517,23.04,FPC-566,18.332,84055,20.993,80493,21.282,87247,24.782,FPC-565,23.701,DSNY-BRS-2114,25.009,85490,19.457,85544,21.419,85340,18.059,85521,16.056,81735,19.832,85368,17.632,85523,25.345,87369,23.297,80289,21.467,DSNY-BRS-1461,37.01,85083,35.978,85528,22.318,81199,31.377,FPC-488,31.746,81352,32.369,85369,27.188,85548,31.667,80421,24.524,85530,27.525,DSNY-BRS-1459,26.511,85524,35.556,FPC-190,34.292,81111,35.771,87007,27.157,FPC-531,31.135,80413,32.477,FPC-656,33.786,85483,28.717,FPC-659,41.728,84960,30.226,85172,31.683,81157,31.741,81626,30.052,83993,35.8,85506,35.8,80296
36061005200,Manhattan,MN0501,-73.99045862330036,40.73743473648013,POINT (-73.99045864282371 40.73743472095588),POINT (-73.99045862330036 40.73743473648013),5.262,FPC-559,11.849,84055,12.348,87247,13.865,80493,10.282,80720,16.189,85544,13.35,85521,11.347,81735,16.922,DSNY-BRS-2114,18.23,85490,17.655,FPC-565,16.286,FPC-566,16.673,80491,15.123,85368,12.923,85523,20.947,82998,20.636,87369,28.091,85434,22.581,FPC-626,16.758,DSNY-BRS-1461,19.05,81199,20.246,85471,22.888,85548,27.66,85369,28.055,85083,19.489,85517,21.256,85530,22.816,DSNY-BRS-1459,21.802,85524,24.503,85340,22.037,FPC-531,31.062,87007,37.543,85528,26.574,80289,37.019,84960,24.043,80421,29.077,85483,30.222,FPC-488,30.591,81352,33.963,83311,38.788,FPC-190,33.541,80861,36.145,FPC-659,36.801,80801,39.685,81111,32.458,FPC-493,33.22,85379,33.479,84451,33.479,80474,39.169,81626
36061005400,Manhattan,MN0501,-73.99367779133667,40.73881207743306,POINT (-73.99367780718457 40.738812069516676),POINT (-73.99367779133667 40.73881207743306),8.628,80720,10.791,FPC-559,10.373,80493,10.489,87247,15.156,84055,15.856,FPC-565,14.276,FPC-566,14.326,85521,12.323,81735,20.023,85544,19.563,80491,19.691,DSNY-BRS-2114,14.077,85368,20.999,85490,13.57,85523,15.433,82998,19.881,87369,24.842,85434,20.401,FPC-626,14.403,DSNY-BRS-1461,20.708,85471,23.007,81199,28.002,85369,19.328,85548,20.696,85517,31.456,85083,26.639,85530,20.265,DSNY-BRS-1459,26.922,85524,23.618,85340,27.566,FPC-531,30.182,87007,40.879,85528,32.103,80289,36.139,84960,31.748,85483,27.444,80421,33.623,FPC-488,33.992,81352,34.249,83311,33.839,80861,33.241,80801,37.855,FPC-190,33.671,FPC-659,37.987,FPC-493,33.765,84451,33.765,80474,39.385,81111,38.34,85379,33.801,FPC-607
36061005501,Manhattan,MN0202,-73.99708180830041,40.727672610534896,POINT (-73.99708181650152 40.72767260351943),POINT (-73.99708180830041 40.7276726105349),11.786,80491,13.577,FPC-559,14.75,82998,17.284,80720,16.726,FPC-626,21.114,FPC-566,17.474,84055,18.285,80493,21.167,85434,18.578,87247,18.537,85471,22.803,FPC-565,22.471,DSNY-BRS-2114,23.779,85490,18.599,85544,18.314,85521,16.311,81735,20.481,85517,18.065,85368,21.161,85523,23.985,87369,19.943,85340,23.119,DSNY-BRS-1461,21.46,81199,36.152,85083,33.198,85369,24.48,85548,28.317,80289,37.204,85528,23.666,85530,32.121,FPC-488,32.49,81352,29.157,DSNY-BRS-1459,27.094,85524,30.544,80421,26.299,FPC-531,35.972,87007,37.078,85483,41.929,84960,34.221,FPC-190,36.092,81111,30.037,FPC-659,35.086,80413,35.246,85172,36.428,FPC-656,36.764,81626,36.703,81157,34.594,83311,31.998,83993,36.107,80861
