GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29,tt_30,fp_30,tt_31,fp_31,tt_32,fp_32,tt_33,fp_33,tt_34,fp_34,tt_35,fp_35,tt_36,fp_36,tt_37,fp_37,tt_38,fp_38,tt_39,fp_39,tt_40,fp_40,tt_41,fp_41,tt_42,fp_42,tt_43,fp_43,tt_44,fp_44,tt_45,fp_45,tt_46,fp_46,tt_47,fp_47,tt_48,fp_48,tt_49,fp_49
36061003100,Manhattan,MN0102,-74.00381559584184,40.71531057200895,POINT (-74.00381569131154 40.71531053046602),POINT (-74.00381559584184 40.71531057200895),11.456,85471,14.241,82998,12.058,81458,13.769,FPC-626,16.871,84461,15.361,80491,15.607,87290,14.105,FPC-559,18.611,80720,21.825,84055,24.285,80493,24.57,87247,22.987,DSNY-BRS-2114,24.295,85490,21.035,85521,19.032,81735,22.808,85368,20.608,85523,25.718,87369,29.657,81507,24.314,DSNY-BRS-1461,29.561,FPC-488,24.282,81199,32.641,80421,36.454,85250,29.69,FPC-656,25.956,85530,26.429,FPC-500,26.095,DSNY-BRS-1459,37.139,FPC-190,30.781,81157,30.3,FPC-659,35.238,84761,39.315,FPC-640,35.356,85483,34.89,85386,26.556,81139,31.715,85215,30.485,84146,34.487,FPC-186,36.497,FPC-632,36.497,Plentiful-1480,40.367,FPC-444,40.827,85468,41.966,FPC-639,40.827,FPC-631,35.407,85271,35.407,83956,35.407,83956,35.407,85271
36061003200,Manhattan,MN0303,-73.98370701917263,40.72555328579269,POINT (-73.98370702842817 40.72555327845573),POINT (-73.98370701917263 40.72555328579269),13.476,87290,14.362,84461,14.531,80491,15.054,FPC-559,19.378,84055,15.337,FPC-626,15.459,DSNY-BRS-2114,16.767,85490,18.39,80720,21.512,81458,23.739,87247,23.446,80493,24.825,82998,25.277,85521,23.274,81735,25.028,85368,26.786,85471,26.044,85523,29.823,87369,27.208,81199,29.879,DSNY-BRS-1461,33.762,81507,31.986,FPC-488,26.687,80421,29.414,85530,36.718,85250,33.311,DSNY-BRS-1459,41.502,85483,35.515,FPC-190,29.971,FPC-659,32.702,81139,31.386,85215,38.356,81157,42.454,84761,34.158,FPC-186,38.06,84146,45.606,85386,43.841,FPC-656,42.594,83311,41.855,80861,40.772,FPC-493,33.935,85363,43.749,85379,40.611,FPC-640,38.892,85271,38.892,83956,38.892,85271,38.892,83956,40.58,FPC-500,47.661,80801
36061003300,Manhattan,MN0102,-74.00614634416432,40.71886214043471,POINT (-74.00614634471161 40.718862096530124),POINT (-74.00614634416432 40.71886214043471),6.807,82998,9.025,85471,8.138,81458,18.542,80491,20.708,84461,19.541,FPC-626,15.289,87290,10.943,80720,18.95,FPC-559,17.133,80493,18.625,87247,22.062,84055,23.683,DSNY-BRS-2114,24.991,85490,20.635,85521,18.632,81735,15.732,85523,20.156,85368,20.09,87369,24.029,81507,16.565,DSNY-BRS-1461,26.424,81199,27.467,FPC-488,35.748,80421,31.246,85530,22.113,DSNY-BRS-1459,34.36,85250,31.569,FPC-656,28.308,FPC-500,38.581,FPC-190,34.137,FPC-659,37.075,85483,33.484,81157,33.64,81139,37.941,84761,41.644,FPC-640,37.219,85386,35.552,85215,33.188,84146,35.722,83311,38.324,FPC-186,38.826,FPC-632,38.826,Plentiful-1480,43.07,FPC-444,34.491,80861,35.403,80801,43.156,85468,44.669,FPC-639,33.253,85271,33.253,83956
36061003400,Manhattan,MN0303,-73.98145767697616,40.72900590859083,POINT (-73.98145767533329 40.729005907658376),POINT (-73.98145767697616 40.72900590859083),11.399,DSNY-BRS-2114,12.707,85490,15.967,84055,9.696,FPC-559,12.99,87290,17.509,80491,17.34,84461,19.726,87247,18.315,FPC-626,13.032,80720,19.433,80493,21.113,85521,19.11,81735,20.702,81458,21.015,85368,24.015,82998,20.686,85523,24.582,87369,23.671,81199,24.867,85471,24.521,DSNY-BRS-1461,28.521,81507,25.877,85530,21.329,80421,27.508,FPC-488,27.953,DSNY-BRS-1459,36.144,85483,36.194,85250,27.344,81139,36.074,FPC-190,32.949,FPC-659,33.997,85215,40.467,81157,44.924,84761,39.512,83311,38.162,80861,35.842,FPC-186,37.079,FPC-493,39.947,85379,40.171,84146,42.303,80801,39.327,FPC-567,42.954,85386,35.856,85363,37.151,85475,39.541,85271,39.541,85271,39.541,83956,39.541,83956,41.692,FPC-656
36061003601,Manhattan,MN0302,-73.9911271645957,40.72231932780311,POINT (-73.99112716050642 40.72231932551375),POINT (-73.9911271645957 40.72231932780311),3.034,80491,2.867,84461,13.635,87290,10.634,FPC-626,17.388,FPC-559,15.286,81458,18.599,82998,16.342,80720,20.974,84055,15.241,DSNY-BRS-2114,16.549,85490,21.436,85471,17.513,87247,17.22,80493,19.051,85521,17.048,81735,18.802,85368,21.898,85523,23.597,87369,27.536,81507,24.893,DSNY-BRS-1461,26.022,81199,28.055,FPC-488,25.406,80421,28.228,85530,34.667,85250,30.327,DSNY-BRS-1459,34.085,FPC-190,36.473,85483,28.079,FPC-659,33.834,81139,34.425,81157,38.523,84761,29.494,85215,36.446,FPC-656,35.23,FPC-500,40.256,85386,34.129,84146,36.68,FPC-640,32.266,FPC-186,36.368,83311,32.043,85363,40.669,80861,34.961,83956,34.961,83956,34.961,85271,34.961,85271,39.586,FPC-493,42.124,80801,42.563,85379
36061003602,Manhattan,MN0303,-73.99020046176119,40.724560375260566,POINT (-73.99020044930231 40.7245603764933),POINT (-73.99020046176119 40.72456037526057),6.317,80491,7.054,84461,10.913,87290,14.963,FPC-559,11.613,FPC-626,15.722,81458,19.035,82998,16.778,80720,18.26,84055,12.527,DSNY-BRS-2114,13.835,85490,17.949,87247,17.656,80493,19.896,85471,19.487,85521,17.484,81735,19.238,85368,22.334,85523,24.033,87369,27.972,81507,25.329,DSNY-BRS-1461,22.819,81199,28.491,FPC-488,27.117,80421,25.025,85530,30.763,DSNY-BRS-1459,36.378,85250,36.909,85483,35.796,FPC-190,30.156,FPC-659,30.631,81139,34.861,81157,31.571,85215,38.959,84761,38.638,FPC-656,36.161,FPC-500,39.356,85386,34.565,84146,34.343,FPC-186,36.804,83311,37.116,FPC-640,37.466,80861,36.383,FPC-493,42.56,80801,39.36,85379,34.12,85363,35.397,85271,35.397,85271,35.397,83956,35.397,83956
36061003700,Manhattan,MN0201,-74.0074867941145,40.726278564944955,POINT (-74.0074867844917 40.726278558965056),POINT (-74.0074867941145 40.72627856494496),4.267,82998,3.743,81458,16.101,85471,12.113,80720,17.934,80491,18.297,87290,20.759,84461,16.697,FPC-559,23.32,FPC-626,18.303,80493,19.053,87247,22.946,84055,20.497,85521,18.494,81735,25.654,DSNY-BRS-2114,26.962,85490,16.902,85523,20.248,85368,20.452,87369,24.391,81507,17.735,DSNY-BRS-1461,26.233,81199,23.283,DSNY-BRS-1459,32.873,85530,32.015,FPC-488,32.775,80421,39.859,85250,34.345,81139,37.544,FPC-656,37.088,85483,34.283,FPC-500,40.674,FPC-190,36.49,FPC-659,39.66,81157,42.339,84761,35.383,83311,41.517,85215,46.424,FPC-640,43.229,85386,36.573,80801,35.661,80861,31.421,85475,39.364,84146,44.08,FPC-493,35.924,FPC-567,43.945,85379,44.289,FPC-186,42.039,85363,49.246,FPC-444,36.027,85271
36061003900,Manhattan,MN0102,-74.0107807590449,40.72079553570638,POINT (-74.0107807731053 40.72079547237539),POINT (-74.01078075904491 40.72079553570638),6.159,85471,10.008,82998,11.679,81458,22.415,80491,24.938,84461,24.184,FPC-626,19.162,87290,15.971,80720,23.37,FPC-559,22.161,80493,23.402,87247,27.09,84055,24.19,85521,27.238,DSNY-BRS-2114,22.187,81735,28.546,85490,20.76,85523,23.941,85368,23.645,87369,27.584,81507,21.593,DSNY-BRS-1461,29.979,81199,31.022,FPC-488,26.761,DSNY-BRS-1459,35.476,85530,39.77,80421,36.597,FPC-656,33.336,FPC-500,37.915,85250,42.136,FPC-190,38.221,81139,40.834,85483,38.367,FPC-659,38.512,81157,45.481,FPC-640,42.088,84761,41.449,85386,39.782,85215,38.216,84146,39.277,83311,40.431,80801,39.139,80861,42.554,FPC-186,35.279,85475,43.056,FPC-632,43.056,Plentiful-1480,48.098,FPC-444,47.386,85468,46.834,FPC-493,47.386,FPC-631
36061004001,Manhattan,MN0303,-73.9849021192912,40.730264485255454,POINT (-73.98490213004057 40.730264478967435),POINT (-73.98490211929121 40.73026448525545),10.731,FPC-559,10.435,87290,13.764,84055,9.845,DSNY-BRS-2114,11.153,85490,15.697,80491,15.936,84461,20.723,87247,14.567,80720,20.968,80493,19.506,FPC-626,22.203,81458,22.648,85521,20.645,81735,24.751,82998,22.264,85368,22.221,85523,26.117,87369,24.557,85471,26.056,DSNY-BRS-1461,23.992,81199,30.056,81507,26.198,85530,22.864,80421,29.043,FPC-488,29.488,DSNY-BRS-1459,36.543,85483,37.729,85250,27.743,81139,37.609,FPC-190,35.617,FPC-659,35.532,85215,40.866,81157,41.047,83311,45.323,84761,38.561,80861,37.478,FPC-493,40.346,85379,43.838,80801,37.377,FPC-186,39.726,FPC-567,38.686,85475,40.57,84146,44.017,85386,41.098,FPC-656,37.391,85363,40.432,81980,41.076,85271,41.076,85271,41.076,83956
36061004002,Manhattan,MN0303,-73.98720895456378,40.73124230289812,POINT (-73.98720896594332 40.73124229637703),POINT (-73.98720895456378 40.73124230289812),7.528,FPC-559,9.557,87290,14.145,84055,13.424,80491,13.257,84461,12.323,DSNY-BRS-2114,13.631,85490,12.396,80720,19.09,87247,18.797,80493,20.066,81458,16.653,FPC-626,20.233,85521,18.23,81735,22.954,82998,20.379,85368,19.806,85523,23.946,87369,22.418,85471,27.885,81507,23.641,DSNY-BRS-1461,21.222,81199,23.428,85530,27.317,DSNY-BRS-1459,22.67,80421,28.849,FPC-488,33.695,85483,24.895,81139,37.535,85250,37.415,FPC-190,35.042,FPC-659,35.338,85215,38.876,83311,35.713,80861,38.018,81157,42.475,84761,41.667,80801,34.63,FPC-493,37.498,85379,36.878,FPC-567,36.515,85475,37.183,FPC-186,39.243,FPC-656,37.722,84146,42.074,85386,37.584,81980,35.982,FPC-500,37.197,85363,35.562,FPC-568,43.491,FPC-640
36061004100,Manhattan,MN0201,-73.99669598277335,40.7191636873842,POINT (-73.99669600087324 40.71916366692359),POINT (-73.99669598277335 40.7191636873842),8.124,80491,9.648,84461,11.053,FPC-626,14.855,81458,14.143,82998,11.861,87290,17.007,85471,15.831,FPC-559,19.783,80720,19.971,84055,21.648,80493,21.941,87247,20.475,DSNY-BRS-2114,21.783,85490,18.423,85521,16.42,81735,18.174,85368,20.051,85523,25.469,87369,29.408,81507,23.228,DSNY-BRS-1461,32.5,FPC-488,23.957,81199,28.789,80421,26.163,85530,38.05,85250,29.368,DSNY-BRS-1459,34.483,FPC-190,27.644,FPC-659,32.636,FPC-656,36.205,85483,33.272,FPC-500,32.832,81157,37.289,84761,31.083,81139,29.059,85215,34.333,85386,36.488,FPC-640,32.536,84146,31.831,FPC-186,31.608,85363,34.691,83311,38.346,83956,38.346,85271,38.346,85271,38.346,83956,42.418,FPC-444,44.017,FPC-639,38.604,80861,32.17,FPC-632
36061004300,Manhattan,MN0201,-73.99546720645795,40.723324400824275,POINT (-73.99546719978427 40.723324396693656),POINT (-73.99546720645795 40.72332440082427),3.359,80491,7.246,84461,8.803,87290,11.47,81458,15.367,FPC-626,14.819,82998,12.773,FPC-559,16.048,80720,16.438,85471,17.235,84055,16.926,80493,17.219,87247,21.129,DSNY-BRS-2114,22.437,85490,16.955,85521,14.952,81735,16.706,85368,18.76,85523,23.303,87369,27.242,81507,21.76,DSNY-BRS-1461,21.221,81199,30.762,FPC-488,29.185,80421,23.427,85530,27.9,DSNY-BRS-1459,38.861,85250,32.862,FPC-190,36.179,85483,29.033,81139,28.678,FPC-659,35.069,FPC-656,34.739,81157,39.196,84761,32.703,FPC-500,30.373,85215,35.898,85386,39.0,FPC-640,34.443,84146,33.235,83311,33.145,FPC-186,35.868,80861,38.991,80801,34.785,FPC-493,37.762,85379,32.922,85363,37.668,85271,37.668,85271,37.668,83956,37.668,83956
36061004500,Manhattan,MN0201,-73.99939082189476,40.72057033019494,POINT (-73.99939084546835 40.72057031667378),POINT (-73.99939082189476 40.72057033019494),10.679,80491,11.471,81458,10.458,82998,12.255,84461,14.762,FPC-626,11.206,87290,14.461,85471,14.23,FPC-559,18.307,80720,18.332,84055,20.993,80493,21.282,87247,23.701,DSNY-BRS-2114,25.009,85490,18.059,85521,16.056,81735,19.832,85368,17.632,85523,25.345,87369,27.161,81507,21.467,DSNY-BRS-1461,22.318,81199,31.377,FPC-488,31.667,80421,24.524,85530,27.525,DSNY-BRS-1459,38.274,85250,35.556,FPC-190,32.477,FPC-656,33.786,85483,28.717,FPC-659,30.726,FPC-500,28.537,81139,31.683,81157,36.14,84761,30.132,85215,31.914,85386,36.339,FPC-640,31.387,84146,32.904,FPC-186,37.302,83311,36.965,80861,32.681,85363,41.51,80801,37.227,85271,37.227,85271,37.227,83956,37.227,83956,41.269,FPC-444,42.868,FPC-639
36061005200,Manhattan,MN0501,-73.99045862330036,40.73743473648013,POINT (-73.99045864282371 40.73743472095588),POINT (-73.99045862330036 40.73743473648013),5.262,FPC-559,11.849,84055,12.348,87247,8.42,87290,13.865,80493,10.282,80720,13.35,85521,11.347,81735,16.922,DSNY-BRS-2114,18.23,85490,16.673,80491,15.123,85368,19.588,84461,18.94,81458,12.923,85523,20.947,82998,20.636,87369,22.581,FPC-626,22.452,81507,16.758,DSNY-BRS-1461,19.05,81199,20.246,85471,21.256,85530,22.816,DSNY-BRS-1459,22.723,81139,24.043,80421,29.077,85483,30.222,FPC-488,38.908,85250,33.963,83311,38.788,FPC-190,33.541,80861,36.145,FPC-659,36.801,80801,32.458,FPC-493,31.649,85475,33.22,85379,34.706,FPC-567,36.711,85215,35.412,81980,34.96,81157,39.417,84761,33.487,81727,33.39,FPC-568,25.452,FPC-516,27.544,FPC-624,38.556,FPC-186,35.643,FPC-656,34.664,84146,35.191,85386
36061005400,Manhattan,MN0501,-73.99367779133667,40.73881207743306,POINT (-73.99367780718457 40.738812069516676),POINT (-73.99367779133667 40.73881207743306),8.628,80720,10.791,FPC-559,10.373,80493,10.489,87247,11.983,87290,15.156,84055,14.326,85521,12.323,81735,15.13,81458,19.563,80491,19.691,DSNY-BRS-2114,14.077,85368,20.999,85490,13.57,85523,19.394,84461,15.433,82998,19.881,87369,22.836,81507,20.401,FPC-626,14.403,DSNY-BRS-1461,20.708,85471,23.007,81199,26.639,85530,20.265,DSNY-BRS-1459,28.252,81139,31.748,85483,27.444,80421,33.623,FPC-488,34.249,83311,42.309,85250,33.839,80861,33.241,80801,37.855,FPC-190,28.089,85475,33.671,FPC-659,37.987,FPC-493,38.34,85379,34.102,FPC-567,38.789,85215,40.715,81980,33.221,81727,40.489,81157,44.946,84761,38.919,FPC-568,30.981,FPC-516,33.073,FPC-624,41.172,FPC-656,41.561,FPC-186,39.091,FPC-500,40.193,84146
36061005501,Manhattan,MN0202,-73.99708180830041,40.727672610534896,POINT (-73.99708181650152 40.72767260351943),POINT (-73.99708180830041 40.7276726105349),7.573,87290,11.786,80491,11.357,81458,15.543,84461,13.577,FPC-559,14.75,82998,17.284,80720,16.726,FPC-626,17.474,84055,18.285,80493,18.578,87247,18.537,85471,22.471,DSNY-BRS-2114,23.779,85490,18.314,85521,16.311,81735,18.065,85368,21.161,85523,23.985,87369,27.924,81507,23.119,DSNY-BRS-1461,21.46,81199,23.666,85530,32.121,FPC-488,29.157,DSNY-BRS-1459,30.544,80421,40.22,85250,37.078,85483,29.272,81139,34.221,FPC-190,30.037,FPC-659,36.428,FPC-656,36.703,81157,35.155,85215,41.16,84761,34.802,FPC-500,34.594,83311,36.107,80861,40.35,80801,37.997,85386,40.359,FPC-640,35.024,FPC-493,37.083,85475,36.407,84146,38.001,85379,37.51,FPC-567,37.927,FPC-186,37.704,85363,39.027,85271,39.027,85271
