GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36047078200,Brooklyn,BK1702,-73.94144283903006,40.63785353145422,POINT (-73.94144284507992 40.63785354614459),POINT (-73.94144283903006 40.63785353145422),18.954,83002,27.333,83552,31.377,80403,37.209,80345,37.229,80438,38.38,85271,38.38,85271,38.38,83956,38.38,83956,28.925,84206,29.763,85512,39.78,80343,39.872,81626,47.093,81578,45.329,81646,31.294,84599,48.045,85234,41.814,81586,47.182,80419,41.472,81317,48.09,84213,50.503,80309,54.589,85434,47.148,FPC-626,47.311,85481
36047078400,Brooklyn,BK1702,-73.94295589459621,40.63426216556007,POINT (-73.94295588985234 40.63426214545203),POINT (-73.94295589459621 40.63426216556007),16.019,83002,24.398,83552,27.431,80403,24.979,84206,34.274,80345,35.834,80343,34.294,80438,35.445,85271,35.445,85271,35.445,83956,35.445,83956,26.828,85512,44.099,85234,36.937,81626,28.359,84599,44.158,81578,41.454,81646,37.868,81586,37.526,81317,43.307,80419,44.144,84213,46.557,80309,50.643,85434,43.202,FPC-626,43.365,85481
36047078601,Brooklyn,BK1401,-73.94794809517,40.634199201103904,POINT (-73.94794805125592 40.63419918623355),POINT (-73.94794809517001 40.6341992011039),16.74,83002,21.65,84206,24.567,80403,25.119,83552,32.505,80343,34.995,80345,35.015,80438,36.166,85271,36.166,85271,36.166,83956,36.166,83956,34.743,81586,27.549,85512,40.77,85234,37.658,81626,38.188,81646,44.879,81578,29.08,84599,34.197,81317,40.041,80419,40.815,84213,43.228,80309,47.779,85434,40.338,FPC-626,40.501,85481
36047078602,Brooklyn,BK1702,-73.94613556173809,40.6346384018197,POINT (-73.94613554452896 40.63463838525177),POINT (-73.94613556173809 40.6346384018197),16.634,83002,24.231,84206,26.776,80403,25.013,83552,35.086,80343,34.889,80345,34.909,80438,36.06,85271,36.06,85271,36.06,83956,36.06,83956,27.443,85512,43.351,85234,37.552,81626,37.324,81586,40.646,81646,44.773,81578,28.974,84599,36.778,81317,42.499,80419,43.396,84213,45.809,80309,49.988,85434,42.547,FPC-626,42.71,85481
36047078801,Brooklyn,BK1401,-73.95030661496052,40.63742235174251,POINT (-73.95030660789973 40.63742235366788),POINT (-73.95030661496052 40.63742235174251),23.573,83002,22.111,80403,23.901,84206,31.952,83552,34.756,80343,39.78,80438,35.76,80345,38.131,85271,38.131,83956,38.131,83956,38.131,85271,36.994,81586,39.453,81626,34.45,81646,34.382,85512,41.675,85234,45.243,81578,35.913,84599,36.303,80419,36.448,81317,43.066,84213,45.479,80309,47.916,85434,40.475,FPC-626,40.638,85481
36047078802,Brooklyn,BK1702,-73.9466940123598,40.637528058224014,POINT (-73.94669401085152 40.637528055266735),POINT (-73.9466940123598 40.63752805822401),21.581,83002,26.368,80403,29.96,83552,27.269,84206,36.94,80345,39.856,80438,38.124,80343,40.1,85271,40.1,83956,40.1,83956,40.1,85271,41.592,81626,32.39,85512,39.642,81646,40.362,81586,48.861,81578,46.389,85234,33.921,84599,41.495,80419,39.816,81317,46.434,84213,48.847,80309,49.709,85434,42.268,FPC-626,42.431,85481
36047079001,Brooklyn,BK1401,-73.95545995180402,40.64149917697683,POINT (-73.95545993834719 40.64149916907577),POINT (-73.95545995180402 40.64149917697683),25.852,83002,23.866,80403,25.523,84206,36.378,80343,34.231,83552,41.115,85271,41.115,83956,41.115,83956,41.115,85271,44.127,80438,38.616,81586,37.434,81646,41.065,80345,42.437,81626,48.227,81578,39.287,80419,36.661,85512,43.297,85234,38.192,84599,38.07,81317,44.688,84213,47.129,85434,39.688,FPC-626,39.851,85481,47.101,80309
36047079002,Brooklyn,BK1701,-73.95282596600016,40.64072128978419,POINT (-73.95282595968936 40.6407212681906),POINT (-73.95282596600016 40.64072128978419),25.202,83002,20.139,80403,24.475,84206,34.465,83552,35.33,80343,39.656,80438,36.159,85271,36.159,85271,36.159,83956,36.159,83956,36.727,80345,32.478,81646,37.568,81586,37.481,81626,43.271,81578,36.895,85512,34.331,80419,42.249,85234,38.426,84599,37.022,81317,43.64,84213,48.996,85434,41.555,FPC-626,46.053,80309,41.718,85481
36047079201,Brooklyn,BK1401,-73.95640893527836,40.64461504380664,POINT (-73.95640892844406 40.64461503215872),POINT (-73.95640893527836 40.64461504380664),21.715,80403,27.897,83002,26.777,84206,40.016,83956,40.016,83956,40.016,85271,40.016,85271,36.335,81646,42.563,80438,37.632,80343,41.338,81626,36.276,83552,39.87,81586,38.543,80345,38.188,80419,47.128,81578,38.706,85512,44.551,85234,40.237,84599,38.888,81317,44.978,85434,37.537,FPC-626,37.7,85481,45.506,84213,48.692,FPC-627
36047079202,Brooklyn,BK1701,-73.95340105977189,40.64491466176944,POINT (-73.95340105202695 40.644914648267616),POINT (-73.95340105977189 40.64491466176944),20.87,80403,29.513,83002,26.035,84206,36.89,83956,36.89,85271,36.89,85271,36.89,83956,39.639,80438,37.892,83552,33.209,81646,35.619,80345,38.212,81626,36.89,80343,39.128,81586,44.002,81578,35.062,80419,40.322,85512,41.853,84599,43.809,85234,38.582,81317,48.102,85434,40.661,FPC-626,40.824,85481,45.2,84213,51.816,FPC-627
