GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36081056200,Queens,QN1303,-73.73319561715668,40.72463816987664,POINT (-73.73319561984559 40.72463817236588),POINT (-73.73319561715668 40.72463816987664),24.287,85275,33.621,85341,48.452,83879,57.107,FPC-508,50.921,DSNY-BRS-1033,49.873,84603,75.297,81733,57.893,FPC-507,60.503,80893,52.256,85165,86.979,85494,78.822,FPC-649,84.067,84599,76.594,80162,96.23,85423,92.734,84728,84.036,87064,78.333,80345,76.667,80438,74.734,85271,74.734,85271,74.734,83956,74.734,83956,80.142,84911,89.422,83552
36081056500,Queens,QN0503,-73.89685170736664,40.694231031602,POINT (-73.89685168413561 40.6942310202966),POINT (-73.89685170736664 40.694231031602),27.283,83956,27.283,85271,27.283,85271,27.283,83956,30.905,80438,33.769,84911,30.691,FPC-649,28.304,80345,26.073,FPC-659,38.351,84599,38.41,85165,25.13,80421,30.495,81324,50.715,84603,39.393,83552,49.463,DSNY-BRS-1033,30.645,83879,48.335,83002,50.88,85483,57.285,80893,37.785,85450,42.222,84743,60.851,85468,60.851,FPC-631,51.569,84540
36081056600,Queens,QN1303,-73.73839113343803,40.71973472354034,POINT (-73.73839113406962 40.719734714886336),POINT (-73.73839113343803 40.71973472354034),21.477,85275,28.205,85341,43.585,83879,56.039,FPC-508,47.506,DSNY-BRS-1033,46.458,84603,72.487,81733,56.825,FPC-507,59.435,80893,49.436,85165,73.955,FPC-649,79.2,84599,85.911,85494,95.162,85423,75.526,80162,91.666,84728,73.466,80345,82.968,87064,71.8,80438,69.867,85271,69.867,85271,69.867,83956,69.867,83956,75.275,84911,84.555,83552
36081056700,Queens,QN0503,-73.89214054642727,40.69686009237816,POINT (-73.89214053877247 40.696860093017584),POINT (-73.89214054642727 40.69686009237816),30.28,83956,30.28,85271,30.28,85271,30.28,83956,33.902,80438,34.082,FPC-649,36.766,84911,31.695,80345,26.307,FPC-659,34.215,85165,40.918,84599,46.52,84603,28.28,80421,30.729,81324,45.268,DSNY-BRS-1033,25.703,83879,42.784,83552,51.726,83002,53.09,80893,54.03,85483,40.935,85450,43.024,84743,33.937,85341,65.422,FPC-508,54.719,84540
36081057700,Queens,QN0503,-73.89070772193206,40.70039147024748,POINT (-73.89070773855582 40.700391457337105),POINT (-73.89070772193206 40.70039147024748),29.352,83956,29.352,83956,29.352,85271,29.352,85271,32.974,80438,32.4,85165,33.154,FPC-649,35.838,84911,30.767,80345,24.9,FPC-659,44.003,84603,40.814,84599,45.635,DSNY-BRS-1033,26.873,80421,25.9,83879,29.322,81324,53.457,80893,41.856,83552,50.798,83002,52.623,85483,39.528,85450,65.789,FPC-508,34.134,85341,41.617,84743,53.312,84540
36081057900,Queens,QN0503,-73.89006826309837,40.70347948761346,POINT (-73.89006827680521 40.70347948467484),POINT (-73.89006826309837 40.70347948761346),34.075,85165,31.571,83956,31.571,85271,31.571,83956,31.571,85271,35.193,80438,35.373,FPC-649,45.678,84603,38.057,84911,27.598,FPC-659,32.986,80345,46.304,DSNY-BRS-1033,43.033,84599,29.571,80421,30.344,83879,32.02,81324,54.126,80893,55.321,85483,44.075,83552,53.017,83002,66.458,FPC-508,42.226,85450,56.01,84540,38.578,85341,70.541,FPC-507
36081058200,Queens,QN1303,-73.73755380584463,40.706988994622996,POINT (-73.7375537857679 40.70698892928584),POINT (-73.73755380584463 40.706988994623),20.383,85275,29.95,85341,43.033,83879,66.568,81733,51.14,DSNY-BRS-1033,60.042,FPC-508,50.092,84603,60.828,FPC-507,63.438,80893,53.07,85165,73.403,FPC-649,78.648,84599,72.914,80345,89.914,85494,99.165,85423,79.529,80162,71.248,80438,84.003,83552,74.723,84911,69.315,85271,69.315,83956,69.315,85271,69.315,83956,95.669,84728,86.971,87064
36081058500,Queens,QN0502,-73.89942017093568,40.704370956064636,POINT (-73.89942019296713 40.704370959931204),POINT (-73.89942017093568 40.70437095606464),30.717,85271,30.717,83956,30.717,85271,30.717,83956,22.331,FPC-659,34.594,80438,37.203,84911,28.647,85165,34.186,FPC-649,31.799,80345,25.902,80421,26.22,81324,40.952,84603,41.846,84599,39.7,DSNY-BRS-1033,48.773,85483,32.989,83879,47.522,80893,42.888,83552,51.83,83002,38.557,85450,37.329,84743,52.341,84540,44.506,81199,46.13,FPC-167
36081058700,Queens,QN0502,-73.9002675262628,40.70714049401162,POINT (-73.90026753409934 40.70714049803956),POINT (-73.90026752626279 40.70714049401162),31.579,85271,31.579,83956,31.579,83956,31.579,85271,23.071,FPC-659,33.269,80438,29.017,85165,37.289,84911,24.437,80421,30.334,80345,32.721,FPC-649,26.96,81324,41.322,84603,40.07,DSNY-BRS-1033,40.381,84599,49.143,85483,47.892,80893,36.156,83879,41.423,83552,50.365,83002,37.092,85450,50.876,84540,38.069,84743,43.041,81199,44.665,FPC-167
36081058900,Queens,QN0502,-73.90503893701,40.70624141525802,POINT (-73.9050389125863 40.70624140741999),POINT (-73.90503893701 40.70624141525802),18.744,FPC-659,27.135,85271,27.135,83956,27.135,85271,27.135,83956,28.825,80438,32.845,84911,19.993,80421,31.929,85165,23.166,81324,25.89,80345,28.277,FPC-649,44.043,84603,45.743,85483,35.937,84599,42.982,DSNY-BRS-1033,50.804,80893,35.531,83879,45.921,83002,36.979,83552,32.648,85450,35.886,84743,46.432,84540,38.597,81199,40.221,FPC-167
36081059000,Queens,QN1304,-73.73698571821214,40.70125769617341,POINT (-73.7369856956033 40.70125770628791),POINT (-73.73698571821214 40.70125769617341),22.057,85275,28.938,85341,66.39,81733,42.021,83879,52.489,DSNY-BRS-1033,51.441,84603,65.012,FPC-508,65.798,FPC-507,65.718,80893,54.419,85165,72.391,FPC-649,77.636,84599,71.902,80345,70.236,80438,94.884,85494,82.991,83552,104.033,85423,73.711,84911,68.303,85271,68.303,83956,68.303,85271,68.303,83956,84.499,80162,100.537,84728,91.941,87064
36081059100,Queens,QN0502,-73.90978067259664,40.70811190357177,POINT (-73.9097806786619 40.70811189044212),POINT (-73.90978067259664 40.70811190357177),21.659,FPC-659,31.45,83956,31.45,83956,31.45,85271,31.45,85271,22.957,80421,33.14,80438,37.16,84911,26.973,81324,33.855,85165,30.205,80345,32.592,FPC-649,48.707,85483,44.303,84603,40.252,84599,44.753,DSNY-BRS-1033,52.575,80893,35.612,85450,50.236,83002,41.294,83552,38.436,84743,41.766,83879,49.396,84540,41.561,81199,43.185,FPC-167
