GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9
36061000100,Manhattan,MN0191,-74.04233963651815,40.69567322688057,POINT (-74.04233991488555 40.69567298240604),POINT (-74.04233963651815 40.69567322688057),256.59,FPC-374,246.624,FPC-656,260.359,FPC-628,263.404,87247,263.073,81735,265.128,87369,263.665,DSNY-BRS-1461,264.901,81199,269.018,85351,264.592,FPC-632
36061000201,Manhattan,MN0301,-73.98584800829613,40.711868746013344,POINT (-73.98584800028144 40.71186871871548),POINT (-73.98584800829613 40.71186874601334),13.911,FPC-628,12.32,FPC-374,28.553,87247,27.588,81735,38.47,85351,37.181,87369,38.637,81199,36.316,DSNY-BRS-1461,36.966,FPC-168,35.179,FPC-659
36061000600,Manhattan,MN0301,-73.989476789607,40.71195059941946,POINT (-73.9894767752886 40.711950582311424),POINT (-73.989476789607 40.71195059941946),8.025,FPC-374,12.697,FPC-628,23.837,87247,22.872,81735,32.465,87369,37.119,85351,33.921,81199,31.6,DSNY-BRS-1461,33.538,FPC-168,34.434,FPC-659
36061001401,Manhattan,MN0302,-73.98733213729894,40.71516046573841,POINT (-73.98733213277733 40.715160475095416),POINT (-73.98733213729894 40.71516046573841),7.958,FPC-628,8.392,FPC-374,25.078,87247,24.113,81735,33.706,87369,32.5,85351,34.294,81199,31.387,DSNY-BRS-1461,34.195,FPC-168,29.209,FPC-659
36061001402,Manhattan,MN0302,-73.9858816314248,40.71751329862137,POINT (-73.98588163638996 40.71751329107455),POINT (-73.9858816314248 40.71751329862137),4.152,FPC-628,12.29,FPC-374,21.961,87247,20.996,81735,30.589,87369,30.505,81199,29.724,DSNY-BRS-1461,28.711,85351,30.406,FPC-168,25.42,FPC-659
36061001800,Manhattan,MN0302,-73.99084216687713,40.719046119948565,POINT (-73.99084214553514 40.719046119924954),POINT (-73.99084216687713 40.71904611994857),6.02,FPC-628,6.949,FPC-374,21.843,87247,19.787,81735,30.15,87369,26.595,DSNY-BRS-1461,27.725,81199,29.714,FPC-168,30.579,85351,45.773,83628
36061002201,Manhattan,MN0302,-73.9818441595981,40.71911566546385,POINT (-73.98184414606295 40.71911565637374),POINT (-73.9818441595981 40.71911566546385),6.452,FPC-628,17.508,FPC-374,27.983,87247,27.018,81735,36.611,87369,33.763,81199,35.69,DSNY-BRS-1461,35.209,85351,35.752,FPC-168,52.975,83628
36061002601,Manhattan,MN0303,-73.97993015397464,40.72258485164247,POINT (-73.97993013644351 40.72258485381506),POINT (-73.97993015397464 40.72258485164247),12.033,FPC-628,18.78,FPC-374,27.756,87247,28.436,81735,31.561,81199,35.59,87369,35.448,DSNY-BRS-1461,31.682,FPC-168,39.44,85351,48.294,83628
36061002602,Manhattan,MN0303,-73.97861335594028,40.72438922415978,POINT (-73.9786133390267 40.72438922658674),POINT (-73.97861335594028 40.72438922415978),13.447,FPC-628,20.194,FPC-374,24.38,87247,25.06,81735,28.185,81199,32.214,87369,32.072,DSNY-BRS-1461,28.306,FPC-168,36.638,85351,44.918,83628
36061002800,Manhattan,MN0303,-73.97681304479434,40.726860955813045,POINT (-73.97681303615444 40.726860950834535),POINT (-73.97681304479434 40.72686095581304),15.622,FPC-628,22.369,FPC-374,23.308,87247,23.379,81735,27.208,81199,30.533,87369,30.391,DSNY-BRS-1461,26.625,FPC-168,34.957,85351,43.237,83628
36061003100,Manhattan,MN0102,-74.00381559584184,40.71531057200895,POINT (-74.00381569131154 40.71531053046602),POINT (-74.00381559584184 40.71531057200895),14.353,FPC-374,16.102,FPC-628,23.251,87247,19.394,81735,26.924,87369,25.701,DSNY-BRS-1461,24.937,81199,22.622,FPC-168,36.314,85351,29.784,FPC-656
36061003200,Manhattan,MN0303,-73.98370701917263,40.72555328579269,POINT (-73.98370702842817 40.72555327845573),POINT (-73.98370701917263 40.72555328579269),9.864,FPC-628,16.343,FPC-374,24.761,87247,24.832,81735,31.986,87369,27.534,81199,31.844,DSNY-BRS-1461,28.608,FPC-168,36.41,85351,44.69,83628
36061003300,Manhattan,MN0102,-74.00614634416432,40.71886214043471,POINT (-74.00614634471161 40.718862096530124),POINT (-74.00614634416432 40.71886214043471),17.332,FPC-374,19.939,FPC-628,19.012,87247,19.944,81735,21.741,87369,17.952,DSNY-BRS-1461,29.257,81199,28.912,FPC-168,37.484,85351,33.464,FPC-656
36061003400,Manhattan,MN0303,-73.98145767697616,40.72900590859083,POINT (-73.98145767533329 40.729005907658376),POINT (-73.98145767697616 40.72900590859083),13.058,FPC-628,19.537,FPC-374,19.461,87247,19.532,81735,26.686,87369,23.891,81199,26.544,DSNY-BRS-1461,23.308,FPC-168,31.11,85351,39.39,83628
36061003601,Manhattan,MN0302,-73.9911271645957,40.72231932780311,POINT (-73.99112716050642 40.72231932551375),POINT (-73.9911271645957 40.72231932780311),7.8,FPC-628,10.499,FPC-374,19.922,87247,18.957,81735,28.55,87369,27.685,DSNY-BRS-1461,26.189,81199,28.178,FPC-168,34.093,85351,48.764,83628
36061003602,Manhattan,MN0303,-73.99020046176119,40.724560375260566,POINT (-73.99020044930231 40.7245603764933),POINT (-73.99020046176119 40.72456037526057),11.618,FPC-628,11.478,FPC-374,20.358,87247,19.393,81735,28.986,87369,27.529,DSNY-BRS-1461,22.986,81199,24.975,FPC-168,37.261,85351,45.561,83628
36061003700,Manhattan,MN0201,-74.0074867941145,40.726278564944955,POINT (-74.0074867844917 40.726278558965056),POINT (-74.0074867941145 40.72627856494496),23.937,FPC-374,22.125,FPC-628,18.327,87247,19.365,81735,22.659,87369,18.977,DSNY-BRS-1461,27.89,81199,27.307,FPC-168,39.609,85351,28.886,80752
36061003900,Manhattan,MN0102,-74.0107807590449,40.72079553570638,POINT (-74.0107807731053 40.72079547237539),POINT (-74.01078075904491 40.72079553570638),21.583,FPC-374,24.169,FPC-628,23.056,87247,24.094,81735,25.296,87369,22.98,DSNY-BRS-1461,33.457,81199,34.246,FPC-168,38.629,FPC-656,41.039,85351
36061004001,Manhattan,MN0303,-73.9849021192912,40.730264485255454,POINT (-73.98490213004057 40.730264478967435),POINT (-73.98490211929121 40.73026448525545),15.876,FPC-628,20.996,87247,18.827,FPC-374,21.067,81735,28.221,87369,28.079,DSNY-BRS-1461,23.99,81199,23.407,FPC-168,32.645,85351,40.925,83628
36061004002,Manhattan,MN0303,-73.98720895456378,40.73124230289812,POINT (-73.98720896594332 40.73124229637703),POINT (-73.98720895456378 40.73124230289812),16.114,FPC-628,18.822,87247,15.974,FPC-374,18.352,81735,26.047,87369,25.794,DSNY-BRS-1461,21.142,81199,20.559,FPC-168,32.471,85351,40.751,83628
36061004100,Manhattan,MN0201,-73.99669598277335,40.7191636873842,POINT (-73.99669600087324 40.71916366692359),POINT (-73.99669598277335 40.7191636873842),8.331,FPC-374,13.446,FPC-628,23.898,87247,18.151,81735,27.695,87369,24.959,DSNY-BRS-1461,24.064,81199,26.053,FPC-168,33.658,85351,30.367,FPC-659
36061004300,Manhattan,MN0201,-73.99546720645795,40.723324400824275,POINT (-73.99546719978427 40.723324396693656),POINT (-73.99546720645795 40.72332440082427),12.959,FPC-374,12.532,FPC-628,19.628,87247,16.663,81735,27.026,87369,23.141,DSNY-BRS-1461,21.388,81199,23.377,FPC-168,34.972,85351,43.963,83628
36061004500,Manhattan,MN0201,-73.99939082189476,40.72057033019494,POINT (-73.99939084546835 40.72057031667378),POINT (-73.99939082189476 40.72057033019494),12.04,FPC-374,14.519,FPC-628,22.871,87247,16.418,81735,25.276,87369,23.875,DSNY-BRS-1461,22.535,81199,24.524,FPC-168,34.731,85351,34.593,FPC-656
36061005200,Manhattan,MN0501,-73.99045862330036,40.73743473648013,POINT (-73.99045864282371 40.73743472095588),POINT (-73.99045862330036 40.73743473648013),12.348,87247,11.682,81735,22.064,FPC-628,20.54,87369,20.097,FPC-374,19.139,DSNY-BRS-1461,19.183,81199,18.6,FPC-168,29.048,80752,23.382,FPC-170
36061005400,Manhattan,MN0501,-73.99367779133667,40.73881207743306,POINT (-73.99367780718457 40.738812069516676),POINT (-73.99367779133667 40.73881207743306),8.755,87247,11.756,81735,20.325,87369,20.979,FPC-628,24.596,FPC-374,15.778,DSNY-BRS-1461,24.142,81199,23.957,FPC-168,25.687,80752,28.578,FPC-170
36061005501,Manhattan,MN0202,-73.99708180830041,40.727672610534896,POINT (-73.99708181650152 40.72767260351943),POINT (-73.99708180830041 40.7276726105349),18.553,FPC-374,17.803,FPC-628,20.987,87247,18.022,81735,26.029,87369,24.83,DSNY-BRS-1461,21.627,81199,23.616,FPC-168,40.608,85351,35.339,80752
36061005502,Manhattan,MN0202,-73.99387212712992,40.726223496692796,POINT (-73.99387212794875 40.72622349092178),POINT (-73.99387212712992 40.7262234966928),15.405,FPC-628,14.999,FPC-374,18.965,87247,16.313,81735,26.676,87369,23.121,DSNY-BRS-1461,18.454,81199,20.443,FPC-168,37.413,85351,41.029,83628
36061005800,Manhattan,MN0501,-73.99051618494464,40.74315158928294,POINT (-73.99051620582514 40.74315157654082),POINT (-73.99051618494464 40.74315158928294),3.351,87247,9.402,81735,21.603,87369,17.056,DSNY-BRS-1461,21.879,FPC-628,19.049,81199,25.496,FPC-374,22.525,FPC-168,26.965,80752,26.224,FPC-170
