GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9
36005036800,Bronx,BX1201,-73.85595357484118,40.87530748506251,POINT (-73.85595354673097 40.875307498789056),POINT (-73.85595357484118 40.87530748506251),17.804,85456,37.214,Plentiful-1342,49.764,FPC-624,58.333,FPC-493,55.405,83311,57.048,80518,60.327,81199,62.552,DSNY-BRS-1461,65.128,87369,64.904,81735
36005036901,Bronx,BX0602,-73.89189772641672,40.84436555050381,POINT (-73.89189772158636 40.84436555127119),POINT (-73.89189772641672 40.84436555050381),19.859,Plentiful-1342,41.194,85456,37.992,FPC-624,43.421,FPC-493,42.804,83311,45.276,80518,48.555,81199,49.951,DSNY-BRS-1461,52.527,87369,52.303,81735
36005036902,Bronx,BX0602,-73.89288679249087,40.84255438861312,POINT (-73.8928867860994 40.84255439050737),POINT (-73.89288679249087 40.84255438861312),22.877,Plentiful-1342,36.802,FPC-624,44.036,85456,41.885,FPC-493,42.268,83311,44.74,80518,48.019,81199,49.415,DSNY-BRS-1461,51.991,87369,51.767,81735
36005037000,Bronx,BX1201,-73.85902064618624,40.873089686517226,POINT (-73.85902064200532 40.87308967875419),POINT (-73.85902064618624 40.87308968651723),20.307,85456,37.026,Plentiful-1342,49.991,FPC-624,58.56,FPC-493,53.414,83311,57.275,80518,60.554,81199,60.561,DSNY-BRS-1461,63.137,87369,62.913,81735
36005037100,Bronx,BX0602,-73.88738098633144,40.847222870405176,POINT (-73.8873810261002 40.847222854198456),POINT (-73.88738098633144 40.84722287040518),18.941,Plentiful-1342,42.912,85456,37.793,FPC-624,46.274,FPC-493,42.605,83311,45.077,80518,48.356,81199,49.752,DSNY-BRS-1461,52.328,87369,52.104,81735
36005037200,Bronx,BX1201,-73.86327805900939,40.8738043223069,POINT (-73.86327806309251 40.87380430075634),POINT (-73.86327805900939 40.8738043223069),20.296,85456,35.32,Plentiful-1342,47.943,FPC-624,55.66,FPC-493,50.102,83311,55.227,80518,58.506,81199,57.249,DSNY-BRS-1461,59.825,87369,59.601,81735
36005037300,Bronx,BX0602,-73.89014302118538,40.848669433768976,POINT (-73.89014306804427 40.84866940854379),POINT (-73.89014302118538 40.84866943376898),16.283,Plentiful-1342,43.51,85456,40.772,FPC-624,45.855,FPC-493,46.095,83311,48.27,80518,51.549,81199,53.242,DSNY-BRS-1461,55.818,87369,55.594,81735
36005037400,Bronx,BX1201,-73.86667216694194,40.87454058828513,POINT (-73.86667217124248 40.87454054738084),POINT (-73.86667216694194 40.87454058828513),24.82,85456,31.088,Plentiful-1342,44.468,FPC-624,52.185,FPC-493,46.627,83311,51.752,80518,55.031,81199,53.774,DSNY-BRS-1461,56.35,87369,56.126,81735
36005037504,Bronx,BX0602,-73.89267219063078,40.850303459967044,POINT (-73.89267225600506 40.850303411833956),POINT (-73.89267219063078 40.85030345996704),12.385,Plentiful-1342,43.436,85456,38.095,FPC-624,46.664,FPC-493,47.767,83311,45.379,80518,48.658,81199,49.842,DSNY-BRS-1461,55.319,87369,52.034,81735
36005037900,Bronx,BX0502,-73.89878249962328,40.85156960925186,POINT (-73.89878255799871 40.85156955511926),POINT (-73.89878249962328 40.85156960925186),6.651,Plentiful-1342,41.977,85456,30.983,FPC-624,39.552,FPC-493,41.917,83311,38.267,80518,41.546,81199,45.845,DSNY-BRS-1461,51.322,87369,48.037,81735
