GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9
36061000100,Manhattan,MN0191,-74.04233963651815,40.69567322688057,POINT (-74.04233991488555 40.69567298240604),POINT (-74.04233963651815 40.69567322688057),173.6,85517,174.791,85345,180.452,85471,186.316,FPC-626,190.314,80491,189.427,85481,190.705,DSNY-BRS-1058,183.315,80720,185.85,FPC-559,193.489,85310
36061000201,Manhattan,MN0301,-73.98584800829613,40.711868746013344,POINT (-73.98584800028144 40.71186871871548),POINT (-73.98584800829613 40.71186874601334),11.18,85481,10.424,FPC-626,12.063,85434,17.993,85310,20.18,80491,16.899,DSNY-BRS-1058,21.157,DSNY-BRS-1075,24.617,FPC-559,25.06,83174,22.586,85345
36061000600,Manhattan,MN0301,-73.989476789607,40.71195059941946,POINT (-73.9894767752886 40.711950582311424),POINT (-73.989476789607 40.71195059941946),6.119,FPC-626,8.881,85481,14.559,85434,15.464,80491,12.183,DSNY-BRS-1058,16.123,85310,19.287,DSNY-BRS-1075,20.873,FPC-559,17.82,85345,18.809,85471
36061001401,Manhattan,MN0302,-73.98733213729894,40.71516046573841,POINT (-73.98733213277733 40.715160475095416),POINT (-73.98733213729894 40.71516046573841),5.129,85481,6.804,FPC-626,9.741,85434,15.012,80491,11.942,85310,13.351,DSNY-BRS-1058,15.106,DSNY-BRS-1075,21.361,FPC-559,20.956,84055,19.884,85471
36061001402,Manhattan,MN0302,-73.9858816314248,40.71751329862137,POINT (-73.98588163638996 40.71751329107455),POINT (-73.9858816314248 40.71751329862137),3.926,85481,6.619,85434,11.212,85310,9.165,FPC-626,10.307,DSNY-BRS-1058,11.507,80491,14.376,DSNY-BRS-1075,18.997,FPC-559,22.193,84055,17.711,80720
36061001800,Manhattan,MN0302,-73.99084216687713,40.719046119948565,POINT (-73.99084214553514 40.719046119924954),POINT (-73.99084216687713 40.71904611994857),3.859,85481,7.268,80491,5.762,FPC-626,8.362,DSNY-BRS-1058,10.698,85310,11.894,85434,13.834,DSNY-BRS-1075,17.692,FPC-559,17.273,80720,20.619,85471
36061002201,Manhattan,MN0302,-73.9818441595981,40.71911566546385,POINT (-73.98184414606295 40.71911565637374),POINT (-73.9818441595981 40.71911566546385),2.541,85434,10.36,85310,10.651,85481,12.711,DSNY-BRS-1075,11.089,DSNY-BRS-1058,15.236,FPC-626,14.449,80491,19.679,FPC-559,23.348,84055,22.169,83174
36061002601,Manhattan,MN0303,-73.97993015397464,40.72258485164247,POINT (-73.97993013644351 40.72258485381506),POINT (-73.97993015397464 40.72258485164247),7.689,DSNY-BRS-1075,6.742,85310,8.656,85434,12.595,85481,11.988,DSNY-BRS-1058,15.591,80491,15.68,FPC-626,15.77,FPC-559,19.597,84055,22.199,83174
36061002602,Manhattan,MN0303,-73.97861335594028,40.72438922415978,POINT (-73.9786133390267 40.72438922658674),POINT (-73.97861335594028 40.72438922415978),6.1,DSNY-BRS-1075,9.521,85310,11.116,85434,13.912,DSNY-BRS-1058,14.154,85481,17.515,80491,13.068,FPC-559,16.895,84055,17.239,FPC-626,19.804,85544
36061002800,Manhattan,MN0303,-73.97681304479434,40.726860955813045,POINT (-73.97681303615444 40.726860950834535),POINT (-73.97681304479434 40.72686095581304),7.235,DSNY-BRS-1075,10.357,85310,12.346,85434,15.575,DSNY-BRS-1058,16.837,84055,14.528,85481,11.971,FPC-559,17.938,80491,18.707,85544,18.859,FPC-626
36061003100,Manhattan,MN0102,-74.00381559584184,40.71531057200895,POINT (-74.00381569131154 40.71531053046602),POINT (-74.00381559584184 40.71531057200895),11.305,85471,10.337,85345,12.68,FPC-626,14.439,80491,12.876,85517,15.446,85481,16.72,DSNY-BRS-1058,21.849,85310,21.787,85434,13.919,FPC-559
36061003200,Manhattan,MN0303,-73.98370701917263,40.72555328579269,POINT (-73.98370702842817 40.72555327845573),POINT (-73.98370701917263 40.72555328579269),2.236,85310,3.338,DSNY-BRS-1075,8.908,DSNY-BRS-1058,12.737,85434,7.502,85481,12.935,80491,13.102,FPC-559,20.268,84055,11.833,FPC-626,19.497,85544
36061003300,Manhattan,MN0102,-74.00614634416432,40.71886214043471,POINT (-74.00614634471161 40.718862096530124),POINT (-74.00614634416432 40.71886214043471),8.717,85471,10.177,85345,17.746,80491,9.197,85517,18.324,FPC-626,17.68,DSNY-BRS-1058,18.962,85481,10.83,80720,16.014,FPC-559,21.751,85310
36061003400,Manhattan,MN0303,-73.98145767697616,40.72900590859083,POINT (-73.98145767533329 40.729005907658376),POINT (-73.98145767697616 40.72900590859083),4.887,DSNY-BRS-1075,5.317,85310,10.894,DSNY-BRS-1058,14.723,85434,17.137,84055,9.579,FPC-559,14.921,80491,9.488,85481,16.366,85544,18.683,87247
36061003601,Manhattan,MN0302,-73.9911271645957,40.72231932780311,POINT (-73.99112716050642 40.72231932551375),POINT (-73.9911271645957 40.72231932780311),3.788,DSNY-BRS-1058,3.034,80491,8.751,85481,8.632,85310,9.642,FPC-626,12.054,85434,13.252,DSNY-BRS-1075,16.2,FPC-559,15.688,80720,20.636,84055
36061003602,Manhattan,MN0303,-73.99020046176119,40.724560375260566,POINT (-73.99020044930231 40.7245603764933),POINT (-73.99020046176119 40.72456037526057),1.553,DSNY-BRS-1058,6.317,80491,7.899,85310,9.218,85481,11.842,DSNY-BRS-1075,13.017,FPC-559,10.149,FPC-626,13.032,85434,16.124,80720,18.159,84055
36061003700,Manhattan,MN0201,-74.0074867941145,40.726278564944955,POINT (-74.0074867844917 40.726278558965056),POINT (-74.0074867941145 40.72627856494496),14.637,85471,9.745,80720,12.966,80491,13.475,DSNY-BRS-1058,13.61,FPC-559,16.097,85345,15.117,85517,19.274,FPC-626,17.722,85481,16.971,85310
36061003900,Manhattan,MN0102,-74.0107807590449,40.72079553570638,POINT (-74.0107807731053 40.72079547237539),POINT (-74.01078075904491 40.72079553570638),6.159,85471,15.205,85345,14.225,85517,19.279,80491,20.674,FPC-626,19.788,DSNY-BRS-1058,15.858,80720,22.517,85481,18.242,FPC-559,23.284,85310
36061004001,Manhattan,MN0303,-73.9849021192912,40.730264485255454,POINT (-73.98490213004057 40.730264478967435),POINT (-73.98490211929121 40.73026448525545),7.718,DSNY-BRS-1075,8.135,85310,10.731,FPC-559,10.213,DSNY-BRS-1058,15.332,84055,12.858,80491,17.541,85434,12.306,85481,15.21,85544,19.491,87247
36061004002,Manhattan,MN0303,-73.98720895456378,40.73124230289812,POINT (-73.98720896594332 40.73124229637703),POINT (-73.98720895456378 40.73124230289812),7.528,FPC-559,8.819,DSNY-BRS-1075,7.534,DSNY-BRS-1058,10.3,85310,12.672,84055,11.041,80491,11.583,80720,17.677,87247,12.529,85481,16.569,85434
36061004100,Manhattan,MN0201,-73.99669598277335,40.7191636873842,POINT (-73.99669600087324 40.71916366692359),POINT (-73.99669598277335 40.7191636873842),8.124,80491,11.053,FPC-626,11.954,DSNY-BRS-1058,10.447,85481,15.641,85310,18.559,85434,17.642,85471,14.141,FPC-559,17.632,DSNY-BRS-1075,16.22,85345
36061004300,Manhattan,MN0201,-73.99546720645795,40.723324400824275,POINT (-73.99546719978427 40.723324396693656),POINT (-73.99546720645795 40.72332440082427),3.359,80491,8.304,DSNY-BRS-1058,11.617,85481,13.921,FPC-626,12.405,85310,11.419,FPC-559,14.568,DSNY-BRS-1075,15.827,85434,15.418,80720,17.029,85471
36061004500,Manhattan,MN0201,-73.99939082189476,40.72057033019494,POINT (-73.99939084546835 40.72057031667378),POINT (-73.99939082189476 40.72057033019494),10.679,80491,14.762,FPC-626,12.964,DSNY-BRS-1058,14.004,85481,15.096,85471,16.493,85310,12.501,FPC-559,17.277,80720,13.678,85345,19.915,85434
36061005200,Manhattan,MN0501,-73.99045862330036,40.73743473648013,POINT (-73.99045864282371 40.73743472095588),POINT (-73.99045862330036 40.73743473648013),5.262,FPC-559,11.186,84055,12.348,87247,13.536,80493,9.487,80720,14.222,85544,10.125,85521,16.112,DSNY-BRS-1058,14.894,DSNY-BRS-1075,13.851,85310
36061005400,Manhattan,MN0501,-73.99367779133667,40.73881207743306,POINT (-73.99367780718457 40.738812069516676),POINT (-73.99367779133667 40.73881207743306),8.628,80720,10.27,FPC-559,8.007,80493,7.773,87247,13.219,84055,8.884,85521,17.501,85544,15.338,DSNY-BRS-1058,17.188,80491,12.49,85368
36061005501,Manhattan,MN0202,-73.99708180830041,40.727672610534896,POINT (-73.99708181650152 40.72767260351943),POINT (-73.99708180830041 40.7276726105349),10.682,80491,10.389,DSNY-BRS-1058,11.658,FPC-559,16.434,80720,15.54,85310,12.976,85481,15.813,FPC-626,15.247,DSNY-BRS-1075,16.8,84055,17.655,80493
36061005502,Manhattan,MN0202,-73.99387212712992,40.726223496692796,POINT (-73.99387212794875 40.72622349092178),POINT (-73.99387212712992 40.7262234966928),6.268,DSNY-BRS-1058,6.558,80491,8.485,FPC-559,12.114,85310,11.267,85481,14.104,FPC-626,12.074,DSNY-BRS-1075,13.261,80720,15.536,85434,13.627,84055
36061005800,Manhattan,MN0501,-73.99051618494464,40.74315158928294,POINT (-73.99051620582514 40.74315157654082),POINT (-73.99051618494464 40.74315158928294),3.351,87247,3.383,80493,7.738,85521,8.297,84055,12.365,FPC-559,13.01,85544,10.982,80720,11.344,85368,13.731,85523,18.448,87369
36061006300,Manhattan,MN0202,-73.99686078482694,40.734421701854465,POINT (-73.99686080680512 40.734421687788746),POINT (-73.99686078482694 40.73442170185447),9.512,80720,8.478,FPC-559,12.469,80493,12.235,87247,13.136,DSNY-BRS-1058,13.193,80491,14.723,84055,13.505,85310,11.16,DSNY-BRS-1075,11.993,85521
36061006500,Manhattan,MN0202,-73.99957850679242,40.72996721995922,POINT (-73.99957852694195 40.729967207054514),POINT (-73.99957850679242 40.72996721995922),12.321,80720,13.709,FPC-559,13.508,80491,14.017,DSNY-BRS-1058,14.634,80493,17.513,85310,15.463,85481,18.3,FPC-626,14.859,87247,18.886,85471
36061006700,Manhattan,MN0203,-74.00412224839053,40.73045257093796,POINT (-74.0041222640263 40.730452565666816),POINT (-74.00412224839053 40.73045257093796),11.109,80720,15.03,FPC-559,13.802,80491,14.311,DSNY-BRS-1058,14.342,85471,15.399,80493,15.692,87247,19.065,FPC-626,16.228,85481,17.807,85310
36061006800,Manhattan,MN0602,-73.98407917312461,40.740437329601995,POINT (-73.98407919747356 40.740437312260795),POINT (-73.98407917312461 40.740437329602),4.435,84055,7.133,85544,10.945,87247,10.934,FPC-559,11.776,85521,11.34,80493,15.875,85368,16.168,DSNY-BRS-1075,14.961,80720,16.66,85523
36061006900,Manhattan,MN0203,-74.00999837601391,40.73037892172992,POINT (-74.0099984141012 40.73037892288804),POINT (-74.00999837601391 40.73037892172992),18.939,85471,14.632,80720,20.307,80491,18.497,FPC-559,20.816,DSNY-BRS-1058,21.912,80493,19.419,85517,20.399,85345,25.578,FPC-626,22.205,87247
36061007001,Manhattan,MN0603,-73.97582432610801,40.74270836386233,POINT (-73.97582433797677 40.742708355759014),POINT (-73.97582432610801 40.74270836386233),4294967.295,85544,4294967.295,84055,4294967.295,85368,4294967.295,85521,4294967.295,87247,4294967.295,81199,4294967.295,DSNY-BRS-1075,4294967.295,80493,4294967.295,FPC-559,4294967.295,85523
36061007002,Manhattan,MN0603,-73.97813139634542,40.74367558303793,POINT (-73.97813140696958 40.74367557672451),POINT (-73.97813139634542 40.74367558303793),3.9,85544,12.67,84055,10.968,85521,14.284,85368,15.913,87247,17.433,80493,15.461,85523,14.256,FPC-559,13.671,81199,20.027,DSNY-BRS-1075
36061007100,Manhattan,MN0203,-73.99991361124717,40.73544661959126,POINT (-73.99991364404127 40.735446590951895),POINT (-73.99991361124717 40.73544661959126),5.846,80720,11.202,FPC-559,12.436,80493,12.202,87247,14.319,DSNY-BRS-1058,15.392,80491,14.809,84055,11.932,85521,15.704,85310,13.359,DSNY-BRS-1075
36061007200,Manhattan,MN0603,-73.98085592085918,40.74486136560277,POINT (-73.980855944483 40.74486134912044),POINT (-73.98085592085918 40.74486136560277),1.28,85544,9.837,84055,9.899,85521,14.886,85368,13.689,87247,15.209,80493,14.691,85523,11.529,FPC-559,11.244,81199,19.084,87369
36061007300,Manhattan,MN0203,-74.00410623322425,40.73411571546968,POINT (-74.00410625040703 40.73411570394857),POINT (-74.00410623322425 40.73411571546968),8.336,80720,12.163,FPC-559,14.526,80493,15.177,80491,14.602,DSNY-BRS-1058,14.336,87247,13.98,85471,15.738,84055,15.489,85310,15.884,85481
36061007500,Manhattan,MN0203,-74.0087382430871,40.73438603572763,POINT (-74.00873826293508 40.73438603135474),POINT (-74.00873824308709 40.73438603572763),11.044,80720,19.219,85471,14.909,FPC-559,19.741,80493,20.416,80491,19.575,87247,19.841,DSNY-BRS-1058,20.977,84055,23.96,FPC-626,17.454,85521
36061007600,Manhattan,MN0501,-73.98729624839149,40.74756594153478,POINT (-73.98729626957324 40.747565928155815),POINT (-73.98729624839149 40.74756594153478),3.513,85521,8.31,87247,8.672,85368,8.519,80493,9.688,85544,10.097,85523,9.378,84055,14.934,87369,12.293,FPC-559,19.322,81507
36061007700,Manhattan,MN0203,-74.00329385357644,40.73808308576592,POINT (-74.00329385087566 40.73808308035789),POINT (-74.00329385357644 40.73808308576592),5.519,80720,15.332,80493,9.581,FPC-559,15.174,87247,19.836,80491,19.08,DSNY-BRS-1058,17.012,84055,14.913,85521,16.451,85471,13.282,85523
36061007800,Manhattan,MN0603,-73.97467365973009,40.74632537305917,POINT (-73.97467365469602 40.746325367646286),POINT (-73.97467365973009 40.74632537305917),8.29,85544,16.921,85368,13.554,84055,14.643,81199,11.939,85521,17.313,87247,16.192,85523,20.121,DSNY-BRS-1461,18.567,80493,15.216,FPC-559
36061008000,Manhattan,MN0603,-73.9776523314043,40.74925841664874,POINT (-73.9776523544691 40.74925839999048),POINT (-73.9776523314043 40.74925841664874),5.817,85544,10.517,85368,11.617,85521,11.194,84055,11.19,81199,9.942,85523,14.207,87247,13.871,DSNY-BRS-1461,15.727,80493,16.13,87369
36061008100,Manhattan,MN0401,-73.99877177141194,40.739805730412016,POINT (-73.99877174429504 40.739805736019015),POINT (-73.99877177141194 40.73980573041202),2.778,80720,10.502,80493,9.423,FPC-559,10.268,87247,15.122,84055,11.253,85521,15.501,DSNY-BRS-1058,19.083,85544,10.456,85523,18.409,80491
36061008200,Manhattan,MN0502,-73.98087259028384,40.750613781693495,POINT (-73.98087261356555 40.750613765291924),POINT (-73.98087259028384 40.7506137816935),7.715,85368,9.618,85521,9.523,85544,10.148,85523,9.604,87247,11.258,84055,13.839,DSNY-BRS-1461,11.253,81199,14.576,87369,11.124,80493
36061008300,Manhattan,MN0401,-74.00445211268418,40.742198823137,POINT (-74.0044520874449 40.742198824573734),POINT (-74.00445211268418 40.742198823137),6.325,80720,16.214,80493,15.98,87247,10.928,FPC-559,14.878,85521,15.45,85523,13.569,87369,18.359,84055,18.196,DSNY-BRS-1058,16.77,85368
36061008400,Manhattan,MN0502,-73.98409384539356,40.751969910803574,POINT (-73.9840938636639 40.75196990136375),POINT (-73.98409384539356 40.75196991080357),6.136,85368,6.791,85521,8.157,85523,11.291,85544,8.518,87247,15.612,87369,13.644,DSNY-BRS-1461,10.038,80493,18.94,81507,10.172,84055
36061008700,Manhattan,MN0401,-73.99699453343844,40.74224335877817,POINT (-73.99699450431714 40.742243363041865),POINT (-73.99699453343844 40.74224335877817),9.233,80493,3.706,80720,9.265,87247,10.351,FPC-559,10.376,85521,12.147,84055,10.37,85523,18.353,85544,13.982,85368,16.32,87369
36061008900,Manhattan,MN0401,-74.00267744792825,40.74463788717642,POINT (-74.00267742106115 40.74463789059923),POINT (-74.00267744792825 40.74463788717642),7.851,80720,14.198,80493,15.818,87247,12.454,FPC-559,16.765,85521,15.855,85523,16.808,87369,16.192,84055,20.709,81507,19.768,85368
36061009100,Manhattan,MN0401,-73.99519664557965,40.74471843859997,POINT (-73.99519662121072 40.74471844171353),POINT (-73.99519664557965 40.74471843859997),5.048,80493,6.68,87247,5.322,80720,9.535,85521,11.967,FPC-559,10.341,84055,8.422,85523,12.658,85368,13.023,87369,16.547,85544
36061009200,Manhattan,MN0604,-73.97474012129685,40.75364667729728,POINT (-73.97474014520769 40.75364666419461),POINT (-73.97474012129685 40.75364667729728),9.538,81199,10.777,85368,10.23,85544,13.977,DSNY-BRS-1461,15.295,85521,10.048,85523,15.607,84055,16.236,87369,16.138,87247,19.335,81507
