GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9
36061000100,Manhattan,MN0191,-74.04233963651815,40.69567322688057,POINT (-74.04233991488555 40.69567298240604),POINT (-74.04233963651815 40.69567322688057),248.327,82188,252.038,85471,252.989,82998,253.672,81458,260.779,FPC-626,251.895,85340,238.069,FPC-500,260.069,80491,261.899,84461,262.948,Plentiful-1200
36061000201,Manhattan,MN0301,-73.98584800829613,40.711868746013344,POINT (-73.98584800028144 40.71186871871548),POINT (-73.98584800829613 40.71186874601334),7.425,84743,8.475,Plentiful-1200,10.556,FPC-626,19.56,84461,15.939,85450,20.712,80491,17.431,DSNY-BRS-1058,24.327,80813,18.138,85340,25.428,81458
36061000600,Manhattan,MN0301,-73.989476789607,40.71195059941946,POINT (-73.9894767752886 40.711950582311424),POINT (-73.989476789607 40.71195059941946),6.119,FPC-626,9.187,Plentiful-1200,10.323,84743,15.827,84461,15.996,80491,12.715,DSNY-BRS-1058,16.409,85450,22.564,80813,13.422,85340,20.712,81458
36061001401,Manhattan,MN0302,-73.98733213729894,40.71516046573841,POINT (-73.98733213277733 40.715160475095416),POINT (-73.98733213729894 40.71516046573841),2.37,Plentiful-1200,5.929,84743,6.804,FPC-626,13.509,84461,15.609,80491,13.956,DSNY-BRS-1058,14.688,85450,18.3,80813,21.953,81458,22.999,FPC-559
36061001402,Manhattan,MN0302,-73.9858816314248,40.71751329862137,POINT (-73.98588163638996 40.71751329107455),POINT (-73.9858816314248 40.71751329862137),3.441,Plentiful-1200,4.189,84743,10.407,84461,10.709,FPC-626,10.839,DSNY-BRS-1058,11.977,85450,11.82,80491,14.561,80813,19.882,FPC-559,18.836,81458
36061001800,Manhattan,MN0302,-73.99084216687713,40.719046119948565,POINT (-73.99084214553514 40.719046119924954),POINT (-73.99084216687713 40.71904611994857),5.363,84461,7.268,80491,6.835,Plentiful-1200,6.249,FPC-626,8.762,DSNY-BRS-1058,9.476,84743,15.574,85450,16.18,80813,18.398,81458,18.109,FPC-559
36061002201,Manhattan,MN0302,-73.9818441595981,40.71911566546385,POINT (-73.98184414606295 40.71911565637374),POINT (-73.9818441595981 40.71911566546385),5.122,84743,6.761,85450,10.166,Plentiful-1200,13.121,80813,12.162,DSNY-BRS-1058,13.401,84461,15.92,FPC-626,14.449,80491,23.587,FPC-559,20.911,DSNY-BRS-2114
36061002601,Manhattan,MN0303,-73.97993015397464,40.72258485164247,POINT (-73.97993013644351 40.72258485381506),POINT (-73.97993015397464 40.72258485164247),5.336,85450,7.006,80813,11.237,84743,15.96,Plentiful-1200,13.061,DSNY-BRS-1058,17.455,84461,17.375,80491,18.615,FPC-626,17.854,DSNY-BRS-2114,18.945,85490
36061002602,Manhattan,MN0303,-73.97861335594028,40.72438922415978,POINT (-73.9786133390267 40.72438922658674),POINT (-73.97861335594028 40.72438922415978),5.411,80813,7.129,85450,13.774,84743,15.691,DSNY-BRS-1058,17.689,Plentiful-1200,14.659,DSNY-BRS-2114,15.75,85490,20.0,84461,20.005,80491,15.697,FPC-559
36061002800,Manhattan,MN0303,-73.97681304479434,40.726860955813045,POINT (-73.97681303615444 40.726860950834535),POINT (-73.97681304479434 40.72686095581304),5.297,80813,7.42,85450,13.811,DSNY-BRS-2114,14.902,85490,17.642,84743,18.169,DSNY-BRS-1058,16.469,84055,19.655,Plentiful-1200,14.016,FPC-559,22.571,84461
36061003100,Manhattan,MN0102,-74.00381559584184,40.71531057200895,POINT (-74.00381569131154 40.71531053046602),POINT (-74.00381559584184 40.71531057200895),11.182,85471,14.504,82998,12.684,81458,13.905,FPC-626,17.433,84461,15.923,80491,17.235,DSNY-BRS-1058,18.154,Plentiful-1200,21.21,84743,15.294,FPC-559
36061003200,Manhattan,MN0303,-73.98370701917263,40.72555328579269,POINT (-73.98370702842817 40.72555327845573),POINT (-73.98370701917263 40.72555328579269),5.231,80813,9.805,DSNY-BRS-1058,11.79,85450,13.341,84743,11.291,Plentiful-1200,14.395,84461,14.564,80491,14.616,FPC-559,19.923,84055,14.955,FPC-626
36061003300,Manhattan,MN0102,-74.00614634416432,40.71886214043471,POINT (-74.00614634471161 40.718862096530124),POINT (-74.00614634416432 40.71886214043471),7.019,82998,9.025,85471,8.034,81458,19.083,80491,21.27,84461,19.656,FPC-626,20.117,DSNY-BRS-1058,22.319,Plentiful-1200,11.655,80720,19.37,FPC-559
36061003400,Manhattan,MN0303,-73.98145767697616,40.72900590859083,POINT (-73.98145767533329 40.729005907658376),POINT (-73.98145767697616 40.72900590859083),6.063,80813,12.147,85450,11.29,DSNY-BRS-2114,12.531,DSNY-BRS-1058,12.598,85490,16.296,84055,9.503,FPC-559,16.067,84743,17.29,80491,17.121,84461
36061003601,Manhattan,MN0302,-73.9911271645957,40.72231932780311,POINT (-73.99112716050642 40.72231932551375),POINT (-73.9911271645957 40.72231932780311),3.788,DSNY-BRS-1058,3.034,80491,2.867,84461,11.919,Plentiful-1200,10.931,FPC-626,14.56,84743,15.841,80813,16.573,FPC-559,16.8,81458,11.997,85450
36061003602,Manhattan,MN0303,-73.99020046176119,40.724560375260566,POINT (-73.99020044930231 40.7245603764933),POINT (-73.99020046176119 40.72456037526057),1.553,DSNY-BRS-1058,6.317,80491,7.054,84461,13.351,Plentiful-1200,13.37,FPC-559,14.509,80813,11.799,FPC-626,16.018,84743,12.975,85450,17.236,81458
36061003700,Manhattan,MN0201,-74.0074867941145,40.726278564944955,POINT (-74.0074867844917 40.726278558965056),POINT (-74.0074867941145 40.72627856494496),4.267,82998,4.315,81458,16.445,85471,12.398,80720,18.316,80491,21.331,84461,18.912,DSNY-BRS-1058,16.992,FPC-559,24.228,FPC-626,24.295,Plentiful-1200
36061003900,Manhattan,MN0102,-74.0107807590449,40.72079553570638,POINT (-74.0107807731053 40.72079547237539),POINT (-74.01078075904491 40.72079553570638),6.159,85471,10.008,82998,11.575,81458,22.956,80491,25.5,84461,24.184,FPC-626,23.672,DSNY-BRS-1058,16.683,80720,26.549,Plentiful-1200,23.881,FPC-559
