GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9
36061000100,Manhattan,MN0191,-74.04233963651815,40.69567322688057,POINT (-74.04233991488555 40.69567298240604),POINT (-74.04233963651815 40.69567322688057),234.393,81698,245.685,82998,244.754,81458,250.846,80720,248.01,83348,226.543,85326,252.934,81735,257.307,82798,259.074,87369,258.39,DSNY-BRS-1461
36061000201,Manhattan,MN0301,-73.98584800829613,40.711868746013344,POINT (-73.98584800028144 40.71186871871548),POINT (-73.98584800829613 40.71186874601334),27.858,81458,28.736,82998,26.882,80720,32.545,83348,32.914,82798,33.226,81698,27.088,81735,36.67,87369,38.372,81199,35.816,DSNY-BRS-1461
36061000600,Manhattan,MN0301,-73.989476789607,40.71195059941946,POINT (-73.9894767752886 40.711950582311424),POINT (-73.989476789607 40.71195059941946),24.362,81458,25.624,82998,22.166,80720,28.51,81698,28.198,82798,27.829,83348,22.372,81735,31.954,87369,33.656,81199,31.1,DSNY-BRS-1461
36061001401,Manhattan,MN0302,-73.98733213729894,40.71516046573841,POINT (-73.98733213277733 40.715160475095416),POINT (-73.98733213729894 40.71516046573841),24.54,81458,26.323,82998,23.407,80720,29.439,82798,23.613,81735,29.751,81698,29.07,83348,33.195,87369,34.761,81199,31.387,DSNY-BRS-1461
36061001402,Manhattan,MN0302,-73.9858816314248,40.71751329862137,POINT (-73.98588163638996 40.71751329107455),POINT (-73.9858816314248 40.71751329862137),22.466,81458,22.534,82998,20.79,80720,26.269,82798,20.996,81735,28.952,83348,29.633,81698,30.578,87369,31.727,81199,29.724,DSNY-BRS-1461
36061001800,Manhattan,MN0302,-73.99084216687713,40.719046119948565,POINT (-73.99084214553514 40.719046119924954),POINT (-73.99084216687713 40.71904611994857),18.406,81458,19.566,82998,20.672,80720,22.502,82798,19.787,81735,29.515,81698,29.369,87369,28.834,83348,26.595,DSNY-BRS-1461,27.96,81199
36061002201,Manhattan,MN0302,-73.9818441595981,40.71911566546385,POINT (-73.98184414606295 40.71911565637374),POINT (-73.9818441595981 40.71911566546385),20.463,81458,23.953,82998,24.711,80720,25.94,82798,25.882,81735,34.974,83348,35.464,87369,31.398,81199,32.69,DSNY-BRS-1461,35.655,81698
36061002601,Manhattan,MN0303,-73.97993015397464,40.72258485164247,POINT (-73.97993013644351 40.72258485381506),POINT (-73.97993015397464 40.72258485164247),24.664,82798,21.362,81458,20.808,80720,24.852,82998,26.143,81735,30.122,81199,34.662,87369,33.589,DSNY-BRS-1461,37.343,83348,38.024,81698
36061002602,Manhattan,MN0303,-73.97861335594028,40.72438922415978,POINT (-73.9786133390267 40.72438922658674),POINT (-73.97861335594028 40.72438922415978),21.681,82798,17.825,80720,23.779,81458,27.269,82998,23.16,81735,27.139,81199,31.679,87369,31.268,DSNY-BRS-1461,38.754,83348,39.435,81698
36061002800,Manhattan,MN0303,-73.97681304479434,40.726860955813045,POINT (-73.97681303615444 40.726860950834535),POINT (-73.97681304479434 40.72686095581304),20.584,82798,16.728,80720,22.063,81735,25.944,81458,26.744,82998,26.042,81199,30.582,87369,30.171,DSNY-BRS-1461,38.409,83348,34.102,84273
