GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29,tt_30,fp_30,tt_31,fp_31,tt_32,fp_32,tt_33,fp_33,tt_34,fp_34,tt_35,fp_35,tt_36,fp_36,tt_37,fp_37,tt_38,fp_38,tt_39,fp_39,tt_40,fp_40,tt_41,fp_41,tt_42,fp_42,tt_43,fp_43,tt_44,fp_44,tt_45,fp_45,tt_46,fp_46,tt_47,fp_47,tt_48,fp_48,tt_49,fp_49
36005005400,Bronx,BX0901,-73.87974306553014,40.82990742612486,POINT (-73.87974307750048 40.82990743984117),POINT (-73.87974306553014 40.82990742612486),8.096,87064,14.398,85387,16.394,84728,16.563,85472,28.099,85545,26.893,DSNY-BRS-2184,26.87,80081,23.437,FPC-349,31.692,85541,34.719,83918,38.17,83550,38.17,80121,37.659,85294,30.463,FPC-530,19.991,85518,39.097,85239,21.818,FPC-418,40.34,85433,44.007,87090,31.46,83304,40.859,85339,51.206,85431,30.034,FPC-666,40.969,81612,48.41,81608,24.443,FPC-624,25.729,DSNY-BRS-1262,32.345,85379,40.695,Plentiful-1365,29.368,FPC-493,37.658,80519,33.774,81727,34.898,84451,34.898,80474,57.808,FPC-599,40.619,81123,39.787,83311,40.845,80801,36.657,85475,36.686,82861,61.077,85024,57.595,85436,48.762,85483,54.144,85457,31.776,FPC-531,49.254,87007,57.116,84607,37.196,85524,60.386,84105,34.01,85530
36005006302,Bronx,BX0491,-73.9263919040918,40.82997893765991,POINT (-73.9263920374602 40.829978864556885),POINT (-73.9263919040918 40.82997893765991),16.344,85294,13.565,87090,20.247,FPC-530,14.612,81612,21.75,83918,19.868,FPC-418,17.136,85239,21.176,85541,24.096,85518,26.032,81608,24.203,Plentiful-1365,28.394,80081,20.579,FPC-624,25.826,80519,21.865,DSNY-BRS-1262,21.935,81727,33.666,85431,28.517,85387,31.927,85472,20.418,80474,20.418,84451,27.755,FPC-493,30.732,85379,28.169,81123,32.69,84728,29.658,80801,28.249,85475,28.278,82861,23.902,83311,35.3,85545,37.153,DSNY-BRS-2184,36.573,87064,31.914,80121,31.914,83550,29.77,85433,25.072,FPC-531,50.311,FPC-349,30.492,85524,32.051,85339,34.552,DSNY-BRS-1071,28.969,85530,42.55,87007,32.936,DSNY-BRS-1459,43.494,83304,42.058,85483,28.157,85548,30.984,81199,36.875,85369,30.726,DSNY-BRS-1461,53.682,84105
36005006400,Bronx,BX0901,-73.87219814644948,40.83300038110298,POINT (-73.87219813663211 40.83300034886172),POINT (-73.87219814644948 40.83300038110298),7.229,87064,19.595,85387,23.105,FPC-349,20.833,84728,26.745,DSNY-BRS-2184,27.951,85545,21.002,85472,26.722,80081,38.022,80121,38.022,83550,31.544,85541,34.571,83918,40.192,85433,31.312,83304,38.255,85294,42.781,85239,34.205,FPC-530,24.43,85518,31.263,FPC-666,25.946,FPC-418,40.711,85339,47.691,87090,51.058,85431,52.849,81608,44.812,81612,28.882,FPC-624,30.168,DSNY-BRS-1262,36.784,85379,45.134,Plentiful-1365,33.807,FPC-493,42.097,80519,55.923,FPC-599,38.213,81727,39.337,84451,39.337,80474,55.71,85436,45.058,81123,52.259,85457,44.226,83311,45.284,80801,55.231,84607,41.096,85475,65.516,85024,41.125,82861,53.201,85483,53.693,87007,36.215,FPC-531,64.825,84105,41.635,85524,63.947,85520
36005006500,Bronx,BX0102,-73.9216593382031,40.817400561195726,POINT (-73.92165932062355 40.81740056075114),POINT (-73.9216593382031 40.81740056119573),5.802,FPC-418,10.218,85518,11.566,FPC-530,15.955,85294,25.757,81612,17.956,FPC-624,20.159,83918,25.467,87090,23.075,85541,19.242,DSNY-BRS-1262,20.557,85239,22.482,80081,30.886,Plentiful-1365,26.437,85379,24.767,85472,27.954,80519,23.46,FPC-493,25.054,81727,36.137,81608,18.529,85387,22.669,80474,22.669,84451,25.222,84728,30.159,81123,27.119,83311,31.648,80801,27.937,85475,27.966,82861,38.2,85431,26.585,87064,34.567,85545,33.361,DSNY-BRS-2184,22.449,FPC-531,35.335,83550,35.335,80121,43.093,FPC-349,27.869,85524,39.927,87007,33.191,85433,39.435,85483,26.346,85530,29.861,DSNY-BRS-1071,26.693,DSNY-BRS-1459,28.361,81199,35.472,85339,34.208,85548,51.059,84105,34.013,83304,37.321,85369,33.283,DSNY-BRS-1461
36005006800,Bronx,BX0901,-73.87050005078487,40.828964188537974,POINT (-73.87050006300834 40.82896418001878),POINT (-73.87050005078487 40.82896418853797),12.146,87064,17.468,FPC-349,19.773,85387,20.272,84728,20.441,85472,32.202,85545,30.996,DSNY-BRS-2184,30.973,80081,42.273,80121,42.273,83550,35.795,85541,38.822,83918,44.443,85433,41.537,85294,23.869,85518,34.341,FPC-530,30.666,FPC-666,35.563,83304,42.975,85239,25.696,FPC-418,44.962,85339,47.885,87090,55.309,85431,44.847,81612,52.288,81608,28.321,FPC-624,29.607,DSNY-BRS-1262,36.223,85379,55.858,FPC-599,33.246,FPC-493,44.573,Plentiful-1365,41.536,80519,37.652,81727,55.645,85436,38.776,84451,38.776,80474,52.194,85457,55.166,84607,64.955,85024,44.497,81123,43.665,83311,44.723,80801,40.535,85475,40.564,82861,52.64,85483,53.132,87007,35.654,FPC-531,64.264,84105,63.882,85520,41.074,85524
36005007000,Bronx,BX0901,-73.86562184144137,40.82981783186486,POINT (-73.8656218498109 40.82981781918415),POINT (-73.86562184144137 40.82981783186486),13.761,87064,18.875,FPC-349,20.18,84728,19.909,85387,20.349,85472,30.587,DSNY-BRS-2184,31.793,85545,32.588,80081,42.133,80121,42.133,83550,29.818,FPC-666,37.41,85541,44.152,85433,40.357,83918,35.272,83304,41.445,85294,23.777,85518,34.249,FPC-530,42.883,85239,44.671,85339,25.604,FPC-418,47.793,87090,55.169,85431,52.196,81608,44.755,81612,28.229,FPC-624,55.111,FPC-599,29.515,DSNY-BRS-1262,36.131,85379,33.154,FPC-493,44.481,Plentiful-1365,54.898,85436,51.447,85457,54.419,84607,41.444,80519,37.56,81727,38.684,84451,38.684,80474,64.863,85024,44.405,81123,43.573,83311,44.631,80801,40.443,85475,40.472,82861,52.548,85483,53.04,87007,63.135,85520,35.562,FPC-531,64.172,84105,68.215,84603
36005007200,Bronx,BX0903,-73.86068254469788,40.83103774285829,POINT (-73.86068255279345 40.83103773228186),POINT (-73.86068254469788 40.83103774285829),10.475,87064,16.6,FPC-349,21.914,84728,21.643,85387,26.489,DSNY-BRS-2184,27.695,85545,22.083,85472,24.491,FPC-666,29.302,80081,38.035,83550,38.035,80121,31.174,83304,40.054,85433,34.124,85541,37.151,83918,40.573,85339,40.835,85294,25.511,85518,35.983,FPC-530,44.617,85239,27.338,FPC-418,49.527,87090,51.071,85431,53.93,81608,46.489,81612,49.319,FPC-599,29.963,FPC-624,49.106,85436,31.249,DSNY-BRS-1262,45.655,85457,48.627,84607,37.865,85379,34.888,FPC-493,46.215,Plentiful-1365,43.178,80519,39.294,81727,63.495,85024,40.418,84451,40.418,80474,46.139,81123,45.307,83311,57.343,85520,46.365,80801,42.177,85475,42.206,82861,54.282,85483,68.721,84603,54.774,87007,65.906,84105,37.296,FPC-531
36005007400,Bronx,BX0903,-73.85286230548266,40.819475609380504,POINT (-73.85286228510162 40.819475568516346),POINT (-73.85286230548266 40.8194756093805),14.414,FPC-349,24.606,87064,30.041,84728,30.241,85472,33.675,85387,31.113,FPC-666,38.318,DSNY-BRS-2184,39.524,85545,43.433,80081,49.864,80121,49.864,83550,43.003,83304,48.255,85541,51.282,83918,51.883,85433,37.543,85518,45.755,FPC-530,51.259,85294,37.496,FPC-418,52.402,85339,54.331,85239,57.118,FPC-599,56.905,85436,53.454,85457,56.426,84607,59.241,87090,62.899,85431,41.995,FPC-624,56.497,81612,71.294,85024,65.962,81608,43.281,DSNY-BRS-1262,49.897,85379,65.142,85520,46.92,FPC-493,58.247,Plentiful-1365,76.52,84603,55.21,80519,66.553,85467,51.326,81727,52.45,80474,52.45,84451,66.314,85483,73.756,84105,58.171,81123,66.806,87007,57.339,83311,58.397,80801,54.209,85475,54.238,82861
36005007600,Bronx,BX0901,-73.86765588268132,40.833378730421366,POINT (-73.8676558733603 40.833378732493905),POINT (-73.86765588268132 40.83337873042137),7.933,87064,21.84,FPC-349,18.254,85387,26.783,DSNY-BRS-2184,18.525,84728,27.989,85545,18.694,85472,26.76,80081,38.06,80121,38.06,83550,40.23,85433,31.582,85541,28.163,FPC-666,31.35,83304,34.609,83918,40.749,85339,38.293,85294,41.228,85239,32.594,FPC-530,22.122,85518,23.949,FPC-418,46.138,87090,51.096,85431,50.541,81608,43.1,81612,26.574,FPC-624,27.86,DSNY-BRS-1262,34.476,85379,52.665,FPC-599,42.826,Plentiful-1365,31.499,FPC-493,39.789,80519,35.905,81727,52.452,85436,49.001,85457,37.029,84451,37.029,80474,51.973,84607,42.75,81123,63.208,85024,41.918,83311,42.976,80801,38.788,85475,38.817,82861,50.893,85483,51.385,87007,33.907,FPC-531,60.689,85520,62.517,84105,39.327,85524
36005007800,Bronx,BX0903,-73.85264948016206,40.82913107880033,POINT (-73.85264945222778 40.829131099568706),POINT (-73.85264948016206 40.82913107880033),21.853,FPC-349,18.481,87064,28.969,FPC-666,29.51,84728,29.239,85387,32.965,DSNY-BRS-2184,34.171,85545,29.679,85472,44.511,83550,44.511,80121,37.65,83304,37.308,80081,46.53,85433,42.13,85541,47.049,85339,45.157,83918,33.107,85518,48.841,85294,43.579,FPC-530,52.213,85239,34.934,FPC-418,57.123,87090,47.983,FPC-599,57.547,85431,47.77,85436,44.319,85457,47.291,84607,61.526,81608,54.085,81612,37.559,FPC-624,38.845,DSNY-BRS-1262,45.461,85379,42.484,FPC-493,62.159,85024,53.811,Plentiful-1365,56.007,85520,50.774,80519,46.89,81727,48.014,84451,48.014,80474,67.385,84603,57.418,85467,53.735,81123,52.903,83311,53.961,80801,61.878,85483,49.773,85475,49.802,82861,64.621,84105,62.37,87007
