GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9
36047018501,Brooklyn,BK0203,-73.9741525300186,40.69477828350379,POINT (-73.97415252263924 40.69477827865657),POINT (-73.9741525300186 40.69477828350379),16.519,FPC-488,27.325,85434,25.951,84758,30.412,85495,27.81,85517,31.84,87247,42.013,85322,30.293,85521,36.225,85523,40.306,81199
36047018600,Brooklyn,BK1101,-74.00510623084566,40.615644015647135,POINT (-74.00510620531965 40.61564401576156),POINT (-74.00510623084566 40.61564401564713),25.908,FPC-457,36.265,85322,24.611,84948,50.552,85495,48.472,FPC-488,29.162,FPC-710,29.162,FPC-710,29.162,81559,29.162,81559,57.978,84758
36047018700,Brooklyn,BK0203,-73.970640700104,40.6946493949769,POINT (-73.97064069174246 40.694649388156456),POINT (-73.970640700104 40.6946493949769),12.637,FPC-488,28.665,85434,22.3,84758,26.53,85495,27.45,85517,33.18,87247,40.863,85322,31.633,85521,34.984,85523,40.992,81199
36047018800,Brooklyn,BK1101,-74.00273955202425,40.617477727354064,POINT (-74.00273952344915 40.61747772598946),POINT (-74.00273955202425 40.61747772735406),21.911,FPC-457,32.466,85322,24.209,84948,46.555,85495,44.475,FPC-488,53.981,84758,25.165,FPC-710,25.165,FPC-710,25.165,81559,25.165,81559
36047019000,Brooklyn,BK1101,-74.0003857572482,40.62103797526609,POINT (-74.00038577775838 40.62103794920629),POINT (-74.0003857572482 40.62103797526609),25.505,FPC-457,35.382,85322,25.031,84948,48.664,85495,45.729,FPC-488,56.159,84758,38.086,85517,30.24,FPC-710,30.24,FPC-710,30.24,81559
36047019100,Brooklyn,BK0204,-73.96441852899547,40.69524009440268,POINT (-73.96441856426132 40.69524010487799),POINT (-73.96441852899547 40.69524009440268),13.489,FPC-488,21.098,84758,29.158,85434,27.285,85495,30.783,85517,33.673,87247,43.846,85322,32.126,85521,38.882,81199,38.058,85523
36047019200,Brooklyn,BK1202,-73.99892802123226,40.628458542132186,POINT (-73.99892800551022 40.628458532591424),POINT (-73.99892802123226 40.62845854213219),17.501,FPC-457,28.578,85322,28.86,84948,41.898,85495,45.091,FPC-488,54.34,84758,35.402,85517,54.8,85434,55.236,82186,29.331,FPC-710
36047019300,Brooklyn,BK0204,-73.9626404441015,40.69127953108431,POINT (-73.96264044543649 40.69127951191722),POINT (-73.9626404441015 40.69127953108431),5.909,FPC-488,18.663,84758,24.727,85495,33.977,85434,40.076,85322,28.629,85517,38.492,87247,42.469,82186,32.144,85521,35.989,81199
36047019400,Brooklyn,BK1002,-74.00110735698227,40.625836698483404,POINT (-74.00110732766966 40.62583670104677),POINT (-74.00110735698227 40.6258366984834),22.231,FPC-457,33.308,85322,27.979,84948,46.628,85495,49.018,FPC-488,59.07,84758,39.177,85517,30.932,FPC-710,30.932,FPC-710,30.932,81559
36047019500,Brooklyn,BK0204,-73.96749973409673,40.69141005391365,POINT (-73.96749972933331 40.691410043725),POINT (-73.96749973409673 40.69141005391365),11.118,FPC-488,21.013,84758,25.243,85495,31.091,85434,27.524,85517,37.675,85322,35.606,87247,31.039,85521,39.453,82186,34.595,FPC-457
36047019600,Brooklyn,BK1002,-74.00418495447323,40.62342334739821,POINT (-74.00418494110234 40.623423344394524),POINT (-74.00418495447323 40.62342334739821),21.04,FPC-457,38.23,85322,23.565,84948,48.63,85495,46.55,FPC-488,35.086,85517,56.056,84758,26.841,FPC-710,26.841,FPC-710,26.841,81559
36047019700,Brooklyn,BK0204,-73.96674664111517,40.688002341286506,POINT (-73.96674663497163 40.68800234806336),POINT (-73.96674664111517 40.68800234128651),5.791,FPC-488,16.39,84758,22.837,85495,29.107,85434,32.591,85322,24.954,85517,33.622,87247,37.472,82186,29.511,FPC-457,30.983,85521
