GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9
36047005201,Brooklyn,BK1001,-74.0382319610773,40.62160221630892,POINT (-74.03823195240635 40.621602227325326),POINT (-74.0382319610773 40.62160221630892),26.457,FPC-500,36.408,85326,29.69,81586,31.996,FPC-656,27.8,84301,27.295,FPC-619,33.212,84213,50.799,FPC-640,51.363,85468,51.363,FPC-631
36047005202,Brooklyn,BK1001,-74.03891327773107,40.61929530780246,POINT (-74.03891328120645 40.61929531006671),POINT (-74.03891327773107 40.61929530780246),34.212,85326,29.749,81586,25.623,FPC-500,25.604,84301,32.055,FPC-656,25.099,FPC-619,33.271,84213,49.778,FPC-640,51.422,85468,51.422,FPC-631
36047005301,Brooklyn,BK0601,-74.01426007454529,40.6758656524212,POINT (-74.01426004606454 40.675865595593265),POINT (-74.01426007454529 40.6758656524212),26.441,FPC-500,29.702,FPC-656,33.005,85471,33.66,FPC-626,34.618,82998,39.147,84461,33.171,81458,39.322,80491,36.66,FPC-640,31.666,FPC-488
36047005302,Brooklyn,BK0601,-74.00690441444904,40.67064541002767,POINT (-74.006904583721 40.67064543805676),POINT (-74.00690441444904 40.67064541002767),25.82,FPC-656,22.559,FPC-500,34.181,FPC-640,31.181,FPC-626,36.115,85471,29.187,FPC-488,36.668,84461,36.843,80491,48.456,85386,37.728,82998
36047005303,Brooklyn,BK0601,-74.01116244706255,40.68252544395008,POINT (-74.01116262538166 40.6825254441864),POINT (-74.01116244706255 40.68252544395008),40.317,FPC-656,37.056,FPC-500,31.874,85471,36.928,FPC-626,33.487,82998,42.415,84461,39.814,80491,32.04,81458,36.561,87290,34.909,FPC-488
36047005400,Brooklyn,BK1001,-74.0358656754757,40.61709959584717,POINT (-74.03586567023129 40.617099623890546),POINT (-74.0358656754757 40.61709959584717),31.597,81586,25.997,FPC-500,33.84,85326,25.232,84301,31.536,FPC-656,24.727,FPC-619,35.083,84213,49.996,FPC-640,53.234,85468,53.234,FPC-631
36047005601,Brooklyn,BK1001,-74.03633371762623,40.615178404935065,POINT (-74.03633372880493 40.61517842191768),POINT (-74.03633371762623 40.61517840493507),29.658,81586,31.901,85326,25.293,FPC-500,23.293,84301,22.788,FPC-619,30.832,FPC-656,33.144,84213,48.057,FPC-640,51.295,85468,51.295,FPC-631
36047005602,Brooklyn,BK1001,-74.03572365960044,40.612761643749685,POINT (-74.03572367245798 40.61276163581727),POINT (-74.03572365960044 40.61276164374969),28.122,81586,30.065,85326,21.457,84301,23.757,FPC-500,20.952,FPC-619,29.296,FPC-656,31.608,84213,46.137,FPC-640,49.759,85468,49.759,FPC-631
36047005800,Brooklyn,BK1001,-74.03218876563609,40.61908863707313,POINT (-74.03218874715272 40.619088639841564),POINT (-74.03218876563609 40.61908863707313),27.854,81586,23.683,FPC-500,29.222,FPC-656,35.023,85326,26.817,84301,26.312,FPC-619,31.376,84213,48.405,FPC-640,49.527,85468,49.527,FPC-631
36047006000,Brooklyn,BK1001,-74.03160435016788,40.62208285481755,POINT (-74.03160433901793 40.62208285852329),POINT (-74.03160435016788 40.62208285481755),24.614,81586,21.381,FPC-500,26.92,FPC-656,34.769,85326,26.895,84301,26.39,FPC-619,45.723,FPC-640,28.136,84213,46.287,85468,46.287,FPC-631
36047006200,Brooklyn,BK1001,-74.03044608363291,40.6249107349142,POINT (-74.03044607226829 40.62491073712657),POINT (-74.03044608363291 40.6249107349142),20.752,FPC-500,25.049,81586,27.355,FPC-656,35.204,85326,27.33,84301,26.825,FPC-619,46.158,FPC-640,46.722,85468,46.722,FPC-631,28.571,84213
36047006400,Brooklyn,BK1001,-74.02880926605127,40.62892526961621,POINT (-74.02880926017525 40.628925266857934),POINT (-74.02880926605127 40.62892526961621),17.905,FPC-500,24.376,81586,25.166,FPC-656,38.363,85326,30.489,84301,44.445,FPC-640,29.984,FPC-619,48.11,85468,48.11,FPC-631,48.269,FPC-632
36047006500,Brooklyn,BK0601,-73.9994524311859,40.679099317752474,POINT (-73.9994524581729 40.679099267925594),POINT (-73.9994524311859 40.67909931775247),24.205,FPC-656,20.944,FPC-500,22.254,FPC-626,25.945,85471,20.235,FPC-488,27.741,84461,29.22,FPC-640,27.916,80491,27.558,82998,26.111,81458
