GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36081002500,Queens,QN0105,-73.94516595846466,40.75496141878324,POINT (-73.94516595453172 40.75496141282629),POINT (-73.94516595846466 40.75496141878324),6.078,87007,11.455,85483,17.682,85524,15.978,85530,23.017,FPC-531,17.987,81199,29.687,84105,34.23,85490,32.922,DSNY-BRS-2114,29.1,85379,24.178,85544,31.742,FPC-493,19.097,85368,22.07,DSNY-BRS-1461,23.615,85548,20.343,81735,27.553,84055,22.346,85521,20.673,85523,29.088,DSNY-BRS-1459,31.331,DSNY-BRS-1071,24.808,87247,27.337,87369,36.992,83311,29.41,85369
36061021400,Manhattan,MN1002,-73.93621341383086,40.81778848572552,POINT (-73.93621342343882 40.81778847316565),POINT (-73.93621341383086 40.81778848572552),14.152,81612,21.969,FPC-624,18.545,DSNY-BRS-1262,24.769,Plentiful-1365,23.74,80519,19.505,FPC-418,23.153,81727,27.764,FPC-530,23.733,85518,31.248,85294,20.768,84451,20.768,80474,31.002,87090,29.642,FPC-493,32.619,85379,28.258,81123,29.747,80801,26.036,85475,33.487,83918,25.218,83311,33.163,81608,26.065,82861,28.392,85239,32.744,85541,35.973,80081
36061023600,Manhattan,MN1002,-73.93610615931061,40.82489462805391,POINT (-73.93610611753044 40.82489455547648),POINT (-73.93610615931061 40.82489462805391),3.683,81612,21.656,Plentiful-1365,23.036,87090,23.55,80519,28.682,FPC-530,28.968,85294,20.423,FPC-418,21.84,81727,21.619,FPC-624,20.904,DSNY-BRS-1262,24.651,85518,24.977,81608,28.65,83918,26.94,85239,19.455,84451,19.455,80474,26.901,85541,26.945,81123,30.148,FPC-493,24.723,85475,28.434,80801,32.829,85379,24.752,82861,23.905,83311,36.891,80081
36005041100,Bronx,BX0702,-73.88713943324251,40.875578106075736,POINT (-73.8871394740893 40.87557807127752),POINT (-73.88713943324251 40.87557810607574),8.411,85433,17.472,83550,17.472,80121,10.943,85339,24.867,83304,29.15,DSNY-BRS-2184,27.297,85545,27.067,85431,34.729,80081,21.424,85239,45.535,87064,24.666,85541,42.479,85387,27.498,83918,30.504,87090,30.819,85294,31.428,81608,49.213,85472,49.715,84728,39.717,FPC-666,37.533,FPC-530,34.373,FPC-418,61.596,FPC-349,38.601,85518,32.112,81612
36005041300,Bronx,BX0702,-73.88519739654781,40.87409905535068,POINT (-73.88519741798665 40.87409901923797),POINT (-73.88519739654781 40.87409905535068),6.046,85433,15.468,83550,15.468,80121,12.462,85339,20.866,83304,28.364,DSNY-BRS-2184,26.511,85545,29.29,85431,34.255,80081,44.474,87064,23.647,85239,41.418,85387,24.192,85541,27.024,83918,32.727,87090,30.345,85294,33.651,81608,38.931,FPC-666,48.85,85472,49.613,84728,37.17,FPC-530,60.693,FPC-349,36.555,FPC-418,40.783,85518,31.638,81612
36005030202,Bronx,BX1004,-73.82024491688418,40.86531637153581,POINT (-73.8202449078464 40.86531635819929),POINT (-73.82024491688418 40.86531637153581),22.916,FPC-666,32.55,83304,40.505,85339,47.044,DSNY-BRS-2184,39.386,87064,48.026,FPC-349,43.575,83550,43.575,80121,47.771,85545,41.882,85433,40.723,85387,46.331,84728,46.5,85472,52.331,80081,57.153,85541,60.18,83918,60.133,85239,62.15,85431,63.446,85294,55.333,FPC-530,63.662,85436,49.638,85518,68.819,87090,47.074,FPC-418,63.183,84607
36005046205,Bronx,BX1004,-73.82908652049647,40.86892682434552,POINT (-73.82908636630314 40.868926677866725),POINT (-73.82908652049647 40.86892682434552),17.631,FPC-666,23.711,83304,31.666,85339,38.628,DSNY-BRS-2184,35.159,83550,35.159,80121,33.466,85433,39.355,85545,34.101,87064,40.187,FPC-349,31.884,85387,41.046,84728,43.492,80081,41.215,85472,48.314,85541,51.341,83918,51.717,85239,53.734,85431,54.607,85294,46.494,FPC-530,59.98,87090,40.799,85518,38.235,FPC-418,58.095,81608,58.696,85436
36081156700,Queens,QN1302,-73.72963241632439,40.74065776219546,POINT (-73.72963275922822 40.740657479203314),POINT (-73.72963241632439 40.74065776219546),35.102,85323,43.951,84980,45.461,FPC-139,41.565,85510,48.162,84665,37.532,FPC-152,51.648,FPC-708,56.421,FPC-149,35.464,85520,42.076,84607,37.908,85436,37.281,85467,41.091,85457,65.071,83351,70.185,85163,47.522,84603,56.936,FPC-599,95.27,FPC-349,54.434,85024,89.545,FPC-666,75.562,84801,96.094,84728,87.403,87064,88.515,83514,93.932,85472
36081157101,Queens,QN1302,-73.71955759732637,40.73849564981271,POINT (-73.71955742595466 40.73849545292666),POINT (-73.71955759732637 40.73849564981271),40.085,85323,48.934,84980,50.444,FPC-139,53.145,84665,46.548,85510,56.631,FPC-708,42.515,FPC-152,61.025,FPC-149,40.447,85520,47.059,84607,42.891,85436,42.264,85467,46.074,85457,69.608,83351,75.168,85163,52.505,84603,61.919,FPC-599,100.253,FPC-349,94.528,FPC-666,59.417,85024,79.99,84801,101.077,84728,92.943,83514,92.386,87064,100.085,84599
36081157102,Queens,QN1302,-73.72505695117894,40.73502473979316,POINT (-73.72505692761717 40.735024631414355),POINT (-73.72505695117894 40.73502473979316),44.522,84980,36.459,85323,46.032,FPC-139,48.827,84665,42.23,85510,52.313,FPC-708,38.23,FPC-152,56.918,FPC-149,42.455,85520,49.067,84607,44.899,85436,44.272,85467,48.082,85457,64.174,83351,72.188,85163,51.3,84603,63.927,FPC-599,58.212,85024,102.261,FPC-349,96.536,FPC-666,74.556,84801,87.509,83514,99.372,84728,94.394,87064,94.651,84599
36005043501,Bronx,BX1201,-73.86644546441606,40.886688011749676,POINT (-73.86644576561824 40.88668772845807),POINT (-73.86644546441606 40.88668801174968),15.559,83304,24.438,85339,29.443,85433,26.921,83550,26.921,80121,31.568,DSNY-BRS-2184,32.295,85545,30.622,FPC-666,34.327,87064,46.674,85431,31.271,85387,42.879,80081,45.326,85541,44.657,85239,47.467,83918,50.546,FPC-349,42.61,84728,42.509,85472,53.737,87090,53.566,85294,51.035,81608,45.881,FPC-530,37.622,FPC-418,40.186,85518,55.566,81612
36005045101,Bronx,BX1203,-73.86433661286175,40.897460144645635,POINT (-73.86433661129686 40.8974601431436),POINT (-73.86433661286175 40.89746014464563),19.991,83304,16.86,85339,26.52,85433,31.353,80121,31.353,83550,36.0,DSNY-BRS-2184,36.727,85545,35.054,FPC-666,38.759,87064,39.518,85431,47.311,80081,35.703,85387,33.875,85239,39.199,85541,40.614,83918,54.978,FPC-349,42.955,87090,47.042,84728,46.941,85472,43.771,85294,43.879,81608,49.984,FPC-530,42.054,FPC-418,44.618,85518,48.575,81612
36005028400,Bronx,BX1161,-73.83871995686026,40.84947458504397,POINT (-73.83872024092199 40.849474292002284),POINT (-73.83871995686026 40.84947458504397),26.913,FPC-666,45.889,83304,32.169,87064,41.588,FPC-349,46.455,DSNY-BRS-2184,47.182,85545,48.525,83550,48.525,80121,53.844,85339,53.12,85433,38.843,85387,39.114,84728,39.283,85472,50.996,80081,55.818,85541,58.845,83918,59.544,85239,60.379,85294,53.183,FPC-530,42.711,85518,61.561,85431,44.538,FPC-418,66.727,87090,65.411,85436,61.96,85457
36081000701,Queens,QN0201,-73.95283615316009,40.74285280046389,POINT (-73.95283613974247 40.7428528043647),POINT (-73.95283615316009 40.74285280046389),23.224,87007,16.022,85483,18.908,81199,27.376,85490,26.068,DSNY-BRS-2114,24.542,85524,17.006,85544,21.114,85530,19.829,84055,23.85,84105,13.621,85368,23.699,FPC-531,33.39,87046,19.337,81735,21.764,85521,16.706,DSNY-BRS-1461,26.083,80421,23.961,87247,39.062,85434,12.892,85523,19.072,FPC-559,22.52,80493,21.631,85548,19.441,87369,28.968,80491
36081001901,Queens,QN0201,-73.94509831363011,40.744699338831225,POINT (-73.94509836409006 40.74469933044739),POINT (-73.94509831363011 40.74469933883123),14.695,85483,21.414,87007,23.803,84105,28.931,85524,15.243,81199,25.89,85530,32.815,85490,31.507,DSNY-BRS-2114,28.523,FPC-531,22.445,85544,26.92,80421,25.268,84055,19.06,85368,38.829,87046,22.134,81735,24.137,85521,19.367,DSNY-BRS-1461,18.331,85523,39.933,85434,32.59,DSNY-BRS-2179,26.599,87247,25.436,85548,24.511,FPC-559,40.225,85379,37.248,FPC-493
36061012902,Manhattan,MN0402,-73.99592643188866,40.764903863919905,POINT (-73.99592637871106 40.76490386190179),POINT (-73.99592643188866 40.7649038639199),13.104,87369,10.903,85369,17.997,85523,13.223,DSNY-BRS-1461,16.928,85548,22.233,85368,22.592,81735,24.595,85521,22.027,DSNY-BRS-1459,24.949,80493,26.39,87247,24.27,DSNY-BRS-1071,29.742,85544,20.434,81199,23.184,81917,24.708,80720,30.761,84055,27.504,FPC-559,29.576,85530,35.296,DSNY-BRS-2114,36.604,85490,28.081,85524,31.062,FPC-531,27.425,82998,34.367,80491
