GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36061003100,Manhattan,MN0102,-74.00381559584184,40.71531057200895,POINT (-74.00381569131154 40.71531053046602),POINT (-74.00381559584184 40.71531057200895),14.353,FPC-374,16.102,FPC-628,23.251,87247,19.394,81735,26.924,87369,25.701,DSNY-BRS-1461,24.937,81199,22.622,FPC-168,36.314,85351,29.784,FPC-656,33.023,FPC-659,44.708,83628,36.821,83318,34.281,80752,40.451,85506,40.451,80296,30.354,FPC-170,38.216,FPC-101,46.259,84949,33.908,FPC-482,46.591,82343,37.063,FPC-632,37.063,Plentiful-1480,47.702,CH-R802,41.433,83311
36061003200,Manhattan,MN0303,-73.98370701917263,40.72555328579269,POINT (-73.98370702842817 40.72555327845573),POINT (-73.98370701917263 40.72555328579269),9.864,FPC-628,16.343,FPC-374,24.761,87247,24.832,81735,31.986,87369,27.534,81199,31.844,DSNY-BRS-1461,28.608,FPC-168,36.41,85351,44.69,83628,33.224,FPC-659,36.34,FPC-170,41.393,80752,41.02,FPC-482,45.194,83318,45.242,FPC-101,46.307,FPC-656,46.103,83311,42.681,80861,41.598,FPC-493,51.889,85506,51.889,80296,54.632,84949,55.788,82343,44.176,Plentiful-1368
36061003300,Manhattan,MN0102,-74.00614634416432,40.71886214043471,POINT (-74.00614634471161 40.718862096530124),POINT (-74.00614634416432 40.71886214043471),17.332,FPC-374,19.939,FPC-628,19.012,87247,19.944,81735,21.741,87369,17.952,DSNY-BRS-1461,29.257,81199,28.912,FPC-168,37.484,85351,33.464,FPC-656,27.861,80752,36.86,FPC-659,44.904,83628,37.83,83318,33.423,FPC-170,30.18,FPC-482,42.78,85506,42.78,80296,36.335,FPC-101,47.268,84949,36.858,83311,48.424,82343,39.392,FPC-632,39.392,Plentiful-1480,34.078,80861
36061003400,Manhattan,MN0303,-73.98145767697616,40.72900590859083,POINT (-73.98145767533329 40.729005907658376),POINT (-73.98145767697616 40.72900590859083),13.058,FPC-628,19.537,FPC-374,19.461,87247,19.532,81735,26.686,87369,23.891,81199,26.544,DSNY-BRS-1461,23.308,FPC-168,31.11,85351,39.39,83628,31.04,FPC-170,33.994,FPC-659,36.093,80752,35.72,FPC-482,40.803,83311,38.008,80861,46.579,83318,48.135,FPC-101,36.925,FPC-493,44.451,FPC-656,38.876,Plentiful-1368,48.59,85506,48.59,80296,55.589,84949,32.472,FPC-624
36061003601,Manhattan,MN0302,-73.9911271645957,40.72231932780311,POINT (-73.99112716050642 40.72231932551375),POINT (-73.9911271645957 40.72231932780311),7.8,FPC-628,10.499,FPC-374,19.922,87247,18.957,81735,28.55,87369,27.685,DSNY-BRS-1461,26.189,81199,28.178,FPC-168,34.093,85351,48.764,83628,30.802,FPC-659,38.133,80752,35.251,FPC-170,37.951,FPC-656,40.747,83318,39.9,FPC-482,40.795,FPC-101,45.967,85506,45.967,80296,42.667,83311,41.336,80861,50.185,84949,40.253,FPC-493,51.341,82343,42.579,FPC-632
36061003602,Manhattan,MN0303,-73.99020046176119,40.724560375260566,POINT (-73.99020044930231 40.7245603764933),POINT (-73.99020046176119 40.72456037526057),11.618,FPC-628,11.478,FPC-374,20.358,87247,19.393,81735,28.986,87369,27.529,DSNY-BRS-1461,22.986,81199,24.975,FPC-168,37.261,85351,45.561,83628,33.97,FPC-659,38.038,80752,33.407,FPC-170,40.336,FPC-482,40.711,FPC-656,41.183,83318,41.231,FPC-101,43.103,83311,38.133,80861,46.07,85506,46.07,80296,37.05,FPC-493,50.621,84949,51.777,82343,41.126,Plentiful-1368
36061003700,Manhattan,MN0201,-74.0074867941145,40.726278564944955,POINT (-74.0074867844917 40.726278558965056),POINT (-74.0074867941145 40.72627856494496),23.937,FPC-374,22.125,FPC-628,18.327,87247,19.365,81735,22.659,87369,18.977,DSNY-BRS-1461,27.89,81199,27.307,FPC-168,39.609,85351,28.886,80752,42.382,FPC-656,45.929,83628,34.936,FPC-170,31.133,FPC-482,42.493,FPC-659,36.776,83311,45.244,83318,35.031,80861,48.79,85506,48.79,80296,41.834,FPC-101,40.924,FPC-493,54.682,84949,38.062,Plentiful-1368,54.93,82343
36061003900,Manhattan,MN0102,-74.0107807590449,40.72079553570638,POINT (-74.0107807731053 40.72079547237539),POINT (-74.01078075904491 40.72079553570638),21.583,FPC-374,24.169,FPC-628,23.056,87247,24.094,81735,25.296,87369,22.98,DSNY-BRS-1461,33.457,81199,34.246,FPC-168,38.629,FPC-656,41.039,85351,32.889,80752,49.932,83628,41.09,FPC-659,37.653,FPC-170,40.936,83318,34.391,FPC-482,47.01,85506,47.01,80296,40.413,83311,39.89,FPC-101,50.374,84949,38.289,80861,51.53,82343,43.622,FPC-632,43.622,Plentiful-1480
36061004001,Manhattan,MN0303,-73.9849021192912,40.730264485255454,POINT (-73.98490213004057 40.730264478967435),POINT (-73.98490211929121 40.73026448525545),15.876,FPC-628,20.996,87247,18.827,FPC-374,21.067,81735,28.221,87369,28.079,DSNY-BRS-1461,23.99,81199,23.407,FPC-168,32.645,85351,40.925,83628,37.628,80752,31.067,FPC-170,35.529,FPC-659,37.255,FPC-482,42.338,83311,38.107,80861,37.024,FPC-493,46.678,83318,49.67,FPC-101,44.55,FPC-656,38.975,Plentiful-1368,50.125,85506,50.125,80296,32.571,FPC-624,56.116,84949
36061004002,Manhattan,MN0303,-73.98720895456378,40.73124230289812,POINT (-73.98720896594332 40.73124229637703),POINT (-73.98720895456378 40.73124230289812),16.114,FPC-628,18.822,87247,15.974,FPC-374,18.352,81735,26.047,87369,25.794,DSNY-BRS-1461,21.142,81199,20.559,FPC-168,32.471,85351,40.751,83628,35.343,80752,28.291,FPC-170,35.355,FPC-659,34.97,FPC-482,40.164,83311,35.259,80861,34.176,FPC-493,43.83,83318,47.203,FPC-101,41.702,FPC-656,36.127,Plentiful-1368,47.41,85506,47.41,80296,29.723,FPC-624,53.268,84949
36061004100,Manhattan,MN0201,-73.99669598277335,40.7191636873842,POINT (-73.99669600087324 40.71916366692359),POINT (-73.99669598277335 40.7191636873842),8.331,FPC-374,13.446,FPC-628,23.898,87247,18.151,81735,27.695,87369,24.959,DSNY-BRS-1461,24.064,81199,26.053,FPC-168,33.658,85351,30.367,FPC-659,46.639,83628,34.141,FPC-656,35.468,80752,39.051,83318,30.537,FPC-170,41.42,FPC-101,39.894,85506,39.894,80296,37.97,FPC-482,46.893,84949,46.034,82343,42.099,83311,39.211,80861,36.506,FPC-632,36.506,Plentiful-1480
36061004300,Manhattan,MN0201,-73.99546720645795,40.723324400824275,POINT (-73.99546719978427 40.723324396693656),POINT (-73.99546720645795 40.72332440082427),12.959,FPC-374,12.532,FPC-628,19.628,87247,16.663,81735,27.026,87369,23.141,DSNY-BRS-1461,21.388,81199,23.377,FPC-168,34.972,85351,43.963,83628,33.98,80752,31.681,FPC-659,31.783,FPC-170,35.89,FPC-656,41.764,83318,37.363,FPC-482,43.501,FPC-101,42.607,85506,40.611,83311,42.607,80296,36.535,80861,35.452,FPC-493,49.606,84949,48.747,82343,39.219,FPC-632
36061004500,Manhattan,MN0201,-73.99939082189476,40.72057033019494,POINT (-73.99939084546835 40.72057031667378),POINT (-73.99939082189476 40.72057033019494),12.04,FPC-374,14.519,FPC-628,22.871,87247,16.418,81735,25.276,87369,23.875,DSNY-BRS-1461,22.535,81199,24.524,FPC-168,34.731,85351,34.593,FPC-656,45.11,83628,31.44,FPC-659,33.784,80752,28.118,FPC-170,36.632,83318,35.551,FPC-482,37.475,85506,37.475,80296,40.301,FPC-101,42.179,83311,44.474,84949,37.682,80861,43.615,82343,36.599,FPC-493,34.087,FPC-632
36061005200,Manhattan,MN0501,-73.99045862330036,40.73743473648013,POINT (-73.99045864282371 40.73743472095588),POINT (-73.99045862330036 40.73743473648013),12.348,87247,11.682,81735,22.064,FPC-628,20.54,87369,20.097,FPC-374,19.139,DSNY-BRS-1461,19.183,81199,18.6,FPC-168,29.048,80752,23.382,FPC-170,40.686,83628,33.344,85351,30.815,FPC-482,38.34,83311,33.3,80861,36.228,FPC-659,32.217,FPC-493,34.168,Plentiful-1368,27.764,FPC-624,39.897,83318,39.413,FPC-656,46.269,FPC-101,40.74,85506,40.74,80296,47.739,84949
36061005400,Manhattan,MN0501,-73.99367779133667,40.73881207743306,POINT (-73.99367780718457 40.738812069516676),POINT (-73.99367779133667 40.73881207743306),8.755,87247,11.756,81735,20.325,87369,20.979,FPC-628,24.596,FPC-374,15.778,DSNY-BRS-1461,24.142,81199,23.957,FPC-168,25.687,80752,28.578,FPC-170,30.0,FPC-482,42.73,83628,36.259,85351,36.627,83311,33.898,80861,39.143,FPC-659,37.574,FPC-493,36.929,Plentiful-1368,33.121,FPC-624,44.942,FPC-656,45.426,83318,47.386,FPC-101,46.269,85506,46.269,80296,53.268,84949
36061005501,Manhattan,MN0202,-73.99708180830041,40.727672610534896,POINT (-73.99708181650152 40.72767260351943),POINT (-73.99708180830041 40.7276726105349),18.553,FPC-374,17.803,FPC-628,20.987,87247,18.022,81735,26.029,87369,24.83,DSNY-BRS-1461,21.627,81199,23.616,FPC-168,40.608,85351,35.339,80752,44.202,83628,32.048,FPC-170,38.246,FPC-659,37.835,FPC-482,38.012,FPC-656,40.146,83311,43.868,83318,36.774,80861,35.691,FPC-493,44.86,FPC-101,44.711,85506,44.711,80296,39.767,Plentiful-1368,51.71,84949,50.851,82343
36061005502,Manhattan,MN0202,-73.99387212712992,40.726223496692796,POINT (-73.99387212794875 40.72622349092178),POINT (-73.99387212712992 40.7262234966928),15.405,FPC-628,14.999,FPC-374,18.965,87247,16.313,81735,26.676,87369,23.121,DSNY-BRS-1461,18.454,81199,20.443,FPC-168,37.413,85351,41.029,83628,33.63,80752,28.875,FPC-170,34.122,FPC-659,37.171,FPC-482,36.303,FPC-656,40.695,83318,40.261,83311,33.601,80861,43.151,FPC-101,32.518,FPC-493,41.538,85506,41.538,80296,48.537,84949,36.594,Plentiful-1368,47.678,82343
36061005800,Manhattan,MN0501,-73.99051618494464,40.74315158928294,POINT (-73.99051620582514 40.74315157654082),POINT (-73.99051618494464 40.74315158928294),3.351,87247,9.402,81735,21.603,87369,17.056,DSNY-BRS-1461,21.879,FPC-628,19.049,81199,25.496,FPC-374,22.525,FPC-168,26.965,80752,26.224,FPC-170,30.318,FPC-482,42.596,83628,35.913,83311,41.632,85351,34.216,80861,34.6,FPC-493,43.506,FPC-659,37.247,Plentiful-1368,34.26,FPC-624,48.123,83318,48.286,FPC-101,42.762,FPC-656,49.51,85506,49.51,80296,42.972,FPC-597
36061006300,Manhattan,MN0202,-73.99686078482694,40.734421701854465,POINT (-73.99686080680512 40.734421687788746),POINT (-73.99686078482694 40.73442170185447),14.454,87247,20.281,FPC-628,15.492,81735,20.531,FPC-374,21.023,87369,17.666,DSNY-BRS-1461,22.194,81199,24.015,FPC-168,27.575,80752,37.868,85351,30.776,FPC-170,44.618,83628,29.291,FPC-482,35.14,83311,40.752,FPC-659,33.189,80861,36.258,FPC-493,39.99,FPC-656,36.22,Plentiful-1368,44.836,83318,40.618,FPC-101,33.179,FPC-624,48.134,85506,48.134,80296,54.274,84949
36061006500,Manhattan,MN0202,-73.99957850679242,40.72996721995922,POINT (-73.99957852694195 40.729967207054514),POINT (-73.99957850679242 40.72996721995922),20.032,FPC-374,19.782,FPC-628,15.896,87247,15.501,81735,20.524,87369,20.327,DSNY-BRS-1461,26.374,81199,28.363,FPC-168,30.236,80752,40.689,85351,46.67,83628,31.795,FPC-170,32.555,FPC-482,41.409,FPC-659,39.491,FPC-656,34.641,83311,36.453,80861,45.201,83318,40.438,FPC-493,40.119,FPC-101,39.484,Plentiful-1368,50.219,85506,50.219,80296,54.639,84949,37.551,FPC-624
36061006700,Manhattan,MN0203,-74.00412224839053,40.73045257093796,POINT (-74.0041222640263 40.730452565666816),POINT (-74.00412224839053 40.73045257093796),20.797,FPC-374,17.4,87247,20.547,FPC-628,16.266,81735,21.289,87369,18.117,DSNY-BRS-1461,28.45,81199,29.4,FPC-168,28.026,80752,42.019,85351,32.56,FPC-170,45.069,83628,30.345,FPC-482,40.256,FPC-656,42.174,FPC-659,35.406,83311,34.243,80861,44.957,83318,42.647,FPC-493,40.884,FPC-101,37.274,Plentiful-1368,51.715,85506,51.715,80296,54.395,84949,38.881,FPC-624
36061006800,Manhattan,MN0602,-73.98407917312461,40.740437329601995,POINT (-73.98407919747356 40.740437312260795),POINT (-73.98407917312461 40.740437329602),10.945,87247,14.364,81735,23.51,87369,24.647,FPC-628,21.139,DSNY-BRS-1461,16.192,81199,23.34,FPC-374,18.181,FPC-168,31.048,80752,27.413,FPC-170,38.767,83628,34.815,FPC-482,36.775,85351,39.702,83311,31.339,80861,30.256,FPC-493,39.659,FPC-659,34.332,Plentiful-1368,30.271,FPC-624,50.05,FPC-101,45.652,83318,43.524,FPC-656,48.776,85506,48.776,80296,47.054,FPC-597
36061006900,Manhattan,MN0203,-74.00999837601391,40.73037892172992,POINT (-74.0099984141012 40.73037892288804),POINT (-74.00999837601391 40.73037892172992),27.31,FPC-374,23.913,87247,27.06,FPC-628,22.779,81735,27.024,87369,23.279,DSNY-BRS-1461,32.255,81199,31.672,FPC-168,33.188,80752,43.974,85351,39.073,FPC-170,35.498,FPC-482,46.684,FPC-656,50.231,83628,46.858,FPC-659,41.141,83311,39.396,80861,49.554,83318,45.289,FPC-493,56.512,85506,56.512,80296,42.427,Plentiful-1368,47.397,FPC-101,58.992,84949,40.836,FPC-624
36061007001,Manhattan,MN0603,-73.97582432610801,40.74270836386233,POINT (-73.97582433797677 40.742708355759014),POINT (-73.97582432610801 40.74270836386233),4294967.295,81735,4294967.295,87247,4294967.295,81199,4294967.295,DSNY-BRS-1461,4294967.295,FPC-168,4294967.295,87369,4294967.295,FPC-628,4294967.295,FPC-374,4294967.295,FPC-170,4294967.295,83628,4294967.295,80752,4294967.295,FPC-482,4294967.295,85351,4294967.295,83311,4294967.295,80861,4294967.295,FPC-493,4294967.295,FPC-659,4294967.295,Plentiful-1368,4294967.295,FPC-624,4294967.295,FPC-101,4294967.295,83318,4294967.295,FPC-597,4294967.295,83630,4294967.295,85506,4294967.295,80296
36061007002,Manhattan,MN0603,-73.97813139634542,40.74367558303793,POINT (-73.97813140696958 40.74367557672451),POINT (-73.97813139634542 40.74367558303793),13.705,81735,17.676,87247,15.529,81199,20.227,DSNY-BRS-1461,21.69,87369,16.534,FPC-168,27.135,FPC-628,26.995,FPC-374,26.75,FPC-170,30.136,80752,35.322,83628,31.903,FPC-482,42.01,85351,39.37,83311,30.676,80861,29.593,FPC-493,44.894,FPC-659,33.669,Plentiful-1368,29.105,FPC-624,53.387,FPC-101,48.989,83318,43.592,FPC-597,43.884,83630,35.929,84947,52.113,85506
36061007100,Manhattan,MN0203,-73.99991361124717,40.73544661959126,POINT (-73.99991364404127 40.735446590951895),POINT (-73.99991361124717 40.73544661959126),14.24,87247,15.278,81735,20.17,FPC-374,19.92,FPC-628,18.795,87369,15.748,DSNY-BRS-1461,25.472,81199,24.889,FPC-168,25.297,80752,30.207,FPC-170,37.191,85351,24.924,FPC-482,41.2,83628,32.449,83311,40.075,FPC-659,28.822,80861,38.506,FPC-493,39.629,FPC-656,31.853,Plentiful-1368,40.469,83318,34.053,FPC-624,40.257,FPC-101,48.063,85506,48.063,80296,49.907,84949
36061007200,Manhattan,MN0603,-73.98085592085918,40.74486136560277,POINT (-73.980855944483 40.74486134912044),POINT (-73.98085592085918 40.74486136560277),12.28,81735,15.037,87247,12.802,81199,21.745,87369,20.282,DSNY-BRS-1461,14.791,FPC-168,26.456,FPC-628,24.489,FPC-374,30.191,80752,24.023,FPC-170,35.377,83628,31.958,FPC-482,36.643,83311,27.949,80861,39.283,85351,26.866,FPC-493,30.942,Plentiful-1368,42.167,FPC-659,26.881,FPC-624,50.66,FPC-101,46.262,83318,44.272,FPC-597,41.157,83630,33.705,84947,44.134,FPC-656
36061007300,Manhattan,MN0203,-74.00410623322425,40.73411571546968,POINT (-74.00410625040703 40.73411570394857),POINT (-74.00410623322425 40.73411571546968),15.585,87247,20.586,FPC-374,20.336,FPC-628,16.055,81735,20.024,87369,15.477,DSNY-BRS-1461,26.1,81199,27.564,FPC-168,25.386,80752,39.866,85351,31.436,FPC-170,27.705,FPC-482,42.429,83628,35.195,83311,41.963,FPC-659,31.603,80861,40.045,FPC-656,40.164,FPC-493,43.25,83318,34.634,Plentiful-1368,40.673,FPC-101,36.728,FPC-624,50.844,85506,50.844,80296,52.688,84949
36061007500,Manhattan,MN0203,-74.0087382430871,40.73438603572763,POINT (-74.00873826293508 40.73438603135474),POINT (-74.00873824308709 40.73438603572763),21.201,87247,26.93,FPC-374,26.68,FPC-628,22.239,81735,23.4,87369,21.621,DSNY-BRS-1461,28.631,81199,28.048,FPC-168,31.53,80752,31.874,FPC-482,35.78,FPC-170,40.35,85351,48.15,83628,37.517,83311,46.389,FPC-656,35.772,80861,43.234,FPC-659,41.665,FPC-493,38.803,Plentiful-1368,47.419,83318,47.017,FPC-101,37.212,FPC-624,53.33,85506,53.33,80296,56.857,84949
36061007600,Manhattan,MN0501,-73.98729624839149,40.74756594153478,POINT (-73.98729626957324 40.747565928155815),POINT (-73.98729624839149 40.74756594153478),4.595,81735,8.31,87247,17.735,87369,13.188,DSNY-BRS-1461,17.522,81199,19.511,FPC-168,22.64,FPC-628,21.446,FPC-374,23.097,80752,20.788,FPC-170,24.364,FPC-482,38.623,83628,31.889,83311,28.262,80861,30.875,FPC-493,41.344,85351,31.293,Plentiful-1368,31.601,FPC-624,42.319,FPC-659,47.603,FPC-101,43.231,83318,40.733,FPC-597,36.976,84947,40.905,FPC-656,43.218,83630
36061007700,Manhattan,MN0203,-74.00329385357644,40.73808308576592,POINT (-74.00329385087566 40.73808308035789),POINT (-74.00329385357644 40.73808308576592),16.309,87247,17.089,81735,18.958,87369,25.844,FPC-374,24.974,FPC-628,16.097,DSNY-BRS-1461,23.861,81199,23.278,FPC-168,25.646,80752,30.556,FPC-170,25.273,FPC-482,35.58,85351,41.549,83628,32.798,83311,29.171,80861,38.464,FPC-659,36.895,FPC-493,41.347,FPC-656,32.202,Plentiful-1368,32.442,FPC-624,40.818,83318,43.053,FPC-101,48.412,85506,48.412,80296,50.256,84949
36061007800,Manhattan,MN0603,-73.97467365973009,40.74632537305917,POINT (-73.97467365469602 40.746325367646286),POINT (-73.97467365973009 40.74632537305917),14.969,81735,17.083,81199,20.274,87247,19.561,FPC-168,21.429,DSNY-BRS-1461,22.892,87369,26.887,FPC-628,26.747,FPC-374,25.676,FPC-170,31.338,80752,36.524,83628,33.105,FPC-482,40.63,83311,33.356,80861,31.747,FPC-493,42.692,85351,35.194,Plentiful-1368,45.576,FPC-659,28.79,FPC-624,55.295,FPC-101,44.665,FPC-597,50.897,83318,44.566,83630,35.614,84947,43.728,FPC-530
36061008000,Manhattan,MN0603,-73.9776523314043,40.74925841664874,POINT (-73.9776523544691 40.74925839999048),POINT (-73.9776523314043 40.74925841664874),13.771,81735,12.716,81199,16.953,87247,14.475,DSNY-BRS-1461,15.938,87369,14.133,FPC-168,30.37,FPC-628,28.403,FPC-374,24.384,80752,21.865,FPC-170,26.151,FPC-482,29.57,83628,33.676,83311,27.863,80861,26.78,FPC-493,37.26,85351,29.701,Plentiful-1368,23.297,FPC-624,44.018,FPC-659,39.283,FPC-597,49.802,FPC-101,30.121,84947,45.404,83318,44.499,83630,38.235,FPC-530
36061008100,Manhattan,MN0401,-73.99877177141194,40.739805730412016,POINT (-73.99877174429504 40.739805736019015),POINT (-73.99877177141194 40.73980573041202),11.521,87247,13.642,81735,17.038,87369,21.142,FPC-628,24.759,FPC-374,12.623,DSNY-BRS-1461,24.199,81199,24.117,FPC-168,22.532,80752,28.582,FPC-170,24.15,FPC-482,39.575,83628,36.419,85351,31.155,83311,28.048,80861,37.734,FPC-493,39.303,FPC-659,31.079,Plentiful-1368,40.224,FPC-656,33.281,FPC-624,39.695,83318,41.133,FPC-101,47.289,85506,47.289,80296,49.133,84949
36061008200,Manhattan,MN0502,-73.98087259028384,40.750613781693495,POINT (-73.98087261356555 40.750613765291924),POINT (-73.98087259028384 40.7506137816935),9.756,81735,12.938,87247,15.355,DSNY-BRS-1461,12.409,81199,15.726,87369,15.473,FPC-168,29.286,FPC-628,28.092,FPC-374,25.264,80752,23.205,FPC-170,27.031,FPC-482,33.133,83628,34.413,83311,28.928,80861,28.12,FPC-493,31.041,Plentiful-1368,40.823,85351,24.637,FPC-624,46.849,FPC-659,42.256,FPC-597,31.461,84947,51.142,FPC-101,46.744,83318,39.575,FPC-530,45.839,83630
