GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29,tt_30,fp_30,tt_31,fp_31,tt_32,fp_32,tt_33,fp_33,tt_34,fp_34,tt_35,fp_35,tt_36,fp_36,tt_37,fp_37,tt_38,fp_38,tt_39,fp_39,tt_40,fp_40,tt_41,fp_41,tt_42,fp_42,tt_43,fp_43,tt_44,fp_44,tt_45,fp_45,tt_46,fp_46,tt_47,fp_47,tt_48,fp_48,tt_49,fp_49
36061003100,Manhattan,MN0102,-74.00381559584184,40.71531057200895,POINT (-74.00381569131154 40.71531053046602),POINT (-74.00381559584184 40.71531057200895),11.456,85471,14.241,82998,13.769,FPC-626,15.361,80491,14.251,85517,19.015,FPC-625,22.709,85434,14.105,FPC-559,18.611,80720,28.423,87046,19.438,85340,21.825,84055,24.285,80493,24.57,87247,22.987,DSNY-BRS-2114,24.295,85490,22.95,85544,21.035,85521,19.032,81735,22.808,85368,20.608,85523,25.718,87369,24.314,DSNY-BRS-1461,29.561,FPC-488,30.16,84019,24.282,81199,35.345,85369,28.984,85548,32.641,80421,34.526,85351,28.784,80413,25.956,85530,26.639,80730,26.639,81119,26.095,DSNY-BRS-1459,37.139,FPC-190,33.827,84812,33.202,85172,32.946,80522,30.781,81157,30.3,FPC-659,33.247,84151,25.87,FPC-531,35.356,85483,33.324,81626,38.205,FPC-635,37.083,80260,36.068,87341,34.487,FPC-186,36.497,FPC-632
36061003200,Manhattan,MN0303,-73.98370701917263,40.72555328579269,POINT (-73.98370702842817 40.72555327845573),POINT (-73.98370701917263 40.72555328579269),10.761,87046,14.984,85434,13.913,FPC-625,14.531,80491,15.054,FPC-559,19.378,84055,15.337,FPC-626,15.459,DSNY-BRS-2114,16.767,85490,24.347,85544,18.39,80720,23.739,87247,23.446,80493,24.825,82998,25.277,85521,23.274,81735,25.028,85368,26.786,85471,26.044,85523,19.808,85340,29.823,87369,27.223,85517,27.208,81199,29.879,DSNY-BRS-1461,31.986,FPC-488,26.687,80421,32.48,85548,40.781,85369,29.414,85530,34.197,85351,33.645,84019,38.382,80522,33.855,80730,33.855,81119,33.311,DSNY-BRS-1459,41.502,85483,32.016,FPC-531,35.515,FPC-190,29.971,FPC-659,32.995,81626,41.402,84812,38.356,81157,42.439,85172,40.822,84151,34.158,FPC-186,42.935,80413,43.837,80260,42.594,83311,41.855,80861,40.772,FPC-493
36061003300,Manhattan,MN0102,-74.00614634416432,40.71886214043471,POINT (-74.00614634471161 40.718862096530124),POINT (-74.00614634416432 40.71886214043471),6.807,82998,9.025,85471,18.542,80491,9.913,85517,19.541,FPC-626,10.943,80720,22.852,FPC-625,18.95,FPC-559,26.546,85434,29.493,87046,17.133,80493,18.625,87247,22.062,84055,17.625,85340,23.683,DSNY-BRS-2114,24.991,85490,26.179,85544,20.635,85521,18.632,81735,15.732,85523,20.156,85368,20.09,87369,16.565,DSNY-BRS-1461,26.424,81199,27.467,FPC-488,30.164,85369,21.49,85548,28.006,84019,35.748,80421,31.246,85530,22.657,80730,22.657,81119,35.063,85351,22.113,DSNY-BRS-1459,30.663,80413,34.816,80522,38.581,FPC-190,36.53,84812,32.954,FPC-531,35.531,85172,34.137,FPC-659,37.075,85483,33.484,81157,35.95,84151,36.956,81626,40.534,FPC-635,38.112,80260,38.771,87341,35.722,83311,38.324,FPC-186
36061003400,Manhattan,MN0303,-73.98145767697616,40.72900590859083,POINT (-73.98145767533329 40.729005907658376),POINT (-73.98145767697616 40.72900590859083),10.637,87046,11.399,DSNY-BRS-2114,12.707,85490,17.962,85434,15.967,84055,9.696,FPC-559,16.891,FPC-625,17.509,80491,20.81,85544,19.726,87247,18.315,FPC-626,13.032,80720,19.433,80493,21.113,85521,19.11,81735,21.015,85368,24.015,82998,20.686,85523,24.582,87369,23.671,81199,24.867,85471,24.521,DSNY-BRS-1461,22.786,85340,24.11,85517,28.312,85548,25.877,85530,35.423,85369,21.329,80421,27.508,FPC-488,33.024,80522,30.104,85351,28.497,80730,28.497,81119,27.953,DSNY-BRS-1459,36.144,85483,36.623,84019,26.658,FPC-531,36.074,FPC-190,32.949,FPC-659,35.973,81626,43.513,84812,40.467,81157,41.266,85172,42.933,84151,39.512,83311,38.162,80861,35.842,FPC-186,37.079,FPC-493,39.947,85379,42.303,80801
36061003601,Manhattan,MN0302,-73.9911271645957,40.72231932780311,POINT (-73.99112716050642 40.72231932551375),POINT (-73.9911271645957 40.72231932780311),3.034,80491,10.634,FPC-626,13.223,FPC-625,13.78,85434,17.388,FPC-559,13.486,87046,18.599,82998,16.342,80720,20.974,84055,15.241,DSNY-BRS-2114,16.549,85490,21.436,85471,17.513,87247,17.22,80493,23.161,85544,21.873,85517,19.051,85521,17.048,81735,15.877,85340,18.802,85368,21.898,85523,23.597,87369,24.893,DSNY-BRS-1461,26.022,81199,28.055,FPC-488,26.254,85548,34.972,85369,25.406,80421,29.714,84019,32.305,85351,28.228,85530,30.871,81119,30.871,80730,30.327,DSNY-BRS-1459,35.106,80522,34.085,FPC-190,30.861,FPC-531,36.473,85483,28.079,FPC-659,37.471,84812,35.185,85172,31.103,81626,34.425,81157,36.891,84151,35.104,80413,39.188,FPC-635,39.906,80260,32.266,FPC-186,36.368,83311,32.043,85363
36061003602,Manhattan,MN0303,-73.99020046176119,40.724560375260566,POINT (-73.99020044930231 40.7245603764933),POINT (-73.99020046176119 40.72456037526057),6.317,80491,14.319,FPC-625,14.963,FPC-559,11.613,FPC-626,15.298,85434,14.464,87046,19.035,82998,16.778,80720,18.26,84055,12.527,DSNY-BRS-2114,13.835,85490,17.949,87247,17.656,80493,19.958,85544,19.896,85471,19.487,85521,17.484,81735,19.238,85368,21.84,85517,22.334,85523,16.313,85340,24.033,87369,25.329,DSNY-BRS-1461,22.819,81199,26.69,85548,28.491,FPC-488,35.408,85369,27.117,80421,25.025,85530,30.15,84019,34.375,85351,31.307,81119,31.307,80730,30.763,DSNY-BRS-1459,34.306,80522,27.658,FPC-531,36.909,85483,35.796,FPC-190,30.156,FPC-659,37.907,84812,33.18,81626,37.456,85172,34.861,81157,37.327,84151,37.296,80413,34.343,FPC-186,36.804,83311,40.342,80260,41.459,FPC-635,37.466,80861
36061003700,Manhattan,MN0201,-74.0074867941145,40.726278564944955,POINT (-74.0074867844917 40.726278558965056),POINT (-74.0074867941145 40.72627856494496),4.267,82998,16.101,85471,12.113,80720,17.934,80491,16.697,FPC-559,16.089,85517,23.32,FPC-626,18.303,80493,24.205,FPC-625,19.053,87247,22.946,84055,27.761,85434,27.325,87046,20.497,85521,18.494,81735,27.238,85544,25.654,DSNY-BRS-2114,26.962,85490,16.902,85523,20.248,85368,20.452,87369,22.173,85340,17.735,DSNY-BRS-1461,31.334,85369,26.233,81199,22.66,85548,23.827,81119,23.827,80730,23.283,DSNY-BRS-1459,32.873,85530,32.015,FPC-488,30.78,84019,32.775,80421,35.986,80522,39.611,85351,33.659,FPC-531,36.638,80413,37.088,85483,40.674,FPC-190,42.706,84812,36.49,FPC-659,41.311,85172,39.66,81157,42.126,84151,42.455,81626,35.383,83311,36.573,80801,35.661,80861,45.314,FPC-635,34.899,84451
36061003900,Manhattan,MN0102,-74.0107807590449,40.72079553570638,POINT (-74.0107807731053 40.72079547237539),POINT (-74.01078075904491 40.72079553570638),6.159,85471,10.008,82998,14.941,85517,22.415,80491,24.184,FPC-626,15.971,80720,23.37,FPC-559,27.082,FPC-625,30.776,85434,22.161,80493,23.402,87247,33.048,87046,27.09,84055,21.18,85340,24.19,85521,30.409,85544,27.238,DSNY-BRS-2114,22.187,81735,28.546,85490,20.76,85523,23.941,85368,23.645,87369,21.593,DSNY-BRS-1461,35.192,85369,29.979,81199,26.518,85548,31.022,FPC-488,31.561,84019,27.305,80730,27.305,81119,26.761,DSNY-BRS-1459,35.476,85530,39.77,80421,35.691,80413,38.618,85351,39.505,80522,37.535,FPC-531,42.136,FPC-190,41.558,84812,39.761,85172,40.834,85483,38.367,FPC-659,38.512,81157,40.978,84151,40.511,81626,44.764,FPC-635,39.277,83311,41.667,80260,40.431,80801,43.799,87341
36061004001,Manhattan,MN0303,-73.9849021192912,40.730264485255454,POINT (-73.98490213004057 40.730264478967435),POINT (-73.98490211929121 40.73026448525545),10.731,FPC-559,13.764,84055,9.845,DSNY-BRS-2114,11.153,85490,13.468,87046,15.697,80491,20.78,85434,19.709,FPC-625,20.484,85544,20.723,87247,14.567,80720,20.968,80493,19.506,FPC-626,22.648,85521,20.645,81735,24.751,82998,22.264,85368,22.221,85523,26.117,87369,24.557,85471,26.056,DSNY-BRS-1461,23.992,81199,24.509,85517,25.367,85340,29.847,85548,36.958,85369,26.198,85530,22.864,80421,29.043,FPC-488,30.032,80730,30.032,81119,29.488,DSNY-BRS-1459,34.559,80522,27.057,FPC-531,31.639,85351,36.543,85483,39.204,84019,37.609,FPC-190,35.617,FPC-659,38.791,81626,43.912,84812,40.866,81157,41.047,83311,42.329,85172,38.561,80861,43.332,84151,37.478,FPC-493,40.346,85379,43.838,80801,37.377,FPC-186
36061004002,Manhattan,MN0303,-73.98720895456378,40.73124230289812,POINT (-73.98720896594332 40.73124229637703),POINT (-73.98720895456378 40.73124230289812),7.528,FPC-559,14.145,84055,13.424,80491,12.323,DSNY-BRS-2114,13.631,85490,12.396,80720,15.522,87046,19.09,87247,21.122,85434,17.787,85544,19.82,FPC-625,18.797,80493,16.653,FPC-626,20.233,85521,18.23,81735,22.954,82998,20.379,85368,19.806,85523,23.946,87369,22.418,85471,23.641,DSNY-BRS-1461,21.222,81199,21.661,85517,22.688,85340,27.676,85548,34.543,85369,23.428,85530,27.861,80730,27.861,81119,27.317,DSNY-BRS-1459,22.67,80421,28.849,FPC-488,32.144,80522,24.209,FPC-531,31.445,85351,33.695,85483,36.525,84019,37.415,FPC-190,35.042,FPC-659,38.066,81626,41.064,84812,38.876,83311,35.713,80861,38.018,81157,40.386,85172,40.484,84151,41.667,80801,34.63,FPC-493,37.498,85379,38.392,84451
36061004100,Manhattan,MN0201,-73.99669598277335,40.7191636873842,POINT (-73.99669600087324 40.71916366692359),POINT (-73.99669598277335 40.7191636873842),8.124,80491,11.053,FPC-626,14.143,82998,15.842,FPC-625,19.636,85434,17.007,85471,15.831,FPC-559,22.73,87046,19.783,80720,18.951,85517,19.971,84055,21.648,80493,21.941,87247,20.475,DSNY-BRS-2114,21.783,85490,22.501,85340,21.096,85544,18.423,85521,16.42,81735,18.174,85368,20.051,85523,25.469,87369,23.228,DSNY-BRS-1461,32.5,FPC-488,23.957,81199,33.067,84019,33.307,85369,24.589,85548,28.789,80421,31.87,85351,26.163,85530,29.912,81119,29.912,80730,29.368,DSNY-BRS-1459,34.483,FPC-190,32.389,80522,31.294,80413,33.903,84812,28.796,FPC-531,27.644,FPC-659,36.205,85483,31.375,85172,32.832,81157,35.298,84151,30.668,81626,35.378,FPC-635,39.134,80260,31.831,FPC-186,38.119,87341,31.608,85363
36061004300,Manhattan,MN0201,-73.99546720645795,40.723324400824275,POINT (-73.99546719978427 40.723324396693656),POINT (-73.99546720645795 40.72332440082427),3.359,80491,15.367,FPC-626,14.819,82998,12.773,FPC-559,16.393,FPC-625,18.659,85434,16.048,80720,18.779,87046,16.438,85471,17.235,84055,16.926,80493,17.219,87247,21.129,DSNY-BRS-2114,22.437,85490,17.916,85517,18.36,85544,16.955,85521,14.952,81735,18.584,85340,16.706,85368,18.76,85523,23.303,87369,21.76,DSNY-BRS-1461,21.221,81199,31.839,85369,23.121,85548,30.762,FPC-488,32.421,84019,29.185,80421,23.427,85530,32.116,85351,28.444,81119,28.444,80730,27.9,DSNY-BRS-1459,32.708,80522,26.06,FPC-531,32.862,FPC-190,36.179,85483,28.678,FPC-659,36.415,84812,33.727,80413,33.887,85172,34.739,81157,31.982,81626,37.205,84151,37.89,FPC-635,41.041,80260,33.235,83311,33.145,FPC-186,35.868,80861
36061004500,Manhattan,MN0201,-73.99939082189476,40.72057033019494,POINT (-73.99939084546835 40.72057031667378),POINT (-73.99939082189476 40.72057033019494),10.679,80491,10.458,82998,14.762,FPC-626,14.461,85471,17.432,FPC-625,14.23,FPC-559,18.307,80720,21.126,85434,16.405,85517,23.214,87046,18.332,84055,20.993,80493,21.282,87247,23.701,DSNY-BRS-2114,25.009,85490,19.457,85544,21.419,85340,18.059,85521,16.056,81735,19.832,85368,17.632,85523,25.345,87369,21.467,DSNY-BRS-1461,22.318,81199,31.377,FPC-488,32.369,85369,27.188,85548,31.918,84019,31.667,80421,24.524,85530,32.943,85351,28.069,81119,28.069,80730,27.525,DSNY-BRS-1459,29.97,80522,35.556,FPC-190,27.157,FPC-531,31.135,80413,32.754,84812,33.786,85483,28.717,FPC-659,30.226,85172,31.683,81157,34.149,84151,31.741,81626,35.229,FPC-635,37.985,80260,32.904,FPC-186,37.302,83311,36.97,87341
36061005200,Manhattan,MN0501,-73.99045862330036,40.73743473648013,POINT (-73.99045864282371 40.73743472095588),POINT (-73.99045862330036 40.73743473648013),5.262,FPC-559,11.849,84055,12.348,87247,13.865,80493,10.282,80720,16.189,85544,13.35,85521,11.347,81735,16.922,DSNY-BRS-2114,18.23,85490,16.673,80491,15.123,85368,12.923,85523,20.947,82998,20.427,87046,20.636,87369,28.091,85434,24.86,FPC-625,22.581,FPC-626,16.758,DSNY-BRS-1461,19.05,81199,20.246,85471,22.888,85548,27.66,85369,19.489,85517,21.256,85530,23.36,81119,23.36,80730,22.816,DSNY-BRS-1459,24.503,85340,25.261,80522,22.037,FPC-531,24.043,80421,29.077,85483,30.222,FPC-488,32.818,85351,35.195,84019,33.963,83311,38.788,FPC-190,33.541,80861,36.145,FPC-659,36.801,80801,32.458,FPC-493,33.22,85379,33.479,84451,33.479,80474,39.169,81626,36.031,84812,34.96,81157,28.83,DSNY-BRS-1262
36061005400,Manhattan,MN0501,-73.99367779133667,40.73881207743306,POINT (-73.99367780718457 40.738812069516676),POINT (-73.99367779133667 40.73881207743306),8.628,80720,10.791,FPC-559,10.373,80493,10.489,87247,15.156,84055,14.326,85521,12.323,81735,20.023,85544,19.563,80491,19.691,DSNY-BRS-2114,14.077,85368,20.999,85490,13.57,85523,15.433,82998,19.881,87369,24.222,87046,24.842,85434,21.386,FPC-625,20.401,FPC-626,14.403,DSNY-BRS-1461,20.708,85471,23.007,81199,28.002,85369,19.328,85548,20.696,85517,26.639,85530,20.809,80730,20.809,81119,20.265,DSNY-BRS-1459,23.618,85340,30.381,80522,27.566,FPC-531,31.748,85483,27.444,80421,33.623,FPC-488,36.219,85351,37.25,84019,34.249,83311,33.839,80861,33.241,80801,37.855,FPC-190,33.671,FPC-659,37.987,FPC-493,33.765,84451,33.765,80474,38.34,85379,40.398,81626,41.56,84812,34.359,DSNY-BRS-1262,33.221,81727
36061005501,Manhattan,MN0202,-73.99708180830041,40.727672610534896,POINT (-73.99708181650152 40.72767260351943),POINT (-73.99708180830041 40.7276726105349),11.786,80491,13.577,FPC-559,14.75,82998,17.284,80720,16.726,FPC-626,17.752,FPC-625,17.474,84055,18.285,80493,21.167,85434,18.578,87247,18.537,85471,22.223,87046,22.471,DSNY-BRS-2114,23.779,85490,18.599,85544,18.314,85521,16.311,81735,20.481,85517,18.065,85368,21.161,85523,23.985,87369,19.943,85340,23.119,DSNY-BRS-1461,21.46,81199,33.198,85369,24.48,85548,23.666,85530,32.121,FPC-488,29.701,80730,29.701,81119,29.157,DSNY-BRS-1459,30.544,80421,33.78,84019,32.947,80522,33.475,85351,26.299,FPC-531,37.078,85483,34.221,FPC-190,30.037,FPC-659,37.774,84812,35.086,80413,35.246,85172,36.764,81626,36.703,81157,39.169,84151,34.594,83311,36.107,80861,40.35,80801,35.024,FPC-493,38.001,85379
36061005502,Manhattan,MN0202,-73.99387212712992,40.726223496692796,POINT (-73.99387212794875 40.72622349092178),POINT (-73.99387212712992 40.7262234966928),7.766,80491,10.431,FPC-559,16.078,82998,15.017,FPC-626,15.698,80720,16.043,FPC-625,19.458,85434,14.301,84055,18.797,87046,16.869,87247,16.576,80493,15.364,85471,17.49,DSNY-BRS-2114,18.798,85490,15.426,85544,16.605,85521,14.602,81735,17.308,85517,16.356,85368,19.452,85523,22.953,87369,18.234,85340,21.41,DSNY-BRS-1461,18.287,81199,31.489,85369,22.771,85548,30.412,FPC-488,20.493,85530,28.835,80421,28.094,81119,28.094,80730,27.55,DSNY-BRS-1459,32.071,84019,31.766,85351,29.774,80522,23.126,FPC-531,33.905,85483,32.512,FPC-190,28.328,FPC-659,35.664,84812,34.677,81626,33.136,85172,33.665,81157,33.377,80413,36.131,84151,32.885,83311,32.934,80861,38.641,80801,35.84,FPC-186,37.54,FPC-635
