GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24
36061019300,Manhattan,MN0703,-73.96195526204549,40.80050464633021,POINT (-73.96195523998743 40.800504648006545),POINT (-73.96195526204549 40.80050464633021),1.925,83311,15.289,FPC-714,17.47,85156,20.314,DSNY-BRS-1104,18.937,FPC-493,19.779,85379,20.834,80745,18.495,FPC-75,19.397,83543,22.989,85358,50.847,85350,23.932,81071,22.479,82022,29.165,81061,30.065,81199,24.365,DSNY-BRS-1461,32.063,83382,31.515,85353,33.439,FPC-530,28.591,87369,41.316,85483,30.207,85435,29.225,85355,27.663,81608,28.518,Plentiful-1388
36061019400,Manhattan,MN1102,-73.93518278736633,40.80046584384813,POINT (-73.93518278026329 40.80046583900912),POINT (-73.93518278736633 40.80046584384813),9.363,85379,6.386,FPC-493,12.447,85156,12.603,81061,20.878,80745,15.778,FPC-714,18.467,83311,21.472,85353,35.002,85350,26.687,FPC-530,23.53,85355,18.994,DSNY-BRS-1104,24.209,85358,24.294,83382,25.152,81071,22.664,85435,28.727,FPC-663,26.805,84319,28.943,83918,29.553,85298,35.423,85483,32.669,81608,30.356,83543,24.868,FPC-75,24.796,81199
36061019500,Manhattan,MN0703,-73.96833063898643,40.80315575028641,POINT (-73.96833059898621 40.8031557531365),POINT (-73.96833063898643 40.80315575028641),9.448,83311,16.341,FPC-714,19.687,85156,22.061,DSNY-BRS-1104,15.769,FPC-75,22.467,FPC-493,19.997,83543,25.042,80745,23.309,85379,23.968,82022,22.16,85358,20.904,81071,19.401,DSNY-BRS-1461,32.68,81199,49.705,85350,28.456,81061,29.952,83382,26.357,87369,33.303,85353,35.227,FPC-530,22.699,81608,32.053,85435,38.992,85483,23.859,Plentiful-1388,31.013,85355
36061019600,Manhattan,MN1102,-73.93857020465396,40.80280715264952,POINT (-73.93857022958501 40.802807135517305),POINT (-73.93857020465396 40.80280715264952),8.892,85156,13.606,FPC-493,16.583,85379,17.675,80745,13.042,FPC-714,13.801,81061,18.475,83311,18.832,85353,21.473,85358,24.047,FPC-530,35.718,85350,14.388,DSNY-BRS-1104,19.688,83382,20.947,85355,22.416,81071,17.617,85435,24.545,FPC-663,24.773,84319,24.579,83918,27.342,85298,29.933,81608,31.378,85483,22.132,FPC-75,28.035,83543,20.19,81199
36061019702,Manhattan,MN1001,-73.95798715499286,40.80219105961831,POINT (-73.95798716406853 40.80219105342207),POINT (-73.95798715499286 40.80219105961831),4.314,83311,11.132,FPC-714,14.247,85156,17.115,FPC-493,17.957,85379,18.492,DSNY-BRS-1104,18.205,80745,18.832,85358,20.588,FPC-75,20.046,83543,19.775,81071,46.69,85350,25.441,81061,27.906,83382,28.584,85353,26.583,82022,28.243,81199,30.508,FPC-530,23.5,DSNY-BRS-1461,26.05,85435,26.294,85355,27.32,81608,39.494,85483,26.36,87369,29.892,FPC-663
36061019900,Manhattan,MN0901,-73.96653281113616,40.80571198971222,POINT (-73.96653277167051 40.80571199223644),POINT (-73.96653281113616 40.80571198971222),7.621,83311,15.391,FPC-714,19.072,85156,21.53,DSNY-BRS-1104,23.838,80745,20.153,FPC-493,20.995,85379,15.891,FPC-75,20.119,83543,22.041,85358,21.026,81071,24.09,82022,29.832,83382,27.841,81061,49.09,85350,19.523,DSNY-BRS-1461,31.281,81199,32.731,85353,34.655,FPC-530,22.821,81608,27.519,87369,31.438,85435,30.441,85355,40.154,85483,25.021,Plentiful-1388
36061020500,Manhattan,MN0901,-73.96512283065759,40.810249544362904,POINT (-73.96512285827792 40.81024951753743),POINT (-73.96512283065759 40.8102495443629),15.212,FPC-714,13.496,83311,17.703,85156,23.058,80745,26.028,FPC-493,19.963,85358,27.405,DSNY-BRS-1104,26.87,85379,20.359,81071,19.303,FPC-75,23.531,83543,27.754,83382,26.472,81061,27.502,82022,34.424,85353,24.232,81608,47.721,85350,36.133,FPC-530,30.069,85435,22.935,DSNY-BRS-1461,35.884,81199,32.134,85355,31.795,87369,37.031,83918,35.732,FPC-663
36061020600,Manhattan,MN1102,-73.9387834150588,40.80829130905155,POINT (-73.9387834287984 40.80829129818388),POINT (-73.93878341505879 40.80829130905155),7.607,85156,11.591,80745,16.083,FPC-714,17.993,FPC-493,20.221,85379,17.06,81061,15.741,85358,20.726,85353,19.777,83311,24.178,83382,18.009,81071,25.941,FPC-530,24.522,85355,18.087,85435,20.627,DSNY-BRS-1104,38.309,85350,28.907,FPC-663,25.049,83918,26.667,84319,26.271,81608,29.527,85298,24.458,FPC-75,29.696,83543,37.617,85483,27.321,84259
36061020701,Manhattan,MN0901,-73.95846100695528,40.808974885874655,POINT (-73.95846101361946 40.80897488120935),POINT (-73.95846100695528 40.80897488587465),9.776,FPC-714,11.31,83311,12.751,85156,18.106,80745,22.453,FPC-493,24.681,85379,18.592,85358,25.13,DSNY-BRS-1104,18.825,81071,27.47,83382,21.52,81061,18.949,FPC-75,29.472,85353,23.177,83543,42.769,85350,31.396,FPC-530,23.878,81608,25.117,85435,27.148,82022,27.182,85355,30.932,81199,22.581,DSNY-BRS-1461,32.079,83918,30.78,FPC-663,31.034,84319
36061020800,Manhattan,MN1002,-73.94200773817532,40.80964856059429,POINT (-73.94200774733264 40.809648556316155),POINT (-73.94200773817532 40.80964856059429),6.557,85156,12.143,80745,13.814,FPC-714,20.485,FPC-493,21.327,85379,15.239,83311,19.623,81061,16.659,85358,18.927,81071,22.937,85353,25.318,83382,25.892,FPC-530,21.678,85355,20.284,85435,21.895,DSNY-BRS-1104,40.872,85350,25.276,FPC-663,27.189,81608,27.246,83918,25.53,84319,28.073,85298,20.602,FPC-75,26.837,83543,39.915,85483,35.962,85357
