,GEOID,BoroName,NTA2020,lon,lat,centroid
574,36081027301,Queens,QN0301,-73.8722569151328,40.750329009532045,POINT (-73.87225689668787 40.75032900323374)
575,36081027302,Queens,QN0301,-73.87321012756296,40.75377822654101,POINT (-73.87321009553725 40.75377819634373)
576,36081027400,Queens,QN1203,-73.78898900518762,40.684905043484015,POINT (-73.78898897024986 40.684905026268495)
577,36081027500,Queens,QN0301,-73.87556899730886,40.75215379198809,POINT (-73.87556898323419 40.752153719315686)
578,36081027600,Queens,QN1203,-73.78623987428567,40.68758816026416,POINT (-73.78623989996132 40.68758815961372)
579,36081027701,Queens,QN0301,-73.87779494736485,40.75039363608898,POINT (-73.87779493904506 40.7503936169985)
580,36081027702,Queens,QN0301,-73.87805144716623,40.75440557407877,POINT (-73.87805144199312 40.75440556012373)
581,36081027800,Queens,QN1203,-73.78291579484164,40.68609749660947,POINT (-73.78291580838291 40.6860974893652)
582,36081027900,Queens,QN0301,-73.88021632221754,40.751663360184786,POINT (-73.880216308109 40.751663287141994)
583,36081028000,Queens,QN1203,-73.77972559838383,40.68831424358603,POINT (-73.77972556676929 40.688314230252615)
584,36081028100,Queens,QN0301,-73.88259188872873,40.752220299872555,POINT (-73.88259187465124 40.75222022565478)
585,36081028200,Queens,QN1203,-73.77388339486441,40.6849908440628,POINT (-73.77388331625168 40.684990826664325)
586,36081028300,Queens,QN0301,-73.88486541483216,40.75117442134697,POINT (-73.8848654004677 40.75117434827176)
587,36081028400,Queens,QN1203,-73.7778558522183,40.68250217033901,POINT (-73.77785584183576 40.682502154460245)
588,36081028500,Queens,QN0301,-73.8871160745621,40.751466181965625,POINT (-73.88711606951746 40.75146611024725)
589,36081028700,Queens,QN0301,-73.88943500014584,40.75096608377841,POINT (-73.88943499673766 40.7509660024744)
590,36081028801,Queens,QN1203,-73.789127763932,40.67837794415772,POINT (-73.78912774834266 40.67837791068784)
591,36081028802,Queens,QN1203,-73.78258551012313,40.68045277193993,POINT (-73.78258547690177 40.68045273440892)
592,36081028900,Queens,QN0301,-73.89190158615969,40.75127698593268,POINT (-73.89190157348452 40.75127691344431)
593,36081029500,Queens,QN0104,-73.90672647521343,40.75600184377581,POINT (-73.90672650623293 40.75600179909396)
594,36081030903,Queens,QN0301,-73.89006484557179,40.75794833632986,POINT (-73.89006484058885 40.75794831278587)
595,36081032700,Queens,QN0301,-73.88541773533873,40.758436619076775,POINT (-73.88541772181568 40.75843658339015)
596,36081032800,Queens,QN1305,-73.75569093196972,40.67183809114249,POINT (-73.75569087376564 40.67183800500555)
597,36081033000,Queens,QN1204,-73.763729264009,40.67013594833543,POINT (-73.76372927418157 40.67013599545947)
598,36081033401,Queens,QN1204,-73.76743682232416,40.67917933392491,POINT (-73.76743674578078 40.67917931277704)
599,36081033403,Queens,QN1204,-73.7756451869791,40.67756852572686,POINT (-73.77564519496829 40.67756850798218)
600,36081033404,Queens,QN1204,-73.77239735472502,40.67493357645071,POINT (-73.77239738386844 40.67493354650627)
601,36081033405,Queens,QN1204,-73.76777735657355,40.67344637294448,POINT (-73.76777734546698 40.67344636035781)
602,36081033700,Queens,QN0301,-73.88262796648658,40.7587307508111,POINT (-73.8826279531937 40.75873071519487)
603,36081033900,Queens,QN0301,-73.87983827661807,40.75902376196467,POINT (-73.87983826288128 40.75902372574829)
604,36081035100,Queens,QN0301,-73.87704633882755,40.75909931740522,POINT (-73.87704632435194 40.7590992873519)
605,36081035200,Queens,QN1205,-73.75760997136906,40.67947720084257,POINT (-73.75761013077465 40.679477150082924)
606,36081035300,Queens,QN0302,-73.87412558057211,40.75961392236717,POINT (-73.87412557134161 40.759613884745335)
607,36081035800,Queens,QN1305,-73.75097864743277,40.6757902849196,POINT (-73.75097864726328 40.67579023445078)
608,36081036100,Queens,QN0302,-73.87241650810478,40.761283231148916,POINT (-73.8724164579789 40.76128316306187)
609,36081036300,Queens,QN0302,-73.86941576871912,40.75967933111319,POINT (-73.86941575666445 40.75967930682917)
610,36081036500,Queens,QN0302,-73.86560506750189,40.759523250540006,POINT (-73.86560505669755 40.759523241558924)
611,36081036600,Queens,QN1205,-73.76309663738306,40.685650185168214,POINT (-73.76309660360424 40.68565001987941)
612,36081036700,Queens,QN0302,-73.86794175935721,40.76322041788354,POINT (-73.86794173193897 40.763220420612306)
613,36081036800,Queens,QN1205,-73.76648174148268,40.68532582762074,POINT (-73.76648176482273 40.68532580371901)
614,36081037300,Queens,QN0302,-73.8599968578888,40.75971457175,POINT (-73.85999683159335 40.75971457314329)
615,36081037501,Queens,QN0402,-73.86773457730251,40.74690980739987,POINT (-73.86773456065212 40.746909792683816)
616,36081037502,Queens,QN0303,-73.87120202075037,40.75369986200724,POINT (-73.87120195046914 40.753699791575485)
617,36081037600,Queens,QN1205,-73.75411733739864,40.687814689895596,POINT (-73.7541174674132 40.68781459493954)
618,36081037700,Queens,QN0303,-73.86871361281396,40.755661453723874,POINT (-73.86871361572852 40.75566144908994)
619,36081037900,Queens,QN0303,-73.86408413697936,40.755473521873164,POINT (-73.86408414265522 40.755473507050105)
620,36081038301,Queens,QN0707,-73.8412475756932,40.760630924033066,POINT (-73.84124760708416 40.760630864982026)
621,36081038400,Queens,QN1205,-73.74763446590562,40.6933443696069,POINT (-73.74763449327745 40.6933443472097)
622,36081039400,Queens,QN1205,-73.75877962547933,40.68963938098918,POINT (-73.75877967324341 40.68963933201588)
623,36081039800,Queens,QN1205,-73.76480868219687,40.694565426010755,POINT (-73.76480865124034 40.69456541679204)
624,36081039901,Queens,QN0402,-73.85334013674928,40.75076989045415,POINT (-73.85334013873747 40.75076989030914)
625,36081039902,Queens,QN0303,-73.85397792948541,40.7535543275997,POINT (-73.85397792697931 40.75355432393694)
626,36081040000,Queens,QN1205,-73.7648633488911,40.6981476463542,POINT (-73.76486334256577 40.69814763652298)
627,36081040101,Queens,QN0402,-73.85659375438595,40.749778783560735,POINT (-73.85659375420339 40.74977878438223)
628,36081040102,Queens,QN0303,-73.85746192577507,40.75268311275485,POINT (-73.85746192602495 40.75268311388775)
629,36081040200,Queens,QN1205,-73.76876454355043,40.7000335569767,POINT (-73.76876456489792 40.70003354228178)
630,36081040301,Queens,QN0402,-73.85952638698882,40.7489157108836,POINT (-73.85952638535235 40.74891571009716)
631,36081040302,Queens,QN0303,-73.86116410558702,40.75204904458698,POINT (-73.86116409511045 40.7520490353191)
632,36081040400,Queens,QN1205,-73.77078142842961,40.70515296993177,POINT (-73.77078143071618 40.70515293318663)
633,36081040501,Queens,QN0402,-73.86222273337279,40.74834905965974,POINT (-73.86222272562378 40.74834905385146)
634,36081040502,Queens,QN0303,-73.86361201450663,40.75173671240671,POINT (-73.86361199760711 40.75173670335616)
635,36081040701,Queens,QN0402,-73.86449420656344,40.748050674371434,POINT (-73.86449419312731 40.74805066772373)
636,36081040702,Queens,QN0303,-73.86622523313564,40.75165498329104,POINT (-73.86622519696242 40.751654969604665)
637,36081040901,Queens,QN0402,-73.86627183579257,40.74750160677372,POINT (-73.86627181277166 40.747501596921744)
638,36081040902,Queens,QN0303,-73.86873844025251,40.751539512142244,POINT (-73.86873841303147 40.751539493010725)
639,36081041100,Queens,QN0402,-73.86541767622747,40.743790618277195,POINT (-73.86541767905808 40.74379061421404)
640,36081041300,Queens,QN0402,-73.86130797499442,40.744736317469645,POINT (-73.86130796541607 40.744736306743995)
641,36081041400,Queens,QN1202,-73.78074606436374,40.69964959121752,POINT (-73.78074611733541 40.69964960201255)
642,36081041500,Queens,QN0402,-73.8566127707283,40.746626460514456,POINT (-73.85661279101635 40.74662646658604)
643,36081042700,Queens,QN0402,-73.85381099111815,40.7437164273786,POINT (-73.85381095578805 40.74371642373934)
644,36081043701,Queens,QN0402,-73.85108990255549,40.7391569552386,POINT (-73.85108991538758 40.739156951913664)
645,36081043702,Queens,QN0402,-73.85655166206843,40.738110620014155,POINT (-73.85655167908212 40.7381106176627)
646,36081043900,Queens,QN0402,-73.85581322721116,40.74186918088679,POINT (-73.85581319288832 40.74186917694292)
647,36081044000,Queens,QN1202,-73.78464648896487,40.70267674066293,POINT (-73.78464655616506 40.70267675599328)
648,36081044301,Queens,QN0402,-73.85945970917739,40.74073749881115,POINT (-73.85945969463428 40.74073748970019)
649,36081044302,Queens,QN0402,-73.8640619012877,40.739812400450425,POINT (-73.86406189507727 40.73981238427696)
650,36081044400,Queens,QN1201,-73.78178703579026,40.705783447152214,POINT (-73.7817871270535 40.70578357881549)
651,36081044601,Queens,QN1201,-73.79779081572492,40.70495301836204,POINT (-73.79779081765301 40.70495301435822)
652,36081044602,Queens,QN1201,-73.79984743423812,40.70818695685213,POINT (-73.7998474441746 40.70818695231313)
653,36081044800,Queens,QN0805,-73.80263142579459,40.711022969016604,POINT (-73.80263143768109 40.71102296257224)
654,36081045000,Queens,QN0805,-73.80478732897404,40.71422063039003,POINT (-73.80478731809636 40.71422062282328)
655,36081045600,Queens,QN0805,-73.79398724820821,40.716629478320876,POINT (-73.79398725797923 40.71662945077773)
656,36081045700,Queens,QN0401,-73.8698382782144,40.73772173525877,POINT (-73.86983829887696 40.73772174509378)
657,36081045900,Queens,QN0401,-73.870680528879,40.739877300542815,POINT (-73.87068054809875 40.739877311600424)
658,36081046000,Queens,QN1201,-73.79348989975867,40.70825667392095,POINT (-73.7934898990919 40.70825666687554)
659,36081046100,Queens,QN0401,-73.87126636168907,40.741723754710115,POINT (-73.87126638620438 40.74172376940996)
660,36081046400,Queens,QN0804,-73.786996568975,40.71686943801977,POINT (-73.78699662308689 40.71686940292053)
661,36081046500,Queens,QN0401,-73.87029801755827,40.74696648587305,POINT (-73.87029801375007 40.746966470447624)
662,36081046700,Queens,QN0401,-73.87458984656969,40.74545202147268,POINT (-73.87458990700351 40.74545199075468)
663,36081046800,Queens,QN1201,-73.78228041672435,40.71049236454724,POINT (-73.78228041560082 40.71049234725725)
664,36081046901,Queens,QN0401,-73.87858622342698,40.74336423017658,POINT (-73.87858624969763 40.74336421924944)
665,36081046902,Queens,QN0401,-73.87581925180946,40.74698047228972,POINT (-73.87581927043924 40.74698046335152)
666,36081047000,Queens,QN1201,-73.77729775564995,40.71129617350951,POINT (-73.77729773157692 40.711296159007894)
667,36081047200,Queens,QN0804,-73.77893815003667,40.717621174450166,POINT (-73.77893812804416 40.71762114384769)
668,36081047300,Queens,QN0401,-73.87623016487153,40.73721966700937,POINT (-73.8762301487913 40.73721967355294)
669,36081047801,Queens,QN0804,-73.767125279095,40.7197944721133,POINT (-73.76712544916428 40.71979447048261)
670,36081047802,Queens,QN1206,-73.762493236829,40.718741404014075,POINT (-73.76249328927616 40.71874140947116)
671,36081048000,Queens,QN1206,-73.7729973150059,40.712882592525666,POINT (-73.77299729579914 40.71288258223313)
672,36081048100,Queens,QN0401,-73.88505198059826,40.742219044442166,POINT (-73.88505197109731 40.74221904500151)
673,36081048200,Queens,QN1206,-73.7679228208327,40.71483895929011,POINT (-73.76792282047286 40.71483895473611)
674,36081048400,Queens,QN1206,-73.75993624301539,40.71581537243488,POINT (-73.75993623755278 40.715815372318836)
675,36081049201,Queens,QN0804,-73.76007906043198,40.724390420495055,POINT (-73.76007902851369 40.72439043109358)
676,36081049202,Queens,QN1303,-73.75604324671204,40.7207990519922,POINT (-73.75604324902528 40.72079904439947)
677,36081049301,Queens,QN0501,-73.89425150252269,40.732367367732806,POINT (-73.8942515101263 40.732367336925236)
678,36081049302,Queens,QN0501,-73.89179391048334,40.72790381040812,POINT (-73.8917939304488 40.7279038080684)
679,36081049500,Queens,QN0501,-73.89049095805983,40.725390074764746,POINT (-73.89049100187773 40.72539008743723)
680,36081049600,Queens,QN1303,-73.75311899251652,40.71695021350188,POINT (-73.75311897684603 40.716950197124234)
681,36081049700,Queens,QN0501,-73.89037480471768,40.73174904126775,POINT (-73.8903748146517 40.73174901125293)
682,36081050000,Queens,QN1206,-73.76361677458097,40.71194614741264,POINT (-73.76361685592013 40.711946212664465)
683,36081050201,Queens,QN1206,-73.76490345631817,40.70880224215181,POINT (-73.7649034697682 40.70880224298616)
684,36081050202,Queens,QN1206,-73.75929235942061,40.71018926581757,POINT (-73.75929236701728 40.71018926643893)
685,36081050400,Queens,QN1205,-73.76435777339925,40.70511949363033,POINT (-73.76435778020516 40.705119477520576)
686,36081050500,Queens,QN0504,-73.8747450556869,40.72908068736486,POINT (-73.87474504992628 40.72908068756384)
687,36081050600,Queens,QN1206,-73.75966852994289,40.70579260009052,POINT (-73.75966851874132 40.70579257781807)
688,36081050800,Queens,QN1206,-73.75542228502724,40.70698397922876,POINT (-73.75542226906569 40.70698396135099)
689,36081051000,Queens,QN1206,-73.7537156453166,40.709711960075644,POINT (-73.75371557129293 40.70971191093953)
690,36081051200,Queens,QN1303,-73.75011960656778,40.710410610297565,POINT (-73.75011955445879 40.71041051846895)
691,36081051300,Queens,QN0501,-73.8975166817146,40.73189829400973,POINT (-73.89751668160042 40.73189825039475)
692,36081051600,Queens,QN1303,-73.74727302124052,40.70272329473411,POINT (-73.74727299970232 40.702723269912774)
693,36081051700,Queens,QN0501,-73.9002938884381,40.724626813791446,POINT (-73.90029386419351 40.72462684481461)
694,36081051800,Queens,QN1205,-73.75200960529497,40.70183839425139,POINT (-73.75200956721184 40.70183835472537)
695,36081052000,Queens,QN1205,-73.75468788553158,40.70113959631569,POINT (-73.75468784618928 40.7011395565001)
696,36081052100,Queens,QN0501,-73.90153076377841,40.720863849628955,POINT (-73.90153075694481 40.72086383993488)
697,36081052200,Queens,QN1205,-73.75736838853176,40.700444685977374,POINT (-73.75736834993882 40.70044464514811)
698,36081052400,Queens,QN1205,-73.76195963290398,40.701227755154434,POINT (-73.7619596198444 40.70122774976125)
699,36081052600,Queens,QN1205,-73.75976067632213,40.697096686009736,POINT (-73.75976067514118 40.697096673804154)
700,36081052800,Queens,QN1205,-73.75873027851536,40.694035221679464,POINT (-73.75873031656089 40.694035225313115)
701,36081053000,Queens,QN1205,-73.75254039453793,40.69633822977667,POINT (-73.75254040320085 40.69633822726321)
702,36081053100,Queens,QN0501,-73.90833292684248,40.72305817448692,POINT (-73.90833296056306 40.7230581572024)
703,36081053200,Queens,QN1205,-73.74909159608526,40.70010198664321,POINT (-73.74909150820412 40.70010187586508)
704,36081053401,Queens,QN1304,-73.74414877609406,40.699830924542916,POINT (-73.7441488251157 40.69983088089877)
705,36081053601,Queens,QN1303,-73.74586691879527,40.70670451243739,POINT (-73.74586689105416 40.70670448482724)
706,36081053800,Queens,QN1303,-73.74253041880338,40.70647892014553,POINT (-73.74253039453961 40.706478867132944)
707,36081053901,Queens,QN0502,-73.91781525037499,40.71021722489591,POINT (-73.91781517670175 40.71021718835821)
708,36081053902,Queens,QN0502,-73.91322388055478,40.71131708016169,POINT (-73.9132238707573 40.711317076770754)
709,36081054000,Queens,QN1303,-73.74322581222988,40.7128003017186,POINT (-73.74322580071454 40.71280031732851)
710,36081054200,Queens,QN1303,-73.74648754091916,40.71907770621164,POINT (-73.74648751473948 40.719077689646866)
711,36081054500,Queens,QN0502,-73.91262114860405,40.7055479901799,POINT (-73.91262114058623 40.70554798754379)
712,36081054700,Queens,QN0502,-73.90971106004118,40.70362931960396,POINT (-73.90971109834132 40.70362931035885)
713,36081054800,Queens,QN1303,-73.75127934072793,40.72320314074707,POINT (-73.75127935299554 40.723203145115306)
714,36081054900,Queens,QN0502,-73.90781237683056,40.70219149155058,POINT (-73.9078124371623 40.702191474358635)
715,36081055100,Queens,QN0502,-73.90391170946084,40.70159502437504,POINT (-73.9039117209273 40.70159502771836)
716,36081055200,Queens,QN1303,-73.74965745459762,40.727787576692144,POINT (-73.74965757812444 40.72778756948661)
717,36081055300,Queens,QN0502,-73.90654913562838,40.698950300176215,POINT (-73.90654914511677 40.698950306845255)
718,36081055400,Queens,QN1303,-73.74016097460725,40.72779050455164,POINT (-73.74016096120435 40.72779051192146)
719,36081055500,Queens,QN0502,-73.90327851496292,40.69722513432409,POINT (-73.90327854521955 40.697225117379034)
720,36081055600,Queens,QN1303,-73.74500323403983,40.72555073448333,POINT (-73.74500322868093 40.725550728224306)
721,36081055700,Queens,QN0502,-73.89830829109823,40.69869077627204,POINT (-73.89830829593983 40.69869076804654)
722,36081055800,Queens,QN1303,-73.7417048053247,40.722533619804416,POINT (-73.74170480857588 40.722533616048224)
723,36081055900,Queens,QN0502,-73.9017131745433,40.69435676793119,POINT (-73.9017131893377 40.69435675565198)
724,36081056100,Queens,QN0574,-73.88549903330897,40.6930944435206,POINT (-73.88549990565677 40.69309443519481)
725,36081056200,Queens,QN1303,-73.73319561715668,40.72463816987664,POINT (-73.73319561984559 40.72463817236588)
726,36081056500,Queens,QN0503,-73.89685170736664,40.694231031601994,POINT (-73.89685168413561 40.6942310202966)
727,36081056600,Queens,QN1303,-73.73839113343803,40.71973472354034,POINT (-73.73839113406962 40.719734714886336)
728,36081056700,Queens,QN0503,-73.89214054642727,40.69686009237816,POINT (-73.89214053877247 40.696860093017584)
729,36081057700,Queens,QN0503,-73.89070772193207,40.700391470247475,POINT (-73.89070773855582 40.700391457337105)
730,36081057900,Queens,QN0503,-73.89006826309837,40.70347948761346,POINT (-73.89006827680521 40.70347948467484)
731,36081058200,Queens,QN1303,-73.73755380584463,40.70698899462299,POINT (-73.7375537857679 40.70698892928584)
732,36081058500,Queens,QN0502,-73.89942017093568,40.704370956064636,POINT (-73.89942019296713 40.704370959931204)
733,36081058700,Queens,QN0502,-73.9002675262628,40.70714049401162,POINT (-73.90026753409934 40.70714049803956)
734,36081058900,Queens,QN0502,-73.90503893701,40.70624141525802,POINT (-73.9050389125863 40.70624140741999)
735,36081059000,Queens,QN1304,-73.73698571821214,40.70125769617341,POINT (-73.7369856956033 40.70125770628791)
736,36081059100,Queens,QN0502,-73.90978067259664,40.708111903571776,POINT (-73.9097806786619 40.70811189044212)
737,36081059300,Queens,QN0502,-73.90265068221284,40.71020398201199,POINT (-73.90265069368134 40.71020397444446)
738,36081059400,Queens,QN1304,-73.73118434758057,40.69846914807007,POINT (-73.73118434083162 40.69846914148552)
739,36081059501,Queens,QN0502,-73.90782094979215,40.711708779461745,POINT (-73.9078209298983 40.71170878462738)
740,36081059600,Queens,QN1304,-73.73705629560838,40.69713710327574,POINT (-73.7370563230725 40.69713707862142)
741,36081059800,Queens,QN1304,-73.74066728408101,40.69830159434466,POINT (-73.74066730599847 40.69830156895253)
742,36081059900,Queens,QN0501,-73.9021313439999,40.71724503682452,POINT (-73.90213138060773 40.71724505833817)
743,36081060000,Queens,QN1304,-73.73330304877625,40.69506298925536,POINT (-73.73330305318588 40.695062986312884)
744,36081060600,Queens,QN1304,-73.73533093214658,40.691747052741825,POINT (-73.73533092010777 40.69174705156676)
745,36081060800,Queens,QN1304,-73.74130867725891,40.693603207283374,POINT (-73.74130866550034 40.69360320392164)
746,36081061000,Queens,QN1304,-73.7432704571022,40.690135364926945,POINT (-73.74327044078753 40.69013537706277)
747,36081061200,Queens,QN1304,-73.73672303923452,40.688283576528185,POINT (-73.73672302057392 40.68828358053902)
748,36081061302,Queens,QN0572,-73.88341767517575,40.70932416270018,POINT (-73.88341766364788 40.70932415985106)
749,36081061400,Queens,QN1304,-73.72951459948281,40.68611962961357,POINT (-73.72951456767503 40.68611962845523)
750,36081061601,Queens,QN1305,-73.73189631824461,40.68186649602716,POINT (-73.73189632660754 40.68186646005291)
751,36081061602,Queens,QN1307,-73.72924450014683,40.677548704904105,POINT (-73.72924460919698 40.67754863798683)
752,36081061800,Queens,QN1305,-73.73641814094822,40.67689437764875,POINT (-73.73641813425941 40.676894375259494)
753,36081061900,Queens,QN0504,-73.87693468484788,40.709826333999565,POINT (-73.87693466330235 40.709826289869405)
754,36081062300,Queens,QN0503,-73.8781859753098,40.704385495246214,POINT (-73.87818595630773 40.704385478822296)
755,36081062500,Queens,QN0503,-73.88239854746368,40.70412909785642,POINT (-73.8823985267962 40.704129083168866)
756,36081062600,Queens,QN1305,-73.74810841839262,40.68198537660485,POINT (-73.74810842552287 40.68198534909386)
757,36081062700,Queens,QN0503,-73.88645392892573,40.70377155070876,POINT (-73.88645391072244 40.70377153223038)
758,36081062900,Queens,QN0503,-73.88289763001055,40.700935540691326,POINT (-73.88289766555718 40.70093558814517)
759,36081063200,Queens,QN1305,-73.74051192584469,40.676518278482625,POINT (-73.74051186156157 40.67651823863529)
760,36081063301,Queens,QN0503,-73.87457407434414,40.70448709009866,POINT (-73.87457404844447 40.70448707579843)
761,36081064101,Queens,QN0905,-73.85175562429804,40.69912605011103,POINT (-73.85175561217972 40.69912605149269)
762,36081064500,Queens,QN0602,-73.85219844395854,40.70911145758804,POINT (-73.85219844048086 40.70911149445154)
763,36081064600,Queens,QN1305,-73.74226239649781,40.6727627096994,POINT (-73.74226231862848 40.6727627241256)
764,36081065000,Queens,QN1305,-73.74482368724283,40.66945917450064,POINT (-73.74482362274216 40.66945918334938)
765,36081065401,Queens,QN1307,-73.73754977461239,40.66302650577492,POINT (-73.7375498932355 40.663026463839635)
766,36081065402,Queens,QN1306,-73.74409744841562,40.66142215340704,POINT (-73.74409754505174 40.66142210475286)
767,36081065600,Queens,QN1307,-73.72957758232654,40.65984107006911,POINT (-73.72957740559016 40.65984086718442)
768,36081065702,Queens,QN0504,-73.88295204102548,40.71333891013089,POINT (-73.8829520516342 40.71333893347492)
769,36081065703,Queens,QN0504,-73.8752974866999,40.715118724506716,POINT (-73.875297499437 40.71511872200648)
770,36081066000,Queens,QN1307,-73.73336328124978,40.65857437083629,POINT (-73.73336326867346 40.65857435221345)
771,36081066301,Queens,QN0504,-73.87476494297512,40.72192855571298,POINT (-73.8747649820995 40.721928542914526)
772,36081066302,Queens,QN0504,-73.88034946106004,40.720191022124126,POINT (-73.8803495140981 40.72019105683747)
773,36081066402,Queens,QN1307,-73.7376522244917,40.6562264204143,POINT (-73.73765206941361 40.65622644838428)
774,36081066403,Queens,QN1307,-73.73308044740905,40.65191100755431,POINT (-73.73308046531206 40.65191104694846)
775,36081066701,Queens,QN0501,-73.89137913884598,40.7217793014227,POINT (-73.89137914902211 40.72177928679333)
776,36081067100,Queens,QN0504,-73.87810250895161,40.72447507341244,POINT (-73.8781025573807 40.72447508203454)
777,36081067700,Queens,QN0504,-73.87243052431263,40.71911061358441,POINT (-73.87243056858527 40.71911062490439)
778,36081067900,Queens,QN0504,-73.87018320525874,40.724115007884514,POINT (-73.87018307281672 40.72411493259561)
779,36081068200,Queens,QN1305,-73.75041146617856,40.66778894072426,POINT (-73.75041145174943 40.6677889570912)
780,36081068300,Queens,QN0401,-73.8690838372667,40.7349750227522,POINT (-73.86908384740919 40.73497503416846)
781,36081069300,Queens,QN0601,-73.86322749073095,40.72888876449859,POINT (-73.86322748706104 40.72888876164378)
782,36081069500,Queens,QN0601,-73.86750933104632,40.726056705743396,POINT (-73.86750933155221 40.726056685844505)
783,36081069701,Queens,QN0601,-73.86019210806214,40.72686642400134,POINT (-73.86019210345607 40.72686641442392)
784,36081069702,Queens,QN0601,-73.86282566034069,40.7222920717674,POINT (-73.86282564055932 40.72229203008416)
785,36081070300,Queens,QN0601,-73.85935663064556,40.71627860643393,POINT (-73.85935660014336 40.71627853086211)
786,36081070700,Queens,QN0602,-73.8555656483281,40.71507215123263,POINT (-73.85556566329589 40.71507211480877)
787,36081070900,Queens,QN0602,-73.85502245087196,40.719267172307404,POINT (-73.8550224227247 40.71926717416828)
788,36081071303,Queens,QN0602,-73.84953664393772,40.72580051387113,POINT (-73.84953660189522 40.7258004993081)
789,36081071304,Queens,QN0602,-73.85405862157492,40.72886495060864,POINT (-73.85405860404975 40.72886497008649)
790,36081071305,Queens,QN0602,-73.85149737452667,40.72418839492327,POINT (-73.8514973566282 40.72418839112702)
791,36081071701,Queens,QN0601,-73.85988064554971,40.73133305507106,POINT (-73.85988065189339 40.7313330564753)
792,36081071900,Queens,QN0602,-73.85561948808116,40.73468719990792,POINT (-73.85561948541219 40.73468719363276)
793,36081072100,Queens,QN0602,-73.85375740923838,40.73120048462946,POINT (-73.85375740398435 40.731200479603764)
794,36081072300,Queens,QN0602,-73.84774404006504,40.71624003317188,POINT (-73.84774398233594 40.71623999298038)
795,36081072900,Queens,QN0602,-73.85218145886249,40.7128119241732,POINT (-73.85218146883186 40.71281191579922)
796,36081073700,Queens,QN0602,-73.8432389159395,40.718441152636586,POINT (-73.84323892653511 40.718441137827625)
797,36081073900,Queens,QN0602,-73.84427234942942,40.72369482269755,POINT (-73.84427230465316 40.72369479724386)
798,36081074100,Queens,QN0602,-73.84704742695816,40.72828164526318,POINT (-73.84704742055189 40.728281633344885)
799,36081074300,Queens,QN0602,-73.84924944073815,40.73229799046228,POINT (-73.8492494352543 40.73229797938963)
800,36081074500,Queens,QN0602,-73.85083623691865,40.73610500728651,POINT (-73.85083625423503 40.736104999104555)
801,36081074700,Queens,QN0602,-73.84520857730284,40.73260484936193,POINT (-73.84520843658439 40.73260473434029)
802,36081075701,Queens,QN0602,-73.83481469551641,40.71821803335356,POINT (-73.83481458615006 40.71821801121934)
803,36081075702,Queens,QN0602,-73.84021092881956,40.72433947346634,POINT (-73.84021086807569 40.72433941122063)
804,36081077902,Queens,QN0801,-73.82486773790986,40.72527485987685,POINT (-73.82486766137686 40.72527480842564)
805,36081077903,Queens,QN0801,-73.82159575819568,40.71922266362949,POINT (-73.82159575835686 40.71922266630387)
806,36081077904,Queens,QN0801,-73.81416800854655,40.72095889280597,POINT (-73.81416803018253 40.720958893519665)
807,36081077905,Queens,QN0801,-73.81294425559288,40.71733038414172,POINT (-73.81294428542317 40.71733041228304)
808,36081077906,Queens,QN0801,-73.8187595058475,40.7293991264421,POINT (-73.818759531557 40.7293991283991)
809,36081077907,Queens,QN0801,-73.81847365716155,40.72495833310704,POINT (-73.81847364333743 40.724958315412174)
810,36081077908,Queens,QN0801,-73.81369463320044,40.725616050072375,POINT (-73.81369461451666 40.72561604334854)
811,36081078800,Queens,QN1203,-73.79036714708882,40.67033337506381,POINT (-73.7903671564951 40.67033333022634)
812,36081079000,Queens,QN1203,-73.79661442663875,40.672482734376935,POINT (-73.79661440294163 40.67248275578942)
813,36081079200,Queens,QN1203,-73.79696420793726,40.66891888879343,POINT (-73.79696420439437 40.668918898546735)
814,36081079300,Queens,QN0871,-73.83135930034148,40.73640542846923,POINT (-73.8313591992832 40.736405334875215)
815,36081079701,Queens,QN0707,-73.82475603051671,40.75334310701676,POINT (-73.82475603223996 40.75334309972495)
816,36081079702,Queens,QN0707,-73.82939292686937,40.751360577195705,POINT (-73.82939295612286 40.75136056257269)
817,36081079900,Queens,QN0706,-73.8273757284787,40.74698861924534,POINT (-73.82737571375269 40.7469886154015)
818,36081080301,Queens,QN0706,-73.83086968738394,40.744793551673276,POINT (-73.83086963222196 40.7447935621968)
819,36081080302,Queens,QN0706,-73.82624226693179,40.74035936546337,POINT (-73.8262422068324 40.74035941835143)
820,36081081400,Queens,QN1001,-73.80393528700787,40.67070458300964,POINT (-73.80393528457489 40.67070452292994)
821,36081081800,Queens,QN1001,-73.80907486624224,40.670505749964974,POINT (-73.80907489947991 40.670505687547646)
822,36081083700,Queens,QN0706,-73.81978048224715,40.744751194846586,POINT (-73.81978036009346 40.7447511227286)
823,36081083800,Queens,QN1001,-73.81950991020913,40.670295097697384,POINT (-73.81950983777965 40.67029514378193)
824,36081084000,Queens,QN1001,-73.81765330461401,40.67394938643764,POINT (-73.8176532330238 40.67394944237484)
825,36081084500,Queens,QN0705,-73.8202343418232,40.74996488227903,POINT (-73.8202342700868 40.74996486733889)
826,36081084601,Queens,QN1001,-73.82177950161126,40.66734061114985,POINT (-73.82177946928488 40.66734065757344)
827,36081084602,Queens,QN1001,-73.8166116587731,40.66511905701899,POINT (-73.81661170859606 40.665119317706676)
