GEOID,Mo_period_1_nearest,Mo_period_1_tt,Mo_period_1_tt_3,Mo_period_2_nearest,Mo_period_2_tt,Mo_period_2_tt_3,Mo_period_3_nearest,Mo_period_3_tt,Mo_period_3_tt_3,Mo_period_4_nearest,Mo_period_4_tt,Mo_period_4_tt_3,Tu_period_1_nearest,Tu_period_1_tt,Tu_period_1_tt_3,Tu_period_2_nearest,Tu_period_2_tt,Tu_period_2_tt_3,Tu_period_3_nearest,Tu_period_3_tt,Tu_period_3_tt_3,Tu_period_4_nearest,Tu_period_4_tt,Tu_period_4_tt_3,We_period_1_nearest,We_period_1_tt,We_period_1_tt_3,We_period_2_nearest,We_period_2_tt,We_period_2_tt_3,We_period_3_nearest,We_period_3_tt,We_period_3_tt_3,We_period_4_nearest,We_period_4_tt,We_period_4_tt_3,Th_period_1_nearest,Th_period_1_tt,Th_period_1_tt_3,Th_period_2_nearest,Th_period_2_tt,Th_period_2_tt_3,Th_period_3_nearest,Th_period_3_tt,Th_period_3_tt_3,Th_period_4_nearest,Th_period_4_tt,Th_period_4_tt_3,Fr_period_1_nearest,Fr_period_1_tt,Fr_period_1_tt_3,Fr_period_2_nearest,Fr_period_2_tt,Fr_period_2_tt_3,Fr_period_3_nearest,Fr_period_3_tt,Fr_period_3_tt_3,Fr_period_4_nearest,Fr_period_4_tt,Fr_period_4_tt_3,Sa_period_1_nearest,Sa_period_1_tt,Sa_period_1_tt_3,Sa_period_2_nearest,Sa_period_2_tt,Sa_period_2_tt_3,Sa_period_3_nearest,Sa_period_3_tt,Sa_period_3_tt_3,Sa_period_4_nearest,Sa_period_4_tt,Sa_period_4_tt_3,Su_period_1_nearest,Su_period_1_tt,Su_period_1_tt_3,Su_period_2_nearest,Su_period_2_tt,Su_period_2_tt_3,Su_period_3_nearest,Su_period_3_tt,Su_period_3_tt_3,Su_period_4_nearest,Su_period_4_tt,Su_period_4_tt_3
36085007002,FPC-382,4.36,10.8,FPC-382,4.36,10.8,84301,5.09,19.62,83916,30.79,30.79,FPC-382,4.36,5.63,FPC-382,4.36,5.63,84301,5.09,8.95,FPC-710,10.88,17.52,FPC-382,4.36,10.8,FPC-382,4.36,9.75,84301,5.09,14.16,83916,30.79,30.79,FPC-382,4.36,5.63,FPC-382,4.36,5.63,84301,5.09,18.63,83916,30.79,37.07,FPC-382,4.36,10.8,FPC-382,4.36,7.25,FPC-619,3.66,10.09,83916,30.79,30.79,85356,18.22,24.04,85356,18.22,21.22,83328,30.57,30.68,83916,30.79,30.79,83916,30.79,30.79,85326,21.51,26.91,Plentiful-1511,16.03,17.86,Plentiful-1511,16.03,16.03
36085007400,FPC-382,4.96,10.68,FPC-382,4.96,10.68,84301,5.17,20.79,83916,30.97,30.97,FPC-382,4.96,7.19,FPC-382,4.96,7.19,84301,5.17,10.14,FPC-710,12.62,18.74,FPC-382,4.96,10.68,FPC-382,4.96,9.47,84301,5.17,15.33,83916,30.97,30.97,FPC-382,4.96,7.19,FPC-382,4.96,7.19,84301,5.17,19.61,83916,30.97,37.24,FPC-382,4.96,12.12,FPC-382,4.96,7.68,84301,5.17,10.37,83916,30.97,30.97,85356,16.7,23.47,85356,16.7,20.08,83328,30.75,30.86,83916,30.97,30.97,83916,30.97,30.97,85326,20.0,26.53,Plentiful-1511,16.21,17.47,Plentiful-1511,16.21,16.21
36085008100,85343,10.65,13.8,FPC-610,3.62,6.46,83916,15.12,23.76,83916,15.12,15.12,85437,11.19,12.71,FPC-33,8.05,9.15,Plentiful-1396,7.8,10.32,83916,15.12,17.29,85343,10.65,13.91,FPC-31,5.65,8.68,85361,9.74,13.63,83916,15.12,15.12,85343,10.65,12.32,85361,9.74,10.53,Plentiful-1396,7.8,10.89,83916,15.12,20.92,83916,15.12,22.88,85326,11.45,14.19,85326,11.45,14.2,83916,15.12,15.12,83656,7.37,12.27,83656,7.37,9.57,83916,15.12,15.55,83916,15.12,15.12,83916,15.12,15.12,FPC-620,9.38,11.99,85326,11.45,13.93,Plentiful-1511,15.69,15.69
36085009601,FPC-382,5.71,9.73,FPC-382,5.71,9.73,84301,5.91,16.1,83916,24.8,24.8,FPC-382,5.71,6.22,FPC-382,5.71,6.22,FPC-710,4.23,4.79,FPC-710,4.23,11.09,FPC-382,5.71,9.73,FPC-382,5.71,8.98,84301,5.91,10.93,83916,24.8,24.8,FPC-382,5.71,6.22,FPC-382,5.71,6.22,84301,5.91,15.11,83916,24.8,31.07,FPC-382,5.71,9.73,FPC-382,5.71,8.46,FPC-619,4.74,9.13,83916,24.8,24.8,85356,13.21,18.38,85356,13.21,15.57,83328,24.58,24.69,83916,24.8,24.8,83916,24.8,24.8,85326,16.75,21.33,Plentiful-1511,10.62,12.67,Plentiful-1511,10.62,10.62
36085009602,FPC-382,9.03,11.2,FPC-382,9.03,11.2,84301,9.84,17.36,83916,27.52,27.52,FPC-613,5.97,8.28,FPC-611,2.44,4.88,FPC-710,9.07,9.33,FPC-710,9.07,15.22,FPC-382,9.03,11.2,FPC-382,9.03,11.2,84301,9.84,12.91,83916,27.52,27.52,FPC-613,5.97,8.28,FPC-613,5.97,8.28,84301,9.84,16.83,83916,27.52,33.07,FPC-382,9.03,11.2,FPC-382,9.03,9.82,FPC-619,8.06,10.87,83916,27.52,27.52,85356,18.05,22.43,85356,18.05,20.41,83328,27.04,27.28,83916,27.52,27.52,83916,27.52,27.52,85326,21.59,25.21,Plentiful-1511,15.46,17.5,Plentiful-1511,15.46,15.46
36085009701,83916,8.66,12.28,83916,8.66,9.26,83916,8.66,20.38,83916,8.66,8.66,83916,8.66,15.28,FPC-33,6.21,8.14,83916,8.66,9.44,83916,8.66,13.35,83916,8.66,9.44,85361,5.13,7.78,85361,5.13,7.78,83916,8.66,8.66,83916,8.66,12.28,85361,5.13,7.89,85361,5.13,9.11,83916,8.66,14.46,83916,8.66,18.42,83916,8.66,9.26,83916,8.66,9.26,83916,8.66,8.66,83916,8.66,10.55,85454,8.19,8.35,83916,8.66,9.27,83916,8.66,8.66,83916,8.66,8.66,FPC-620,4.77,8.0,85454,8.19,11.9,83916,8.66,15.16
36085009702,83916,12.12,12.9,FPC-610,5.3,8.27,83916,12.12,22.85,83916,12.12,12.12,83916,12.12,13.51,FPC-33,6.14,9.59,Plentiful-1396,9.35,10.69,83916,12.12,16.12,83916,12.12,12.79,FPC-31,7.21,9.03,85361,7.76,10.97,83916,12.12,12.12,83916,12.12,12.85,85361,7.76,10.95,85361,7.76,9.75,83916,12.12,17.93,83916,12.12,21.58,83916,12.12,12.72,83916,12.12,12.72,83916,12.12,12.12,83656,9.62,11.7,83656,9.62,10.43,83916,12.12,12.74,83916,12.12,12.12,83916,12.12,12.12,FPC-620,7.41,11.09,85454,11.65,12.51,83916,12.12,15.06
36085010500,81020,7.16,9.64,81020,7.16,7.59,83916,7.16,16.58,83916,7.16,7.16,83916,7.16,11.78,FPC-33,1.72,5.62,83916,7.16,7.7,83916,7.16,10.39,83916,7.16,7.7,85361,2.68,5.94,85361,2.68,6.38,83916,7.16,7.16,81020,7.16,9.47,85361,2.68,5.67,85361,2.68,8.03,83916,7.16,13.47,83916,7.16,16.02,83916,7.16,7.75,83916,7.16,8.59,83916,7.16,7.16,83916,7.16,7.8,FPC-719,3.82,6.05,83916,7.16,7.4,83916,7.16,7.16,83916,7.16,7.16,FPC-620,3.29,6.3,85454,7.16,10.5,83916,7.16,12.17
36085011201,FPC-382,10.61,14.04,FPC-382,10.61,14.04,84301,11.41,21.46,83916,32.88,32.88,FPC-613,4.87,8.96,FPC-612,4.47,5.29,84301,11.41,13.62,FPC-710,14.72,20.78,FPC-382,10.61,14.04,FPC-382,10.61,14.04,84301,11.41,16.74,83916,32.88,32.88,FPC-613,4.87,8.96,FPC-613,4.87,8.96,84301,11.41,20.93,83916,32.88,38.43,FPC-382,10.61,14.04,FPC-618,4.32,7.72,FPC-619,9.63,13.71,83916,32.88,32.88,85356,22.92,27.65,85356,22.92,25.65,83328,32.4,32.64,83916,32.88,32.88,83916,32.88,32.88,85326,26.22,30.33,Plentiful-1511,20.32,22.29,Plentiful-1511,20.32,20.32
36085011203,FPC-382,14.74,16.56,FPC-382,14.74,16.56,84301,15.55,22.87,83916,33.68,33.68,FPC-613,10.62,13.64,FPC-611,8.2,9.68,84301,15.55,16.88,FPC-710,17.55,22.93,FPC-382,14.74,16.56,FPC-382,14.74,16.56,84301,15.55,19.0,83916,33.68,33.68,FPC-613,10.62,13.64,FPC-613,10.62,13.64,84301,15.55,22.34,83916,33.68,39.23,FPC-382,14.74,16.56,FPC-618,2.14,8.34,FPC-619,13.77,16.24,83916,33.68,33.68,85356,26.25,30.04,85356,26.25,28.35,83328,33.2,33.44,83916,33.68,33.68,83916,33.68,33.68,85326,29.54,31.97,Plentiful-1511,23.65,25.61,Plentiful-1511,23.65,23.65
36085011401,FPC-382,9.92,11.95,FPC-382,9.92,11.95,84301,10.73,17.98,83916,28.01,28.01,FPC-613,5.8,8.82,FPC-611,1.66,4.29,FPC-710,10.45,10.54,FPC-710,10.45,16.3,FPC-382,9.92,11.95,FPC-382,9.92,11.95,84301,10.73,13.82,83916,28.01,28.01,FPC-613,5.8,8.82,FPC-613,5.8,8.82,84301,10.73,17.45,83916,28.01,33.55,FPC-382,9.92,11.95,FPC-618,7.52,9.39,FPC-619,8.95,11.63,83916,28.01,28.01,85356,19.43,23.51,85356,19.43,21.78,83328,27.52,27.76,83916,28.01,28.01,83916,28.01,28.01,85326,22.96,26.0,Plentiful-1511,16.84,18.88,Plentiful-1511,16.84,16.84
36085011402,FPC-382,12.99,14.72,FPC-382,12.99,14.72,84301,13.8,20.45,83916,30.18,30.18,FPC-613,8.96,11.92,FPC-611,3.27,6.93,FPC-710,12.62,13.01,FPC-710,12.62,18.47,FPC-382,12.99,14.72,FPC-382,12.99,14.72,84301,13.8,16.29,83916,30.18,30.18,FPC-613,8.96,11.92,FPC-613,8.96,11.92,84301,13.8,19.92,83916,30.18,35.72,FPC-382,12.99,14.72,FPC-618,5.21,9.91,FPC-619,12.02,14.4,83916,30.18,30.18,85356,21.6,25.68,85356,21.6,23.95,83328,29.69,29.93,83916,30.18,30.18,83916,30.18,30.18,85326,25.13,28.17,Plentiful-1511,19.01,21.05,Plentiful-1511,19.01,19.01
36085012100,81020,9.86,12.01,81260,9.01,9.81,83916,10.56,15.86,83916,10.56,10.56,83916,10.56,13.14,FPC-33,4.59,8.05,83916,10.56,11.1,83916,10.56,11.61,83916,10.56,11.1,85361,6.54,8.7,85361,6.54,9.94,83916,10.56,10.56,81020,9.86,11.67,85361,6.54,8.47,85361,6.54,11.0,83916,10.56,16.83,83916,10.56,15.85,83328,10.34,10.69,83916,10.56,11.99,83916,10.56,10.56,83656,9.34,10.08,FPC-719,3.82,7.83,83328,10.34,10.45,83916,10.56,10.56,83916,10.56,10.56,FPC-620,7.15,9.62,85454,10.56,11.95,83916,10.56,12.64
36085012200,83197,14.41,15.66,83197,14.41,15.66,83197,14.41,20.72,83916,31.06,31.06,FPC-613,11.77,14.02,FPC-611,7.8,10.31,83197,14.41,16.05,FPC-710,17.05,21.72,83197,14.41,15.66,83197,14.41,15.66,83197,14.41,17.74,83916,31.06,31.06,FPC-613,11.77,14.02,FPC-613,11.77,14.02,83197,14.41,20.19,83916,31.06,36.57,83197,14.41,15.66,FPC-618,6.63,9.86,83197,14.41,15.34,83916,31.06,31.06,85356,26.03,28.93,85356,26.03,27.24,83328,30.57,30.82,83916,31.06,31.06,83916,31.06,31.06,85326,29.56,30.23,Plentiful-1511,23.44,25.98,Plentiful-1511,23.44,23.44
36085012805,83197,20.45,23.14,83197,20.45,23.14,83197,20.45,28.16,83916,39.41,39.41,FPC-613,20.24,21.68,FPC-611,17.81,19.3,83197,20.45,24.08,FPC-710,27.17,31.25,83197,20.45,23.14,83197,20.45,23.14,83197,20.45,25.58,83916,39.41,39.41,FPC-613,20.24,21.68,FPC-613,20.24,20.56,83197,20.45,28.16,83916,39.41,42.32,83197,20.45,23.14,FPC-617,9.36,14.95,83197,20.45,22.82,83916,39.41,39.41,85356,35.86,38.05,85356,35.86,37.2,83328,38.87,39.14,83916,39.41,39.41,83916,39.41,39.41,85326,38.54,39.21,Plentiful-1511,33.26,35.31,Plentiful-1511,33.26,33.26
36085012806,83197,18.28,19.48,83197,18.28,19.48,83197,18.28,25.23,83916,37.24,37.24,FPC-613,16.13,18.13,FPC-611,15.36,15.7,83197,18.28,21.06,FPC-710,24.71,28.88,83197,18.28,19.48,83197,18.28,19.48,83197,18.28,22.55,83916,37.24,37.24,FPC-613,16.13,18.13,FPC-613,16.13,18.13,83197,18.28,25.23,83916,37.24,41.59,83197,18.28,19.48,FPC-617,4.92,11.42,83197,18.28,19.52,83916,37.24,37.24,85356,31.76,35.23,85356,31.76,33.92,83328,36.69,36.97,83916,37.24,37.24,83916,37.24,37.24,85326,34.1,36.28,Plentiful-1511,30.8,31.9,Plentiful-1511,30.8,30.8
36085013301,83916,5.19,9.17,83916,5.19,5.86,83916,5.19,16.2,83916,5.19,5.19,83916,5.19,12.51,FPC-33,3.8,4.99,83916,5.19,5.73,83916,5.19,9.65,83916,5.19,5.73,85361,0.23,3.81,85361,0.23,4.17,83916,5.19,5.19,83916,5.19,9.01,85361,0.23,3.69,85361,0.23,6.88,83916,5.19,11.48,83916,5.19,14.5,83916,5.19,5.99,83916,5.19,6.45,83916,5.19,5.19,83916,5.19,7.29,FPC-719,3.64,4.67,83916,5.19,5.6,83916,5.19,5.19,83916,5.19,5.19,FPC-620,1.33,4.42,85454,5.18,9.88,83916,5.19,12.22
36085013302,83916,4.2,9.82,83916,4.2,4.8,83916,4.2,17.15,83916,4.2,4.2,83916,4.2,14.04,83916,4.2,4.8,83916,4.2,4.97,83916,4.2,10.03,83916,4.2,4.97,85361,3.07,4.12,85361,3.07,4.12,83916,4.2,4.2,83916,4.2,9.66,85361,3.07,4.23,85361,3.07,8.14,83916,4.2,10.0,83916,4.2,14.04,83916,4.2,4.8,83916,4.2,4.8,83916,4.2,4.2,83916,4.2,7.69,85454,3.72,4.34,83916,4.2,4.81,83916,4.2,4.2,83916,4.2,4.2,FPC-620,2.82,4.38,85454,3.72,9.99,83916,4.2,13.12
36085013400,83197,13.03,17.52,83197,13.03,17.52,83197,13.03,21.73,83916,31.99,31.99,83197,13.03,15.88,FPC-611,10.1,12.66,83197,13.03,17.24,FPC-710,19.35,23.57,83197,13.03,17.52,83197,13.03,17.52,83197,13.03,19.21,83916,31.99,31.99,83197,13.03,15.88,83197,13.03,15.88,83197,13.03,21.65,83916,31.99,36.34,83197,13.03,17.52,FPC-617,8.27,10.45,83197,13.03,17.2,83916,31.99,31.99,85356,28.34,30.59,85356,28.34,29.54,83328,31.44,31.72,83916,31.99,31.99,83916,31.99,31.99,85326,31.87,32.04,Plentiful-1511,25.75,27.83,Plentiful-1511,25.75,25.75
36085014607,83197,23.19,31.5,83197,23.19,27.59,83197,23.19,32.29,83916,36.51,36.51,83197,23.19,30.83,83197,23.19,25.46,83197,23.19,30.28,FPC-710,34.57,35.21,83197,23.19,32.02,FPC-711,21.56,22.39,FPC-711,21.56,27.09,83916,36.51,36.51,83197,23.19,30.36,85486,8.93,19.55,83197,23.19,32.29,85380,32.96,34.73,83197,23.19,30.22,85366,22.43,24.05,83197,23.19,31.7,83916,36.51,36.51,83328,35.28,38.44,FPC-27,34.59,35.46,83328,35.28,35.89,83916,36.51,36.51,83916,36.51,36.51,FPC-621,32.45,33.85,83916,36.51,38.26,83916,36.51,38.73
36085014608,83197,21.38,30.42,83197,21.38,26.84,83197,21.38,31.26,83916,37.06,37.06,83197,21.38,29.01,83197,21.38,24.23,83197,21.38,28.96,FPC-710,32.75,34.19,83197,21.38,30.42,83197,21.38,23.38,83197,21.38,26.89,83916,37.06,37.06,83197,21.38,29.01,85486,10.4,19.42,83197,21.38,31.26,85380,35.34,36.2,83197,21.38,29.8,83197,21.38,23.91,83197,21.38,30.1,83916,37.06,37.06,83328,35.83,38.21,83328,35.83,36.48,83328,35.83,36.44,83916,37.06,37.06,83916,37.06,37.06,FPC-621,34.83,36.09,83916,37.06,37.95,83916,37.06,38.1
36085015100,81020,7.08,9.37,81260,4.54,6.61,83916,8.76,14.79,83916,8.76,8.76,83916,8.76,13.6,81260,4.54,7.04,83916,8.76,8.87,83916,8.76,11.65,83916,8.76,8.87,81260,4.54,7.04,83916,8.76,10.2,83916,8.76,8.76,81020,7.08,9.37,81260,4.54,6.39,83916,8.76,10.43,83916,8.76,13.43,83916,8.76,12.2,83328,7.56,8.05,83916,8.76,10.64,83916,8.76,8.76,83328,7.56,11.12,FPC-719,7.07,7.67,83328,7.56,8.16,83916,8.76,8.76,83916,8.76,8.76,FPC-27,8.37,9.36,85454,8.75,12.48,83916,8.76,14.34
36085015400,83197,27.05,31.06,83197,27.05,31.06,83197,27.05,35.51,83916,46.02,46.02,83197,27.05,29.41,FPC-611,25.83,27.01,83197,27.05,31.87,FPC-710,35.09,38.73,83197,27.05,31.06,83197,27.05,31.06,83197,27.05,33.49,83916,46.02,46.02,83197,27.05,29.41,85486,22.54,26.04,83197,27.05,35.51,83916,46.02,48.92,83197,27.05,31.06,FPC-617,20.51,23.63,83197,27.05,30.73,83916,46.02,46.02,85356,44.07,45.19,FPC-719,43.46,44.34,83328,45.47,45.74,83916,46.02,46.02,83916,46.02,46.02,83916,46.02,46.55,Plentiful-1511,41.48,42.99,Plentiful-1511,41.48,41.48
36085015601,83197,27.74,33.83,83197,27.74,32.93,83197,27.74,36.52,83916,44.55,44.55,83197,27.74,32.19,83197,27.74,29.46,83197,27.74,31.51,FPC-464,35.97,36.77,83197,27.74,33.83,81028,25.43,27.59,83197,27.74,31.54,83916,44.55,44.55,83197,27.74,32.19,85486,2.76,20.95,83197,27.74,36.52,85380,41.0,42.77,83197,27.74,33.83,FPC-617,24.33,26.41,83197,27.74,33.51,83916,44.55,44.55,83328,43.32,44.67,FPC-27,42.63,43.37,83328,43.32,43.93,83916,44.55,44.55,83916,44.55,44.55,FPC-621,40.49,41.89,Plentiful-1511,43.57,43.9,Plentiful-1511,43.57,44.06
36085015602,83197,31.78,37.83,83197,31.78,35.93,83197,31.78,39.52,83916,45.52,45.52,83197,31.78,36.19,83197,31.78,33.35,FPC-614,28.46,31.28,FPC-464,33.61,38.68,83197,31.78,37.83,81028,23.08,28.36,FPC-711,30.57,34.54,83916,45.52,45.52,83197,31.78,36.19,85486,2.58,22.65,83197,31.78,39.52,85380,41.97,43.75,83197,31.78,37.45,FPC-617,28.31,30.3,83197,31.78,37.51,83916,45.52,45.52,83328,44.29,46.67,FPC-27,43.61,44.47,83328,44.29,44.91,83916,45.52,45.52,83916,45.52,45.52,FPC-621,41.47,42.86,83916,45.52,46.49,83916,45.52,46.57
36085015603,83197,29.1,34.01,83197,29.1,34.01,83197,29.1,37.88,83916,47.65,47.65,83197,29.1,32.37,83197,29.1,29.97,83197,29.1,33.01,FPC-464,38.21,38.41,83197,29.1,34.01,81028,27.98,30.35,83197,29.1,33.32,83916,47.65,47.65,83197,29.1,32.37,85486,6.99,22.68,83197,29.1,37.88,85380,45.38,46.52,83197,29.1,34.01,FPC-617,23.93,26.59,83197,29.1,33.69,83916,47.65,47.65,83328,46.42,47.19,FPC-719,45.51,46.32,83328,46.42,47.04,83916,47.65,47.65,83916,47.65,47.65,FPC-621,44.87,46.27,Plentiful-1511,44.9,45.82,Plentiful-1511,44.9,46.27
36085016901,83197,11.44,13.55,83197,11.44,11.95,83197,11.44,13.88,83916,15.26,15.26,83197,11.44,12.75,83197,11.44,11.95,FPC-710,8.74,9.64,FPC-710,8.74,10.91,83197,11.44,13.77,83197,11.44,11.95,84802,11.29,12.02,83916,15.26,15.26,83197,11.44,13.55,83197,11.44,11.86,83197,11.44,13.23,83916,15.26,20.87,83197,11.44,13.77,83197,11.44,12.66,83197,11.44,13.53,83916,15.26,15.26,83656,11.51,13.39,FPC-719,10.59,12.0,83328,14.77,15.01,83916,15.26,15.26,83916,15.26,15.26,FPC-620,13.93,14.92,Plentiful-1511,12.38,13.34,Plentiful-1511,12.38,12.38
36085017005,83197,34.07,40.88,83197,34.07,36.92,83197,34.07,41.92,83916,45.07,45.07,83197,34.07,40.28,83197,34.07,35.09,FPC-614,21.71,27.55,FPC-464,26.86,38.67,83197,34.07,41.42,81028,15.88,25.67,FPC-711,30.12,36.42,83916,45.07,45.07,83197,34.07,39.76,85486,8.45,23.13,83197,34.07,41.92,85380,41.52,43.29,83197,34.07,39.6,FPC-616,26.22,30.3,83197,34.07,41.33,83916,45.07,45.07,83328,43.84,47.49,FPC-27,43.16,44.02,83328,43.84,44.45,83916,45.07,45.07,83916,45.07,45.07,FPC-621,41.01,42.41,83916,45.07,47.31,83916,45.07,48.02
36085017007,83197,28.83,35.65,83197,28.83,31.69,83197,28.83,37.6,83916,39.83,39.83,83197,28.83,36.19,83197,28.83,30.77,83197,28.83,32.27,FPC-464,36.57,38.81,83197,28.83,36.18,81028,23.01,24.55,FPC-711,24.88,31.18,83916,39.83,39.83,83197,28.83,35.65,85486,15.43,24.71,83197,28.83,37.58,85380,36.28,38.06,83197,28.83,34.36,85366,25.75,28.15,83197,28.83,36.47,83916,39.83,39.83,83328,38.6,42.44,FPC-27,37.92,38.78,83328,38.6,39.22,83916,39.83,39.83,83916,39.83,39.83,FPC-621,35.78,37.17,83916,39.83,42.81,83916,39.83,43.89
36085017009,83197,33.76,40.58,83197,33.76,36.62,83197,33.76,42.31,83916,44.76,44.76,83197,33.76,40.9,83197,33.76,35.48,FPC-614,22.09,27.7,FPC-464,27.25,38.99,83197,33.76,41.11,81028,13.69,24.73,FPC-711,29.81,36.11,83916,44.76,44.76,83197,33.76,40.38,85486,12.02,24.34,83197,33.76,42.31,85380,41.21,42.99,83197,33.76,39.29,FPC-616,26.6,30.35,83197,33.76,41.4,83916,44.76,44.76,83328,43.53,47.37,FPC-27,42.85,43.71,83328,43.53,44.15,83916,44.76,44.76,83916,44.76,44.76,FPC-621,40.71,42.1,83916,44.76,47.51,83916,44.76,48.48
36085017011,83197,30.34,37.27,83197,30.34,33.31,83197,30.34,38.1,83916,41.51,41.51,83197,30.34,36.46,83197,30.34,31.27,FPC-614,26.79,29.7,FPC-464,31.95,37.58,83197,30.34,37.8,81028,19.93,24.64,FPC-711,26.56,32.81,83916,41.51,41.51,83197,30.34,35.94,85486,4.77,22.22,83197,30.34,38.1,85380,37.96,39.74,83197,30.34,35.99,85366,27.44,29.09,83197,30.34,37.51,83916,41.51,41.51,83328,40.28,43.73,FPC-27,39.6,40.46,83328,40.28,40.9,83916,41.51,41.51,83916,41.51,41.51,FPC-621,37.46,38.85,83916,41.51,43.55,83916,41.51,44.15
36085017012,83197,27.33,34.15,83197,27.33,30.18,83197,27.33,35.75,83916,38.33,38.33,83197,27.33,34.31,83197,27.33,28.92,83197,27.33,29.9,FPC-464,33.77,36.87,83197,27.33,34.68,81028,21.72,23.12,FPC-711,23.38,29.68,83916,38.33,38.33,83197,27.33,33.79,85486,7.92,21.2,83197,27.33,35.75,85380,34.78,36.56,83197,27.33,32.86,85366,24.25,26.65,83197,27.33,34.97,83916,38.33,38.33,83328,37.1,40.94,FPC-27,36.42,37.28,83328,37.1,37.72,83916,38.33,38.33,83916,38.33,38.33,FPC-621,34.27,35.67,83916,38.33,40.95,83916,38.33,41.85
36085017013,83197,36.5,43.31,83197,36.5,39.35,83197,36.5,45.26,83916,47.49,47.49,83197,36.5,43.86,83197,36.5,38.43,FPC-614,28.33,32.77,FPC-464,33.48,42.89,83197,36.5,43.84,81028,19.92,28.63,FPC-711,32.54,38.84,83916,47.49,47.49,83197,36.5,43.31,85486,15.71,28.56,83197,36.5,45.24,85380,43.94,45.72,83197,36.5,42.02,FPC-616,32.83,34.25,83197,36.5,44.13,83916,47.49,47.49,83328,46.26,50.1,FPC-27,45.58,46.44,83328,46.26,46.88,83916,47.49,47.49,83916,47.49,47.49,FPC-621,43.44,44.83,83916,47.49,50.47,83916,47.49,51.55
36085017014,83197,34.59,41.41,83197,34.59,37.44,83197,34.59,43.36,83916,45.59,45.59,83197,34.59,41.95,83197,34.59,36.53,FPC-614,22.77,28.43,FPC-464,27.92,39.77,83197,34.59,41.94,81028,14.36,25.51,FPC-711,30.64,36.94,83916,45.59,45.59,83197,34.59,41.41,85486,13.73,25.41,83197,34.59,43.34,85380,42.04,43.82,83197,34.59,40.12,FPC-616,27.27,31.13,83197,34.59,42.23,83916,45.59,45.59,83328,44.36,48.2,FPC-27,43.68,44.54,83328,44.36,44.98,83916,45.59,45.59,83916,45.59,45.59,FPC-621,41.53,42.93,83916,45.59,48.57,83916,45.59,49.65
36085017015,83197,31.01,37.82,83197,31.01,33.86,83197,31.01,39.78,83916,42.01,42.01,83197,31.01,38.37,83197,31.01,32.95,FPC-614,25.86,29.29,FPC-464,31.01,38.41,83197,31.01,38.35,81028,17.46,24.15,FPC-711,27.06,33.36,83916,42.01,42.01,83197,31.01,37.82,85486,10.99,24.34,83197,31.01,39.76,85380,38.46,40.23,83197,31.01,36.54,85366,27.93,29.77,83197,31.01,38.64,83916,42.01,42.01,83328,40.78,44.62,FPC-27,40.1,40.96,83328,40.78,41.39,83916,42.01,42.01,83916,42.01,42.01,FPC-621,37.95,39.35,83916,42.01,44.98,83916,42.01,46.06
36085017300,83197,5.92,11.84,83197,5.92,9.96,83197,5.92,13.5,83916,15.3,15.3,83197,5.92,12.59,83197,5.92,9.67,83197,5.92,10.52,FPC-710,12.81,13.64,83197,5.92,12.45,83197,5.92,9.96,83197,5.92,12.01,83916,15.3,15.3,83197,5.92,11.84,83197,5.92,9.96,83197,5.92,12.01,83916,15.3,20.77,83197,5.92,13.49,83197,5.92,10.03,83197,5.92,13.09,83916,15.3,15.3,83328,14.76,15.53,FPC-719,12.09,14.05,83328,14.76,15.03,83916,15.3,15.3,83916,15.3,15.3,83916,15.3,15.43,85454,15.3,16.26,83916,15.3,16.74
36085017600,83197,36.39,42.38,83197,36.39,40.24,83197,36.39,43.83,83916,49.33,49.33,83197,36.39,40.74,83197,36.39,37.7,FPC-614,23.91,29.79,FPC-464,29.06,40.24,83197,36.39,42.38,81028,18.83,29.49,FPC-711,34.39,38.85,83916,49.33,49.33,83197,36.39,40.74,85486,8.73,24.73,83197,36.39,43.83,85380,45.79,47.56,83197,36.39,41.76,FPC-616,28.41,32.17,83197,36.39,42.05,83916,49.33,49.33,83328,48.11,50.75,FPC-27,47.42,48.29,83328,48.11,48.72,83916,49.33,49.33,83916,49.33,49.33,FPC-621,45.28,46.68,83916,49.33,50.57,83916,49.33,50.78
36085017701,83197,8.93,12.04,83197,8.93,12.04,83197,8.93,14.45,83916,20.81,20.81,83197,8.93,12.04,83197,8.93,11.78,FPC-710,7.14,7.74,FPC-710,7.14,11.7,83197,8.93,12.04,83197,8.93,12.04,83197,8.93,11.46,83916,20.81,20.81,83197,8.93,12.04,83197,8.93,11.74,83197,8.93,13.47,83916,20.81,26.36,83197,8.93,12.04,83197,8.93,12.04,83197,8.93,11.78,83916,20.81,20.81,85356,15.74,17.34,FPC-719,15.16,15.62,83328,20.33,20.57,83916,20.81,20.81,83916,20.81,20.81,FPC-620,18.49,19.53,Plentiful-1511,13.15,15.19,Plentiful-1511,13.15,13.15
