GEOID,Mo_period_1_nearest,Mo_period_1_tt,Mo_period_1_tt_3,Mo_period_2_nearest,Mo_period_2_tt,Mo_period_2_tt_3,Mo_period_3_nearest,Mo_period_3_tt,Mo_period_3_tt_3,Mo_period_4_nearest,Mo_period_4_tt,Mo_period_4_tt_3,Tu_period_1_nearest,Tu_period_1_tt,Tu_period_1_tt_3,Tu_period_2_nearest,Tu_period_2_tt,Tu_period_2_tt_3,Tu_period_3_nearest,Tu_period_3_tt,Tu_period_3_tt_3,Tu_period_4_nearest,Tu_period_4_tt,Tu_period_4_tt_3,We_period_1_nearest,We_period_1_tt,We_period_1_tt_3,We_period_2_nearest,We_period_2_tt,We_period_2_tt_3,We_period_3_nearest,We_period_3_tt,We_period_3_tt_3,We_period_4_nearest,We_period_4_tt,We_period_4_tt_3,Th_period_1_nearest,Th_period_1_tt,Th_period_1_tt_3,Th_period_2_nearest,Th_period_2_tt,Th_period_2_tt_3,Th_period_3_nearest,Th_period_3_tt,Th_period_3_tt_3,Th_period_4_nearest,Th_period_4_tt,Th_period_4_tt_3,Fr_period_1_nearest,Fr_period_1_tt,Fr_period_1_tt_3,Fr_period_2_nearest,Fr_period_2_tt,Fr_period_2_tt_3,Fr_period_3_nearest,Fr_period_3_tt,Fr_period_3_tt_3,Fr_period_4_nearest,Fr_period_4_tt,Fr_period_4_tt_3,Sa_period_1_nearest,Sa_period_1_tt,Sa_period_1_tt_3,Sa_period_2_nearest,Sa_period_2_tt,Sa_period_2_tt_3,Sa_period_3_nearest,Sa_period_3_tt,Sa_period_3_tt_3,Sa_period_4_nearest,Sa_period_4_tt,Sa_period_4_tt_3,Su_period_1_nearest,Su_period_1_tt,Su_period_1_tt_3,Su_period_2_nearest,Su_period_2_tt,Su_period_2_tt_3,Su_period_3_nearest,Su_period_3_tt,Su_period_3_tt_3,Su_period_4_nearest,Su_period_4_tt,Su_period_4_tt_3
36061000100,85517,3.04,4.77,85517,2.06,5.72,85517,2.74,6.48,85517,2.14,10.86,85517,3.04,4.77,85517,2.06,5.59,85517,2.74,6.48,85517,2.14,8.85,85517,3.04,4.77,85517,2.06,5.72,85517,2.74,6.48,85517,2.14,10.52,85517,3.04,4.77,85517,2.06,4.86,85517,2.74,6.48,85517,2.14,10.02,85345,5.29,7.63,85471,5.24,8.39,85471,5.82,9.56,81458,10.51,15.92,85291,10.41,12.08,85345,4.22,8.02,FPC-374,11.26,14.95,85351,18.5,19.36,82998,11.13,15.46,81698,8.69,9.65,FPC-608,10.45,10.71,81458,9.93,17.17
36061000201,85434,5.6,6.01,Plentiful-1200,4.29,4.49,85434,5.38,6.19,85434,4.76,9.66,85434,5.6,6.01,85193,2.25,3.68,85434,5.38,5.41,85434,4.76,9.66,85434,5.6,6.92,Plentiful-1200,4.29,4.49,85434,5.38,5.41,85434,4.76,9.66,85434,5.6,6.79,Plentiful-1200,4.29,4.49,85434,5.38,7.09,85434,4.76,9.66,84743,4.61,5.34,84743,3.7,4.16,FPC-626,5.9,8.06,85521,13.91,14.23,85291,8.38,11.16,Plentiful-1200,3.71,5.0,FPC-374,6.26,9.51,87247,13.4,15.68,81458,14.44,15.35,82798,9.9,12.75,FPC-608,12.87,14.3,81458,14.44,16.26
36061000600,FPC-626,3.93,4.96,FPC-626,3.03,3.94,FPC-626,3.81,6.1,85434,5.35,10.46,FPC-626,3.93,4.96,85193,2.74,3.26,FPC-626,3.81,5.9,85434,5.35,10.46,FPC-626,3.93,5.64,FPC-626,3.03,4.33,FPC-626,3.81,5.47,85434,5.35,10.46,FPC-626,3.93,5.92,FPC-626,3.03,4.33,FPC-626,3.81,6.1,85434,5.35,10.37,FPC-626,3.93,5.04,FPC-626,3.03,4.0,FPC-626,3.81,6.17,87290,13.21,14.11,85291,6.79,10.09,FPC-374,3.52,4.32,FPC-374,4.36,9.19,85351,17.73,18.59,81458,12.16,14.45,82798,11.7,11.99,FPC-608,12.47,13.21,81458,12.73,16.96
36061001401,FPC-626,4.05,4.53,FPC-626,3.19,3.4,FPC-626,3.84,5.49,85434,3.77,9.41,FPC-626,4.05,4.53,85193,2.87,3.12,FPC-626,3.84,5.03,85434,3.77,9.41,FPC-626,4.05,5.18,FPC-626,3.19,3.4,FPC-626,3.84,4.26,85434,3.77,9.41,FPC-626,4.05,5.46,FPC-626,3.19,3.4,FPC-626,3.84,5.49,85434,3.77,8.69,84743,3.61,4.57,84743,2.72,3.07,FPC-626,3.84,6.16,87290,13.24,14.06,85291,6.91,9.72,Plentiful-1200,2.73,3.74,FPC-374,4.33,9.2,85351,15.6,17.77,81458,12.18,14.48,82798,11.83,12.11,81458,13.47,13.64,81458,12.77,16.83
36061001402,85434,3.12,5.22,85434,2.15,3.44,85434,2.83,5.72,85434,2.24,8.4,85434,3.12,5.12,85434,2.15,3.36,85434,2.83,4.31,85434,2.24,8.4,85434,3.12,5.53,85434,2.15,3.76,FPC-625,2.0,3.29,85434,2.24,8.3,85434,3.12,5.65,85434,2.15,3.88,85434,2.83,6.32,85434,2.24,7.39,84743,2.41,4.29,84743,1.46,3.08,FPC-626,6.89,7.88,87290,11.78,12.99,85291,5.25,9.1,Plentiful-1200,2.88,4.66,FPC-628,4.88,9.19,85351,13.7,16.68,81458,12.59,14.6,82798,11.42,11.75,FPC-608,11.9,12.48,81458,12.04,16.55
36061001800,85481,3.2,3.68,85481,2.38,2.8,80491,3.59,4.29,85434,4.59,10.68,85481,3.2,3.68,85481,2.38,2.8,80491,3.59,4.29,85434,4.59,10.68,87318,2.96,3.6,87318,2.05,2.69,80491,3.59,4.01,85434,4.59,10.68,80491,3.79,4.05,80491,2.91,3.12,80491,3.59,4.29,85434,4.59,10.05,84461,2.12,3.32,84461,1.19,2.41,84461,1.85,3.17,87290,8.74,11.11,85291,3.58,7.19,FPC-374,2.7,2.76,FPC-374,3.34,6.12,87247,15.16,17.08,81458,8.25,12.38,81458,8.15,10.08,81458,8.87,10.58,81458,8.27,17.16
36061002201,DSNY-BRS-1058,5.15,5.49,DSNY-BRS-1058,4.3,4.59,85434,5.21,5.75,85434,4.57,10.0,85310,4.86,5.13,85310,4.22,4.33,85450,3.28,3.92,85434,4.57,10.0,87318,4.78,5.1,87318,3.93,4.23,85450,3.28,3.92,85434,4.57,10.0,DSNY-BRS-1058,5.15,5.65,DSNY-BRS-1058,4.3,4.7,85434,5.21,6.57,85434,4.57,9.93,85450,3.46,4.03,85450,2.59,3.16,84461,5.75,6.75,87290,10.04,12.63,85291,3.48,7.33,FPC-628,3.75,4.99,FPC-628,4.61,8.71,81199,16.39,16.86,81458,10.83,12.84,82798,9.69,10.01,81458,10.93,11.31,81458,10.3,14.8
36061002601,FPC-627,3.77,5.25,FPC-627,2.84,3.84,FPC-627,3.49,5.48,85434,5.21,9.89,DSNY-BRS-1075,4.15,5.07,DSNY-BRS-1075,3.28,3.74,85450,3.13,4.04,85434,5.21,9.89,87318,5.51,5.83,80813,3.65,4.45,85450,3.13,4.04,85434,5.21,9.89,DSNY-BRS-1058,5.88,6.38,80813,3.65,4.61,85434,5.86,7.27,85434,5.21,9.89,85450,3.42,4.24,85450,2.48,2.87,84461,6.48,7.48,87290,10.07,12.36,85291,3.81,6.54,81685,3.72,4.89,FPC-628,5.34,9.44,87247,14.81,17.63,81458,11.56,14.07,81458,10.86,11.22,81458,11.66,12.01,81458,11.04,16.42
36061002602,FPC-627,2.62,5.63,FPC-627,1.67,3.45,FPC-627,2.33,5.87,85434,6.38,10.24,DSNY-BRS-1075,3.76,5.34,80813,2.48,3.25,85450,4.3,5.21,85434,6.38,10.24,87318,6.66,6.98,80813,2.48,4.84,85450,4.3,5.21,85434,6.38,10.24,DSNY-BRS-1058,7.03,7.53,80813,2.48,5.0,85434,7.02,8.22,85434,6.38,10.24,85450,4.57,5.39,80813,2.48,3.26,84461,7.65,8.32,87290,9.71,12.51,81685,3.43,6.42,81685,2.55,5.28,FPC-628,6.5,10.26,87247,14.44,16.77,81458,12.71,14.45,82798,10.66,11.25,81458,12.83,12.93,81458,12.22,16.03
36061002800,FPC-627,4.13,6.9,80813,3.1,4.53,FPC-627,3.84,6.63,85434,7.9,10.36,DSNY-BRS-1075,4.37,6.31,80813,3.1,4.1,85450,5.81,6.55,85434,7.9,10.36,FPC-559,8.03,8.25,80813,3.1,5.9,85450,5.81,6.55,85434,7.9,10.36,FPC-559,8.03,8.44,80813,3.1,5.6,DSNY-BRS-2114,8.03,8.14,85434,7.9,10.36,85450,6.07,6.72,80813,3.1,4.47,DSNY-BRS-2114,8.03,8.14,87290,10.03,12.48,81685,2.81,6.31,81685,1.98,6.1,FPC-628,8.02,10.64,87247,12.52,15.12,81458,14.21,14.95,82798,9.15,10.75,FPC-608,13.49,14.1,81458,13.73,15.52
36061003100,FPC-626,7.22,7.37,FPC-626,6.62,7.07,FPC-626,7.24,7.76,85434,9.54,12.86,FPC-626,7.22,7.37,FPC-626,6.62,7.03,FPC-626,7.24,7.76,85434,9.54,12.86,FPC-626,7.22,7.37,FPC-626,6.62,7.07,FPC-626,7.24,7.76,85434,9.54,12.23,FPC-626,7.22,7.37,FPC-626,6.62,7.23,FPC-626,7.24,7.76,85434,9.54,12.86,FPC-626,7.22,7.36,FPC-626,6.62,6.78,FPC-626,7.24,7.51,81458,7.75,12.46,85291,9.77,11.6,85345,6.3,6.69,FPC-374,7.04,11.53,85351,16.48,19.39,81458,8.02,13.49,81458,8.78,9.83,81458,7.93,8.14,81458,7.17,18.38
36061003200,FPC-627,4.92,5.48,80813,3.01,3.83,FPC-627,4.7,6.32,85434,7.83,10.48,85310,2.75,3.85,85310,1.85,2.5,85450,4.92,5.48,85434,7.83,10.48,87318,4.88,5.55,80813,3.01,3.86,85450,4.92,5.48,85434,7.83,10.48,DSNY-BRS-1058,5.25,6.47,80813,3.01,4.44,80491,6.59,7.53,85434,7.83,10.48,85450,5.12,5.16,80813,3.01,3.83,84461,5.99,6.65,87290,7.97,10.83,85291,2.96,5.36,81685,3.1,4.58,FPC-628,5.69,8.87,87247,12.7,17.56,81458,10.92,14.35,80720,9.81,10.16,81458,11.16,12.09,81458,10.65,17.78
36061003300,85471,5.48,8.03,85471,4.58,6.31,85471,5.45,7.1,85517,8.2,13.36,85471,5.48,8.03,85471,4.58,6.31,85471,5.45,7.1,85517,8.2,13.36,85471,5.48,8.03,85471,4.58,6.31,85471,5.45,7.1,85517,8.2,13.36,85471,5.48,8.03,85471,4.58,6.31,85471,5.45,7.1,85517,8.2,13.36,85471,5.48,7.04,85471,4.58,5.53,85471,5.45,6.31,81458,6.0,11.74,85291,11.11,12.28,85345,8.38,9.79,FPC-374,10.44,13.68,87247,16.62,20.12,81458,5.48,10.84,81458,5.38,7.38,81458,6.1,7.9,81458,5.42,20.15
36061003400,FPC-627,5.79,6.58,80813,2.9,4.63,FPC-627,5.59,6.6,85434,9.26,11.07,DSNY-BRS-1075,4.19,5.28,80813,2.9,3.52,FPC-559,6.76,7.02,85434,9.26,11.07,FPC-559,6.5,7.07,80813,2.9,5.19,FPC-559,6.76,7.02,85434,9.26,11.07,FPC-559,6.5,7.43,80813,2.9,4.6,FPC-559,6.76,7.22,85434,9.26,11.07,FPC-559,6.5,7.1,80813,2.9,5.15,FPC-559,6.76,7.22,87290,7.16,10.91,81685,2.68,5.39,81685,1.73,5.6,FPC-628,8.14,9.94,87247,10.94,16.16,81458,14.22,15.81,80720,8.01,10.98,81458,14.0,14.48,81458,13.48,17.01
36061003601,DSNY-BRS-1058,3.28,4.06,DSNY-BRS-1058,2.33,3.13,80491,3.89,5.41,85434,5.92,11.59,DSNY-BRS-1058,3.28,3.87,DSNY-BRS-1058,2.33,2.96,80491,3.89,4.78,85434,5.92,11.59,87318,2.62,3.34,87318,1.84,2.47,80491,3.89,4.78,85434,5.92,11.59,DSNY-BRS-1058,3.28,4.43,DSNY-BRS-1058,2.33,3.44,80491,3.89,5.41,85434,5.92,11.53,DSNY-BRS-1058,3.28,3.65,DSNY-BRS-1058,2.33,2.78,84461,3.46,4.4,87290,6.59,10.12,85291,2.83,6.42,FPC-628,3.62,4.08,FPC-628,4.43,7.36,87247,14.79,17.28,81458,8.5,12.29,81458,7.7,9.05,81458,8.46,10.24,81458,7.83,16.77
36061003602,DSNY-BRS-1058,2.38,4.0,DSNY-BRS-1058,1.48,3.17,80491,4.28,6.05,85434,6.69,13.09,DSNY-BRS-1058,2.38,3.62,DSNY-BRS-1058,1.48,2.77,80491,4.28,5.67,85434,6.69,13.09,DSNY-BRS-1058,2.38,3.36,DSNY-BRS-1058,1.48,2.52,80491,4.28,5.67,85434,6.69,13.09,DSNY-BRS-1058,2.38,4.45,DSNY-BRS-1058,1.48,3.49,80491,4.28,6.05,85434,6.69,12.45,DSNY-BRS-1058,2.38,3.72,DSNY-BRS-1058,1.48,2.89,80491,4.28,5.12,87290,7.21,10.23,85291,3.35,6.44,FPC-628,4.29,4.76,FPC-628,5.18,8.12,87247,14.13,18.13,81458,9.15,13.67,81458,8.0,8.69,81458,8.81,10.61,81458,8.2,17.92
36061003700,85471,7.2,9.07,82998,4.02,6.05,82998,4.7,6.82,85517,9.38,12.01,85471,7.2,9.07,82998,4.02,6.05,82998,4.7,6.88,85517,9.38,12.01,85471,7.2,9.07,82998,4.02,6.05,82998,4.7,6.88,85517,9.38,12.01,85471,7.2,9.07,82998,4.02,6.05,82998,4.7,6.88,85517,9.38,12.01,81458,5.0,7.42,82998,4.02,4.87,82998,4.7,5.7,81458,4.18,8.56,80749,8.64,9.61,80749,8.06,9.39,FPC-628,12.48,13.39,87247,12.22,19.74,82998,4.35,9.8,82998,3.44,4.72,82998,4.12,8.27,81458,3.6,19.73
36061003900,85471,4.18,6.56,85471,3.28,5.54,85471,4.12,6.11,85517,6.18,12.77,85471,4.18,6.56,85471,3.28,5.54,85471,4.12,6.11,85517,6.18,12.77,85471,4.18,6.56,85471,3.28,5.54,85471,4.12,6.11,85517,6.18,12.77,85471,4.18,6.56,85471,3.28,5.54,85471,4.12,6.11,85517,6.18,12.77,85471,4.18,6.54,85471,3.28,5.48,85471,4.12,6.0,81458,6.12,11.97,85291,12.77,13.38,85345,7.54,10.0,FPC-374,12.25,14.89,87247,15.34,19.66,81458,6.29,11.16,81458,5.41,7.43,81458,6.22,8.45,81458,5.54,18.6
36061004001,FPC-559,5.62,6.58,80813,3.78,4.88,FPC-559,5.8,6.26,85434,10.17,11.33,DSNY-BRS-1075,5.07,5.57,80813,3.78,4.34,FPC-559,5.8,6.26,85434,10.17,11.33,FPC-559,5.62,6.97,80813,3.78,4.88,FPC-559,5.8,6.26,85434,10.17,11.33,FPC-559,5.62,6.97,80813,3.78,4.26,FPC-559,5.8,6.26,85434,10.17,11.33,FPC-559,5.62,6.97,80813,3.78,4.88,FPC-559,5.8,6.26,87290,7.46,10.56,81685,3.56,5.68,81685,2.61,5.86,FPC-628,9.04,10.32,87247,9.91,15.68,81458,14.61,15.91,80720,7.06,10.42,81458,14.33,14.38,81458,13.78,16.97
36061004002,DSNY-BRS-1058,5.81,6.39,80813,4.35,4.93,FPC-559,6.2,6.77,85434,10.12,11.83,DSNY-BRS-1075,5.55,5.81,80813,4.35,4.66,FPC-559,6.2,6.77,85434,10.12,11.83,DSNY-BRS-1058,5.81,6.28,80813,4.35,4.93,FPC-559,6.2,6.77,85434,10.12,11.83,DSNY-BRS-1058,5.81,6.61,80813,4.35,4.58,FPC-559,6.2,6.77,85434,10.12,11.83,DSNY-BRS-1058,5.81,6.61,80813,4.35,4.93,87290,5.89,6.38,87290,5.31,9.53,81685,4.13,6.06,81685,3.18,6.32,FPC-628,8.62,9.67,87247,10.48,16.25,81458,12.59,14.74,80720,8.29,10.35,81458,12.24,13.18,81458,11.63,16.63
36061004100,80491,4.62,5.42,80491,4.05,4.88,80491,4.86,6.72,85434,8.13,13.45,80491,4.62,5.42,80491,4.05,4.88,80491,4.86,6.68,85434,8.13,13.45,80491,4.62,5.26,80491,4.05,4.68,80491,4.86,6.58,85434,8.13,13.45,80491,4.62,5.48,80491,4.05,4.9,80491,4.86,6.72,85434,8.13,13.37,84461,4.5,4.96,84461,3.93,4.38,84461,4.71,5.42,81458,7.71,11.36,85291,5.61,8.77,FPC-374,3.93,5.32,FPC-374,4.92,10.32,87247,17.92,20.07,81458,7.74,12.72,81458,7.21,9.35,81458,7.92,9.69,81458,7.13,18.56
36061004300,DSNY-BRS-1058,4.79,5.45,DSNY-BRS-1058,3.99,4.67,80491,5.22,6.23,85434,7.63,12.55,DSNY-BRS-1058,4.79,5.27,DSNY-BRS-1058,3.99,4.51,80491,5.22,6.18,85434,7.63,12.55,87318,4.34,4.81,87318,3.53,4.02,80491,5.22,6.18,85434,7.63,12.55,DSNY-BRS-1058,4.79,5.91,DSNY-BRS-1058,3.99,4.72,80491,5.22,6.38,85434,7.63,12.55,DSNY-BRS-1058,4.79,5.18,DSNY-BRS-1058,3.99,4.39,80491,5.22,5.54,87290,5.53,8.82,85291,4.34,7.24,FPC-628,5.28,5.75,FPC-628,6.13,9.06,87247,14.71,18.39,81458,5.88,11.05,81458,4.96,6.89,81458,5.66,8.58,81458,5.06,16.99
36061004500,80491,6.04,7.08,82998,4.84,5.7,82998,5.58,6.9,85434,10.3,13.21,80491,6.04,7.08,82998,4.84,5.7,82998,5.58,6.9,85434,10.3,13.21,80491,6.04,6.86,82998,4.84,5.55,82998,5.58,6.9,85434,10.3,13.21,80491,6.04,7.08,82998,4.84,5.7,82998,5.58,6.9,85434,10.3,13.21,81458,5.62,5.85,81458,4.75,4.99,81458,5.45,5.69,81458,4.81,9.52,85291,7.05,9.58,FPC-374,6.2,7.52,FPC-374,7.33,10.75,87247,15.43,20.48,81458,5.04,11.39,81458,4.17,6.65,81458,4.87,7.21,81458,4.23,18.62
36061005200,80720,5.12,5.64,80720,4.28,5.22,80720,4.96,5.82,87247,7.41,11.37,80720,5.12,5.64,80720,4.28,5.22,80720,4.96,5.14,87247,7.41,11.37,80720,5.12,5.64,80720,4.28,5.22,80720,4.96,5.9,87247,7.41,11.37,80720,5.12,5.64,80720,4.28,5.04,80720,4.96,5.9,87247,7.41,11.37,80720,5.12,5.64,80720,4.28,5.22,80720,4.96,5.69,87290,6.47,8.18,80749,3.65,4.7,80749,2.84,6.07,87247,7.47,11.14,87247,6.83,17.51,82998,11.5,12.65,80720,3.69,8.29,81735,11.3,11.46,81458,10.98,18.7
36061005400,80720,4.62,5.14,80720,3.77,4.72,80720,4.46,5.32,87247,6.9,10.86,80720,4.62,5.14,80720,3.77,4.72,80720,4.46,4.63,87247,6.9,10.86,80720,4.62,5.14,80720,3.77,4.72,80720,4.46,5.39,87247,6.9,10.86,80720,4.62,5.14,80720,3.77,4.54,80720,4.46,5.39,87247,6.9,10.86,80720,4.62,5.14,80720,3.77,4.72,80720,4.46,5.18,87290,5.96,7.67,80749,3.15,4.2,80749,2.34,5.57,87247,6.97,10.64,87247,6.32,17.01,82998,11.0,12.15,80720,3.19,7.79,81735,10.79,10.96,81458,10.48,18.2
36061005501,DSNY-BRS-1058,4.92,6.39,DSNY-BRS-1058,4.13,5.71,FPC-529,6.1,6.6,85434,8.49,12.63,DSNY-BRS-1058,4.92,6.34,DSNY-BRS-1058,4.13,5.71,80491,6.17,7.09,85434,8.49,12.63,DSNY-BRS-1058,4.92,5.88,DSNY-BRS-1058,4.13,5.29,80491,6.17,7.09,85434,8.49,12.63,DSNY-BRS-1058,4.92,6.39,DSNY-BRS-1058,4.13,5.71,80491,6.17,7.09,85434,8.49,12.63,DSNY-BRS-1058,4.92,6.24,DSNY-BRS-1058,4.13,5.66,87290,5.3,5.95,87290,4.85,8.38,85291,5.87,7.67,FPC-628,7.1,7.58,FPC-628,7.08,9.48,87247,13.11,18.43,81458,6.61,11.64,81458,5.95,7.03,81458,6.81,9.73,81458,6.03,17.48
36061005502,DSNY-BRS-1058,4.55,5.63,DSNY-BRS-1058,3.71,4.94,FPC-529,5.32,5.96,85434,8.52,12.72,DSNY-BRS-1058,4.55,5.47,DSNY-BRS-1058,3.71,4.94,80491,6.1,6.79,85434,8.52,12.72,DSNY-BRS-1058,4.55,5.12,DSNY-BRS-1058,3.71,4.46,80491,6.1,6.79,85434,8.52,12.72,DSNY-BRS-1058,4.55,5.63,DSNY-BRS-1058,3.71,4.94,80491,6.1,6.99,85434,8.52,12.72,DSNY-BRS-1058,4.55,5.48,DSNY-BRS-1058,3.71,4.83,87290,4.2,5.53,87290,3.75,8.45,85291,4.92,6.73,FPC-628,6.08,6.55,FPC-628,7.0,9.24,87247,12.62,18.58,81458,8.18,12.57,81458,7.65,8.01,81458,8.57,11.38,81458,7.81,18.64
36061005800,80493,3.06,4.27,80493,2.22,3.47,80493,2.94,4.19,87247,2.62,6.58,80493,3.06,4.27,80493,2.22,3.47,80493,2.94,4.19,87247,2.62,6.58,80493,3.06,4.27,80493,2.22,3.47,80493,2.94,4.19,87247,2.62,6.58,80493,3.06,4.27,80493,2.22,3.47,80493,2.94,4.19,87247,2.62,6.58,80493,3.06,3.87,80493,2.22,3.03,80493,2.94,4.19,87247,2.62,6.69,87247,2.82,5.3,87247,1.99,3.76,87247,2.71,7.09,87247,2.04,12.93,87369,11.31,14.02,81735,5.59,6.99,81735,6.53,11.33,81458,15.69,17.08
36061006300,80720,4.89,6.48,80720,4.18,5.92,FPC-529,4.78,5.44,87247,8.04,10.91,80720,4.89,6.48,80720,4.18,5.92,80720,4.85,5.62,87247,8.04,10.91,80720,4.89,6.48,80720,4.18,5.92,80720,4.85,6.6,87247,8.04,10.91,80720,4.89,6.48,80720,4.18,5.92,80720,4.85,6.46,87247,8.04,10.91,80720,4.89,6.48,80720,4.18,5.92,87290,4.36,5.31,87290,3.76,6.89,80520,1.39,4.46,80749,3.38,6.4,87247,8.02,10.63,87247,7.46,18.15,82998,8.84,11.38,80720,3.6,6.61,82998,8.77,9.84,81458,8.28,18.22
36061006500,80720,7.08,7.99,82998,5.71,6.47,FPC-529,3.88,5.78,87247,10.31,11.84,80720,7.08,7.86,82998,5.71,6.47,82998,6.48,6.97,87247,10.31,11.84,80720,7.08,7.99,82998,5.71,6.47,82998,6.48,7.44,87247,10.31,11.84,80720,7.08,7.99,82998,5.71,6.47,82998,6.48,7.44,87247,10.31,11.84,81458,6.56,7.25,82998,5.71,5.98,87290,5.5,6.2,87290,4.9,7.07,80520,5.93,6.99,80749,5.58,8.35,87247,10.15,10.47,87247,9.72,19.08,82998,5.91,10.16,82998,5.13,5.4,82998,5.9,8.63,81458,5.42,18.78
36061006700,80720,7.74,8.47,82998,4.38,6.62,82998,5.08,6.77,87247,11.42,12.91,80720,7.74,8.47,82998,4.38,6.62,82998,5.08,7.16,87247,11.42,12.91,80720,7.74,8.47,82998,4.38,6.62,82998,5.08,7.73,87247,11.42,12.91,80720,7.74,8.47,82998,4.38,6.62,82998,5.08,7.58,87247,11.42,12.91,81458,5.35,7.19,82998,4.38,5.4,82998,5.08,6.08,81458,4.56,7.76,80749,6.92,8.23,80749,6.46,9.07,87247,11.47,12.78,87247,10.84,18.91,82998,4.7,9.36,82998,3.8,4.82,82998,4.5,8.14,81458,3.98,19.04
36061006800,84055,2.38,4.77,84055,1.45,3.56,84055,2.11,4.22,87247,5.4,9.36,84055,2.38,4.77,84055,1.45,3.56,84055,2.11,4.22,87247,5.4,9.36,84055,2.38,4.77,84055,1.45,3.56,84055,2.11,4.22,87247,5.4,9.36,84055,2.38,4.77,84055,1.45,3.53,84055,2.11,4.22,87247,5.4,9.36,84055,2.38,4.77,84055,1.45,3.56,84055,2.11,4.22,87247,5.4,7.72,87247,5.56,6.86,87247,4.76,5.74,87247,5.42,9.59,87247,4.82,12.68,87369,14.05,14.98,82798,5.97,7.48,81735,9.25,13.29,81458,15.29,15.99
36061006900,85471,7.23,8.35,82998,5.51,6.31,82998,6.33,7.19,85517,9.41,12.29,85471,7.23,8.35,82998,5.51,6.31,82998,6.33,7.19,85517,9.41,12.29,85471,7.23,8.35,82998,5.51,6.31,82998,6.33,7.19,85517,9.41,12.29,85471,7.23,8.35,82998,5.51,6.31,82998,6.33,7.19,85517,9.41,12.29,81458,6.49,7.18,82998,5.51,5.87,82998,6.33,6.78,81458,5.68,9.0,80749,8.29,10.04,80577,7.08,8.41,87247,12.1,14.23,87247,11.53,17.27,82998,5.84,9.38,82998,4.93,5.48,82998,5.75,9.18,81458,5.1,16.34
36061007001,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,84055,6.25,7.87,82798,4.47,5.22,84055,6.0,6.37,85521,8.11,10.12,Plentiful-1388,7.68,9.47,82798,3.89,6.57,81735,8.79,10.44,87247,8.73,12.63,81199,13.81,15.75,82798,3.89,8.18,81735,8.79,12.32,81199,12.35,14.54
36061007001,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,84055,6.25,7.87,82798,4.47,5.22,84055,6.0,6.37,85521,8.11,10.12,Plentiful-1388,7.68,9.47,82798,3.89,6.57,81735,8.79,10.44,87247,8.73,12.63,81199,13.81,15.75,82798,3.89,8.18,81735,8.79,12.32,81199,12.35,14.54
36061007002,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,84055,6.25,7.87,82798,4.47,5.22,84055,6.0,6.37,85521,8.11,10.12,Plentiful-1388,7.68,9.47,82798,3.89,6.57,81735,8.79,10.44,87247,8.73,12.63,81199,13.81,15.75,82798,3.89,8.18,81735,8.79,12.32,81199,12.35,14.54
36061007002,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,85544,5.09,6.82,85544,3.36,4.39,85544,3.84,5.47,85521,8.11,8.97,84055,6.25,7.87,82798,4.47,5.22,84055,6.0,6.37,85521,8.11,10.12,Plentiful-1388,7.68,9.47,82798,3.89,6.57,81735,8.79,10.44,87247,8.73,12.63,81199,13.81,15.75,82798,3.89,8.18,81735,8.79,12.32,81199,12.35,14.54
36061007100,80720,4.93,6.58,80720,4.1,5.73,80720,4.74,5.74,87247,7.96,11.22,80720,4.93,6.58,80720,4.1,5.73,80720,4.74,5.52,87247,7.96,11.22,80720,4.93,6.58,80720,4.1,5.73,80720,4.74,6.4,87247,7.96,11.22,80720,4.93,6.58,80720,4.1,5.73,80720,4.74,6.36,87247,7.96,11.22,80720,4.93,6.56,80720,4.1,5.73,80720,4.74,5.6,87290,4.86,6.73,80749,4.11,5.86,80749,3.31,6.32,87247,7.91,10.92,87247,7.37,18.27,82998,7.48,10.49,80720,3.52,5.6,82998,7.28,8.81,81458,6.8,17.68
