GEOID,Mo_period_1_nearest,Mo_period_1_tt,Mo_period_1_tt_3,Mo_period_2_nearest,Mo_period_2_tt,Mo_period_2_tt_3,Mo_period_3_nearest,Mo_period_3_tt,Mo_period_3_tt_3,Mo_period_4_nearest,Mo_period_4_tt,Mo_period_4_tt_3,Tu_period_1_nearest,Tu_period_1_tt,Tu_period_1_tt_3,Tu_period_2_nearest,Tu_period_2_tt,Tu_period_2_tt_3,Tu_period_3_nearest,Tu_period_3_tt,Tu_period_3_tt_3,Tu_period_4_nearest,Tu_period_4_tt,Tu_period_4_tt_3,We_period_1_nearest,We_period_1_tt,We_period_1_tt_3,We_period_2_nearest,We_period_2_tt,We_period_2_tt_3,We_period_3_nearest,We_period_3_tt,We_period_3_tt_3,We_period_4_nearest,We_period_4_tt,We_period_4_tt_3,Th_period_1_nearest,Th_period_1_tt,Th_period_1_tt_3,Th_period_2_nearest,Th_period_2_tt,Th_period_2_tt_3,Th_period_3_nearest,Th_period_3_tt,Th_period_3_tt_3,Th_period_4_nearest,Th_period_4_tt,Th_period_4_tt_3,Fr_period_1_nearest,Fr_period_1_tt,Fr_period_1_tt_3,Fr_period_2_nearest,Fr_period_2_tt,Fr_period_2_tt_3,Fr_period_3_nearest,Fr_period_3_tt,Fr_period_3_tt_3,Fr_period_4_nearest,Fr_period_4_tt,Fr_period_4_tt_3,Sa_period_1_nearest,Sa_period_1_tt,Sa_period_1_tt_3,Sa_period_2_nearest,Sa_period_2_tt,Sa_period_2_tt_3,Sa_period_3_nearest,Sa_period_3_tt,Sa_period_3_tt_3,Sa_period_4_nearest,Sa_period_4_tt,Sa_period_4_tt_3,Su_period_1_nearest,Su_period_1_tt,Su_period_1_tt_3,Su_period_2_nearest,Su_period_2_tt,Su_period_2_tt_3,Su_period_3_nearest,Su_period_3_tt,Su_period_3_tt_3,Su_period_4_nearest,Su_period_4_tt,Su_period_4_tt_3
36047101000,85512,7.55,12.79,85512,7.21,10.19,83552,10.8,12.07,82186,24.0,41.86,83552,12.28,18.32,85512,7.21,11.38,85512,7.57,10.78,83514,22.64,27.27,85512,7.55,12.79,85512,7.21,10.19,83552,10.8,12.07,85328,26.94,28.9,85512,7.55,12.79,85512,7.21,9.84,83552,10.8,13.77,FPC-223,28.52,32.55,83552,12.28,18.32,85276,11.08,12.66,83552,10.8,12.07,84911,32.02,33.49,DSNY-BRS-2115,23.9,25.5,85276,11.94,13.95,85276,11.64,13.7,84949,34.41,36.58,83993,35.92,49.26,85338,22.18,24.35,FPC-444,32.21,38.67,81458,62.12,64.3
36047101200,85512,9.34,13.73,85276,9.52,11.86,85276,9.77,13.44,82186,22.66,40.52,83552,14.87,19.21,85512,10.16,14.11,85512,11.07,13.87,83514,21.3,25.93,85512,9.34,13.73,85276,9.52,11.86,85276,9.77,13.44,85328,25.6,27.56,85512,9.34,13.73,85512,10.16,12.49,83552,13.69,16.02,FPC-223,27.18,31.21,83552,14.87,18.98,85276,9.52,13.89,85276,9.77,13.44,84911,30.68,32.15,DSNY-BRS-2115,22.68,24.28,85276,10.39,12.89,85276,10.09,15.28,FPC-432,34.91,36.06,83993,34.69,48.04,85338,22.99,25.18,FPC-444,34.31,41.81,81458,61.0,63.18
36047101400,85512,13.02,15.24,84599,12.33,13.2,84599,13.17,13.75,82186,26.12,43.79,84599,16.16,19.81,84599,12.33,15.05,85512,11.77,12.97,83514,20.82,26.77,85512,13.02,15.24,84599,12.33,13.2,84599,13.17,13.75,85328,25.12,29.11,85512,13.02,15.24,84599,12.33,14.19,84599,13.17,14.76,FPC-223,29.2,33.23,84599,16.16,19.52,84599,12.33,14.48,84599,13.17,13.75,84611,32.91,35.37,85325,24.41,25.28,85276,13.91,16.12,85276,13.73,15.87,FPC-432,36.41,38.84,83993,38.11,51.46,85338,26.43,28.93,FPC-444,38.65,43.44,81458,63.59,65.77
36047101600,84599,14.33,15.59,84599,13.58,14.84,84599,14.42,15.18,82186,27.38,45.52,84599,14.33,19.7,84599,13.58,16.76,85512,13.21,14.35,83514,22.08,28.02,84599,14.33,15.59,84599,13.58,14.84,84599,14.42,15.18,85328,26.38,30.83,84599,14.33,15.59,84599,13.58,16.22,84599,14.42,16.14,FPC-223,30.45,34.48,84599,14.33,19.41,84599,13.58,15.79,84599,14.42,15.18,84611,34.16,36.62,87224,21.57,24.34,85276,15.16,17.38,85276,15.17,17.31,FPC-432,37.26,41.58,83993,38.06,51.4,85338,27.87,31.17,FPC-444,40.94,45.16,81458,65.85,68.37
36047101800,85512,13.29,15.97,85512,13.31,13.7,83552,14.44,14.66,82186,27.74,45.88,83552,16.79,21.0,85512,13.31,15.21,85512,12.23,13.83,83514,22.44,28.38,85512,13.29,15.97,85512,13.31,13.7,83552,14.44,14.66,85328,26.74,31.19,85512,13.29,15.97,85512,13.31,13.98,83552,14.44,15.62,FPC-223,30.82,34.84,83552,16.79,20.71,84599,13.67,15.48,83552,14.44,14.66,84611,34.53,36.98,87224,25.23,26.49,85276,15.25,17.47,85276,14.36,16.51,FPC-432,38.02,40.88,83993,41.72,55.06,85338,26.7,29.96,FPC-444,39.81,44.04,81458,67.07,69.26
36047102000,85512,9.65,15.31,85512,8.85,13.05,83552,14.8,15.4,82186,29.18,46.6,83552,16.91,21.69,85512,8.85,13.73,85512,9.94,13.69,83514,24.0,29.9,85512,9.65,15.31,85512,8.85,13.05,83552,14.8,15.4,85328,28.3,31.95,85512,9.65,15.31,85512,8.85,11.42,83552,14.8,16.36,FPC-223,32.38,36.4,83552,16.91,21.69,84599,14.92,15.9,83552,14.8,15.4,84611,36.09,38.23,DSNY-BRS-2115,27.18,29.53,85276,16.5,17.98,85276,14.94,17.08,84949,37.5,40.43,83993,40.19,54.06,85338,26.82,28.69,FPC-444,35.98,42.89,81458,67.06,69.25
36047102200,85512,7.46,14.15,85512,7.53,11.9,85276,12.62,14.57,82186,24.84,42.7,83552,15.41,20.76,85512,7.53,13.28,85512,7.92,13.0,83514,23.48,28.11,85512,7.46,14.15,85512,7.53,11.9,85276,12.62,14.57,85328,27.78,29.74,85512,7.46,14.15,85512,7.53,10.78,83552,13.96,16.34,FPC-223,29.37,33.39,83552,15.41,20.76,85276,12.14,14.82,85276,12.62,14.57,84911,32.87,34.33,DSNY-BRS-2115,24.63,26.22,85276,13.0,15.51,85276,12.68,16.31,FPC-432,36.86,37.95,83993,36.64,49.99,85338,24.93,27.13,FPC-444,35.47,42.31,81458,62.73,64.91
36047102400,85512,3.81,12.89,85512,3.47,10.3,83552,12.72,15.26,82186,28.36,44.64,83552,12.4,20.79,85512,3.47,11.02,85512,3.83,11.33,83514,27.54,31.99,85512,3.81,12.89,85512,3.47,10.3,83552,12.72,15.26,85540,28.0,31.89,85512,3.81,12.89,85512,3.47,7.96,83552,12.72,16.74,FPC-223,32.55,36.58,83552,12.4,20.79,83552,12.07,14.99,83552,12.72,15.26,84911,34.78,35.91,DSNY-BRS-2115,22.84,26.17,84043,13.86,14.57,85276,15.62,16.55,84949,33.21,39.53,83993,35.55,51.77,85338,23.76,25.11,FPC-444,31.35,39.65,81458,63.21,67.85
36047102600,85512,7.48,13.02,85512,6.84,10.52,83552,9.6,13.51,82186,28.34,44.61,83552,9.6,19.01,85512,6.84,11.78,85512,7.5,10.96,82186,28.34,32.63,85512,7.48,13.02,85512,6.84,10.52,83552,9.6,13.51,85540,27.98,32.2,85512,7.48,13.02,85512,6.84,9.61,83552,9.6,15.87,FPC-223,32.53,36.55,83552,9.6,19.01,83552,9.6,14.42,83552,9.6,13.51,84911,34.76,35.89,DSNY-BRS-2115,23.26,26.58,84043,14.06,14.76,Plentiful-1399,15.19,16.33,84949,33.63,40.3,83993,35.74,51.96,85338,23.48,24.99,FPC-444,31.54,39.41,81458,63.4,69.04
36047102801,85512,3.4,13.41,85512,3.06,10.67,83552,14.2,16.66,82186,27.95,45.1,83552,13.89,21.94,85512,3.06,12.04,85512,3.42,12.43,83514,26.6,31.23,85512,3.4,13.41,85512,3.06,10.67,83552,14.2,16.66,85540,29.34,32.14,85512,3.4,13.41,85512,3.06,6.95,83552,14.2,18.54,FPC-223,32.48,36.51,83552,13.89,21.94,83552,13.47,16.18,83552,14.2,16.66,84911,35.98,36.73,DSNY-BRS-2115,24.05,27.37,84043,15.12,15.69,85276,16.03,17.54,84949,34.42,39.06,83993,36.83,52.04,85338,25.03,26.38,FPC-444,32.62,40.92,81458,64.48,67.4
