GEOID,Mo_period_1_nearest,Mo_period_1_tt,Mo_period_1_tt_3,Mo_period_2_nearest,Mo_period_2_tt,Mo_period_2_tt_3,Mo_period_3_nearest,Mo_period_3_tt,Mo_period_3_tt_3,Mo_period_4_nearest,Mo_period_4_tt,Mo_period_4_tt_3,Tu_period_1_nearest,Tu_period_1_tt,Tu_period_1_tt_3,Tu_period_2_nearest,Tu_period_2_tt,Tu_period_2_tt_3,Tu_period_3_nearest,Tu_period_3_tt,Tu_period_3_tt_3,Tu_period_4_nearest,Tu_period_4_tt,Tu_period_4_tt_3,We_period_1_nearest,We_period_1_tt,We_period_1_tt_3,We_period_2_nearest,We_period_2_tt,We_period_2_tt_3,We_period_3_nearest,We_period_3_tt,We_period_3_tt_3,We_period_4_nearest,We_period_4_tt,We_period_4_tt_3,Th_period_1_nearest,Th_period_1_tt,Th_period_1_tt_3,Th_period_2_nearest,Th_period_2_tt,Th_period_2_tt_3,Th_period_3_nearest,Th_period_3_tt,Th_period_3_tt_3,Th_period_4_nearest,Th_period_4_tt,Th_period_4_tt_3,Fr_period_1_nearest,Fr_period_1_tt,Fr_period_1_tt_3,Fr_period_2_nearest,Fr_period_2_tt,Fr_period_2_tt_3,Fr_period_3_nearest,Fr_period_3_tt,Fr_period_3_tt_3,Fr_period_4_nearest,Fr_period_4_tt,Fr_period_4_tt_3,Sa_period_1_nearest,Sa_period_1_tt,Sa_period_1_tt_3,Sa_period_2_nearest,Sa_period_2_tt,Sa_period_2_tt_3,Sa_period_3_nearest,Sa_period_3_tt,Sa_period_3_tt_3,Sa_period_4_nearest,Sa_period_4_tt,Sa_period_4_tt_3,Su_period_1_nearest,Su_period_1_tt,Su_period_1_tt_3,Su_period_2_nearest,Su_period_2_tt,Su_period_2_tt_3,Su_period_3_nearest,Su_period_3_tt,Su_period_3_tt_3,Su_period_4_nearest,Su_period_4_tt,Su_period_4_tt_3
36061015801,FPC-531,15.22,20.01,FPC-531,15.22,20.01,FPC-531,15.22,20.01,FPC-624,36.11,37.49,FPC-531,15.22,18.67,FPC-531,15.22,18.67,FPC-531,15.22,20.01,FPC-624,36.11,49.4,FPC-531,15.22,18.67,81528,7.86,11.99,FPC-531,15.22,19.45,FPC-624,36.11,49.4,FPC-531,15.22,20.01,FPC-531,15.22,19.45,FPC-531,15.22,19.45,FPC-624,36.11,49.4,83923,19.73,21.51,83923,19.73,20.95,81139,11.41,18.18,FPC-624,36.11,51.21,DSNY-BRS-1104,11.68,18.83,DSNY-BRS-1104,11.68,15.26,FPC-170,12.29,18.47,FPC-482,30.05,36.53,FPC-493,21.05,30.43,FPC-493,21.05,32.12,FPC-493,21.05,29.68,FPC-624,36.11,39.46
36061015802,FPC-493,17.71,18.9,FPC-493,17.71,18.9,FPC-493,17.71,18.9,FPC-624,32.75,35.12,83923,16.39,17.56,83923,16.39,17.56,FPC-493,17.71,18.9,FPC-624,32.75,49.95,83923,16.39,17.56,80744,9.53,12.37,FPC-493,17.71,18.35,FPC-624,32.75,49.08,FPC-493,17.71,18.9,FPC-493,17.71,18.35,FPC-493,17.71,18.35,FPC-624,32.75,50.51,83923,16.39,18.17,83923,16.39,17.61,81139,14.74,17.06,FPC-624,32.75,52.32,DSNY-BRS-1104,15.01,17.71,DSNY-BRS-1521,9.71,14.14,FPC-170,15.63,17.36,FPC-482,27.52,35.69,FPC-493,17.71,28.36,FPC-493,17.71,31.16,FPC-493,17.71,26.48,FPC-624,32.75,40.58
36061016001,FPC-531,19.26,24.07,FPC-531,19.26,22.82,FPC-531,19.26,24.07,80752,34.08,36.05,FPC-531,19.26,22.73,FPC-531,19.26,22.73,FPC-531,19.26,24.05,FPC-624,39.99,50.67,FPC-531,19.26,22.73,81528,11.99,15.05,80861,18.16,20.85,FPC-624,39.99,50.67,FPC-531,19.26,24.05,80861,18.16,20.85,80861,18.16,20.85,FPC-624,39.99,50.67,83923,23.8,25.57,80861,18.16,22.36,81139,7.51,16.73,FPC-624,39.99,52.48,DSNY-BRS-1104,11.83,21.57,DSNY-BRS-1104,11.83,14.21,FPC-170,16.41,19.9,FPC-482,25.93,37.77,FPC-493,25.12,29.05,FPC-493,25.12,30.96,FPC-493,25.12,30.4,80518,38.3,41.89
36061016002,FPC-493,21.76,22.98,80850,21.41,21.96,FPC-493,21.76,22.98,80752,32.07,33.57,83923,20.44,21.63,83923,20.44,21.63,FPC-493,21.76,22.98,FPC-624,36.56,51.37,83923,20.44,21.63,80744,11.57,13.89,80861,14.73,19.73,FPC-624,36.56,51.82,FPC-493,21.76,22.98,80861,14.73,19.73,80861,14.73,19.73,FPC-624,36.56,51.82,83923,20.44,22.22,80861,14.73,18.98,81139,10.94,15.59,FPC-624,36.56,53.62,DSNY-BRS-1104,15.26,20.5,DSNY-BRS-1521,9.21,13.07,80861,14.73,18.77,FPC-482,23.28,36.89,FPC-493,21.76,26.89,FPC-493,21.76,29.73,FPC-493,21.76,27.69,FPC-624,36.56,43.04
36061016100,DSNY-BRS-1459,7.56,7.64,DSNY-BRS-1459,7.56,7.64,DSNY-BRS-1459,7.56,19.57,80752,18.68,25.8,DSNY-BRS-1459,7.56,8.52,DSNY-BRS-1459,7.56,10.65,DSNY-BRS-1071,6.63,10.3,81199,40.05,43.2,DSNY-BRS-1459,7.56,8.52,DSNY-BRS-1459,7.56,10.65,DSNY-BRS-1459,7.56,7.65,81199,40.05,43.2,DSNY-BRS-1459,7.56,8.52,DSNY-BRS-1459,7.56,10.65,DSNY-BRS-1459,7.56,16.25,81199,40.05,43.2,DSNY-BRS-1459,7.56,8.52,84273,6.36,7.2,DSNY-BRS-1459,7.56,20.47,81199,40.05,48.5,FPC-75,8.61,13.8,FPC-75,8.61,13.41,80752,18.68,22.07,FPC-482,28.85,41.92,DSNY-BRS-1070,10.34,25.28,84273,6.36,7.25,DSNY-BRS-1461,29.12,32.29,80518,31.35,47.37
36061016200,85379,7.05,15.7,85379,7.05,15.7,85379,7.05,14.74,FPC-624,27.33,43.77,83923,4.68,7.19,83923,4.68,7.19,85379,7.05,14.74,FPC-624,27.33,54.14,83923,4.68,7.19,83923,4.68,7.19,85379,7.05,12.53,FPC-624,27.33,48.57,85379,7.05,15.7,85379,7.05,12.53,85379,7.05,12.53,FPC-624,27.33,57.65,83923,4.68,7.19,83923,4.68,7.19,85379,7.05,11.14,FPC-624,27.33,61.79,85379,7.05,16.32,85379,7.05,10.12,FPC-493,9.85,17.3,FPC-624,27.33,43.54,FPC-493,9.85,31.3,FPC-493,9.85,31.3,FPC-493,9.85,24.05,FPC-624,27.33,50.04
36061016400,FPC-493,8.37,15.7,FPC-493,8.37,15.7,FPC-493,8.37,15.14,FPC-624,25.97,38.72,83923,7.05,8.83,83923,7.05,8.83,FPC-493,8.37,15.14,FPC-624,25.97,50.43,83923,7.05,8.83,83923,7.05,8.05,FPC-493,8.37,12.5,FPC-624,25.97,46.73,FPC-493,8.37,15.7,FPC-493,8.37,12.5,FPC-493,8.37,12.5,FPC-624,25.97,54.38,83923,7.05,8.83,83923,7.05,8.83,FPC-493,8.37,12.5,FPC-624,25.97,56.19,FPC-493,8.37,14.6,FPC-493,8.37,9.48,FPC-493,8.37,14.08,FPC-624,25.97,38.29,FPC-493,8.37,28.21,FPC-493,8.37,28.21,FPC-493,8.37,21.37,FPC-624,25.97,44.44
36061016500,DSNY-BRS-1070,6.08,10.26,DSNY-BRS-1459,12.29,12.37,DSNY-BRS-1459,12.29,22.03,80752,14.8,24.59,DSNY-BRS-1070,6.08,10.26,DSNY-BRS-1459,12.29,12.82,DSNY-BRS-1071,9.27,14.23,81199,44.16,47.53,DSNY-BRS-1070,6.08,10.26,DSNY-BRS-1459,12.29,12.82,DSNY-BRS-1459,12.29,12.37,81199,44.16,47.53,DSNY-BRS-1070,6.08,10.26,DSNY-BRS-1459,12.29,12.82,DSNY-BRS-1459,12.29,19.34,81199,44.16,47.53,DSNY-BRS-1070,6.08,10.26,84273,11.08,11.93,DSNY-BRS-1459,12.29,22.08,81199,44.16,52.83,FPC-75,13.35,17.9,DSNY-BRS-1070,6.08,12.96,80752,14.8,18.06,FPC-482,24.59,43.35,DSNY-BRS-1070,6.08,23.88,84273,11.08,11.97,83311,32.0,33.67,80518,35.46,48.81
36061016600,FPC-493,12.95,17.41,FPC-493,12.95,17.41,FPC-493,12.95,17.41,FPC-624,27.8,36.18,83923,11.75,13.49,83923,11.75,13.49,FPC-493,12.95,17.41,FPC-624,27.8,48.3,83923,11.75,13.49,80744,4.58,9.76,FPC-493,12.95,14.19,FPC-624,27.8,47.48,FPC-493,12.95,17.41,FPC-493,12.95,13.76,FPC-493,12.95,13.76,FPC-624,27.8,52.14,83923,11.75,13.49,83923,11.75,12.85,FPC-493,12.95,14.19,FPC-624,27.8,53.94,FPC-493,12.95,16.2,DSNY-BRS-1521,4.8,10.53,FPC-493,12.95,15.55,FPC-624,27.8,35.95,FPC-493,12.95,26.78,FPC-493,12.95,26.78,FPC-493,12.95,21.93,FPC-624,27.8,42.2
36061016900,DSNY-BRS-1070,5.92,13.02,80752,10.37,12.41,DSNY-BRS-1459,16.5,25.52,80752,10.37,23.11,DSNY-BRS-1070,5.92,10.58,80846,9.33,10.02,DSNY-BRS-1071,13.48,18.49,81199,48.61,51.91,DSNY-BRS-1070,5.92,10.58,80846,9.33,10.02,DSNY-BRS-1459,16.5,16.59,81199,48.61,51.91,DSNY-BRS-1070,5.92,10.58,80846,9.33,10.02,DSNY-BRS-1459,16.5,22.88,81199,48.61,51.91,DSNY-BRS-1070,5.92,10.58,80846,9.33,10.02,DSNY-BRS-1459,16.5,21.97,81199,48.61,56.2,FPC-75,17.57,19.99,DSNY-BRS-1070,5.92,12.83,80752,10.37,13.62,FPC-482,20.12,43.78,DSNY-BRS-1070,5.92,23.87,84273,15.3,16.19,83311,27.77,35.2,80518,39.92,50.38
36061017000,FPC-493,3.12,10.79,FPC-493,3.12,10.79,FPC-493,3.12,10.07,FPC-624,21.27,39.77,83923,2.12,3.69,83923,2.12,3.69,FPC-493,3.12,10.07,FPC-624,21.27,49.18,83923,2.12,3.69,83923,2.12,3.69,FPC-493,3.12,7.62,FPC-624,21.27,45.17,FPC-493,3.12,10.79,FPC-493,3.12,7.62,FPC-493,3.12,7.62,FPC-624,21.27,54.25,83923,2.12,3.69,83923,2.12,3.69,FPC-493,3.12,7.62,FPC-624,21.27,58.12,FPC-493,3.12,12.51,FPC-493,3.12,6.2,FPC-493,3.12,12.52,FPC-624,21.27,39.48,FPC-493,3.12,24.66,FPC-493,3.12,24.66,FPC-493,3.12,17.65,FPC-624,21.27,46.37
36061017100,DSNY-BRS-1070,5.86,11.07,80752,3.49,6.85,DSNY-BRS-1459,13.56,25.13,80752,3.49,19.87,80846,2.44,7.29,80846,2.44,3.14,DSNY-BRS-1071,9.18,16.8,85523,52.64,55.29,80846,2.44,7.29,80846,2.44,3.14,DSNY-BRS-1459,13.56,13.7,85523,52.64,55.29,80846,2.44,7.29,80846,2.44,3.14,DSNY-BRS-1459,13.56,23.21,85523,52.64,55.29,80846,2.44,7.29,80846,2.44,3.14,DSNY-BRS-1459,13.56,25.56,81199,52.97,60.59,FPC-75,16.77,23.61,DSNY-BRS-1070,5.86,11.44,80752,3.49,8.86,FPC-482,19.59,47.04,DSNY-BRS-1070,5.86,27.09,80730,13.77,14.1,83311,34.62,40.54,80518,46.21,56.29
36061017200,FPC-493,6.04,10.48,FPC-493,6.04,10.48,FPC-493,6.04,10.48,FPC-624,20.69,37.59,FPC-493,6.04,8.03,FPC-493,6.04,8.03,FPC-493,6.04,10.48,FPC-624,20.69,45.94,FPC-493,6.04,8.03,80744,4.35,5.77,FPC-493,6.04,7.3,FPC-624,20.69,45.11,FPC-493,6.04,10.48,FPC-493,6.04,6.77,FPC-493,6.04,6.77,FPC-624,20.69,54.19,FPC-493,6.04,8.03,FPC-493,6.04,7.3,FPC-493,6.04,7.3,FPC-624,20.69,56.29,FPC-493,6.04,12.57,FPC-493,6.04,6.56,FPC-493,6.04,10.46,FPC-624,20.69,37.53,FPC-493,6.04,21.37,FPC-493,6.04,21.37,FPC-493,6.04,16.49,FPC-624,20.69,44.56
36061017300,DSNY-BRS-1070,10.34,17.45,80752,8.25,9.61,DSNY-BRS-1459,20.94,26.84,80752,8.25,23.18,80846,9.18,13.49,80752,8.25,8.56,DSNY-BRS-1071,17.8,20.69,81199,53.04,55.14,80846,9.18,13.49,80752,8.25,8.56,DSNY-BRS-1459,20.94,21.03,81199,53.04,55.14,80846,9.18,13.49,81249,7.22,7.91,DSNY-BRS-1459,20.94,24.32,81199,53.04,55.14,80846,9.18,13.49,80752,8.25,8.56,DSNY-BRS-1459,20.94,22.11,81199,53.04,57.68,FPC-75,22.0,22.49,DSNY-BRS-1070,10.34,12.19,80752,8.25,10.73,FPC-482,15.69,42.31,DSNY-BRS-1070,10.34,25.34,84273,19.74,20.63,83311,23.34,36.47,80518,44.35,51.87
36061017401,FPC-493,10.32,13.5,FPC-493,10.32,13.5,FPC-493,10.32,13.5,FPC-624,24.87,36.13,FPC-493,10.32,12.19,FPC-493,10.32,11.85,FPC-493,10.32,13.5,FPC-624,24.87,47.52,FPC-493,10.32,12.19,80861,2.96,6.56,80861,2.96,8.83,FPC-624,24.87,48.78,FPC-493,10.32,13.5,80861,2.96,8.22,80861,2.96,8.22,FPC-624,24.87,55.73,FPC-493,10.32,12.19,80861,2.96,8.78,80861,2.96,7.53,FPC-624,24.87,57.54,FPC-493,10.32,14.11,80861,2.96,6.48,80861,2.96,9.32,FPC-624,24.87,38.7,FPC-493,10.32,20.18,FPC-493,10.32,20.18,FPC-493,10.32,17.99,FPC-624,24.87,46.93
36061017402,FPC-493,11.32,13.07,FPC-493,11.32,13.07,FPC-493,11.32,13.07,FPC-624,21.58,37.13,FPC-493,11.32,13.07,81353,8.91,11.31,FPC-493,11.32,13.07,FPC-624,21.58,46.53,FPC-493,11.32,13.07,80861,4.14,7.76,80861,4.14,9.72,FPC-624,21.58,47.69,FPC-493,11.32,13.07,80861,4.14,7.85,80861,4.14,7.85,FPC-624,21.58,56.14,FPC-493,11.32,13.93,80861,4.14,9.56,80861,4.14,7.22,FPC-624,21.58,58.62,FPC-493,11.32,14.37,80861,4.14,8.3,80861,4.14,8.99,FPC-624,21.58,39.39,FPC-493,11.32,19.18,FPC-493,11.32,19.18,FPC-493,11.32,16.89,FPC-624,21.58,48.03
36061017500,DSNY-BRS-1070,10.2,15.41,80752,1.47,5.03,DSNY-BRS-1459,17.9,27.05,80752,1.47,19.97,80846,2.52,10.21,80752,1.47,1.82,DSNY-BRS-1071,13.52,19.85,85523,56.98,59.63,80846,2.52,10.21,80752,1.47,1.82,DSNY-BRS-1459,17.9,18.04,85523,56.98,59.63,80846,2.52,10.21,81249,0.41,1.12,DSNY-BRS-1459,17.9,26.53,85523,56.98,59.63,80846,2.52,10.21,80752,1.47,1.82,DSNY-BRS-1459,17.9,25.76,81199,57.31,62.51,FPC-75,21.11,26.55,81546,7.59,11.08,80752,1.47,6.13,FPC-482,15.45,46.12,DSNY-BRS-1070,10.2,28.6,80730,18.11,18.44,83311,30.47,42.05,80518,50.55,57.83
36061017700,DSNY-BRS-1070,14.59,21.7,80850,8.08,11.01,DSNY-BRS-1459,25.2,27.7,80752,12.47,26.62,80846,13.41,15.69,80752,12.47,12.79,83311,19.08,22.1,FPC-624,54.91,56.89,80846,13.41,15.69,80752,12.47,12.79,83311,19.08,23.2,FPC-624,54.91,56.89,80846,13.41,15.69,81249,11.24,12.06,83311,19.08,23.64,FPC-624,54.91,56.89,80846,13.41,15.69,80752,12.47,12.79,83311,19.08,22.83,FPC-624,54.91,59.43,83311,19.08,23.35,81546,6.33,10.79,FPC-482,11.44,12.13,FPC-482,11.44,41.22,DSNY-BRS-1070,14.59,24.15,83311,19.08,22.8,83311,19.08,35.37,80518,48.55,53.59
36061018000,FPC-493,3.1,8.84,FPC-493,3.1,8.84,FPC-493,3.1,8.04,FPC-624,15.04,41.73,FPC-493,3.1,5.78,FPC-493,3.1,5.78,FPC-493,3.1,8.04,FPC-624,15.04,47.1,FPC-493,3.1,5.01,FPC-493,3.1,5.01,FPC-493,3.1,7.79,FPC-624,15.04,43.1,FPC-493,3.1,8.84,FPC-493,3.1,5.66,FPC-493,3.1,5.66,FPC-624,15.04,52.17,FPC-493,3.1,5.78,FPC-493,3.1,5.78,FPC-493,3.1,6.15,FPC-624,15.04,60.2,FPC-493,3.1,11.54,FPC-493,3.1,7.79,FPC-493,3.1,10.81,FPC-624,15.04,41.12,FPC-493,3.1,22.72,FPC-493,3.1,22.72,FPC-493,3.1,15.37,FPC-624,15.04,48.45
36061018100,DSNY-BRS-1070,18.74,25.86,80850,3.94,12.38,80801,22.48,29.07,80752,16.6,28.15,83311,14.91,17.06,FPC-77,13.32,14.94,83311,14.91,19.73,FPC-624,51.25,58.43,83311,14.91,17.06,83311,14.91,16.04,83311,14.91,20.78,FPC-624,51.25,58.44,83311,14.91,17.06,FPC-77,13.32,14.53,83311,14.91,20.78,FPC-624,51.25,58.44,83311,14.91,17.06,83311,14.91,16.04,83311,14.91,21.2,FPC-624,51.25,60.98,83311,14.91,24.73,FPC-482,7.27,10.12,FPC-482,7.27,12.93,FPC-482,7.27,40.0,83311,14.91,22.76,83311,14.91,24.19,83311,14.91,34.42,FPC-624,51.25,55.14
36061018400,DSNY-BRS-1262,8.71,14.67,DSNY-BRS-1262,8.71,11.83,DSNY-BRS-1262,8.71,13.86,FPC-624,16.61,38.93,DSNY-BRS-1262,8.71,14.67,81353,3.68,7.78,DSNY-BRS-1262,8.71,11.83,FPC-624,16.61,45.04,DSNY-BRS-1262,8.71,10.95,80699,8.51,8.87,DSNY-BRS-1262,8.71,10.49,FPC-624,16.61,45.99,DSNY-BRS-1262,8.71,14.67,FPC-607,5.31,7.8,FPC-607,5.31,7.8,FPC-624,16.61,54.45,FPC-493,16.26,18.83,80861,9.38,10.35,FPC-567,3.39,8.28,FPC-624,16.61,60.4,85156,12.42,15.9,80861,9.38,11.06,Plentiful-1368,6.34,10.66,FPC-624,16.61,41.07,FPC-493,16.26,21.4,FPC-493,16.26,21.4,FPC-493,16.26,18.49,FPC-624,16.61,49.82
36061018600,DSNY-BRS-1262,16.07,17.26,80474,11.69,11.91,DSNY-BRS-1262,16.07,17.26,FPC-624,23.91,37.33,83311,15.04,15.84,83699,10.43,11.08,80474,11.69,12.81,FPC-624,23.91,47.41,83311,15.04,15.84,80699,4.12,6.73,80861,5.65,9.68,FPC-624,23.91,50.79,83311,15.04,15.84,80861,5.65,9.4,80861,5.65,9.4,FPC-624,23.91,59.24,83311,15.04,16.92,80861,5.65,8.59,FPC-567,4.35,8.35,FPC-624,23.91,61.55,83311,15.04,15.75,80861,5.65,9.68,80861,5.65,10.34,FPC-624,23.91,40.97,83311,15.04,18.37,83311,15.04,18.37,83311,15.04,18.46,FPC-624,23.91,52.2
36061018700,DSNY-BRS-1070,23.11,28.33,80850,7.92,12.23,80801,18.44,27.99,80752,14.39,27.79,80846,15.44,18.66,FPC-77,9.24,12.67,82861,15.19,16.61,FPC-624,54.61,62.72,80846,15.44,18.66,80752,14.39,14.74,83311,17.68,21.27,FPC-624,54.61,64.92,80846,15.44,18.66,FPC-77,9.24,12.26,83311,17.68,21.27,FPC-624,54.61,64.92,80846,15.44,18.66,80752,14.39,14.74,85475,16.95,17.69,FPC-624,54.61,67.46,83311,17.68,29.26,FPC-482,4.61,8.53,FPC-482,4.61,11.13,FPC-482,4.61,43.15,83311,17.68,25.62,83311,17.68,26.59,83311,17.68,38.0,FPC-624,54.61,62.77
36061019200,DSNY-BRS-1262,12.49,15.89,DSNY-BRS-1262,12.49,15.89,FPC-624,8.82,12.52,FPC-624,8.82,50.1,DSNY-BRS-1262,12.49,15.89,DSNY-BRS-1262,12.49,15.44,FPC-624,8.82,12.52,FPC-624,8.82,48.27,81641,7.99,9.19,81980,6.47,8.03,FPC-624,8.82,12.52,FPC-624,8.82,42.53,DSNY-BRS-1262,12.49,15.89,DSNY-BRS-1262,12.49,15.49,FPC-624,8.82,12.52,FPC-624,8.82,51.61,85379,16.23,18.53,80721,12.02,15.73,FPC-568,3.29,6.19,FPC-624,8.82,60.43,85379,16.23,18.44,DSNY-BRS-1066,13.81,16.33,FPC-624,8.82,15.34,FPC-624,8.82,49.5,FPC-493,18.95,32.86,FPC-493,18.95,32.86,FPC-624,8.82,23.74,FPC-624,8.82,56.91
36061019300,FPC-493,28.83,30.76,80801,9.4,11.06,80801,9.4,20.35,80752,29.48,33.23,83311,1.93,16.2,83311,1.93,5.98,83311,1.93,6.68,FPC-624,40.72,54.86,83311,1.93,14.62,83311,1.93,7.74,83311,1.93,7.74,FPC-624,40.72,63.12,83311,1.93,17.05,83311,1.93,5.98,83311,1.93,7.74,FPC-624,40.72,63.6,83311,1.93,14.62,83311,1.93,7.74,83311,1.93,8.15,FPC-624,40.72,66.14,83311,1.93,17.43,83311,1.93,6.16,83311,1.93,10.95,FPC-482,13.17,42.76,83311,1.93,17.43,83311,1.93,17.43,83311,1.93,23.83,FPC-624,40.72,60.18
36061019400,DSNY-BRS-1262,7.66,12.39,DSNY-BRS-1262,7.66,12.39,FPC-624,4.87,8.71,FPC-624,4.87,45.06,DSNY-BRS-1262,7.66,12.39,DSNY-BRS-1262,7.66,11.08,FPC-624,4.87,8.71,FPC-624,4.87,43.91,81641,3.55,5.08,81641,3.55,4.65,FPC-624,4.87,8.71,FPC-624,4.87,39.7,DSNY-BRS-1262,7.66,12.39,DSNY-BRS-1262,7.66,11.14,FPC-624,4.87,8.23,FPC-624,4.87,48.78,FPC-493,13.59,16.09,80721,8.16,12.25,FPC-624,4.87,6.03,FPC-624,4.87,57.61,FPC-493,13.59,15.13,DSNY-BRS-1066,9.71,13.07,FPC-624,4.87,10.36,FPC-624,4.87,44.54,FPC-493,13.59,27.8,FPC-493,13.59,27.8,FPC-624,4.87,18.77,FPC-624,4.87,52.04
36061019500,DSNY-BRS-1070,30.44,35.2,FPC-584,7.81,11.0,80801,9.93,24.12,80752,23.01,31.46,83311,9.55,15.92,FPC-77,6.28,8.59,82861,6.49,8.1,FPC-624,48.35,60.28,83311,9.55,15.92,FPC-584,7.81,9.1,83311,9.55,12.9,FPC-624,48.35,67.93,83311,9.55,15.92,FPC-77,6.28,7.88,83311,9.55,12.9,FPC-624,48.35,67.93,83311,9.55,15.92,83311,9.55,11.22,85475,8.26,9.25,FPC-624,48.35,70.47,83311,9.55,24.5,Plentiful-431,4.45,8.63,83311,9.55,14.82,FPC-482,11.88,46.04,83311,9.55,22.5,83311,9.55,24.5,83311,9.55,31.45,FPC-624,48.35,65.78
36061019600,DSNY-BRS-1262,2.94,14.95,DSNY-BRS-1262,2.94,11.16,DSNY-BRS-1262,2.94,9.16,FPC-624,4.96,42.67,DSNY-BRS-1262,2.94,14.05,DSNY-BRS-1262,2.94,8.11,DSNY-BRS-1262,2.94,9.16,FPC-624,4.96,40.77,DSNY-BRS-1262,2.94,5.42,DSNY-BRS-1262,2.94,5.42,DSNY-BRS-1262,2.94,9.16,FPC-624,4.96,40.08,DSNY-BRS-1262,2.94,13.65,DSNY-BRS-1262,2.94,7.96,DSNY-BRS-1262,2.94,5.56,FPC-624,4.96,49.15,FPC-493,19.58,20.51,80721,5.21,9.23,FPC-516,4.16,7.37,FPC-624,4.96,57.98,85156,9.28,17.06,DSNY-BRS-1066,3.09,9.35,FPC-624,4.96,11.07,FPC-624,4.96,42.24,FPC-493,19.58,26.27,FPC-493,19.58,26.27,FPC-624,4.96,19.47,FPC-624,4.96,49.9
36061019702,FPC-493,26.86,27.93,80474,6.01,7.7,80801,11.08,18.77,FPC-624,35.02,35.46,83311,4.34,14.32,83311,4.34,5.46,83311,4.34,5.46,FPC-624,35.02,51.9,83311,4.34,13.18,83311,4.34,5.46,83311,4.34,5.46,FPC-624,35.02,60.16,83311,4.34,16.44,83311,4.34,5.46,83311,4.34,5.46,FPC-624,35.02,64.07,83311,4.34,13.18,83311,4.34,5.46,83311,4.34,9.43,FPC-624,35.02,66.61,83311,4.34,15.15,83311,4.34,5.46,83311,4.34,13.19,FPC-482,19.36,43.76,83311,4.34,16.09,83311,4.34,16.09,83311,4.34,22.07,FPC-624,35.02,59.95
36061019900,DSNY-BRS-1070,34.57,36.2,FPC-584,3.65,9.07,80801,5.85,21.56,80752,27.18,33.0,80712,9.99,17.25,80801,5.85,8.74,82861,2.33,4.1,FPC-624,44.66,59.04,80712,9.99,15.63,FPC-584,3.65,6.5,80801,5.85,12.37,FPC-624,44.66,67.51,80712,9.99,17.25,FPC-584,3.65,6.5,80801,5.85,12.37,FPC-624,44.66,69.45,80712,9.99,15.63,80801,5.85,9.79,85475,4.12,7.83,FPC-624,44.66,71.99,83311,13.53,23.35,Plentiful-431,8.57,12.7,83311,13.53,18.5,FPC-482,16.0,47.56,83311,13.53,23.82,83311,13.53,24.64,83311,13.53,31.74,FPC-624,44.66,67.3
36061020500,DSNY-BRS-1262,33.66,36.3,FPC-584,5.25,12.09,80801,13.37,21.58,80752,35.23,37.26,80712,3.57,16.77,80712,3.57,11.53,85475,6.32,8.0,FPC-624,41.31,59.2,80712,3.57,14.75,80712,3.57,7.4,80801,13.37,16.22,FPC-624,41.31,67.67,80712,3.57,19.42,80712,3.57,7.4,80801,13.37,16.22,FPC-624,41.31,73.71,80712,3.57,14.75,80712,3.57,11.53,85475,6.32,12.47,FPC-624,41.31,76.25,FPC-714,19.65,23.4,Plentiful-431,16.62,17.3,83311,21.04,24.4,FPC-482,24.06,51.82,FPC-714,19.65,25.28,FPC-714,19.65,25.28,83311,21.04,35.22,FPC-624,41.31,71.56
36061020600,DSNY-BRS-1262,9.85,13.01,DSNY-BRS-1262,9.85,12.29,DSNY-BRS-1262,9.85,14.89,FPC-624,13.47,47.06,DSNY-BRS-1262,9.85,12.47,DSNY-BRS-1262,9.85,10.44,DSNY-BRS-1262,9.85,14.89,FPC-624,13.47,43.98,DSNY-BRS-1262,9.85,14.29,DSNY-BRS-1262,9.85,10.63,DSNY-BRS-1262,9.85,14.89,FPC-624,13.47,44.94,82212,7.84,10.76,83686,3.38,7.02,DSNY-BRS-1262,9.85,14.25,FPC-624,13.47,53.39,85342,12.97,14.05,83570,6.06,8.97,FPC-516,6.52,12.33,FPC-624,13.47,63.04,85156,9.34,17.05,81452,7.43,8.22,Plentiful-1368,11.01,15.91,FPC-624,13.47,49.29,FPC-714,19.13,28.53,FPC-714,19.13,28.53,FPC-624,13.47,26.64,FPC-624,13.47,58.25
36061020701,DSNY-BRS-1262,25.1,28.45,81727,9.34,10.16,81727,9.34,14.61,FPC-624,32.76,36.93,80712,5.39,13.13,80712,5.39,8.04,81123,7.3,8.38,FPC-624,32.76,54.03,80712,5.39,11.13,80712,5.39,8.04,81727,9.34,10.34,FPC-624,32.76,62.41,80712,5.39,15.8,80712,5.39,8.04,81727,9.34,10.34,FPC-624,32.76,69.87,80712,5.39,11.13,80712,5.39,8.04,85475,8.5,9.08,FPC-624,32.76,73.11,FPC-714,11.1,16.3,FPC-714,11.1,11.89,83311,16.9,19.71,FPC-482,22.71,48.29,FPC-714,11.1,19.07,FPC-714,11.1,19.07,83311,16.9,29.24,FPC-624,32.76,67.54
